時間,買價,賣價,成交,漲跌,單量,累計
09:00:13,,,470.5,4.50,6,6
09:00:16,469.0,471.0,471.0,5.00,1,7
09:00:30,469.0,472.0,472.0,6.00,1,8
09:00:36,471.0,472.0,472.0,6.00,1,9
09:00:42,472.0,473.0,472.0,6.00,1,10
09:00:46,471.0,473.0,471.0,5.00,2,12
09:01:20,470.0,471.0,470.0,4.00,2,14
09:01:20,470.0,470.5,470.0,4.00,2,16
09:01:20,470.0,470.5,470.0,4.00,1,17
09:01:21,469.0,470.0,470.0,4.00,1,18
09:01:21,469.0,470.0,470.5,4.50,1,19
09:01:21,469.0,470.0,471.0,5.00,1,20
09:01:30,470.0,471.0,471.0,5.00,1,21
09:01:39,471.0,472.0,472.0,6.00,1,22
09:01:51,472.0,472.5,472.5,6.50,1,23
09:01:55,472.5,473.0,472.5,6.50,1,24
09:01:59,472.0,473.0,472.0,6.00,1,25
09:02:27,471.0,472.5,471.0,5.00,1,26
09:02:50,471.0,471.5,471.0,5.00,1,27
09:02:55,471.0,471.5,471.0,5.00,1,28
09:03:08,470.5,471.0,471.0,5.00,1,29
09:03:08,470.5,471.5,470.5,4.50,1,30
09:03:32,470.5,471.5,470.5,4.50,1,31
09:03:32,470.5,471.5,471.5,5.50,1,32
09:03:36,471.0,472.0,471.5,5.50,1,33
09:03:49,470.5,472.0,472.0,6.00,1,34
09:03:49,470.5,472.0,472.0,6.00,4,38
09:04:16,471.5,472.0,472.0,6.00,1,39
09:04:25,472.0,472.5,472.0,6.00,1,40
09:04:26,471.5,472.5,472.0,6.00,1,41
09:04:33,472.0,472.5,472.0,6.00,1,42
09:05:28,471.0,472.0,471.0,5.00,1,43
09:05:54,471.0,471.5,471.0,5.00,1,44
09:06:11,470.5,471.5,470.5,4.50,2,46
09:06:12,470.5,471.5,470.5,4.50,1,47
09:06:20,470.0,470.5,470.5,4.50,1,48
09:06:51,470.0,471.0,471.0,5.00,1,49
09:06:52,470.0,471.5,471.0,5.00,1,50
09:06:53,470.5,471.5,471.5,5.50,1,51
09:06:54,471.0,471.5,471.5,5.50,1,52
09:06:58,471.0,471.5,471.5,5.50,1,53
09:07:40,471.5,472.0,471.5,5.50,1,54
09:08:01,470.5,471.5,471.5,5.50,1,55
09:08:36,471.0,471.5,471.5,5.50,1,56
09:09:27,471.0,471.5,471.5,5.50,1,57
09:09:43,471.0,471.5,471.0,5.00,2,59
09:10:45,470.0,470.5,470.5,4.50,1,60
09:11:13,470.0,470.5,470.0,4.00,1,61
09:11:18,470.0,470.5,470.0,4.00,1,62
09:11:20,470.0,470.5,470.0,4.00,2,64
09:11:22,469.0,470.0,470.0,4.00,1,65
09:11:38,468.5,470.0,468.5,2.50,1,66
09:11:48,468.5,469.5,469.5,3.50,3,69
09:11:48,469.0,470.0,470.0,4.00,1,70
09:11:56,469.5,471.0,470.0,4.00,1,71
09:12:26,469.5,471.0,470.0,4.00,1,72
09:12:36,470.0,471.0,470.0,4.00,1,73
09:13:05,470.0,470.5,470.5,4.50,2,75
09:15:43,470.5,471.5,470.5,4.50,1,76
09:15:43,470.5,471.5,470.5,4.50,1,77
09:17:44,470.5,471.0,471.0,5.00,1,78
09:17:50,471.0,471.5,471.5,5.50,2,80
09:18:06,471.5,472.0,471.5,5.50,1,81
09:18:23,471.5,472.0,471.5,5.50,1,82
09:18:30,471.5,472.0,471.5,5.50,2,84
09:18:33,471.0,472.0,471.0,5.00,1,85
09:19:25,471.0,471.5,471.0,5.00,1,86
09:19:33,471.0,471.5,471.0,5.00,1,87
09:20:16,470.5,471.5,471.5,5.50,1,88
09:20:23,470.5,471.5,470.5,4.50,1,89
09:21:11,470.5,471.0,471.0,5.00,1,90
09:21:17,470.5,471.5,470.5,4.50,1,91
09:22:29,470.0,471.0,470.0,4.00,4,95
09:22:29,470.0,471.0,470.0,4.00,5,100
09:22:29,469.5,471.0,470.5,4.50,1,101
09:24:13,469.0,470.0,470.0,4.00,1,102
09:25:01,469.5,471.0,469.5,3.50,1,103
09:25:27,469.0,469.5,469.0,3.00,1,104
09:25:32,469.0,469.5,469.0,3.00,1,105
09:26:03,468.5,469.0,468.5,2.50,2,107
09:26:03,468.5,469.0,468.0,2.00,11,118
09:26:03,468.5,469.0,467.5,1.50,3,121
09:26:24,467.5,469.5,467.5,1.50,1,122
09:26:47,467.0,468.5,467.5,1.50,3,125
09:26:59,468.0,468.5,468.0,2.00,1,126
09:27:01,468.0,468.5,468.0,2.00,1,127
09:27:09,467.5,468.0,468.0,2.00,2,129
09:27:20,468.0,468.5,468.0,2.00,1,130
09:27:32,467.5,468.0,468.0,2.00,1,131
09:28:26,467.5,468.0,467.5,1.50,1,132
09:28:39,467.5,468.0,467.5,1.50,1,133
09:28:39,467.0,468.0,467.0,1.00,3,136
09:28:39,467.0,468.0,466.5,0.50,1,137
09:28:56,467.0,468.0,467.0,1.00,1,138
