時間,買價,賣價,成交,漲跌,單量,累計
09:00:08,,,456.5,10.50,54,54
09:00:08,456.5,457.0,457.0,11.00,1,55
09:00:08,456.5,457.0,457.0,11.00,1,56
09:00:08,456.5,457.0,457.0,11.00,1,57
09:00:12,456.5,458.0,458.0,12.00,4,61
09:00:13,457.5,459.0,459.0,13.00,1,62
09:00:13,457.5,459.0,459.0,13.00,3,65
09:00:13,457.5,459.5,459.5,13.50,2,67
09:00:15,458.5,460.0,460.0,14.00,3,70
09:00:15,458.5,460.0,461.0,15.00,2,72
09:00:19,459.5,461.0,461.0,15.00,1,73
09:00:19,459.5,461.0,459.5,13.50,1,74
09:00:20,458.5,461.0,461.0,15.00,1,75
09:00:20,458.5,461.0,460.5,14.50,1,76
09:00:22,460.0,461.0,460.5,14.50,1,77
09:00:23,460.0,461.0,461.0,15.00,1,78
09:00:24,460.0,461.0,460.0,14.00,1,79
09:00:24,460.0,461.0,461.0,15.00,2,81
09:00:24,460.0,461.0,461.0,15.00,1,82
09:00:27,460.0,461.0,461.0,15.00,1,83
09:00:27,460.5,462.0,462.0,16.00,2,85
09:00:27,460.5,462.0,463.0,17.00,2,87
09:00:27,460.5,462.0,463.5,17.50,3,90
09:00:27,460.5,462.0,464.0,18.00,3,93
09:00:28,460.5,464.0,462.5,16.50,1,94
09:00:32,462.5,464.0,464.0,18.00,1,95
09:00:33,462.5,464.0,464.0,18.00,1,96
09:00:33,462.5,464.0,464.0,18.00,1,97
09:00:33,462.5,464.0,465.0,19.00,1,98
09:00:34,463.0,465.0,464.0,18.00,1,99
09:00:37,462.5,464.0,464.0,18.00,1,100
09:00:38,462.5,464.0,464.0,18.00,1,101
09:00:38,462.5,464.0,464.0,18.00,1,102
09:00:38,462.5,464.0,464.0,18.00,1,103
09:00:38,462.5,464.0,464.0,18.00,1,104
09:00:38,462.5,464.0,464.0,18.00,5,109
09:00:38,464.0,465.0,464.0,18.00,1,110
09:00:38,464.0,465.0,464.0,18.00,1,111
09:00:42,464.0,465.0,464.0,18.00,1,112
09:00:42,464.0,465.0,464.0,18.00,1,113
09:00:42,464.0,465.0,465.0,19.00,1,114
09:00:42,464.0,465.0,464.0,18.00,9,123
09:00:42,464.0,465.0,464.0,18.00,1,124
09:00:42,464.0,465.0,464.0,18.00,1,125
09:00:42,464.0,465.0,465.0,19.00,1,126
09:00:42,464.0,465.0,464.0,18.00,1,127
09:00:42,464.0,465.0,464.0,18.00,3,130
09:00:43,463.0,465.0,465.0,19.00,1,131
09:00:45,463.0,464.0,464.0,18.00,1,132
09:00:46,463.0,465.0,465.0,19.00,1,133
09:00:46,463.0,465.0,465.0,19.00,1,134
09:00:47,463.5,465.0,465.0,19.00,1,135
09:00:49,464.0,465.0,465.0,19.00,1,136
09:00:49,464.0,465.0,465.0,19.00,1,137
09:00:49,464.0,465.5,465.5,19.50,1,138
09:00:49,464.0,466.0,464.0,18.00,1,139
09:00:50,464.5,466.0,464.5,18.50,1,140
09:00:51,464.5,466.0,464.5,18.50,1,141
09:00:51,464.0,466.0,465.0,19.00,1,142
09:00:51,464.0,465.0,466.0,20.00,2,144
09:00:51,464.0,466.0,464.0,18.00,1,145
09:00:53,463.0,466.0,464.0,18.00,1,146
09:00:53,463.0,465.0,464.5,18.50,1,147
09:00:54,463.0,465.0,465.0,19.00,1,148
09:00:54,463.0,466.0,464.5,18.50,1,149
09:00:54,463.0,466.0,466.0,20.00,1,150
09:00:54,463.5,466.0,465.0,19.00,1,151
09:00:54,464.0,466.0,466.0,20.00,1,152
09:01:01,465.0,466.0,466.0,20.00,1,153
