時間,買價,賣價,成交,漲跌,單量,累計
09:00:02,,,1915,20.00,56,56
09:00:02,1915,1920,1915,20.00,1,57
09:00:02,1910,1920,1910,15.00,1,58
09:00:02,1910,1920,1910,15.00,2,60
09:00:02,1910,1920,1910,15.00,1,61
09:00:02,1910,1920,1905,10.00,5,66
09:00:03,1900,1915,1915,20.00,1,67
09:00:05,1900,1915,1915,20.00,1,68
09:00:05,1900,1915,1915,20.00,3,71
09:00:07,1905,1920,1920,25.00,2,73
09:00:09,1915,1920,1915,20.00,1,74
09:00:09,1915,1920,1915,20.00,5,79
09:00:10,1905,1920,1920,25.00,1,80
09:00:10,1905,1920,1915,20.00,1,81
09:00:10,1905,1920,1920,25.00,1,82
09:00:10,1905,1920,1905,10.00,1,83
09:00:11,1905,1920,1920,25.00,1,84
09:00:13,1905,1920,1920,25.00,1,85
09:00:15,1905,1920,1910,15.00,1,86
09:00:15,1910,1920,1910,15.00,2,88
09:00:15,1910,1920,1910,15.00,1,89
09:00:15,1905,1920,1920,25.00,1,90
09:00:15,1905,1920,1905,10.00,1,91
09:00:16,1910,1920,1920,25.00,1,92
09:00:17,1910,1920,1915,20.00,1,93
09:00:17,1910,1915,1915,20.00,2,95
09:00:18,1915,1920,1920,25.00,1,96
09:00:19,1915,1920,1920,25.00,1,97
09:00:20,1915,1920,1915,20.00,3,100
09:00:20,1910,1920,1910,15.00,1,101
09:00:21,1910,1920,1920,25.00,2,103
09:00:21,1910,1920,1915,20.00,1,104
09:00:24,1910,1915,1915,20.00,1,105
09:00:24,1910,1920,1920,25.00,1,106
09:00:26,1910,1920,1915,20.00,1,107
09:00:26,1915,1920,1920,25.00,1,108
09:00:26,1910,1920,1920,25.00,1,109
09:00:27,1910,1920,1910,15.00,1,110
09:00:27,1910,1920,1920,25.00,3,113
09:00:29,1910,1920,1920,25.00,1,114
09:00:29,1910,1920,1920,25.00,2,116
09:00:31,1915,1920,1920,25.00,1,117
09:00:34,1915,1920,1920,25.00,1,118
09:00:34,1915,1920,1920,25.00,2,120
09:00:36,1915,1920,1920,25.00,1,121
09:00:37,1915,1920,1920,25.00,1,122
09:00:37,1915,1920,1920,25.00,1,123
09:00:38,1915,1920,1920,25.00,1,124
09:00:38,1915,1920,1915,20.00,1,125
09:00:38,1915,1920,1920,25.00,2,127
09:00:40,1915,1920,1920,25.00,1,128
09:00:40,1915,1920,1920,25.00,1,129
09:00:40,1915,1920,1920,25.00,1,130
09:00:40,1915,1920,1920,25.00,2,132
09:00:40,1915,1920,1920,25.00,1,133
09:00:43,1920,1925,1920,25.00,1,134
09:00:44,1920,1925,1920,25.00,1,135
09:00:45,1920,1925,1920,25.00,1,136
09:00:46,1920,1925,1920,25.00,1,137
09:00:48,1920,1925,1920,25.00,1,138
09:00:48,1920,1925,1925,30.00,1,139
09:00:51,1920,1925,1925,30.00,1,140
09:00:54,1920,1925,1925,30.00,1,141
09:00:57,1920,1925,1925,30.00,5,146
09:00:58,1920,1925,1925,30.00,1,147
09:00:58,1920,1925,1925,30.00,1,148
09:00:59,1920,1925,1925,30.00,13,161
09:00:59,1920,1925,1925,30.00,4,165
09:00:59,1920,1925,1925,30.00,1,166
09:01:00,1920,1925,1925,30.00,1,167
09:01:01,1920,1925,1925,30.00,1,168
09:01:01,1920,1925,1925,30.00,1,169
09:01:02,1920,1925,1925,30.00,1,170
09:01:02,1920,1930,1925,30.00,1,171
09:01:02,1920,1930,1925,30.00,1,172
09:01:02,1925,1930,1925,30.00,1,173
09:01:02,1920,1930,1925,30.00,1,174
09:01:03,1920,1930,1925,30.00,1,175
09:01:04,1920,1925,1925,30.00,2,177
09:01:04,1920,1925,1925,30.00,1,178
09:01:05,1920,1925,1925,30.00,1,179
09:01:06,1920,1925,1925,30.00,1,180
09:01:07,1920,1925,1925,30.00,1,181
09:01:07,1920,1925,1925,30.00,2,183
09:01:08,1920,1925,1925,30.00,1,184
09:01:08,1920,1925,1925,30.00,1,185
09:01:08,1920,1925,1925,30.00,1,186
09:01:09,1920,1930,1930,35.00,1,187
09:01:09,1920,1930,1925,30.00,1,188
09:01:09,1920,1925,1925,30.00,2,190
09:01:10,1920,1930,1925,30.00,1,191
09:01:10,1920,1930,1925,30.00,1,192
09:01:10,1920,1930,1925,30.00,1,193
09:01:10,1920,1930,1920,25.00,1,194
09:01:11,1920,1925,1925,30.00,1,195
09:01:11,1920,1925,1925,30.00,1,196
09:01:14,1920,1925,1925,30.00,1,197
09:01:14,1920,1925,1920,25.00,5,202
