時間,買價,賣價,成交,漲跌,單量,累計
09:00:10,,,476.0,4.50,16,16
09:00:13,475.5,476.0,475.5,4.00,1,17
09:00:17,475.0,476.0,476.0,4.50,1,18
09:00:18,475.0,477.0,475.0,3.50,1,19
09:00:22,475.5,477.0,475.5,4.00,1,20
09:00:41,476.0,476.5,476.0,4.50,1,21
09:00:41,476.0,476.5,476.0,4.50,1,22
09:00:42,475.5,476.5,476.0,4.50,1,23
09:00:42,475.5,476.5,476.0,4.50,1,24
09:00:42,475.5,476.5,476.5,5.00,2,26
09:00:50,476.5,477.0,476.5,5.00,1,27
09:00:51,476.0,477.0,477.0,5.50,1,28
09:00:56,477.0,477.5,477.0,5.50,1,29
09:01:06,477.0,477.5,477.0,5.50,1,30
09:01:06,477.0,477.5,477.0,5.50,1,31
09:01:11,477.0,477.5,477.0,5.50,1,32
09:01:11,477.0,477.5,477.0,5.50,1,33
09:01:11,477.0,477.5,477.0,5.50,3,36
09:01:11,476.5,477.5,476.5,5.00,1,37
09:01:12,476.5,477.5,476.5,5.00,1,38
09:01:13,476.0,477.5,476.5,5.00,1,39
09:01:18,476.0,477.0,476.0,4.50,2,41
09:01:20,475.5,477.0,476.0,4.50,1,42
09:01:36,475.5,476.5,475.5,4.00,1,43
09:01:38,475.0,476.5,476.0,4.50,1,44
09:01:38,475.0,476.5,475.0,3.50,1,45
09:01:39,475.0,476.5,475.5,4.00,1,46
09:01:42,475.0,476.5,475.0,3.50,9,55
09:01:42,474.5,476.5,474.5,3.00,1,56
09:01:49,475.0,476.0,475.0,3.50,1,57
09:01:50,474.0,476.0,475.0,3.50,1,58
09:01:56,474.0,476.0,475.0,3.50,1,59
09:02:06,474.0,475.0,475.0,3.50,1,60
09:02:08,474.0,475.0,475.0,3.50,1,61
09:02:08,474.0,475.0,475.0,3.50,1,62
09:02:08,474.0,475.0,475.0,3.50,1,63
09:02:30,474.0,474.5,474.5,3.00,1,64
09:02:44,474.0,475.0,475.0,3.50,1,65
09:03:05,474.0,475.0,474.0,2.50,3,68
09:03:05,474.0,475.0,474.0,2.50,1,69
09:03:10,474.0,475.0,474.0,2.50,1,70
09:03:24,473.0,475.0,475.0,3.50,1,71
09:03:31,473.5,475.0,475.0,3.50,7,78
09:03:31,474.0,475.5,475.5,4.00,3,81
09:03:31,474.5,476.0,476.0,4.50,4,85
09:03:32,475.5,476.5,475.5,4.00,1,86
09:03:44,475.5,476.5,475.5,4.00,1,87
09:03:53,475.5,476.0,476.0,4.50,1,88
09:04:03,475.5,476.5,476.0,4.50,1,89
09:04:10,476.0,476.5,476.0,4.50,3,92
09:04:18,476.0,476.5,476.5,5.00,1,93
09:04:18,476.0,476.5,476.5,5.00,2,95
09:04:18,476.0,476.5,476.5,5.00,1,96
09:04:26,476.5,477.0,477.0,5.50,1,97
09:04:26,476.5,477.0,477.0,5.50,2,99
09:04:29,477.0,477.5,477.0,5.50,1,100
09:04:30,476.5,477.5,476.5,5.00,4,104
09:04:30,476.5,477.0,476.5,5.00,3,107
09:04:30,476.0,477.0,476.0,4.50,1,108
09:04:30,476.0,477.0,476.0,4.50,2,110
09:04:36,475.5,476.0,476.0,4.50,1,111
09:04:36,475.5,476.0,476.0,4.50,1,112
09:04:38,475.5,477.0,475.5,4.00,2,114
09:04:39,473.5,476.5,476.0,4.50,1,115
09:04:41,473.5,476.0,476.0,4.50,2,117
09:04:43,474.0,476.5,476.0,4.50,1,118
09:04:47,474.0,476.5,476.0,4.50,1,119
09:05:04,475.0,477.5,476.0,4.50,1,120
09:05:21,475.0,477.0,476.5,5.00,4,124
09:05:32,475.0,476.5,476.5,5.00,2,126
09:05:38,475.0,476.5,476.5,5.00,2,128
09:05:45,475.5,476.5,476.5,5.00,1,129
09:05:55,476.0,476.5,476.5,5.00,1,130
09:06:05,476.0,476.5,476.5,5.00,1,131
09:06:09,476.0,477.0,476.5,5.00,1,132
09:06:23,476.0,476.5,476.5,5.00,2,134
09:06:36,476.0,476.5,476.0,4.50,1,135
09:06:38,476.0,476.5,476.5,5.00,1,136
09:06:42,476.0,476.5,476.0,4.50,1,137
09:06:45,476.0,476.5,476.0,4.50,1,138
09:06:49,475.5,476.5,476.5,5.00,1,139
09:07:00,475.5,476.5,476.5,5.00,1,140
09:07:00,475.5,476.5,476.0,4.50,1,141
09:07:02,476.0,476.5,476.5,5.00,2,143
09:07:08,476.5,477.0,476.5,5.00,1,144
09:07:11,476.0,477.0,476.5,5.00,2,146
09:07:32,476.0,476.5,476.0,4.50,1,147
09:07:34,476.0,476.5,476.5,5.00,2,149
09:07:46,476.5,477.0,476.5,5.00,1,150
09:07:51,476.0,477.0,477.0,5.50,1,151
09:07:59,476.0,476.5,476.5,5.00,1,152
09:08:15,476.0,477.0,476.0,4.50,1,153
09:08:20,476.0,477.0,476.0,4.50,2,155
09:08:39,475.5,476.0,476.0,4.50,1,156
09:08:43,475.5,476.5,476.0,4.50,1,157
09:09:00,476.0,476.5,476.5,5.00,1,158
09:09:02,476.0,476.5,476.5,5.00,2,160
09:09:07,476.0,476.5,476.5,5.00,2,162
09:09:10,476.0,477.0,477.0,5.50,1,163
09:09:23,476.0,477.0,477.0,5.50,1,164
09:09:26,476.0,477.0,476.5,5.00,5,169
09:09:44,476.5,477.0,476.5,5.00,1,170
09:09:44,476.5,477.0,477.0,5.50,5,175
09:10:07,476.5,477.0,476.5,5.00,3,178
09:10:08,476.0,477.0,476.0,4.50,4,182
09:10:11,475.5,477.0,477.0,5.50,1,183
09:10:16,476.0,477.0,476.0,4.50,1,184
09:10:19,476.0,477.0,477.0,5.50,1,185
09:10:48,476.0,477.0,476.0,4.50,1,186
09:10:48,476.0,477.0,476.0,4.50,3,189
09:10:54,475.5,476.5,475.5,4.00,2,191
09:10:54,475.5,476.5,475.5,4.00,1,192
09:11:34,475.5,476.0,475.5,4.00,1,193
09:11:34,475.0,475.5,475.0,3.50,1,194
09:11:35,475.0,475.5,475.0,3.50,4,198
09:11:51,474.0,475.5,475.0,3.50,1,199
09:12:11,474.0,474.5,474.5,3.00,1,200
09:12:17,474.5,475.0,475.0,3.50,2,202
09:13:01,474.0,474.5,474.5,3.00,1,203
09:13:01,474.0,474.5,474.5,3.00,1,204
09:13:01,474.0,474.5,474.5,3.00,1,205
09:13:12,474.0,475.0,475.0,3.50,1,206
09:13:22,474.5,475.0,475.0,3.50,1,207
09:13:29,474.5,475.0,475.0,3.50,1,208
09:14:04,475.0,475.5,475.0,3.50,2,210
09:14:04,475.0,475.5,475.5,4.00,11,221
09:14:04,474.5,476.0,476.0,4.50,1,222
09:14:20,474.5,476.0,476.0,4.50,1,223
09:14:26,474.5,476.0,476.0,4.50,1,224
09:14:38,475.0,476.0,476.0,4.50,1,225
09:14:38,475.0,476.0,476.0,4.50,1,226
09:14:39,475.0,476.5,476.0,4.50,1,227
09:14:40,475.0,476.5,475.0,3.50,1,228
09:15:15,475.5,476.0,475.5,4.00,1,229
09:15:28,475.5,476.0,475.5,4.00,1,230
09:15:35,475.5,476.0,475.5,4.00,1,231
09:15:47,475.5,476.0,475.5,4.00,1,232
09:16:02,475.5,476.0,475.5,4.00,1,233
09:17:22,475.5,476.0,475.5,4.00,3,236
09:17:42,475.0,475.5,475.5,4.00,1,237
09:17:48,475.0,475.5,475.5,4.00,1,238
09:17:49,475.0,476.0,476.0,4.50,1,239
09:18:06,475.0,476.0,476.0,4.50,1,240
09:18:06,475.0,476.0,476.0,4.50,1,241
09:18:08,475.0,476.0,476.0,4.50,1,242
09:18:14,475.5,476.0,476.0,4.50,1,243
09:18:15,475.5,476.0,476.0,4.50,1,244
09:18:19,475.5,476.0,476.0,4.50,1,245
09:18:51,475.5,476.0,475.5,4.00,1,246
09:19:05,475.0,476.0,476.0,4.50,1,247
09:19:15,475.0,476.0,476.0,4.50,1,248
09:19:15,475.0,476.0,475.5,4.00,1,249
09:19:16,475.0,476.0,475.0,3.50,1,250
09:19:34,475.0,476.0,475.0,3.50,1,251
09:19:44,475.0,475.5,475.0,3.50,6,257
09:19:44,475.0,475.5,475.0,3.50,1,258
09:19:44,474.5,475.5,474.5,3.00,2,260
09:19:52,474.5,475.5,474.5,3.00,1,261
09:20:01,474.0,475.0,474.0,2.50,2,263
09:20:01,474.0,474.5,474.0,2.50,6,269
09:20:09,473.5,474.5,473.5,2.00,3,272
09:20:20,473.0,474.0,473.0,1.50,3,275
09:20:25,473.0,474.0,473.5,2.00,1,276
09:20:37,473.0,473.5,473.0,1.50,1,277
09:20:51,473.0,473.5,473.0,1.50,2,279
09:20:51,473.0,473.5,473.0,1.50,1,280
09:20:51,473.0,473.5,473.0,1.50,1,281
09:20:51,473.0,473.5,473.0,1.50,1,282
09:20:52,472.5,473.5,473.0,1.50,1,283
09:21:11,472.5,473.0,473.0,1.50,2,285
09:21:43,472.5,473.0,473.0,1.50,3,288
09:21:43,472.5,473.0,473.0,1.50,3,291
09:21:43,472.5,473.0,473.0,1.50,1,292
09:21:43,472.5,473.0,473.0,1.50,1,293
09:21:43,472.5,473.5,473.0,1.50,2,295
09:21:43,473.0,473.5,473.0,1.50,1,296
09:21:45,473.0,473.5,473.5,2.00,5,301
09:21:47,473.5,474.0,474.0,2.50,3,304
09:21:51,474.0,474.5,474.5,3.00,2,306
09:21:51,474.0,474.5,474.5,3.00,2,308
09:21:51,474.0,474.5,474.5,3.00,1,309
09:21:51,474.5,475.0,474.5,3.00,1,310
09:21:53,474.5,475.0,475.0,3.50,2,312
09:21:55,475.0,476.0,475.0,3.50,2,314
09:22:24,473.0,475.0,475.0,3.50,1,315
09:24:29,474.0,474.5,474.0,2.50,4,319
09:24:29,473.5,474.5,473.5,2.00,1,320
09:24:30,473.0,474.0,473.0,1.50,1,321
09:24:35,473.0,474.0,473.0,1.50,1,322
09:25:14,472.5,473.0,473.0,1.50,2,324
09:25:32,473.0,473.5,473.0,1.50,1,325
09:26:03,472.5,473.0,473.0,1.50,1,326
09:26:09,472.5,473.0,473.0,1.50,1,327
09:26:18,473.0,473.5,473.0,1.50,1,328
09:26:18,472.5,473.5,472.5,1.00,4,332
09:26:35,472.5,473.0,472.5,1.00,2,334
09:26:57,472.0,472.5,472.0,0.50,1,335
09:26:58,472.0,472.5,472.5,1.00,1,336
09:27:40,472.0,472.5,472.0,0.50,2,338
09:27:40,472.0,472.5,472.0,0.50,2,340
09:27:40,472.0,472.5,471.5,0.00,4,344
09:27:40,471.5,472.5,471.5,0.00,1,345
09:27:45,471.0,472.5,471.0,-0.50,1,346
09:27:45,471.0,472.5,471.0,-0.50,1,347
09:27:49,471.0,471.5,471.0,-0.50,5,352
09:28:00,470.5,471.0,470.5,-1.00,3,355
09:28:00,470.5,471.0,470.5,-1.00,1,356
09:28:03,470.5,471.0,470.5,-1.00,1,357
09:28:04,470.0,471.0,471.0,-0.50,1,358
09:28:05,470.0,471.0,471.0,-0.50,1,359
09:28:09,470.0,470.5,470.5,-1.00,1,360
09:28:11,470.0,470.5,470.5,-1.00,1,361
09:28:14,470.0,470.5,470.0,-1.50,1,362
09:28:15,470.0,470.5,470.5,-1.00,1,363
09:28:15,470.0,470.5,470.5,-1.00,1,364
09:28:18,470.0,470.5,470.5,-1.00,2,366
09:28:18,470.0,470.5,470.0,-1.50,1,367
09:28:20,470.0,470.5,470.0,-1.50,1,368
09:28:21,470.0,470.5,470.5,-1.00,3,371
09:28:23,470.5,471.0,470.5,-1.00,1,372
09:28:23,470.5,471.0,470.0,-1.50,1,373
09:28:38,470.0,470.5,470.5,-1.00,1,374
