時間,買價,賣價,成交,漲跌,單量,累計
09:00:16,,,405.0,-1.50,24,24
09:00:16,405.0,405.5,405.0,-1.50,1,25
09:00:19,405.0,405.5,405.5,-1.00,1,26
09:00:19,405.0,405.5,406.0,-0.50,1,27
09:00:30,405.0,406.0,405.0,-1.50,1,28
09:00:30,405.0,406.0,405.0,-1.50,4,32
09:00:39,404.0,405.5,404.0,-2.50,1,33
09:00:40,403.5,405.0,403.5,-3.00,1,34
09:00:40,403.0,403.5,403.5,-3.00,1,35
09:00:40,404.0,405.0,404.0,-2.50,2,37
09:00:45,404.0,405.0,404.0,-2.50,1,38
09:00:56,403.5,404.0,404.0,-2.50,1,39
09:00:56,403.5,404.0,404.0,-2.50,1,40
09:01:06,404.0,405.0,404.0,-2.50,1,41
09:01:14,404.0,404.5,404.0,-2.50,1,42
09:01:18,404.0,404.5,404.0,-2.50,1,43
09:01:19,404.0,404.5,404.0,-2.50,1,44
09:01:19,404.0,404.5,404.0,-2.50,1,45
09:01:19,403.0,404.5,403.0,-3.50,1,46
09:01:19,403.0,404.0,404.0,-2.50,1,47
09:01:19,403.0,404.0,404.5,-2.00,2,49
09:01:19,404.5,405.0,404.5,-2.00,2,51
09:01:26,402.5,404.0,402.5,-4.00,1,52
09:01:35,403.0,404.0,403.0,-3.50,1,53
09:01:35,402.5,404.0,402.5,-4.00,1,54
09:01:40,402.5,404.0,402.5,-4.00,1,55
09:01:42,402.5,404.0,402.5,-4.00,1,56
09:01:42,402.5,404.0,402.5,-4.00,1,57
09:01:43,403.0,404.0,403.0,-3.50,1,58
09:01:45,402.0,404.0,402.5,-4.00,1,59
09:01:45,402.0,404.0,404.0,-2.50,1,60
09:01:56,402.5,404.0,403.0,-3.50,1,61
09:02:08,403.0,403.5,403.0,-3.50,1,62
09:02:11,403.0,403.5,403.0,-3.50,1,63
09:02:14,403.0,403.5,403.0,-3.50,1,64
09:02:15,403.0,403.5,403.0,-3.50,1,65
09:02:15,402.5,403.5,402.5,-4.00,3,68
09:02:24,402.5,403.5,403.0,-3.50,1,69
09:02:36,402.5,403.0,402.5,-4.00,2,71
09:02:45,402.5,403.0,403.0,-3.50,1,72
09:02:45,403.0,403.5,403.0,-3.50,2,74
09:02:47,403.0,403.5,403.0,-3.50,1,75
09:02:58,403.0,403.5,403.0,-3.50,1,76
09:02:58,403.0,403.5,403.0,-3.50,1,77
09:02:58,402.5,403.5,402.5,-4.00,2,79
09:03:03,402.0,403.5,402.0,-4.50,1,80
09:03:04,402.0,403.5,402.0,-4.50,6,86
09:03:06,401.5,402.0,401.5,-5.00,1,87
09:03:06,401.5,402.0,401.5,-5.00,3,90
09:03:10,401.0,402.0,401.0,-5.50,1,91
09:03:11,401.0,402.0,401.0,-5.50,1,92
09:03:16,401.0,402.0,401.0,-5.50,1,93
09:03:19,401.0,401.5,401.0,-5.50,1,94
09:03:24,400.5,401.5,400.5,-6.00,1,95
09:03:26,400.5,401.5,401.0,-5.50,1,96
09:03:32,400.5,401.5,400.5,-6.00,1,97
09:03:34,400.5,401.0,401.0,-5.50,1,98
09:03:35,401.0,401.5,401.0,-5.50,1,99
09:03:36,401.0,401.5,401.0,-5.50,1,100
09:03:40,401.0,401.5,401.0,-5.50,1,101
09:03:40,401.0,401.5,401.0,-5.50,2,103
09:03:40,401.0,401.5,400.5,-6.00,3,106
09:03:40,400.5,401.5,400.5,-6.00,2,108
09:03:45,400.5,401.0,400.5,-6.00,1,109
09:03:45,400.5,401.0,400.5,-6.00,2,111
09:03:46,400.0,401.0,400.0,-6.50,2,113
09:03:46,400.0,401.0,400.0,-6.50,1,114
09:03:46,400.0,401.0,400.0,-6.50,9,123
09:03:46,400.0,401.0,400.0,-6.50,2,125
09:03:46,400.0,401.0,400.0,-6.50,1,126
09:03:46,400.0,401.0,400.0,-6.50,1,127
09:03:48,399.5,400.5,400.5,-6.00,1,128
09:03:51,399.0,400.5,399.0,-7.50,1,129
09:03:54,399.0,400.5,399.0,-7.50,1,130
09:03:54,399.0,400.5,399.0,-7.50,1,131
09:04:02,399.0,400.5,400.5,-6.00,2,133
09:04:03,399.0,401.0,399.0,-7.50,1,134
09:04:12,399.5,401.0,399.5,-7.00,1,135
09:04:20,399.5,401.0,400.5,-6.00,2,137
09:04:24,399.5,401.0,401.0,-5.50,4,141
09:04:28,399.5,401.5,401.5,-5.00,1,142
09:04:35,400.5,402.0,401.0,-5.50,1,143
09:04:46,401.0,402.0,402.0,-4.50,1,144
09:04:46,401.0,402.0,402.0,-4.50,7,151
09:04:46,401.0,402.5,402.5,-4.00,1,152
09:04:58,401.5,402.5,401.5,-5.00,1,153
09:05:03,401.0,402.5,402.5,-4.00,1,154
09:05:35,401.5,402.5,402.5,-4.00,1,155
09:06:02,402.0,402.5,402.0,-4.50,1,156
09:06:02,402.0,402.5,402.0,-4.50,1,157
09:06:02,401.5,402.5,401.5,-5.00,1,158
09:06:04,401.5,402.5,402.5,-4.00,1,159
