時間,買價,賣價,成交,漲跌,單量,累計
09:00:05,,,464.0,4.50,17,17
09:00:05,463.0,464.0,463.0,3.50,1,18
09:00:06,462.0,464.0,462.0,2.50,1,19
09:00:16,461.0,462.0,462.0,2.50,1,20
09:00:22,461.0,462.0,461.5,2.00,1,21
09:00:22,461.0,462.0,461.0,1.50,1,22
09:00:22,461.0,462.0,461.0,1.50,1,23
09:00:22,461.0,462.0,461.0,1.50,1,24
09:00:22,460.5,462.0,460.5,1.00,1,25
09:00:36,460.5,463.5,460.5,1.00,1,26
09:00:44,460.0,462.5,460.5,1.00,1,27
09:01:11,460.5,462.5,460.5,1.00,1,28
09:01:22,460.5,462.5,460.5,1.00,2,30
09:01:22,460.5,462.5,460.5,1.00,1,31
09:01:22,460.0,462.5,460.0,0.50,7,38
09:01:22,459.5,462.5,459.5,0.00,3,41
09:01:35,459.0,460.5,459.0,-0.50,3,44
09:01:35,458.5,460.0,458.5,-1.00,1,45
09:01:35,458.0,460.0,458.0,-1.50,2,47
09:01:35,458.0,460.0,458.0,-1.50,1,48
09:01:36,458.0,460.0,458.0,-1.50,1,49
09:01:36,458.0,460.0,458.0,-1.50,1,50
09:01:36,458.0,460.0,458.0,-1.50,1,51
09:01:36,458.0,460.0,458.0,-1.50,1,52
09:01:42,457.0,459.0,457.0,-2.50,2,54
09:01:49,457.0,458.0,457.0,-2.50,1,55
09:01:49,457.0,458.0,457.0,-2.50,1,56
09:01:52,456.5,457.0,457.0,-2.50,1,57
09:01:56,456.5,458.0,456.5,-3.00,2,59
09:01:56,456.0,457.5,457.0,-2.50,1,60
09:02:00,456.5,457.0,456.5,-3.00,2,62
09:02:01,456.0,457.0,457.0,-2.50,1,63
09:02:01,456.5,457.0,457.0,-2.50,1,64
09:02:02,456.5,457.5,456.5,-3.00,1,65
09:02:06,457.0,457.5,457.5,-2.00,1,66
09:02:12,457.5,458.0,457.5,-2.00,1,67
09:02:13,457.0,458.0,457.0,-2.50,1,68
09:02:14,456.0,458.0,456.0,-3.50,1,69
09:02:22,456.0,458.0,456.0,-3.50,1,70
09:02:25,456.0,458.0,456.0,-3.50,1,71
09:02:48,456.0,458.0,456.0,-3.50,1,72
09:03:03,456.5,458.0,456.5,-3.00,1,73
