時間,買價,賣價,成交,漲跌,單量,累計
09:00:11,,,1905,0.00,68,68
09:00:11,1900,1910,1900,-5.00,2,70
09:00:13,1895,1905,1905,0.00,1,71
09:00:15,1900,1910,1905,0.00,1,72
09:00:16,1905,1910,1905,0.00,2,74
09:00:16,1900,1910,1905,0.00,1,75
09:00:17,1900,1905,1900,-5.00,1,76
09:00:17,1900,1905,1905,0.00,1,77
09:00:19,1900,1905,1905,0.00,1,78
09:00:19,1900,1905,1905,0.00,1,79
09:00:20,1900,1905,1900,-5.00,1,80
09:00:23,1900,1905,1905,0.00,1,81
09:00:25,1900,1905,1905,0.00,1,82
09:00:26,1900,1905,1905,0.00,1,83
09:00:28,1900,1905,1905,0.00,1,84
09:00:28,1900,1910,1910,5.00,1,85
09:00:29,1900,1910,1905,0.00,2,87
09:00:31,1900,1910,1905,0.00,1,88
09:00:32,1900,1905,1905,0.00,1,89
09:00:32,1900,1905,1905,0.00,1,90
09:00:33,1900,1905,1905,0.00,1,91
09:00:34,1900,1905,1905,0.00,1,92
09:00:34,1900,1905,1905,0.00,1,93
09:00:35,1900,1910,1905,0.00,1,94
09:00:36,1905,1910,1905,0.00,2,96
09:00:36,1900,1910,1905,0.00,1,97
09:00:36,1900,1910,1900,-5.00,2,99
09:00:36,1900,1910,1905,0.00,1,100
09:00:36,1900,1905,1900,-5.00,1,101
09:00:36,1900,1905,1900,-5.00,2,103
09:00:36,1900,1905,1905,0.00,1,104
09:00:36,1900,1905,1905,0.00,1,105
09:00:37,1900,1905,1900,-5.00,2,107
09:00:37,1900,1905,1900,-5.00,2,109
09:00:37,1900,1905,1900,-5.00,11,120
09:00:37,1900,1905,1900,-5.00,2,122
09:00:37,1900,1905,1900,-5.00,2,124
09:00:37,1900,1905,1905,0.00,1,125
09:00:37,1900,1905,1900,-5.00,2,127
09:00:37,1900,1905,1900,-5.00,2,129
09:00:37,1900,1905,1900,-5.00,1,130
09:00:39,1895,1900,1900,-5.00,1,131
09:00:41,1895,1900,1900,-5.00,1,132
09:00:44,1895,1900,1900,-5.00,1,133
09:00:44,1895,1900,1900,-5.00,1,134
09:00:47,1895,1905,1900,-5.00,1,135
09:00:48,1895,1900,1900,-5.00,1,136
09:00:49,1900,1905,1900,-5.00,1,137
09:00:57,1895,1900,1900,-5.00,1,138
09:00:57,1895,1900,1900,-5.00,1,139
09:00:58,1900,1905,1900,-5.00,2,141
09:00:58,1900,1905,1900,-5.00,1,142
09:00:59,1895,1905,1900,-5.00,1,143
09:01:00,1895,1905,1895,-10.00,1,144
09:01:00,1895,1905,1895,-10.00,1,145
09:01:03,1895,1905,1900,-5.00,1,146
09:01:03,1895,1905,1895,-10.00,2,148
09:01:05,1890,1900,1890,-15.00,1,149
09:01:07,1890,1895,1895,-10.00,1,150
09:01:13,1890,1895,1890,-15.00,2,152
09:01:19,1890,1895,1895,-10.00,5,157
09:01:19,1895,1900,1895,-10.00,5,162
09:01:20,1890,1900,1890,-15.00,5,167
09:01:20,1890,1900,1890,-15.00,1,168
09:01:24,1890,1900,1890,-15.00,1,169
09:01:25,1890,1895,1890,-15.00,1,170
09:01:29,1890,1895,1890,-15.00,1,171
09:01:34,1890,1895,1895,-10.00,2,173
09:01:34,1890,1895,1895,-10.00,3,176
09:01:38,1895,1900,1895,-10.00,1,177
09:01:38,1895,1900,1895,-10.00,1,178
09:01:44,1895,1900,1895,-10.00,1,179
09:01:50,1895,1900,1900,-5.00,3,182
09:01:53,1895,1900,1895,-10.00,3,185
09:01:53,1895,1900,1895,-10.00,1,186
09:01:56,1895,1900,1900,-5.00,1,187
09:01:56,1895,1900,1895,-10.00,1,188
09:02:01,1895,1900,1895,-10.00,1,189
09:02:04,1895,1900,1895,-10.00,1,190
09:02:06,1895,1900,1895,-10.00,8,198
09:02:12,1895,1900,1895,-10.00,2,200
09:02:14,1890,1895,1895,-10.00,1,201
09:02:14,1890,1895,1895,-10.00,1,202
09:02:14,1890,1895,1895,-10.00,1,203
09:02:15,1890,1895,1895,-10.00,1,204
09:02:15,1890,1895,1895,-10.00,1,205
09:02:16,1895,1900,1895,-10.00,1,206
09:02:19,1895,1900,1895,-10.00,2,208
09:02:19,1895,1900,1895,-10.00,1,209
09:02:20,1890,1900,1895,-10.00,1,210
09:02:23,1890,1895,1895,-10.00,1,211
09:02:24,1890,1895,1895,-10.00,1,212
09:02:27,1890,1895,1895,-10.00,1,213
09:02:29,1890,1895,1895,-10.00,1,214
09:02:31,1890,1895,1895,-10.00,1,215
09:02:33,1890,1895,1895,-10.00,1,216
09:02:34,1890,1900,1895,-10.00,1,217
09:02:35,1890,1900,1895,-10.00,1,218
09:02:37,1890,1900,1895,-10.00,1,219
09:02:41,1890,1900,1895,-10.00,2,221
09:02:44,1890,1895,1895,-10.00,1,222
09:02:44,1890,1895,1895,-10.00,1,223
09:02:52,1890,1900,1890,-15.00,1,224
09:02:58,1890,1895,1890,-15.00,1,225
09:02:58,1890,1895,1890,-15.00,2,227
09:02:58,1890,1895,1890,-15.00,2,229
09:02:58,1890,1895,1890,-15.00,19,248
09:03:00,1885,1895,1885,-20.00,1,249
09:03:00,1885,1895,1885,-20.00,1,250
09:03:04,1885,1895,1895,-10.00,1,251
09:03:05,1885,1895,1885,-20.00,1,252
09:03:12,1885,1895,1890,-15.00,1,253
09:03:23,1885,1890,1885,-20.00,1,254
09:03:26,1885,1890,1885,-20.00,8,262
09:03:27,1885,1890,1885,-20.00,2,264
09:03:31,1885,1890,1885,-20.00,1,265
09:03:31,1885,1890,1885,-20.00,1,266
09:03:32,1885,1890,1885,-20.00,1,267
09:03:35,1885,1890,1885,-20.00,1,268
09:03:37,1885,1890,1885,-20.00,1,269
09:03:38,1880,1890,1885,-20.00,1,270
09:03:40,1885,1890,1890,-15.00,3,273
09:03:40,1885,1890,1890,-15.00,5,278
09:03:40,1885,1895,1895,-10.00,2,280
09:03:41,1890,1895,1895,-10.00,3,283
09:03:51,1895,1900,1895,-10.00,3,286
09:03:51,1895,1900,1895,-10.00,2,288
09:03:52,1895,1900,1895,-10.00,3,291
09:03:53,1890,1895,1895,-10.00,1,292
09:03:54,1890,1895,1890,-15.00,1,293
