時間,買價,賣價,成交,漲跌,單量,累計
09:00:05,,,1980,55.0,67,67
09:00:08,1975,1980,1975,50.00,1,68
09:00:08,1975,1980,1975,50.00,4,72
09:00:08,1975,1980,1975,50.00,1,73
09:00:13,1970,1980,1975,50.00,1,74
09:00:22,1975,1980,1980,55.0,1,75
09:00:23,1975,1980,1980,55.0,1,76
09:00:23,1975,1980,1980,55.0,3,79
09:00:23,1975,1980,1980,55.0,4,83
09:00:26,1980,1985,1980,55.0,1,84
09:00:26,1975,1985,1980,55.0,1,85
09:00:27,1975,1985,1980,55.0,1,86
09:00:27,1975,1980,1980,55.0,1,87
09:00:31,1980,1985,1980,55.0,1,88
09:00:31,1980,1985,1980,55.0,1,89
09:00:31,1980,1985,1980,55.0,2,91
09:00:33,1980,1985,1980,55.0,1,92
09:00:33,1975,1985,1980,55.0,1,93
09:00:36,1980,1985,1980,55.0,1,94
09:00:39,1980,1985,1980,55.0,1,95
09:00:42,1980,1985,1980,55.0,1,96
09:00:46,1980,1985,1980,55.0,1,97
09:00:46,1980,1985,1980,55.0,1,98
09:00:46,1980,1985,1980,55.0,1,99
09:00:46,1980,1985,1980,55.0,1,100
09:00:48,1975,1985,1975,50.00,1,101
09:00:51,1980,1985,1980,55.0,1,102
09:00:51,1975,1980,1980,55.0,1,103
09:00:51,1975,1980,1980,55.0,1,104
09:00:51,1975,1985,1980,55.0,1,105
09:00:55,1975,1985,1980,55.0,1,106
09:00:55,1975,1985,1980,55.0,2,108
09:00:57,1975,1985,1975,50.00,1,109
09:00:57,1975,1985,1980,55.0,1,110
09:00:58,1975,1985,1980,55.0,1,111
09:01:00,1975,1985,1985,60.0,1,112
09:01:01,1980,1985,1980,55.0,1,113
09:01:04,1975,1985,1980,55.0,1,114
09:01:04,1975,1985,1980,55.0,1,115
09:01:06,1975,1985,1985,60.0,1,116
09:01:07,1980,1985,1980,55.0,1,117
09:01:15,1980,1985,1980,55.0,1,118
09:01:18,1980,1985,1980,55.0,1,119
09:01:18,1980,1985,1985,60.0,1,120
09:01:18,1980,1985,1985,60.0,7,127
09:01:18,1980,1985,1985,60.0,1,128
09:01:18,1980,1985,1985,60.0,6,134
09:01:18,1980,1985,1985,60.0,3,137
09:01:18,1980,1990,1990,65.0,4,141
09:01:21,1985,1990,1980,55.0,1,142
09:01:24,1980,1990,1985,60.0,1,143
09:01:29,1985,1990,1985,60.0,1,144
09:01:30,1985,1990,1990,65.0,24,168
09:01:31,1985,1990,1990,65.0,2,170
09:01:31,1990,1995,1990,65.0,1,171
09:01:33,1990,1995,1990,65.0,1,172
09:01:35,1985,1995,1985,60.0,1,173
09:01:41,1990,1995,1990,65.0,2,175
09:01:44,1990,1995,1990,65.0,1,176
09:01:45,1990,1995,1990,65.0,1,177
09:01:47,1990,1995,1990,65.0,1,178
09:01:48,1990,1995,1990,65.0,1,179
09:01:48,1990,1995,1990,65.0,1,180
09:01:49,1990,1995,1990,65.0,1,181
09:01:50,1990,1995,1990,65.0,1,182
09:01:50,1990,1995,1990,65.0,1,183
09:01:52,1985,1995,1990,65.0,1,184
09:01:53,1985,1995,1990,65.0,1,185
09:01:54,1990,1995,1990,65.0,1,186
09:01:54,1990,1995,1990,65.0,1,187
09:01:55,1990,1995,1990,65.0,1,188
09:01:55,1990,1995,1990,65.0,1,189
09:02:07,1990,1995,1990,65.0,2,191
09:02:08,1990,1995,1990,65.0,1,192
09:02:10,1990,1995,1995,70.0,3,195
09:02:10,1990,1995,1995,70.0,4,199
