時間,買價,賣價,成交,漲跌,單量,累計
09:00:09,,,1800,50.00,163,163
09:00:09,1800,1805,1805,55.0,1,164
09:00:09,1800,1805,1805,55.0,4,168
09:00:09,1800,1805,1800,50.00,2,170
09:00:10,1800,1805,1800,50.00,6,176
09:00:11,1795,1805,1800,50.00,1,177
09:00:11,1800,1805,1800,50.00,2,179
09:00:12,1795,1800,1795,45.00,1,180
09:00:12,1795,1800,1795,45.00,12,192
09:00:13,1790,1800,1800,50.00,1,193
09:00:13,1790,1805,1800,50.00,1,194
09:00:13,1790,1800,1800,50.00,1,195
09:00:15,1790,1805,1800,50.00,1,196
09:00:16,1800,1805,1805,55.0,2,198
09:00:17,1800,1805,1805,55.0,1,199
09:00:18,1800,1805,1805,55.0,1,200
09:00:18,1800,1805,1805,55.0,1,201
09:00:19,1800,1805,1805,55.0,1,202
09:00:20,1800,1805,1805,55.0,2,204
09:00:20,1800,1805,1805,55.0,5,209
09:00:20,1800,1805,1805,55.0,2,211
09:00:20,1800,1805,1805,55.0,1,212
09:00:20,1805,1810,1805,55.0,1,213
09:00:20,1805,1810,1805,55.0,2,215
09:00:21,1805,1810,1805,55.0,1,216
09:00:21,1800,1810,1810,60.0,1,217
09:00:22,1800,1810,1805,55.0,1,218
09:00:24,1805,1810,1805,55.0,1,219
09:00:25,1805,1810,1810,60.0,2,221
09:00:25,1805,1810,1810,60.0,10,231
09:00:26,1805,1810,1810,60.0,13,244
09:00:26,1810,1815,1810,60.0,1,245
09:00:27,1810,1815,1810,60.0,1,246
09:00:27,1810,1815,1810,60.0,1,247
09:00:27,1805,1815,1815,65.0,1,248
09:00:28,1810,1815,1815,65.0,1,249
09:00:29,1810,1815,1810,60.0,1,250
09:00:29,1810,1815,1815,65.0,1,251
09:00:30,1810,1815,1815,65.0,1,252
09:00:30,1810,1815,1815,65.0,2,254
09:00:30,1810,1815,1815,65.0,1,255
09:00:31,1810,1815,1815,65.0,1,256
09:00:31,1810,1815,1815,65.0,2,258
09:00:31,1810,1815,1815,65.0,2,260
09:00:31,1810,1815,1815,65.0,1,261
09:00:31,1810,1815,1815,65.0,1,262
09:00:32,1810,1815,1810,60.0,1,263
09:00:32,1810,1815,1815,65.0,1,264
09:00:32,1810,1815,1815,65.0,1,265
09:00:32,1810,1820,1815,65.0,2,267
09:00:32,1810,1815,1815,65.0,1,268
09:00:32,1810,1815,1815,65.0,1,269
09:00:33,1810,1820,1815,65.0,1,270
09:00:33,1810,1815,1815,65.0,1,271
09:00:33,1810,1815,1815,65.0,1,272
09:00:33,1810,1815,1815,65.0,1,273
09:00:33,1810,1815,1815,65.0,1,274
09:00:34,1810,1820,1815,65.0,1,275
09:00:34,1810,1820,1815,65.0,1,276
09:00:34,1810,1820,1810,60.0,1,277
09:00:34,1810,1820,1815,65.0,1,278
09:00:35,1810,1815,1810,60.0,1,279
09:00:35,1810,1815,1815,65.0,1,280
09:00:35,1810,1815,1810,60.0,4,284
09:00:35,1810,1815,1815,65.0,1,285
09:00:35,1810,1815,1815,65.0,1,286
09:00:35,1810,1815,1810,60.0,9,295
09:00:35,1805,1815,1815,65.0,1,296
09:00:36,1805,1810,1810,60.0,1,297
09:00:36,1805,1815,1815,65.0,1,298
09:00:36,1805,1815,1815,65.0,1,299
