時間,買價,賣價,成交,漲跌,單量,累計
09:00:03,,,476.0,10.00,22,22
09:00:03,475.0,476.0,475.0,9.00,9,31
09:00:03,475.0,476.0,475.0,9.00,5,36
09:00:03,475.0,476.0,475.0,9.00,1,37
09:00:11,474.0,476.0,475.0,9.00,3,40
09:00:11,474.5,476.0,474.5,8.50,3,43
09:00:11,474.0,476.0,474.0,8.00,1,44
09:00:12,473.0,475.5,473.0,7.00,1,45
09:00:12,473.0,475.5,473.0,7.00,1,46
09:00:14,472.5,475.5,472.5,6.50,1,47
09:00:14,472.0,475.5,472.5,6.50,1,48
09:00:19,472.0,475.5,475.5,9.50,2,50
09:00:29,474.0,475.5,474.0,8.00,1,51
09:00:36,473.5,475.5,474.0,8.00,1,52
09:00:41,474.5,475.5,474.5,8.50,1,53
09:00:45,474.5,475.5,474.5,8.50,1,54
09:00:53,474.5,475.0,475.0,9.00,1,55
09:00:56,474.5,475.0,475.0,9.00,1,56
09:00:57,474.5,475.5,474.5,8.50,1,57
09:00:57,474.5,475.5,475.0,9.00,1,58
09:01:01,474.5,475.0,475.0,9.00,2,60
09:01:02,474.5,475.5,475.0,9.00,1,61
09:01:05,474.5,475.5,475.5,9.50,1,62
09:01:05,474.5,475.5,475.0,9.00,1,63
09:01:14,475.0,475.5,475.0,9.00,1,64
09:01:16,475.0,475.5,475.0,9.00,1,65
09:01:18,475.0,475.5,475.0,9.00,1,66
09:01:18,475.0,475.5,475.0,9.00,1,67
09:01:21,474.5,475.5,475.0,9.00,1,68
09:01:21,475.0,475.5,475.0,9.00,3,71
09:01:32,474.5,475.0,475.0,9.00,1,72
09:01:33,474.5,475.0,475.0,9.00,1,73
09:01:39,474.5,475.0,474.5,8.50,1,74
09:01:39,474.5,475.0,474.5,8.50,6,80
09:01:39,474.0,475.0,474.0,8.00,1,81
09:01:40,474.0,475.0,474.0,8.00,3,84
09:01:43,473.5,474.5,474.5,8.50,1,85
09:02:20,473.5,474.5,474.5,8.50,3,88
09:02:30,474.0,475.0,475.0,9.00,1,89
09:02:30,473.5,475.0,475.0,9.00,1,90
09:02:33,474.0,475.0,475.0,9.00,1,91
09:02:36,474.5,475.0,474.5,8.50,1,92
09:02:36,474.5,475.0,474.5,8.50,1,93
09:02:44,474.0,475.0,474.0,8.00,1,94
09:02:48,473.5,475.0,473.5,7.50,1,95
09:02:54,473.5,474.0,473.5,7.50,1,96
09:02:58,473.5,474.0,473.5,7.50,2,98
09:03:00,473.5,474.0,474.0,8.00,1,99
09:03:04,473.5,474.5,474.5,8.50,1,100
09:03:07,473.5,474.5,474.5,8.50,1,101
09:03:22,474.5,475.0,474.5,8.50,1,102
09:03:25,473.5,475.0,475.0,9.00,1,103
09:03:25,473.5,475.0,475.0,9.00,8,111
09:03:26,474.5,475.5,474.5,8.50,1,112
09:03:34,474.0,475.5,474.0,8.00,3,115
09:03:36,473.5,474.5,474.5,8.50,1,116
09:03:36,473.5,474.5,474.5,8.50,2,118
09:03:37,473.5,475.0,474.0,8.00,1,119
09:03:37,473.5,474.0,474.0,8.00,2,121
09:03:39,474.0,475.0,475.0,9.00,1,122
09:03:46,474.0,475.0,475.0,9.00,1,123
09:03:53,474.0,475.0,475.0,9.00,1,124
09:03:57,474.0,475.0,475.0,9.00,1,125
09:03:58,474.0,475.0,475.0,9.00,1,126
09:04:00,474.0,475.0,475.0,9.00,4,130
09:04:07,474.5,475.5,474.5,8.50,2,132
09:04:07,474.5,475.5,474.0,8.00,1,133
09:04:27,474.0,475.0,474.0,8.00,1,134
09:04:31,474.0,475.0,474.0,8.00,1,135
09:04:38,474.0,474.5,474.0,8.00,1,136
09:05:07,473.5,474.0,473.5,7.50,3,139
09:05:08,473.0,474.0,473.0,7.00,3,142
09:05:12,473.5,474.0,474.0,8.00,1,143
09:05:32,473.5,474.0,474.0,8.00,1,144
09:05:36,473.5,474.0,473.5,7.50,1,145
09:05:37,473.5,474.0,473.5,7.50,2,147
09:05:45,473.0,473.5,473.5,7.50,1,148
09:06:02,473.5,474.0,473.5,7.50,2,150
09:06:17,473.0,473.5,473.5,7.50,1,151
09:06:22,473.0,474.0,473.5,7.50,1,152
09:06:25,473.0,474.0,474.0,8.00,1,153
09:06:41,473.0,473.5,473.5,7.50,1,154
09:07:31,473.0,473.5,473.0,7.00,1,155
09:08:22,472.5,473.5,473.0,7.00,1,156
09:08:38,472.5,473.0,472.5,6.50,1,157
09:09:09,472.5,473.0,472.5,6.50,1,158
09:09:09,472.5,473.0,472.5,6.50,1,159
09:09:12,472.5,473.0,472.5,6.50,1,160
09:09:13,472.5,473.0,472.5,6.50,1,161
09:09:16,472.0,472.5,472.0,6.00,1,162
09:09:34,471.5,472.0,472.0,6.00,1,163
09:09:34,471.5,472.0,472.0,6.00,2,165
09:09:35,471.5,472.5,472.5,6.50,2,167
09:09:41,471.5,473.0,473.0,7.00,3,170
09:09:45,472.0,473.5,473.5,7.50,4,174
09:09:48,472.5,474.0,473.0,7.00,1,175
09:09:57,473.0,474.0,474.0,8.00,4,179
09:10:02,473.0,474.0,473.0,7.00,1,180
09:10:28,473.5,474.0,473.5,7.50,1,181
09:10:42,473.0,473.5,473.5,7.50,1,182
09:10:43,473.5,474.0,473.5,7.50,1,183
09:11:25,473.0,473.5,473.5,7.50,1,184
09:11:27,473.0,473.5,473.5,7.50,1,185
09:11:27,473.0,473.5,473.5,7.50,1,186
09:11:29,473.5,474.0,473.5,7.50,1,187
09:12:05,473.0,473.5,473.0,7.00,1,188
09:12:55,473.0,473.5,473.0,7.00,1,189
09:13:02,473.0,473.5,473.0,7.00,1,190
09:13:15,473.0,473.5,473.0,7.00,1,191
09:13:19,472.5,473.5,473.5,7.50,3,194
09:13:19,472.5,473.5,473.5,7.50,3,197
09:13:19,472.5,474.0,474.0,8.00,3,200
09:13:19,473.5,474.0,474.0,8.00,2,202
09:13:19,473.5,474.5,474.5,8.50,3,205
