時間,買價,賣價,成交,漲跌,單量,累計
09:00:14,,,2015,65.0,102,102
09:00:19,2010,2015,2010,60.0,1,103
09:00:20,2010,2015,2015,65.0,1,104
09:00:20,2010,2015,2015,65.0,2,106
09:00:24,2010,2020,2010,60.0,6,112
09:00:24,2005,2020,2015,65.0,1,113
09:00:25,2005,2020,2015,65.0,1,114
09:00:26,2010,2020,2015,65.0,2,116
09:00:26,2015,2020,2015,65.0,1,117
09:00:27,2010,2020,2010,60.0,1,118
09:00:27,2010,2020,2015,65.0,1,119
09:00:29,2015,2020,2015,65.0,1,120
09:00:30,2010,2020,2010,60.0,1,121
09:00:32,2010,2020,2010,60.0,1,122
09:00:33,2005,2015,2015,65.0,1,123
09:00:35,2005,2015,2010,60.0,2,125
09:00:35,2010,2015,2010,60.0,3,128
09:00:37,2005,2010,2010,60.0,1,129
09:00:37,2005,2010,2005,55.0,1,130
09:00:39,2005,2010,2010,60.0,1,131
09:00:39,2005,2010,2010,60.0,1,132
09:00:39,2005,2010,2010,60.0,1,133
09:00:39,2005,2010,2010,60.0,1,134
09:00:39,2005,2010,2010,60.0,2,136
09:00:39,2005,2010,2010,60.0,1,137
09:00:41,2010,2015,2010,60.0,1,138
09:00:47,2010,2015,2010,60.0,1,139
09:00:47,2005,2010,2010,60.0,1,140
09:00:52,2010,2015,2010,60.0,1,141
09:00:55,2010,2015,2010,60.0,1,142
09:00:56,2010,2015,2015,65.0,1,143
09:00:56,2010,2015,2010,60.0,1,144
09:00:58,2010,2015,2010,60.0,1,145
09:00:58,2010,2015,2015,65.0,1,146
09:00:59,2010,2015,2015,65.0,1,147
09:01:00,2010,2015,2010,60.0,1,148
09:01:01,2010,2015,2015,65.0,1,149
09:01:03,2010,2015,2015,65.0,1,150
09:01:04,2010,2015,2015,65.0,1,151
09:01:06,2010,2015,2015,65.0,2,153
09:01:10,2010,2015,2015,65.0,1,154
09:01:10,2010,2015,2015,65.0,1,155
09:01:10,2010,2015,2015,65.0,1,156
09:01:10,2010,2015,2015,65.0,2,158
09:01:11,2010,2015,2015,65.0,1,159
09:01:11,2010,2015,2010,60.0,1,160
09:01:13,2010,2015,2015,65.0,1,161
09:01:13,2010,2015,2015,65.0,1,162
09:01:13,2010,2015,2015,65.0,1,163
09:01:14,2010,2015,2015,65.0,1,164
09:01:16,2010,2015,2015,65.0,1,165
09:01:17,2010,2015,2015,65.0,1,166
09:01:19,2010,2015,2015,65.0,1,167
09:01:19,2010,2015,2015,65.0,1,168
09:01:20,2010,2015,2015,65.0,1,169
09:01:21,2015,2020,2015,65.0,1,170
09:01:21,2010,2020,2015,65.0,1,171
09:01:21,2015,2020,2015,65.0,1,172
09:01:22,2015,2020,2015,65.0,1,173
09:01:30,2010,2015,2010,60.0,4,177
09:01:30,2010,2015,2010,60.0,4,181
09:01:30,2010,2015,2010,60.0,10,191
09:01:30,2010,2015,2010,60.0,1,192
09:01:30,2010,2015,2010,60.0,2,194
09:01:30,2010,2015,2010,60.0,1,195
09:01:30,2010,2015,2010,60.0,1,196
09:01:30,2010,2015,2010,60.0,2,198
09:01:31,2005,2010,2010,60.0,1,199
09:01:32,2005,2010,2010,60.0,1,200
09:01:32,2005,2015,2005,55.0,16,216
09:01:32,2000,2015,2010,60.0,1,217
09:01:34,2000,2010,2010,60.0,1,218
09:01:37,2000,2010,2005,55.0,1,219
09:01:40,2000,2005,2000,50.00,1,220
09:01:41,2000,2005,2005,55.0,1,221
09:01:41,2000,2005,2005,55.0,1,222
09:01:42,2000,2005,2005,55.0,1,223
09:01:43,2000,2010,2000,50.00,1,224
09:01:45,2000,2005,2005,55.0,1,225
09:01:48,2000,2005,2000,50.00,1,226
09:01:50,2000,2005,2000,50.00,6,232
09:01:50,2000,2005,2000,50.00,2,234
09:01:50,2000,2005,2000,50.00,1,235
09:01:50,2000,2005,2005,55.0,1,236
09:01:51,2000,2005,2000,50.00,3,239
09:01:52,2000,2005,2000,50.00,1,240
09:01:52,2000,2005,2000,50.00,1,241
09:01:52,2000,2005,2005,55.0,1,242
09:01:53,2000,2005,2000,50.00,1,243
09:01:54,2000,2005,2005,55.0,1,244
09:01:54,2000,2005,2000,50.00,2,246
09:01:54,2000,2005,2000,50.00,1,247
09:01:55,2000,2005,2005,55.0,1,248
09:01:55,2000,2005,2000,50.00,1,249
09:01:55,2000,2005,2000,50.00,1,250
09:01:56,2000,2005,2000,50.00,1,251
