時間,買價,賣價,成交,漲跌,單量,累計
09:00:13,,,1605,20.00,43,43
09:00:14,1600,1605,1605,20.00,1,44
09:00:15,1600,1605,1605,20.00,1,45
09:00:15,1600,1605,1605,20.00,1,46
09:00:17,1600,1605,1605,20.00,1,47
09:00:18,1600,1605,1605,20.00,1,48
09:00:19,1600,1605,1605,20.00,1,49
09:00:19,1600,1605,1605,20.00,1,50
09:00:21,1600,1605,1605,20.00,1,51
09:00:21,1600,1605,1605,20.00,1,52
09:00:21,1600,1605,1605,20.00,1,53
09:00:22,1600,1605,1605,20.00,1,54
09:00:22,1600,1605,1605,20.00,3,57
09:00:22,1600,1605,1605,20.00,1,58
09:00:27,1605,1610,1605,20.00,1,59
09:00:31,1605,1610,1610,25.00,1,60
09:00:34,1605,1610,1610,25.00,1,61
09:00:36,1605,1610,1610,25.00,1,62
09:00:37,1605,1610,1610,25.00,1,63
09:00:40,1605,1610,1610,25.00,5,68
09:00:40,1605,1610,1610,25.00,1,69
09:00:42,1605,1610,1610,25.00,3,72
09:00:42,1605,1610,1610,25.00,1,73
09:00:43,1605,1610,1610,25.00,1,74
09:00:44,1605,1610,1610,25.00,1,75
09:00:44,1605,1610,1610,25.00,1,76
09:00:45,1605,1610,1610,25.00,1,77
09:00:45,1605,1610,1610,25.00,4,81
09:00:46,1605,1610,1610,25.00,1,82
09:00:48,1605,1610,1610,25.00,1,83
09:00:49,1605,1610,1610,25.00,1,84
09:00:49,1605,1610,1610,25.00,1,85
09:00:50,1605,1610,1610,25.00,1,86
09:00:51,1605,1610,1610,25.00,1,87
09:00:52,1605,1610,1610,25.00,1,88
09:00:52,1605,1610,1610,25.00,1,89
09:00:54,1605,1610,1610,25.00,2,91
09:00:56,1605,1610,1610,25.00,1,92
09:00:56,1605,1610,1610,25.00,4,96
09:00:57,1610,1615,1610,25.00,1,97
09:00:57,1610,1615,1610,25.00,1,98
09:01:00,1610,1615,1610,25.00,1,99
09:01:03,1610,1615,1610,25.00,1,100
09:01:07,1610,1615,1610,25.00,1,101
09:01:09,1610,1615,1610,25.00,1,102
09:01:15,1610,1615,1610,25.00,1,103
09:01:15,1610,1615,1610,25.00,7,110
09:01:15,1605,1615,1610,25.00,1,111
09:01:16,1610,1615,1610,25.00,1,112
09:01:16,1605,1615,1610,25.00,1,113
09:01:17,1610,1615,1610,25.00,1,114
09:01:18,1610,1615,1610,25.00,1,115
09:01:21,1610,1615,1610,25.00,1,116
09:01:23,1610,1615,1610,25.00,1,117
09:01:24,1610,1615,1615,30.00,5,122
09:01:24,1610,1615,1615,30.00,1,123
09:01:24,1610,1615,1615,30.00,1,124
09:01:24,1610,1615,1615,30.00,1,125
09:01:24,1610,1615,1610,25.00,1,126
09:01:31,1610,1615,1615,30.00,1,127
09:01:31,1610,1615,1615,30.00,1,128
09:01:31,1610,1615,1615,30.00,1,129
09:01:35,1610,1615,1615,30.00,2,131
09:01:35,1610,1615,1615,30.00,1,132
09:01:37,1610,1615,1610,25.00,1,133
09:01:44,1610,1615,1610,25.00,6,139
09:01:44,1610,1615,1610,25.00,2,141
09:01:44,1610,1615,1610,25.00,2,143
09:01:44,1610,1615,1610,25.00,1,144
09:01:51,1610,1615,1610,25.00,1,145
09:01:52,1610,1615,1610,25.00,1,146
09:01:52,1610,1615,1610,25.00,1,147
09:01:55,1610,1615,1610,25.00,1,148
09:01:56,1610,1615,1610,25.00,1,149
09:01:56,1610,1615,1610,25.00,2,151
09:01:56,1610,1615,1610,25.00,1,152
09:01:56,1610,1615,1610,25.00,3,155
09:01:58,1605,1610,1610,25.00,1,156
09:01:58,1605,1610,1610,25.00,1,157
09:01:59,1605,1610,1605,20.00,1,158
09:02:03,1605,1610,1610,25.00,1,159
09:02:03,1605,1610,1610,25.00,1,160
09:02:27,1605,1610,1610,25.00,9,169
09:02:27,1605,1610,1610,25.00,1,170
09:02:27,1605,1610,1610,25.00,1,171
09:02:27,1605,1610,1610,25.00,1,172
09:02:28,1605,1610,1610,25.00,2,174
09:02:28,1605,1610,1610,25.00,1,175
09:02:28,1605,1610,1610,25.00,1,176
09:02:28,1605,1610,1610,25.00,1,177
09:02:28,1605,1610,1610,25.00,1,178
09:02:30,1605,1610,1610,25.00,2,180
09:02:30,1605,1610,1610,25.00,1,181
09:02:30,1605,1610,1610,25.00,1,182
09:02:30,1605,1610,1610,25.00,1,183
09:02:30,1605,1610,1610,25.00,1,184
09:02:30,1605,1610,1610,25.00,1,185
09:02:37,1610,1615,1610,25.00,1,186
09:02:37,1610,1615,1615,30.00,1,187
09:02:37,1610,1615,1615,30.00,1,188
09:02:40,1610,1615,1610,25.00,1,189
09:02:40,1610,1615,1615,30.00,1,190
09:02:40,1610,1615,1615,30.00,1,191
09:02:40,1610,1615,1615,30.00,1,192
09:02:43,1610,1615,1615,30.00,2,194
09:02:43,1610,1615,1615,30.00,1,195
09:02:43,1610,1615,1615,30.00,1,196
09:02:43,1610,1615,1615,30.00,1,197
09:02:44,1610,1615,1615,30.00,1,198
09:02:44,1610,1615,1615,30.00,1,199
09:02:44,1610,1615,1615,30.00,1,200
09:02:44,1610,1615,1615,30.00,1,201
09:02:49,1610,1615,1615,30.00,1,202
09:02:49,1610,1615,1615,30.00,1,203
09:02:49,1610,1615,1615,30.00,1,204
09:02:49,1610,1615,1615,30.00,1,205
09:02:51,1610,1615,1615,30.00,1,206
09:02:51,1610,1615,1615,30.00,1,207
