時間,買價,賣價,成交,漲跌,單量,累計
09:00:06,,,452.0,3.00,8,8
09:00:17,452.0,453.0,452.0,3.00,1,9
09:00:17,452.0,453.0,452.0,3.00,4,13
09:00:18,451.0,453.0,451.0,2.00,1,14
09:00:22,450.5,453.0,453.0,4.00,1,15
09:00:36,451.0,452.0,452.0,3.00,1,16
09:00:38,451.0,452.0,452.0,3.00,1,17
09:00:43,451.5,452.5,451.5,2.50,1,18
09:00:46,451.5,452.0,451.5,2.50,1,19
09:00:46,451.0,451.5,451.5,2.50,1,20
09:00:52,451.0,452.0,451.5,2.50,1,21
09:01:00,451.0,451.5,451.5,2.50,1,22
09:01:04,451.0,451.5,451.0,2.00,1,23
09:01:04,451.0,451.5,451.0,2.00,1,24
09:01:04,451.0,451.5,451.0,2.00,1,25
09:01:04,450.5,451.5,450.5,1.50,1,26
09:01:04,450.5,451.5,450.5,1.50,1,27
09:01:04,450.0,451.5,450.0,1.00,1,28
09:01:05,450.0,451.5,450.0,1.00,1,29
09:01:05,449.5,451.5,449.5,0.50,5,34
09:01:05,449.0,451.5,451.0,2.00,1,35
09:01:05,449.0,451.5,449.0,0.00,1,36
09:01:17,449.0,450.5,450.5,1.50,2,38
09:01:17,449.0,450.5,451.0,2.00,1,39
09:01:18,449.5,450.5,449.5,0.50,1,40
09:01:19,449.5,450.5,449.0,0.00,1,41
09:01:30,449.0,449.5,449.0,0.00,2,43
09:01:31,449.0,449.5,449.5,0.50,1,44
09:01:31,449.0,449.5,449.5,0.50,1,45
09:01:34,449.0,449.5,449.0,0.00,1,46
09:01:34,449.0,449.5,449.5,0.50,1,47
09:01:35,449.0,450.5,449.5,0.50,1,48
09:01:39,449.5,450.5,450.5,1.50,1,49
09:01:48,450.5,451.0,450.5,1.50,1,50
09:01:48,450.5,451.0,450.5,1.50,1,51
09:01:48,450.0,451.0,450.0,1.00,1,52
09:01:48,450.0,451.0,450.0,1.00,1,53
09:01:49,449.5,451.0,449.5,0.50,1,54
09:01:59,449.5,451.0,449.5,0.50,1,55
09:01:59,449.5,451.0,449.5,0.50,2,57
09:02:14,449.5,451.0,449.5,0.50,1,58
09:02:16,449.5,451.0,449.5,0.50,3,61
09:02:31,449.0,451.0,450.5,1.50,1,62
09:02:31,449.0,451.0,449.0,0.00,1,63
09:02:31,449.0,450.5,449.0,0.00,1,64
09:02:31,449.0,450.5,449.0,0.00,8,72
09:02:36,448.0,449.5,448.0,-1.00,1,73
09:02:43,449.0,449.5,449.0,0.00,1,74
09:02:44,449.0,449.5,449.0,0.00,1,75
09:02:44,449.0,449.5,449.0,0.00,1,76
09:02:58,448.5,449.0,449.0,0.00,1,77
09:02:59,448.5,449.5,448.5,-0.50,1,78
09:03:36,448.0,449.5,448.5,-0.50,1,79
09:03:37,448.0,449.0,449.0,0.00,1,80
09:03:45,448.5,449.0,449.0,0.00,1,81
09:03:56,449.0,449.5,449.0,0.00,1,82
09:03:56,448.5,449.5,449.0,0.00,1,83
09:04:04,449.0,449.5,449.0,0.00,1,84
09:04:16,448.5,449.0,449.0,0.00,1,85
09:04:39,448.5,449.0,449.0,0.00,2,87
09:05:05,449.0,449.5,449.0,0.00,2,89
09:05:08,449.0,449.5,449.0,0.00,1,90
09:05:15,448.5,449.0,448.5,-0.50,1,91
09:05:18,448.0,449.0,448.5,-0.50,1,92
09:05:22,448.0,449.0,448.0,-1.00,4,96
09:05:24,447.5,448.5,448.5,-0.50,1,97
09:05:25,447.5,449.0,447.5,-1.50,1,98
09:05:31,447.5,449.0,447.5,-1.50,1,99
09:05:38,447.5,449.0,449.0,0.00,3,102
09:05:38,447.5,449.0,449.0,0.00,7,109
09:05:38,448.0,449.5,449.5,0.50,2,111
09:05:38,449.5,450.0,449.5,0.50,1,112
09:05:38,449.5,450.0,449.0,0.00,2,114
09:05:39,448.5,449.0,449.0,0.00,7,121
09:05:39,448.5,449.0,449.0,0.00,1,122
09:05:40,449.0,450.0,450.0,1.00,1,123
09:05:40,449.0,450.5,451.0,2.00,1,124
09:05:41,450.0,452.0,452.0,3.00,1,125
09:05:42,450.5,452.5,452.5,3.50,2,127
09:05:43,451.0,453.0,453.0,4.00,2,129
09:05:51,451.5,453.0,453.0,4.00,1,130
09:06:23,451.5,452.5,452.5,3.50,1,131
09:06:25,451.5,452.5,452.5,3.50,1,132
09:06:44,451.0,452.5,452.5,3.50,1,133
09:06:45,451.0,452.5,452.5,3.50,1,134
09:06:54,452.5,453.0,452.5,3.50,1,135
09:06:54,452.5,453.0,453.0,4.00,1,136
09:07:11,452.5,453.0,453.0,4.00,1,137
09:07:30,452.5,453.0,452.5,3.50,1,138
09:07:33,452.5,453.0,453.0,4.00,1,139
09:07:35,452.5,453.0,453.0,4.00,1,140
09:07:46,452.5,453.0,453.0,4.00,1,141
09:08:08,452.5,453.0,453.0,4.00,7,148
09:08:12,452.5,453.5,453.5,4.50,1,149
09:08:31,453.5,454.0,454.0,5.00,1,150
09:08:31,453.5,454.0,454.0,5.00,1,151
09:08:34,453.5,454.5,453.5,4.50,1,152
09:08:45,454.0,454.5,454.0,5.00,1,153
09:09:09,453.5,454.5,454.0,5.00,1,154
09:09:09,453.5,454.5,453.5,4.50,2,156
09:09:14,453.0,454.0,453.0,4.00,1,157
09:09:20,453.5,454.5,453.5,4.50,1,158
09:09:45,453.0,454.0,453.0,4.00,1,159
09:09:57,452.5,453.0,453.0,4.00,2,161
09:11:35,453.0,454.0,453.0,4.00,6,167
09:12:15,452.5,453.0,452.5,3.50,2,169
09:12:16,451.5,453.0,453.0,4.00,1,170
09:13:28,451.5,452.5,452.5,3.50,2,172
09:14:28,451.5,452.5,452.5,3.50,2,174
09:16:16,451.5,452.0,451.5,2.50,1,175
09:16:16,451.5,452.0,451.5,2.50,1,176
09:16:29,451.0,451.5,451.0,2.00,2,178
09:16:52,450.5,451.0,451.0,2.00,1,179
09:17:44,450.5,451.0,451.0,2.00,1,180
09:17:46,450.5,451.0,450.5,1.50,1,181
09:17:47,450.5,451.0,450.5,1.50,1,182
09:17:56,450.0,450.5,450.0,1.00,1,183
09:17:56,450.0,450.5,450.0,1.00,3,186
09:18:00,449.0,450.5,449.0,0.00,1,187
09:18:04,449.0,450.0,450.0,1.00,1,188
09:18:16,449.0,450.0,449.0,0.00,1,189
09:18:26,449.0,449.5,449.0,0.00,2,191
09:18:28,448.5,449.5,448.5,-0.50,1,192
09:18:48,448.0,448.5,448.0,-1.00,5,197
09:18:49,447.5,448.5,447.5,-1.50,1,198
09:18:59,447.0,448.0,447.0,-2.00,1,199
09:19:06,447.5,448.0,448.0,-1.00,1,200
09:19:07,447.5,448.0,447.5,-1.50,1,201
09:19:27,447.0,448.0,448.0,-1.00,1,202
09:19:33,447.5,448.5,448.5,-0.50,1,203
09:20:00,448.0,449.0,448.5,-0.50,1,204
09:20:14,448.5,449.0,448.5,-0.50,1,205
09:21:08,448.5,449.0,449.0,0.00,2,207
09:21:08,448.5,449.0,448.5,-0.50,5,212
09:21:23,448.0,448.5,448.5,-0.50,1,213
09:21:25,448.0,448.5,448.5,-0.50,1,214
09:21:25,448.0,448.5,448.5,-0.50,1,215
09:21:25,448.0,448.5,448.5,-0.50,1,216
09:21:54,448.5,449.0,449.0,0.00,1,217
09:22:32,449.0,449.5,449.0,0.00,4,221
09:22:41,448.5,449.5,448.5,-0.50,4,225
09:22:41,448.5,449.5,448.5,-0.50,1,226
09:23:00,448.0,449.5,448.0,-1.00,10,236
09:23:07,447.5,449.0,447.5,-1.50,1,237
09:23:17,447.5,449.0,447.5,-1.50,2,239
09:23:58,447.5,448.0,447.5,-1.50,1,240
09:24:04,447.5,448.0,447.5,-1.50,1,241
09:24:10,447.5,448.0,448.0,-1.00,8,249
09:24:10,447.5,448.5,448.5,-0.50,3,252
09:26:20,448.5,450.0,448.5,-0.50,3,255
09:26:20,448.5,449.5,448.5,-0.50,1,256
09:26:46,447.5,449.5,447.5,-1.50,1,257
09:27:07,447.5,449.0,447.5,-1.50,1,258
09:27:25,447.5,449.0,447.5,-1.50,2,260
09:27:38,447.5,448.5,447.5,-1.50,1,261
09:27:49,447.5,448.5,448.5,-0.50,1,262
09:29:35,447.5,448.0,447.5,-1.50,1,263
09:29:41,447.5,448.0,447.5,-1.50,1,264
09:29:41,447.5,448.0,447.5,-1.50,1,265
