時間,買價,賣價,成交,漲跌,單量,累計
09:00:19,,,1875,35.00,56,56
09:00:20,1875,1880,1880,40.00,1,57
09:00:27,1875,1880,1875,35.00,1,58
09:00:29,1875,1880,1880,40.00,1,59
09:00:30,1875,1880,1875,35.00,1,60
09:00:32,1875,1880,1880,40.00,1,61
09:00:32,1875,1880,1880,40.00,2,63
09:00:32,1875,1880,1880,40.00,10,73
09:00:33,1880,1885,1880,40.00,1,74
09:00:33,1880,1885,1880,40.00,1,75
09:00:33,1880,1885,1880,40.00,1,76
09:00:36,1875,1885,1880,40.00,1,77
09:00:40,1880,1885,1880,40.00,1,78
09:00:40,1880,1885,1880,40.00,2,80
09:00:42,1880,1885,1880,40.00,1,81
09:00:43,1875,1885,1880,40.00,1,82
09:00:46,1880,1885,1880,40.00,1,83
09:00:46,1880,1885,1880,40.00,4,87
09:01:00,1880,1885,1880,40.00,1,88
09:01:00,1880,1885,1880,40.00,1,89
09:01:00,1880,1885,1880,40.00,1,90
09:01:03,1880,1885,1880,40.00,1,91
09:01:04,1880,1885,1880,40.00,1,92
09:01:06,1880,1885,1880,40.00,1,93
09:01:06,1880,1885,1880,40.00,1,94
09:01:08,1880,1885,1880,40.00,1,95
09:01:09,1880,1885,1880,40.00,1,96
09:01:10,1880,1885,1880,40.00,4,100
09:01:11,1880,1885,1880,40.00,1,101
09:01:11,1880,1885,1880,40.00,4,105
09:01:11,1880,1885,1880,40.00,1,106
09:01:11,1875,1885,1880,40.00,1,107
09:01:22,1875,1880,1880,40.00,1,108
09:01:23,1875,1880,1880,40.00,1,109
09:01:24,1875,1880,1880,40.00,1,110
09:01:26,1875,1880,1875,35.00,5,115
09:01:28,1875,1880,1875,35.00,1,116
09:01:28,1875,1880,1875,35.00,1,117
09:01:28,1875,1880,1875,35.00,1,118
09:01:30,1875,1880,1875,35.00,2,120
09:01:30,1875,1880,1875,35.00,1,121
09:01:32,1875,1880,1875,35.00,1,122
09:01:33,1875,1880,1875,35.00,2,124
09:01:35,1875,1880,1875,35.00,1,125
09:01:35,1875,1880,1875,35.00,1,126
09:01:35,1875,1880,1875,35.00,1,127
09:01:37,1875,1880,1875,35.00,1,128
09:01:38,1875,1880,1875,35.00,4,132
09:01:38,1875,1880,1875,35.00,1,133
09:01:42,1870,1875,1875,35.00,1,134
09:01:56,1870,1875,1870,30.00,1,135
09:01:57,1870,1875,1870,30.00,10,145
09:02:01,1865,1875,1870,30.00,1,146
09:02:04,1865,1875,1870,30.00,1,147
09:02:04,1865,1870,1870,30.00,1,148
09:02:04,1865,1875,1870,30.00,1,149
09:02:06,1865,1875,1870,30.00,1,150
09:02:11,1865,1870,1870,30.00,2,152
09:02:11,1865,1870,1870,30.00,1,153
09:02:11,1865,1870,1870,30.00,1,154
09:02:11,1865,1870,1870,30.00,1,155
09:02:12,1865,1875,1870,30.00,1,156
