時間,買價,賣價,成交,漲跌,單量,累計
09:00:05,,,1960,80.0,139,139
09:00:05,1955,1960,1955,75.0,3,142
09:00:06,1955,1960,1955,75.0,9,151
09:00:06,1950,1960,1950,70.0,1,152
09:00:06,1950,1955,1950,70.0,6,158
09:00:06,1950,1955,1950,70.0,1,159
09:00:07,1945,1955,1955,75.0,1,160
09:00:10,1945,1950,1950,70.0,1,161
09:00:11,1945,1950,1950,70.0,1,162
09:00:12,1945,1950,1950,70.0,1,163
09:00:15,1945,1955,1950,70.0,1,164
09:00:16,1945,1955,1955,75.0,1,165
09:00:16,1945,1955,1955,75.0,1,166
09:00:16,1945,1955,1945,65.0,1,167
09:00:17,1945,1955,1950,70.0,2,169
09:00:17,1945,1955,1945,65.0,2,171
09:00:17,1945,1950,1945,65.0,1,172
09:00:17,1940,1950,1950,70.0,1,173
09:00:17,1940,1950,1950,70.0,1,174
09:00:20,1940,1950,1950,70.0,1,175
09:00:21,1945,1950,1950,70.0,1,176
09:00:24,1945,1950,1950,70.0,1,177
09:00:25,1945,1950,1945,65.0,4,181
09:00:26,1945,1950,1950,70.0,1,182
09:00:27,1945,1950,1950,70.0,1,183
09:00:28,1945,1950,1950,70.0,1,184
09:00:31,1945,1950,1950,70.0,1,185
09:00:31,1945,1950,1950,70.0,1,186
09:00:32,1945,1950,1950,70.0,1,187
09:00:32,1945,1950,1950,70.0,1,188
09:00:32,1950,1955,1950,70.0,1,189
09:00:33,1950,1955,1950,70.0,2,191
09:00:35,1945,1950,1950,70.0,1,192
09:00:35,1945,1950,1950,70.0,1,193
09:00:35,1945,1950,1950,70.0,1,194
09:00:36,1945,1955,1945,65.0,1,195
09:00:36,1945,1955,1950,70.0,1,196
09:00:36,1945,1955,1955,75.0,1,197
09:00:36,1945,1955,1950,70.0,1,198
09:00:38,1950,1955,1950,70.0,1,199
09:00:38,1950,1955,1955,75.0,1,200
09:00:39,1950,1955,1950,70.0,1,201
09:00:39,1950,1955,1950,70.0,1,202
09:00:42,1950,1955,1950,70.0,1,203
09:00:43,1945,1950,1950,70.0,1,204
