時間,買價,賣價,成交,漲跌,單量,累計
09:00:05,,,428.0,2.00,6,6
09:00:15,428.0,429.0,429.0,3.00,1,7
09:00:18,428.0,429.5,428.0,2.00,1,8
09:00:19,427.0,429.0,429.0,3.00,1,9
09:00:20,427.0,429.0,427.0,1.00,1,10
09:00:24,427.0,429.0,429.0,3.00,1,11
09:00:31,427.0,429.0,427.0,1.00,2,13
09:00:34,426.5,429.0,429.0,3.00,1,14
09:00:37,426.5,429.0,429.0,3.00,1,15
09:00:41,427.0,429.0,427.0,1.00,2,17
09:01:19,427.0,428.5,427.0,1.00,1,18
09:01:38,427.0,428.5,427.0,1.00,1,19
09:01:39,426.5,428.5,426.5,0.50,1,20
09:01:42,426.5,428.5,426.5,0.50,3,23
09:01:42,426.5,428.5,426.5,0.50,2,25
09:01:43,426.0,428.5,426.0,0.00,1,26
09:01:43,426.0,428.5,426.0,0.00,6,32
09:01:43,425.5,428.0,425.5,-0.50,3,35
09:01:43,425.0,428.0,428.0,2.00,1,36
09:01:50,425.5,428.0,425.5,-0.50,1,37
09:01:54,425.5,428.0,425.5,-0.50,1,38
09:01:57,425.0,427.5,425.5,-0.50,1,39
09:01:57,425.0,427.5,425.0,-1.00,2,41
09:01:57,425.0,427.0,425.0,-1.00,1,42
09:01:57,425.0,427.0,425.0,-1.00,5,47
09:01:57,425.0,427.0,425.0,-1.00,1,48
09:01:57,425.0,427.0,425.0,-1.00,1,49
09:02:04,424.5,425.5,424.5,-1.50,1,50
09:02:05,424.0,425.5,424.0,-2.00,1,51
09:02:05,423.0,425.5,423.0,-3.00,1,52
09:02:05,423.0,425.5,423.0,-3.00,1,53
09:02:06,423.0,425.5,423.5,-2.50,1,54
09:02:11,423.0,427.0,423.5,-2.50,1,55
09:02:19,423.0,424.0,424.0,-2.00,1,56
09:02:21,423.0,424.0,423.0,-3.00,1,57
09:02:25,423.0,424.0,424.0,-2.00,1,58
09:02:25,423.0,424.5,423.5,-2.50,2,60
09:02:27,423.0,424.5,423.5,-2.50,1,61
09:02:29,423.0,424.5,424.5,-1.50,1,62
09:02:30,423.5,427.0,423.5,-2.50,1,63
09:02:30,423.0,423.5,423.5,-2.50,3,66
09:02:30,423.0,423.5,423.5,-2.50,1,67
09:02:35,423.5,425.0,423.5,-2.50,1,68
09:02:57,423.5,425.0,423.5,-2.50,1,69
09:03:06,423.5,425.0,425.0,-1.00,2,71
09:03:12,423.5,425.0,424.0,-2.00,1,72
09:03:19,423.5,424.0,423.5,-2.50,2,74
09:03:19,423.0,423.5,423.0,-3.00,1,75
09:03:19,423.0,423.5,423.0,-3.00,6,81
09:03:30,422.0,423.5,423.0,-3.00,1,82
09:03:49,422.5,423.0,422.5,-3.50,1,83
09:03:49,422.5,423.0,422.5,-3.50,2,85
09:03:56,422.0,422.5,422.5,-3.50,2,87
09:04:03,422.0,422.5,422.5,-3.50,1,88
09:04:03,422.0,423.0,423.0,-3.00,4,92
09:04:03,422.5,423.5,423.5,-2.50,1,93
09:04:05,423.0,424.0,423.0,-3.00,2,95
09:04:06,422.5,423.0,423.0,-3.00,1,96
09:04:09,422.5,425.0,422.5,-3.50,2,98
09:04:29,423.0,424.5,424.5,-1.50,1,99
09:04:31,424.0,425.0,425.0,-1.00,3,102
09:05:01,425.0,426.5,425.0,-1.00,1,103
09:05:52,425.5,426.5,425.5,-0.50,1,104
09:05:57,425.5,426.5,425.5,-0.50,1,105
09:06:11,425.5,426.5,426.5,0.50,1,106
09:06:17,426.0,428.0,426.5,0.50,1,107
09:06:53,427.0,428.0,428.0,2.00,1,108
09:06:59,427.0,428.0,428.0,2.00,1,109
09:06:59,427.0,428.5,428.0,2.00,1,110
09:07:03,427.0,428.5,428.5,2.50,1,111
09:07:07,427.0,429.0,429.0,3.00,2,113
09:07:07,428.5,429.0,429.0,3.00,1,114
09:07:11,428.5,429.5,428.5,2.50,1,115
09:07:14,428.0,429.5,428.0,2.00,1,116
