時間,買價,賣價,成交,漲跌,單量,累計
09:00:14,,,1690,60.0,119,119
09:00:15,1685,1690,1690,60.0,5,124
09:00:16,1685,1690,1690,60.0,10,134
09:00:17,1685,1690,1685,55.0,1,135
09:00:17,1685,1690,1685,55.0,1,136
09:00:18,1685,1690,1690,60.0,1,137
09:00:18,1685,1690,1685,55.0,1,138
09:00:19,1685,1690,1690,60.0,1,139
09:00:19,1685,1690,1690,60.0,1,140
09:00:19,1685,1690,1690,60.0,1,141
09:00:20,1685,1690,1685,55.0,1,142
09:00:21,1685,1690,1685,55.0,1,143
09:00:21,1685,1690,1690,60.0,2,145
09:00:21,1685,1690,1690,60.0,2,147
09:00:22,1685,1690,1690,60.0,1,148
09:00:23,1685,1690,1690,60.0,1,149
09:00:23,1685,1690,1690,60.0,1,150
09:00:23,1685,1690,1690,60.0,1,151
09:00:23,1685,1690,1690,60.0,1,152
09:00:23,1685,1690,1685,55.0,1,153
09:00:24,1685,1690,1690,60.0,1,154
09:00:24,1685,1690,1690,60.0,2,156
09:00:25,1685,1690,1690,60.0,2,158
09:00:25,1690,1695,1690,60.0,1,159
09:00:25,1685,1695,1695,65.0,1,160
09:00:25,1685,1695,1690,60.0,3,163
09:00:25,1685,1695,1690,60.0,1,164
09:00:26,1685,1695,1695,65.0,1,165
09:00:26,1690,1695,1690,60.0,1,166
09:00:28,1690,1695,1690,60.0,6,172
09:00:28,1685,1695,1690,60.0,2,174
09:00:29,1685,1690,1690,60.0,1,175
09:00:30,1685,1690,1690,60.0,1,176
09:00:30,1685,1690,1685,55.0,1,177
09:00:30,1685,1690,1685,55.0,19,196
09:00:31,1680,1690,1685,55.0,1,197
09:00:32,1680,1685,1685,55.0,1,198
09:00:32,1680,1690,1690,60.0,1,199
09:00:32,1680,1690,1680,50.00,1,200
09:00:35,1680,1690,1680,50.00,1,201
09:00:37,1680,1690,1690,60.0,1,202
09:00:37,1680,1690,1685,55.0,1,203
09:00:38,1680,1685,1685,55.0,1,204
09:00:38,1680,1690,1690,60.0,1,205
09:00:38,1680,1690,1680,50.00,1,206
09:00:40,1680,1685,1685,55.0,1,207
09:00:40,1680,1690,1690,60.0,1,208
09:00:40,1680,1690,1685,55.0,2,210
09:00:40,1685,1690,1685,55.0,1,211
09:00:43,1680,1685,1685,55.0,1,212
09:00:44,1680,1685,1685,55.0,1,213
09:00:45,1680,1685,1685,55.0,1,214
09:00:46,1680,1685,1685,55.0,1,215
09:00:47,1680,1685,1685,55.0,3,218
