時間,買價,賣價,成交,漲跌,單量,累計
09:00:18,,,1750,20.00,37,37
09:00:18,1750,1755,1750,20.00,1,38
09:00:28,1750,1755,1750,20.00,1,39
09:00:36,1750,1755,1750,20.00,1,40
09:00:38,1750,1755,1755,25.00,1,41
09:00:40,1750,1755,1755,25.00,2,43
09:00:40,1750,1755,1755,25.00,9,52
09:00:47,1755,1760,1760,30.00,1,53
09:00:50,1755,1760,1755,25.00,1,54
09:00:55,1755,1760,1760,30.00,1,55
09:00:58,1755,1760,1760,30.00,1,56
09:01:00,1755,1760,1760,30.00,15,71
09:01:01,1755,1765,1755,25.00,1,72
09:01:04,1760,1765,1760,30.00,1,73
09:01:04,1760,1765,1765,35.00,1,74
09:01:10,1760,1765,1765,35.00,1,75
09:01:11,1760,1765,1765,35.00,1,76
09:01:12,1760,1765,1765,35.00,10,86
09:01:15,1760,1765,1765,35.00,1,87
09:01:15,1760,1765,1765,35.00,2,89
09:01:16,1760,1765,1765,35.00,1,90
09:01:16,1760,1765,1765,35.00,1,91
09:01:16,1760,1765,1765,35.00,1,92
09:01:16,1760,1765,1765,35.00,1,93
09:01:16,1760,1765,1765,35.00,1,94
09:01:17,1760,1765,1765,35.00,1,95
09:01:17,1760,1765,1765,35.00,1,96
09:01:17,1760,1765,1765,35.00,4,100
09:01:21,1765,1770,1765,35.00,1,101
09:01:21,1765,1770,1765,35.00,3,104
09:01:23,1765,1770,1765,35.00,1,105
09:01:24,1765,1770,1765,35.00,1,106
09:01:26,1765,1770,1765,35.00,2,108
09:01:26,1765,1770,1765,35.00,8,116
09:01:26,1765,1770,1765,35.00,4,120
09:01:27,1760,1770,1760,30.00,10,130
09:01:27,1760,1765,1760,30.00,5,135
09:01:30,1755,1765,1765,35.00,1,136
09:01:31,1755,1765,1765,35.00,5,141
09:01:31,1760,1770,1760,30.00,1,142
09:01:33,1760,1765,1765,35.00,1,143
09:01:35,1760,1765,1760,30.00,1,144
09:01:37,1760,1765,1765,35.00,1,145
09:01:42,1760,1765,1765,35.00,1,146
