時間,買價,賣價,成交,漲跌,單量,累計
09:00:06,,,1415,10.00,76,76
09:00:06,1415,1420,1415,10.00,1,77
09:00:07,1415,1420,1415,10.00,1,78
09:00:07,1415,1420,1415,10.00,7,85
09:00:09,1410,1415,1415,10.00,2,87
09:00:09,1410,1415,1415,10.00,16,103
09:00:09,1410,1420,1415,10.00,2,105
09:00:10,1410,1420,1420,15.00,1,106
09:00:10,1415,1420,1420,15.00,8,114
09:00:13,1415,1425,1425,20.00,1,115
09:00:15,1420,1425,1420,15.00,1,116
09:00:15,1420,1425,1425,20.00,1,117
09:00:15,1420,1425,1425,20.00,1,118
09:00:15,1420,1430,1430,25.00,1,119
09:00:16,1420,1425,1425,20.00,1,120
09:00:16,1420,1425,1425,20.00,3,123
09:00:16,1425,1430,1425,20.00,2,125
09:00:16,1420,1430,1425,20.00,1,126
09:00:16,1420,1425,1425,20.00,1,127
09:00:17,1420,1425,1425,20.00,1,128
09:00:17,1420,1425,1425,20.00,2,130
09:00:18,1420,1425,1420,15.00,1,131
09:00:18,1420,1425,1425,20.00,1,132
09:00:18,1420,1425,1425,20.00,1,133
09:00:19,1420,1425,1425,20.00,1,134
09:00:19,1420,1425,1425,20.00,1,135
09:00:19,1420,1430,1425,20.00,1,136
09:00:20,1420,1425,1425,20.00,1,137
09:00:20,1420,1425,1425,20.00,1,138
09:00:21,1420,1425,1425,20.00,1,139
09:00:22,1420,1425,1425,20.00,1,140
09:00:22,1420,1425,1425,20.00,1,141
09:00:23,1420,1430,1420,15.00,1,142
09:00:24,1420,1430,1425,20.00,1,143
09:00:24,1420,1430,1420,15.00,2,145
09:00:24,1420,1430,1420,15.00,1,146
09:00:24,1420,1430,1420,15.00,1,147
09:00:24,1420,1430,1420,15.00,6,153
09:00:24,1415,1430,1425,20.00,1,154
09:00:25,1415,1430,1420,15.00,1,155
09:00:26,1415,1420,1420,15.00,1,156
09:00:26,1415,1420,1420,15.00,1,157
09:00:26,1415,1425,1425,20.00,1,158
09:00:27,1415,1425,1425,20.00,1,159
09:00:28,1415,1425,1425,20.00,1,160
09:00:28,1415,1425,1425,20.00,1,161
09:00:28,1415,1425,1425,20.00,1,162
09:00:29,1415,1425,1415,10.00,2,164
09:00:29,1415,1425,1425,20.00,1,165
09:00:29,1415,1425,1415,10.00,1,166
09:00:30,1415,1425,1420,15.00,1,167
09:00:30,1415,1425,1420,15.00,1,168
09:00:30,1415,1420,1420,15.00,1,169
09:00:31,1415,1425,1425,20.00,1,170
09:00:32,1415,1425,1425,20.00,1,171
09:00:32,1415,1425,1425,20.00,1,172
09:00:34,1415,1425,1420,15.00,1,173
09:00:34,1420,1425,1420,15.00,1,174
09:00:36,1415,1425,1420,15.00,1,175
09:00:36,1415,1425,1425,20.00,1,176
09:00:36,1415,1425,1420,15.00,1,177
09:00:36,1415,1425,1425,20.00,1,178
09:00:37,1415,1425,1420,15.00,1,179
09:00:39,1415,1420,1420,15.00,1,180
09:00:40,1415,1425,1420,15.00,2,182
09:00:41,1415,1425,1415,10.00,8,190
09:00:41,1410,1420,1420,15.00,1,191
09:00:41,1410,1420,1410,5.00,1,192
09:00:42,1410,1420,1410,5.00,1,193
09:00:42,1410,1420,1415,10.00,1,194
09:00:42,1410,1420,1410,5.00,1,195
09:00:42,1410,1420,1415,10.00,1,196
09:00:44,1410,1420,1415,10.00,1,197
09:00:47,1410,1420,1410,5.00,3,200
09:00:48,1410,1420,1415,10.00,1,201
09:00:48,1410,1420,1415,10.00,1,202
09:00:50,1410,1415,1410,5.00,1,203
09:00:50,1410,1415,1410,5.00,1,204
09:00:50,1410,1415,1410,5.00,1,205
09:00:50,1410,1415,1415,10.00,1,206
09:00:52,1410,1415,1415,10.00,1,207
09:00:52,1410,1415,1415,10.00,2,209
09:00:54,1410,1415,1415,10.00,7,216
09:00:54,1410,1415,1415,10.00,5,221
09:00:54,1410,1415,1415,10.00,1,222
09:00:55,1415,1420,1415,10.00,1,223
09:00:57,1415,1420,1415,10.00,1,224
09:00:57,1415,1420,1420,15.00,1,225
09:00:58,1415,1420,1415,10.00,1,226
09:01:00,1415,1420,1420,15.00,1,227
09:01:00,1415,1420,1420,15.00,1,228
09:01:01,1415,1420,1420,15.00,1,229
09:01:03,1415,1420,1420,15.00,1,230
09:01:04,1415,1420,1420,15.00,1,231
09:01:06,1415,1420,1415,10.00,1,232
09:01:08,1415,1420,1420,15.00,1,233
09:01:09,1415,1420,1415,10.00,9,242
09:01:09,1415,1420,1415,10.00,6,248
09:01:11,1410,1415,1415,10.00,1,249
09:01:11,1410,1415,1415,10.00,1,250
09:01:11,1410,1415,1415,10.00,1,251
09:01:12,1410,1420,1420,15.00,5,256
09:01:12,1420,1425,1420,15.00,1,257
09:01:12,1420,1425,1420,15.00,2,259
09:01:12,1420,1425,1420,15.00,12,271
09:01:13,1415,1420,1420,15.00,1,272
09:01:14,1415,1420,1420,15.00,1,273
09:01:15,1415,1420,1420,15.00,1,274
09:01:16,1415,1420,1420,15.00,1,275
09:01:17,1415,1425,1420,15.00,1,276
09:01:17,1420,1425,1420,15.00,1,277
09:01:18,1420,1425,1420,15.00,1,278
09:01:19,1415,1425,1425,20.00,1,279
09:01:22,1420,1425,1420,15.00,4,283
09:01:22,1415,1420,1420,15.00,1,284
09:01:22,1415,1420,1420,15.00,1,285
09:01:22,1415,1420,1420,15.00,3,288
09:01:23,1415,1425,1420,15.00,1,289
09:01:25,1415,1425,1420,15.00,1,290
09:01:25,1415,1425,1425,20.00,1,291
09:01:26,1415,1425,1415,10.00,2,293
09:01:32,1415,1420,1420,15.00,1,294
09:01:32,1415,1425,1415,10.00,9,303
09:01:32,1410,1425,1415,10.00,1,304
09:01:33,1415,1420,1415,10.00,1,305
09:01:35,1410,1415,1415,10.00,4,309
09:01:35,1415,1420,1415,10.00,2,311
09:01:35,1415,1420,1415,10.00,1,312
09:01:38,1415,1420,1415,10.00,1,313
09:01:38,1415,1420,1415,10.00,2,315
09:01:39,1410,1415,1415,10.00,1,316
09:01:40,1410,1415,1410,5.00,1,317
09:01:42,1410,1415,1410,5.00,1,318
09:01:43,1410,1415,1410,5.00,11,329
09:01:46,1405,1410,1410,5.00,1,330
09:01:46,1405,1410,1415,10.00,4,334
09:01:47,1405,1415,1415,10.00,2,336
09:01:49,1410,1415,1415,10.00,1,337
09:01:54,1410,1415,1415,10.00,5,342
09:01:54,1410,1415,1415,10.00,1,343
09:01:55,1410,1415,1415,10.00,1,344
09:01:55,1410,1415,1415,10.00,5,349
09:01:55,1410,1415,1410,5.00,3,352
09:01:56,1405,1410,1410,5.00,1,353
09:01:58,1405,1415,1415,10.00,1,354
09:01:58,1405,1415,1410,5.00,1,355
09:02:08,1405,1410,1410,5.00,1,356
09:02:08,1405,1410,1410,5.00,1,357
09:02:08,1405,1410,1410,5.00,1,358
09:02:10,1405,1410,1405,0.00,1,359
09:02:10,1405,1410,1405,0.00,9,368
09:02:14,1405,1410,1405,0.00,1,369
09:02:17,1400,1410,1400,-5.00,2,371
09:02:17,1400,1405,1400,-5.00,1,372
09:02:17,1400,1405,1400,-5.00,6,378
09:02:21,1395,1405,1400,-5.00,1,379
09:02:21,1400,1405,1400,-5.00,1,380
09:02:22,1395,1405,1395,-10.00,1,381
09:02:28,1395,1405,1400,-5.00,1,382
09:02:28,1400,1405,1395,-10.00,2,384
09:02:29,1390,1400,1400,-5.00,2,386
09:02:29,1390,1405,1395,-10.00,1,387
09:02:29,1395,1405,1400,-5.00,1,388
09:02:29,1390,1405,1400,-5.00,1,389
09:02:36,1400,1405,1400,-5.00,1,390
09:02:36,1400,1405,1400,-5.00,1,391
09:02:36,1400,1405,1400,-5.00,1,392
09:02:36,1400,1405,1400,-5.00,1,393
09:02:36,1395,1400,1400,-5.00,2,395
09:02:36,1395,1400,1400,-5.00,1,396
09:02:36,1395,1400,1400,-5.00,1,397
09:02:37,1395,1400,1400,-5.00,1,398
09:02:37,1395,1400,1400,-5.00,1,399
09:02:37,1395,1400,1400,-5.00,1,400
09:02:39,1400,1405,1400,-5.00,1,401
09:02:40,1395,1400,1400,-5.00,1,402
09:02:40,1395,1400,1400,-5.00,9,411
09:02:41,1395,1405,1400,-5.00,1,412
09:02:42,1400,1405,1400,-5.00,1,413
09:02:43,1400,1405,1400,-5.00,1,414
09:02:52,1400,1405,1400,-5.00,2,416
09:02:52,1400,1405,1400,-5.00,2,418
09:02:53,1400,1405,1400,-5.00,2,420
09:02:53,1395,1405,1400,-5.00,1,421
09:02:54,1395,1405,1400,-5.00,1,422
09:02:58,1395,1400,1400,-5.00,1,423
09:02:59,1395,1400,1400,-5.00,2,425
09:03:01,1395,1405,1400,-5.00,1,426
09:03:02,1400,1405,1400,-5.00,1,427
09:03:04,1395,1405,1395,-10.00,1,428
09:03:05,1395,1405,1400,-5.00,1,429
09:03:06,1395,1400,1395,-10.00,1,430
09:03:08,1395,1400,1400,-5.00,2,432
09:03:09,1395,1400,1395,-10.00,1,433
09:03:20,1395,1400,1395,-10.00,1,434
09:03:24,1395,1400,1395,-10.00,1,435
09:03:24,1395,1400,1395,-10.00,1,436
09:03:26,1395,1400,1395,-10.00,7,443
09:03:36,1390,1395,1390,-15.00,1,444
09:03:40,1390,1395,1390,-15.00,1,445
09:03:40,1390,1395,1390,-15.00,1,446
09:03:42,1390,1395,1395,-10.00,1,447
09:03:42,1390,1395,1395,-10.00,13,460
09:03:42,1390,1400,1395,-10.00,1,461
09:03:43,1395,1400,1395,-10.00,1,462
09:03:45,1395,1400,1395,-10.00,3,465
09:03:46,1395,1400,1395,-10.00,1,466
09:03:46,1395,1400,1395,-10.00,1,467
09:03:48,1395,1400,1395,-10.00,1,468
09:03:48,1395,1400,1400,-5.00,5,473
09:03:48,1395,1400,1395,-10.00,1,474
09:03:52,1395,1400,1395,-10.00,1,475
09:03:55,1395,1400,1395,-10.00,1,476
09:03:58,1395,1400,1395,-10.00,1,477
09:04:02,1395,1400,1395,-10.00,2,479
09:04:05,1395,1400,1395,-10.00,1,480
09:04:15,1395,1400,1395,-10.00,2,482
09:04:15,1395,1400,1395,-10.00,3,485
09:04:16,1390,1400,1395,-10.00,1,486
09:04:17,1390,1400,1395,-10.00,1,487
09:04:19,1390,1400,1395,-10.00,1,488
09:04:22,1395,1400,1395,-10.00,1,489
09:04:25,1395,1400,1395,-10.00,1,490
09:04:29,1395,1400,1400,-5.00,12,502
09:04:29,1395,1400,1405,0.00,2,504
09:04:29,1400,1405,1405,0.00,6,510
09:04:29,1400,1410,1410,5.00,2,512
09:04:29,1405,1410,1410,5.00,4,516
09:04:29,1405,1415,1415,10.00,2,518
09:04:30,1405,1415,1405,0.00,1,519
09:04:33,1405,1415,1415,10.00,1,520
09:04:40,1410,1415,1415,10.00,1,521
09:04:43,1410,1415,1415,10.00,1,522
09:04:43,1410,1415,1415,10.00,2,524
09:04:43,1410,1415,1415,10.00,2,526
09:04:44,1410,1415,1415,10.00,3,529
09:04:46,1415,1420,1415,10.00,2,531
09:04:48,1415,1420,1415,10.00,1,532
09:04:48,1415,1420,1420,15.00,1,533
09:04:52,1415,1420,1415,10.00,2,535
09:04:55,1415,1420,1415,10.00,1,536
09:04:55,1415,1420,1415,10.00,2,538
09:04:55,1410,1420,1420,15.00,1,539
09:04:56,1410,1420,1415,10.00,1,540
09:05:00,1410,1415,1415,10.00,1,541
09:05:01,1410,1415,1415,10.00,1,542
09:05:01,1410,1420,1415,10.00,1,543
09:05:02,1410,1420,1415,10.00,1,544
09:05:05,1415,1420,1415,10.00,1,545
09:05:05,1415,1420,1415,10.00,1,546
09:05:05,1410,1420,1420,15.00,2,548
09:05:07,1415,1420,1415,10.00,1,549
09:05:08,1415,1420,1420,15.00,4,553
09:05:09,1415,1420,1420,15.00,2,555
09:05:11,1415,1420,1420,15.00,5,560
09:05:11,1415,1420,1420,15.00,2,562
09:05:11,1420,1425,1420,15.00,1,563
09:05:12,1420,1425,1420,15.00,1,564
09:05:17,1420,1425,1425,20.00,1,565
09:05:17,1420,1425,1425,20.00,1,566
09:05:21,1420,1425,1425,20.00,1,567
09:05:22,1420,1425,1425,20.00,1,568
09:05:23,1420,1425,1425,20.00,1,569
09:05:23,1420,1425,1425,20.00,1,570
09:05:23,1420,1425,1420,15.00,1,571
09:05:30,1420,1425,1425,20.00,1,572
09:05:33,1420,1425,1425,20.00,10,582
09:05:33,1420,1425,1425,20.00,1,583
09:05:33,1420,1425,1425,20.00,3,586
09:05:33,1420,1430,1425,20.00,1,587
09:05:34,1425,1430,1425,20.00,1,588
09:05:34,1425,1430,1425,20.00,1,589
09:05:38,1425,1430,1425,20.00,1,590
09:05:38,1425,1430,1425,20.00,11,601
09:05:40,1420,1430,1425,20.00,1,602
09:05:40,1420,1430,1420,15.00,1,603
09:05:41,1420,1430,1425,20.00,1,604
09:05:42,1420,1425,1425,20.00,1,605
09:05:42,1420,1430,1420,15.00,1,606
09:05:44,1420,1425,1425,20.00,1,607
09:05:48,1425,1430,1425,20.00,2,609
09:05:49,1425,1430,1430,25.00,1,610
09:05:49,1425,1430,1430,25.00,1,611
09:05:52,1425,1430,1425,20.00,2,613
09:05:52,1420,1425,1425,20.00,1,614
09:05:53,1420,1425,1425,20.00,1,615
09:05:54,1420,1425,1425,20.00,1,616
09:05:55,1420,1425,1425,20.00,1,617
09:05:56,1420,1425,1425,20.00,1,618
09:05:56,1420,1425,1425,20.00,1,619
09:05:58,1420,1425,1425,20.00,1,620
09:05:58,1420,1425,1425,20.00,1,621
09:05:59,1420,1425,1425,20.00,1,622
