時間,買價,賣價,成交,漲跌,單量,累計
09:00:19,,,1795,-10.00,27,27
09:00:20,1795,1800,1795,-10.00,1,28
09:00:20,1795,1800,1795,-10.00,1,29
09:00:20,1795,1800,1795,-10.00,2,31
09:00:20,1790,1800,1795,-10.00,1,32
09:00:28,1790,1795,1795,-10.00,1,33
09:00:30,1790,1795,1795,-10.00,1,34
09:00:30,1790,1795,1795,-10.00,1,35
09:00:31,1790,1795,1795,-10.00,1,36
09:00:31,1790,1795,1795,-10.00,1,37
09:00:33,1790,1800,1790,-15.00,1,38
09:00:34,1790,1800,1795,-10.00,1,39
09:00:34,1790,1800,1790,-15.00,1,40
09:00:34,1790,1800,1790,-15.00,24,64
09:00:34,1785,1795,1785,-20.00,4,68
09:00:34,1785,1795,1785,-20.00,5,73
09:00:35,1785,1795,1785,-20.00,1,74
09:00:37,1785,1795,1795,-10.00,1,75
09:00:38,1785,1790,1790,-15.00,1,76
09:00:39,1785,1790,1790,-15.00,1,77
09:00:40,1785,1790,1790,-15.00,1,78
09:00:40,1785,1790,1785,-20.00,1,79
09:00:42,1785,1790,1790,-15.00,1,80
09:00:42,1785,1790,1790,-15.00,1,81
09:00:42,1785,1790,1785,-20.00,1,82
09:00:45,1785,1790,1785,-20.00,1,83
09:00:48,1785,1790,1785,-20.00,2,85
09:00:48,1785,1790,1785,-20.00,2,87
09:00:48,1780,1790,1785,-20.00,1,88
09:00:48,1780,1790,1780,-25.00,1,89
09:00:50,1780,1785,1780,-25.00,1,90
09:00:53,1780,1785,1780,-25.00,2,92
09:00:55,1780,1785,1780,-25.00,1,93
09:00:56,1780,1785,1780,-25.00,1,94
09:00:56,1780,1785,1780,-25.00,2,96
09:01:00,1780,1785,1780,-25.00,1,97
09:01:00,1780,1785,1780,-25.00,1,98
09:01:00,1775,1785,1775,-30.00,2,100
09:01:03,1775,1780,1775,-30.00,1,101
09:01:05,1775,1780,1775,-30.00,1,102
09:01:05,1775,1780,1780,-25.00,1,103
09:01:07,1775,1780,1780,-25.00,1,104
09:01:08,1775,1780,1775,-30.00,2,106
09:01:11,1775,1780,1775,-30.00,1,107
09:01:16,1775,1780,1775,-30.00,1,108
09:01:17,1775,1780,1775,-30.00,1,109
09:01:20,1775,1780,1775,-30.00,1,110
09:01:24,1775,1780,1775,-30.00,3,113
09:01:26,1775,1780,1775,-30.00,1,114
09:01:28,1775,1780,1775,-30.00,1,115
09:01:31,1775,1780,1775,-30.00,1,116
09:01:31,1775,1780,1775,-30.00,1,117
09:01:31,1775,1780,1775,-30.00,1,118
09:01:32,1775,1780,1775,-30.00,1,119
09:01:32,1775,1780,1775,-30.00,1,120
09:01:35,1775,1780,1775,-30.00,1,121
09:01:35,1775,1780,1775,-30.00,1,122
09:01:35,1775,1780,1775,-30.00,1,123
09:01:35,1775,1780,1775,-30.00,1,124
09:01:38,1775,1780,1775,-30.00,1,125
09:01:43,1775,1780,1775,-30.00,1,126
09:01:44,1775,1780,1775,-30.00,1,127
09:01:45,1775,1780,1775,-30.00,1,128
09:01:55,1775,1780,1780,-25.00,1,129
09:01:56,1775,1780,1780,-25.00,1,130
09:01:59,1775,1780,1780,-25.00,3,133
09:01:59,1775,1780,1780,-25.00,1,134
09:02:02,1775,1780,1780,-25.00,1,135
09:02:03,1775,1780,1780,-25.00,1,136
09:02:03,1775,1780,1780,-25.00,1,137
09:02:03,1775,1780,1780,-25.00,2,139
09:02:04,1775,1780,1780,-25.00,1,140
09:02:04,1775,1780,1780,-25.00,2,142
09:02:04,1775,1785,1780,-25.00,1,143
09:02:04,1775,1785,1785,-20.00,1,144
09:02:06,1780,1785,1780,-25.00,1,145
09:02:06,1775,1785,1780,-25.00,1,146
09:02:07,1775,1785,1780,-25.00,1,147
09:02:08,1775,1785,1780,-25.00,1,148
09:02:10,1775,1785,1780,-25.00,1,149
09:02:10,1775,1785,1780,-25.00,1,150
09:02:13,1775,1780,1780,-25.00,1,151
09:02:14,1775,1785,1780,-25.00,1,152
09:02:15,1780,1785,1780,-25.00,1,153
09:02:17,1775,1785,1780,-25.00,1,154
09:02:17,1775,1785,1780,-25.00,1,155
09:02:18,1775,1785,1780,-25.00,1,156
09:02:19,1775,1780,1780,-25.00,1,157
09:02:20,1775,1780,1780,-25.00,1,158
09:02:20,1775,1780,1780,-25.00,1,159
09:02:21,1775,1780,1775,-30.00,1,160
09:02:22,1775,1780,1780,-25.00,1,161
09:02:23,1775,1780,1780,-25.00,1,162
