時間,買價,賣價,成交,漲跌,單量,累計
09:00:12,,,1810,20.00,50,50
09:00:12,1810,1815,1815,25.00,4,54
09:00:12,1810,1815,1815,25.00,2,56
09:00:14,1810,1820,1820,30.00,2,58
09:00:15,1815,1820,1820,30.00,1,59
09:00:15,1815,1820,1820,30.00,1,60
09:00:15,1815,1820,1820,30.00,3,63
09:00:15,1815,1825,1825,35.00,2,65
09:00:17,1820,1825,1825,35.00,2,67
09:00:17,1820,1825,1825,35.00,1,68
09:00:18,1825,1830,1825,35.00,1,69
09:00:19,1820,1830,1830,40.00,1,70
09:00:20,1825,1830,1825,35.00,1,71
09:00:20,1820,1825,1825,35.00,1,72
09:00:21,1820,1830,1825,35.00,1,73
09:00:21,1820,1830,1825,35.00,1,74
09:00:22,1825,1830,1825,35.00,1,75
09:00:22,1825,1830,1825,35.00,1,76
09:00:25,1825,1830,1830,40.00,1,77
09:00:25,1825,1830,1825,35.00,1,78
09:00:26,1825,1830,1830,40.00,2,80
09:00:27,1825,1830,1825,35.00,2,82
09:00:27,1825,1830,1825,35.00,11,93
09:00:28,1820,1830,1830,40.00,1,94
09:00:28,1820,1830,1830,40.00,10,104
09:00:28,1820,1830,1830,40.00,1,105
09:00:28,1820,1830,1825,35.00,1,106
09:00:28,1820,1830,1825,35.00,1,107
09:00:30,1820,1830,1825,35.00,1,108
09:00:30,1820,1830,1825,35.00,1,109
09:00:30,1820,1830,1830,40.00,1,110
09:00:30,1820,1830,1825,35.00,1,111
09:00:30,1820,1830,1830,40.00,1,112
09:00:31,1820,1825,1825,35.00,1,113
09:00:32,1820,1825,1820,30.00,1,114
09:00:32,1820,1825,1825,35.00,1,115
09:00:33,1820,1825,1825,35.00,1,116
09:00:34,1820,1830,1825,35.00,1,117
09:00:34,1820,1830,1825,35.00,1,118
09:00:34,1825,1830,1825,35.00,1,119
09:00:35,1820,1830,1825,35.00,1,120
09:00:35,1820,1830,1825,35.00,1,121
09:00:35,1820,1830,1825,35.00,1,122
09:00:36,1820,1825,1825,35.00,1,123
09:00:36,1820,1825,1825,35.00,1,124
09:00:36,1820,1825,1825,35.00,1,125
09:00:36,1820,1825,1825,35.00,1,126
09:00:37,1820,1825,1825,35.00,1,127
09:00:38,1820,1825,1825,35.00,1,128
09:00:38,1820,1825,1825,35.00,1,129
09:00:40,1820,1830,1825,35.00,1,130
09:00:40,1820,1825,1825,35.00,1,131
09:00:40,1820,1830,1825,35.00,1,132
09:00:40,1820,1830,1825,35.00,1,133
09:00:41,1820,1830,1825,35.00,1,134
09:00:41,1820,1830,1825,35.00,1,135
09:00:41,1820,1830,1825,35.00,1,136
09:00:43,1820,1830,1825,35.00,1,137
09:00:43,1825,1830,1825,35.00,1,138
09:00:43,1820,1830,1825,35.00,1,139
09:00:43,1820,1830,1825,35.00,2,141
09:00:44,1820,1830,1820,30.00,1,142
09:00:46,1820,1825,1825,35.00,1,143
