時間,買價,賣價,成交,漲跌,單量,累計
09:00:12,,,1840,45.00,56,56
09:00:12,1835,1840,1835,40.00,3,59
09:00:13,1830,1840,1840,45.00,1,60
09:00:15,1830,1840,1830,35.00,1,61
09:00:16,1830,1840,1835,40.00,1,62
09:00:17,1835,1840,1835,40.00,1,63
09:00:19,1830,1840,1840,45.00,8,71
09:00:19,1840,1845,1840,45.00,1,72
09:00:19,1840,1845,1840,45.00,1,73
09:00:21,1835,1840,1840,45.00,1,74
09:00:21,1835,1840,1835,40.00,1,75
09:00:23,1835,1840,1840,45.00,1,76
09:00:23,1835,1845,1845,50.00,1,77
09:00:23,1835,1845,1845,50.00,1,78
09:00:24,1840,1845,1840,45.00,1,79
09:00:24,1840,1845,1840,45.00,1,80
09:00:25,1835,1845,1840,45.00,1,81
09:00:27,1840,1845,1845,50.00,1,82
09:00:30,1840,1845,1840,45.00,7,89
09:00:30,1835,1845,1840,45.00,1,90
09:00:30,1835,1845,1845,50.00,1,91
09:00:30,1835,1845,1845,50.00,2,93
09:00:30,1835,1845,1845,50.00,1,94
09:00:33,1840,1845,1840,45.00,1,95
09:00:33,1840,1845,1840,45.00,1,96
09:00:34,1840,1845,1840,45.00,2,98
09:00:34,1840,1845,1845,50.00,1,99
09:00:35,1840,1845,1840,45.00,4,103
09:00:35,1840,1845,1840,45.00,1,104
09:00:36,1840,1845,1840,45.00,1,105
09:00:37,1840,1845,1840,45.00,1,106
09:00:37,1835,1840,1840,45.00,1,107
09:00:37,1835,1840,1840,45.00,1,108
09:00:37,1835,1845,1835,40.00,1,109
09:00:38,1835,1840,1840,45.00,1,110
09:00:39,1835,1840,1840,45.00,1,111
09:00:40,1835,1840,1840,45.00,1,112
09:00:40,1835,1840,1840,45.00,1,113
09:00:44,1835,1840,1840,45.00,1,114
09:00:44,1835,1840,1840,45.00,2,116
09:00:44,1835,1840,1840,45.00,5,121
09:00:46,1835,1840,1835,40.00,1,122
09:00:47,1835,1840,1835,40.00,2,124
09:00:47,1835,1840,1840,45.00,1,125
09:00:48,1835,1840,1840,45.00,1,126
09:00:49,1835,1840,1840,45.00,1,127
09:00:49,1835,1840,1840,45.00,1,128
09:00:50,1835,1840,1840,45.00,1,129
09:00:50,1835,1840,1840,45.00,1,130
09:00:50,1835,1840,1840,45.00,1,131
09:00:50,1835,1840,1840,45.00,1,132
09:00:51,1835,1840,1840,45.00,1,133
