"Symbol","Sentiment","TotalAmount","DailyAmount Change","AtAsk","AtBid","NetValue","DPTrades","BlockTrades"
"JNJ","","7.1B","131.9%","2.72B","3.69B","-969.48M","60","13"
"SPY","","6.58B","39.8%","3.91B","888.48M","3.02B","340","478"
"QQQ","","4.34B","3.86%","1.76B","2.09B","-323.34M","243","373"
"IVV","","990.2M","189.5%","761.02M","130.92M","630.1M","24","93"
"IWM","","816.43M","39.56%","397.87M","279.51M","118.36M","31","63"
"VOO","","742.87M","278.57%","678.75M","24.77M","653.98M","24","82"
"IWY","","710.22M","7594.53%","569.3M","101.34M","467.97M","10","43"
"PG","","515.84M","165.81%","515.84M","0","515.84M","4","2"
"TQQQ","","439.59M","-10.36%","132.13M","151.47M","-19.34M","178","578"
"KVUE","","394.57M","39.67%","150.85M","164.89M","-14.04M","51","98"
"BRK/B","","361.68M","-3.67%","230.58M","116.69M","113.89M","14","56"
"XOM","","293.34M","8.92%","115.39M","0","115.39M","3","3"
"PKW","","291.16M","5409.27%","241.71M","2.94M","238.77M","3","24"
"SQQQ","","286.56M","-26.76%","70.2M","103.0M","-32.8M","42","454"
"MCHI","","275.64M","1883.5%","0","269.4M","-269.4M","5","13"
"CVX","","274.25M","14.29%","0","274.25M","-274.25M","3","2"
"MS","","258.82M","273.69%","217.15M","6.72M","210.43M","4","22"
"TGT","","251.26M","111.82%","191.35M","53.69M","137.66M","25","21"
"SE","","241.55M","372.31%","115.24M","54.99M","60.25M","72","151"
"LLY","","223.95M","-34.92%","0","223.95M","-223.95M","0","3"
"AMZN","","209.28M","-46.01%","0","209.28M","-209.28M","1","3"
"EMB","","206.18M","223.53%","71.2M","112.26M","-41.06M","13","55"
"ACWI","","204.24M","222.8%","4.49M","196.72M","-192.23M","3","13"
"TSLA","","201.15M","-52.65%","58.34M","142.82M","-84.48M","3","4"
"BIL","","195.25M","-5.25%","41.36M","64.47M","-23.11M","0","187"
"MSFT","","183.07M","-81.79%","0","89.21M","-89.21M","2","2"
"JPST","","177.92M","269.82%","24.28M","98.64M","-74.36M","1","90"
"EWJ","","177.59M","686.67%","149.29M","19.31M","129.98M","2","41"
"PFE","","177.27M","63.32%","4.17M","173.1M","-168.93M","3","1"
"BMY","","176.05M","-38.95%","1.42M","171.44M","-170.02M","1","7"
"WK","","172.18M","5378.53%","78.95M","91.26M","-12.31M","25","65"
"AAPL","","170.08M","-68.52%","28.12M","141.96M","-113.84M","1","1"
"ORCL","","167.43M","40.94%","129.67M","21.32M","108.35M","10","3"
"X","","166.25M","150.83%","119.48M","43.31M","76.18M","45","37"
"META","","159.36M","-26.84%","151.95M","0","151.95M","2","1"
"NVDA","","157.97M","-64.66%","68.49M","89.48M","-20.99M","6","1"
"EFA","","143.54M","3.02%","43.79M","27.64M","16.15M","5","56"
"HUM","","142.64M","103.13%","139.28M","2.54M","136.74M","0","7"
"ABBV","","138.22M","8.73%","138.22M","0","138.22M","1","2"
"CELH","","133.05M","166.85%","14.86M","116.8M","-101.94M","24","30"
"C","","127.71M","-17.63%","3.69M","123.14M","-119.45M","8","7"
"MRK","","122.07M","-47.76%","122.07M","0","122.07M","1","3"
"WFC","","120.21M","13.42%","94.18M","24.03M","70.16M","6","7"
"KRE","","119.08M","204.83%","65.77M","36.39M","29.37M","31","74"
"VTI","","111.24M","1.79%","25.11M","21.63M","3.48M","29","110"
"AGG","","108.0M","-48.62%","48.1M","10.67M","37.43M","18","127"
"MMM","","107.79M","66.34%","0","107.79M","-107.79M","1","6"
"EXR","","106.53M","57.4%","40.39M","43.05M","-2.65M","2","17"
"IEMG","","103.01M","171.54%","26.19M","56.53M","-30.34M","7","89"
"EWZ","","102.8M","231.49%","70.96M","28.72M","42.23M","13","78"
"USHY","","102.47M","159.95%","81.06M","20.68M","60.38M","1","12"
"DIS","","101.39M","-50.95%","89.6M","9.48M","80.12M","6","3"
"BND","","100.82M","-34.15%","50.4M","16.57M","33.82M","7","89"
"IJR","","98.44M","53.21%","83.07M","5.04M","78.03M","6","39"
"RIO","","97.9M","384.56%","77.82M","8.86M","68.96M","11","3"
"USMV","","93.7M","-43.95%","4.85M","4.09M","765.56K","2","24"
"FI","","91.69M","42.79%","87.45M","0","87.45M","2","5"
"JPM","","89.96M","368.41%","8.77M","76.69M","-67.91M","2","3"
"ON","","89.89M","45.84%","2.11M","83.8M","-81.69M","7","11"
"SSO","","88.77M","150.82%","66.55M","17.43M","49.12M","6","40"
"LOW","","82.69M","-9.53%","2.24M","76.84M","-74.59M","0","7"
"CTVA","","81.29M","139.4%","44.22M","20.07M","24.15M","1","20"
"TJX","","79.19M","-62.04%","59.23M","11.0M","48.23M","4","10"
"GDX","","79.08M","85.75%","59.29M","12.22M","47.07M","19","45"
"INTC","","78.82M","6.68%","7.41M","71.41M","-63.99M","1","2"
"CSCO","","78.15M","15.21%","65.62M","12.53M","53.09M","3","4"
"ADBE","","76.19M","62.98%","2.38M","67.56M","-65.18M","2","2"
"FTNT","","74.65M","87.26%","16.23M","23.14M","-6.9M","9","21"
"ARMK","","73.54M","287.48%","71.76M","1.48M","70.29M","1","3"
"JNK","","72.68M","-17.77%","35.8M","36.89M","-1.09M","2","13"
"PANW","","71.2M","-28.11%","19.22M","50.95M","-31.73M","8","7"
"AXP","","69.81M","-9.67%","0","66.32M","-66.32M","2","5"
"FCX","","68.39M","8.95%","6.29M","52.61M","-46.32M","4","12"
"SYK","","67.8M","-13.43%","0","67.8M","-67.8M","0","1"
"GPN","","67.53M","285.72%","1.62M","64.67M","-63.06M","1","5"
"ABT","","67.29M","-54.55%","65.0M","0","65.0M","1","2"
"LIN","","67.24M","-35.09%","67.24M","0","67.24M","0","1"
"UBER","","65.81M","-18.03%","18.34M","30.04M","-11.7M","9","16"
"SQ","","64.45M","-25.03%","33.8M","16.27M","17.53M","18","41"
"MCHP","","64.25M","216.77%","57.83M","5.6M","52.23M","4","3"
"TEL","","63.21M","12.43%","0","63.21M","-63.21M","2","1"
"DUK","","62.03M","22.7%","6.27M","51.24M","-44.97M","4","8"
"SMCI","","61.51M","-76.47%","28.28M","23.07M","5.22M","19","123"
"CTSH","","60.9M","47.05%","2.15M","56.42M","-54.27M","0","9"
"CMCSA","","59.89M","17.25%","2.07M","55.48M","-53.41M","1","5"
"VWO","","59.77M","35.19%","26.67M","16.2M","10.47M","2","82"
"MUB","","59.37M","-48.58%","9.44M","35.19M","-25.75M","11","42"
"PPG","","59.23M","36.18%","0","55.94M","-55.94M","0","6"
"MMC","","58.2M","-18.21%","57.25M","953.8K","56.29M","0","4"
"RSP","","57.85M","-46.17%","11.14M","24.72M","-13.58M","12","92"
"MOAT","","57.71M","658.78%","278.01K","54.93M","-54.65M","3","10"
"UPS","","57.2M","-54.56%","55.52M","1.68M","53.83M","1","2"
"IXUS","","55.9M","561.32%","46.1M","7.84M","38.26M","2","10"
"USFR","","55.55M","10.79%","15.55M","12.11M","3.44M","0","76"
"YUM","","55.23M","32.68%","26.57M","24.36M","2.21M","0","11"
"VALE","","55.02M","73.69%","30.38M","3.41M","26.97M","1","15"
"SOXL","","54.98M","4.35%","16.21M","23.23M","-7.03M","31","88"
"SO","","54.77M","7.46%","4.41M","49.59M","-45.18M","1","7"
"DFS","","54.11M","487.73%","13.99M","13.7M","294.38K","22","66"
"EWG","","54.06M","822.31%","54.06M","0","54.06M","1","1"
"SPTL","","53.97M","497.38%","22.5M","31.47M","-8.97M","7","14"
"BAC","","53.87M","-44.33%","35.8M","12.03M","23.77M","4","6"
"IQV","","53.8M","7.78%","35.61M","0","35.61M","0","15"
"MCK","","53.66M","-44.61%","822.47K","52.02M","-51.2M","0","6"
"LMT","","52.73M","-43.98%","45.06M","3.21M","41.86M","2","4"
"SPLG","","52.63M","123.23%","18.43M","24.19M","-5.76M","2","31"
"CMG","","52.53M","-13.51%","50.67M","0","50.67M","0","4"
"SHV","","51.98M","-2.52%","19.12M","15.41M","3.72M","0","50"
"MAR","","51.86M","-33.2%","9.48M","1.82M","7.66M","1","17"
"COIN","","51.71M","-0.67%","14.94M","29.58M","-14.64M","25","73"
"FIS","","51.04M","70.14%","44.86M","1.38M","43.48M","3","9"
"GM","","50.92M","23.65%","21.72M","23.95M","-2.23M","6","16"
"CALF","","50.47M","776.7%","49.05M","270.94K","48.78M","3","3"
"XME","","50.39M","511.23%","0","49.21M","-49.21M","4","6"
"VUG","","50.33M","3.19%","24.15M","6.39M","17.76M","8","43"
"NIO","","50.24M","-4.78%","23.14M","16.6M","6.53M","17","66"
"PBR","","50.1M","316.23%","40.23M","8.48M","31.75M","6","6"
"DBC","","49.52M","4629.6%","31.65M","16.75M","14.89M","3","36"
"VTV","","49.19M","-42.69%","19.45M","11.38M","8.07M","12","63"
"MO","","48.96M","0.52%","840.06K","46.39M","-45.55M","2","4"
