"Symbol","Sentiment","TotalAmount","DailyAmount Change","AtAsk","AtBid","NetValue","DPTrades","BlockTrades"
"SPY","Bearish","8.71B","18.68%","1.9B","6.56B","-4.66B","276","315"
"TSLA","Bearish","7.95B","-2.0%","2.54B","2.81B","-274.38M","4993","10591"
"QQQ","Bearish","2.88B","11.16%","1.14B","1.48B","-336.5M","149","215"
"NVDA","Bearish","2.77B","12.79%","1.01B","1.05B","-37.25M","615","3064"
"META","Bearish","1.28B","-18.75%","409.12M","489.53M","-80.42M","492","2000"
"AAPL","Bearish","1.27B","-25.64%","303.79M","500.72M","-196.93M","472","1362"
"MSFT","Bearish","1.17B","10.96%","318.73M","514.51M","-195.79M","321","870"
"HYG","Bearish","890.12M","56.12%","175.77M","418.79M","-243.02M","33","284"
"IWM","Bearish","729.01M","-18.65%","175.23M","507.43M","-332.2M","36","31"
"AMZN","Bearish","714.02M","-5.98%","158.84M","297.9M","-139.06M","309","878"
"XOM","Bearish","640.66M","56.72%","30.87M","544.41M","-513.54M","63","219"
"AMD","Bearish","585.67M","1.48%","178.43M","218.76M","-40.32M","255","713"
"MRK","Bearish","552.17M","119.1%","3.06M","540.88M","-537.82M","33","26"
"PG","Bearish","507.54M","18.83%","31.63M","461.77M","-430.15M","15","72"
"BABA","Bearish","440.78M","306.94%","105.01M","220.04M","-115.04M","200","395"
"ABBV","Bearish","383.67M","65.1%","9.46M","354.51M","-345.05M","13","67"
"TQQQ","Bullish","382.1M","17.87%","119.24M","108.02M","11.22M","133","593"
"UNH","Bearish","372.07M","91.27%","30.23M","233.6M","-203.38M","11","127"
"BRK/B","Bearish","354.09M","-4.61%","15.56M","323.12M","-307.56M","22","61"
"GOOG","Bullish","343.63M","75.49%","130.4M","127.09M","3.31M","132","253"
"LLY","Bearish","310.3M","-3.72%","15.29M","274.24M","-258.95M","9","62"
"CVX","Bullish","307.14M","12.72%","277.85M","15.28M","262.57M","33","45"
"BIL","Bullish","305.3M","-3.83%","143.54M","82.91M","60.63M","0","183"
"DHR","Bearish","302.98M","45.94%","24.16M","276.51M","-252.35M","4","22"
"RIVN","Bearish","289.82M","243.62%","101.99M","150.73M","-48.74M","218","248"
"LQD","Bearish","289.6M","-49.93%","114.05M","163.97M","-49.92M","20","104"
"IVV","Bearish","280.41M","-47.53%","42.4M","204.84M","-162.43M","33","82"
"ASML","Bearish","273.17M","223.62%","10.15M","252.26M","-242.11M","12","17"
"ORCL","Bearish","245.77M","5.83%","8.94M","221.58M","-212.64M","12","53"
"HUM","Bullish","245.55M","137.18%","93.05M","79.97M","13.08M","13","50"
"AVGO","Bullish","242.12M","236.3%","204.58M","16.38M","188.2M","0","32"
"TLT","Bearish","225.11M","18.3%","60.2M","118.06M","-57.86M","21","152"
"AGG","Bullish","224.75M","47.84%","159.32M","17.62M","141.69M","9","122"
"TXN","Bullish","221.42M","79.93%","31.66M","10.05M","21.61M","4","24"
"NFLX","Bearish","218.95M","-14.82%","90.4M","93.15M","-2.75M","33","166"
"EZU","Bearish","206.79M","1516.92%","3.48M","16.08M","-12.6M","3","25"
"GOOGL","Bullish","205.53M","-36.95%","113.53M","45.34M","68.19M","56","137"
"GRID","Bullish","205.16M","49063.87%","199.63M","439.39K","199.19M","1","7"
"JNJ","Bearish","198.15M","55.2%","27.23M","123.52M","-96.28M","19","90"
"SQQQ","Bearish","186.78M","0.74%","53.59M","58.13M","-4.54M","40","308"
"BA","Bearish","185.38M","63.86%","59.56M","97.5M","-37.95M","59","128"
"VOO","Bullish","183.36M","-50.62%","81.6M","55.34M","26.25M","24","109"
"EFA","Bearish","182.02M","-40.94%","34.75M","139.06M","-104.31M","6","54"
"FIS","Bearish","181.92M","-18.29%","4.65M","171.67M","-167.02M","9","26"
"JPM","Bearish","178.4M","-6.28%","69.0M","78.2M","-9.2M","31","96"
"PEP","Bearish","170.35M","21.01%","37.3M","119.35M","-82.05M","15","62"
"TD","Bearish","168.59M","69.13%","17.23M","150.6M","-133.37M","1","7"
"ABT","Bearish","167.93M","29.99%","29.5M","132.9M","-103.41M","3","42"
"TJX","Bearish","166.64M","40.32%","0","162.6M","-162.6M","2","13"
"ELV","Bearish","161.3M","134.16%","7.67M","132.2M","-124.54M","8","26"
"SLB","Bearish","160.59M","66.04%","27.5M","76.16M","-48.66M","67","160"
"INTC","Bearish","159.75M","39.47%","9.71M","141.05M","-131.34M","29","32"
"PFE","Bearish","156.18M","-36.14%","14.99M","120.59M","-105.6M","17","91"
"XLE","Bearish","151.28M","69.11%","31.63M","100.04M","-68.41M","25","80"
"KMI","Bearish","149.54M","634.37%","4.55M","124.3M","-119.76M","11","46"
"COST","Bullish","148.13M","53.23%","71.28M","52.05M","19.23M","5","68"
"AMGN","Bearish","147.74M","77.8%","27.15M","89.08M","-61.93M","3","51"
"DIS","Bearish","134.9M","-24.16%","20.72M","86.13M","-65.41M","54","82"
"LOW","Bullish","134.46M","-6.41%","128.02M","2.96M","125.06M","1","26"
"ITB","Bearish","134.04M","892.89%","8.45M","115.81M","-107.36M","4","26"
"GLD","Bearish","133.27M","20.61%","31.82M","84.04M","-52.22M","32","93"
"BND","Bullish","133.26M","53.23%","82.04M","12.88M","69.15M","5","98"
"LIN","Bearish","131.82M","-33.53%","3.16M","126.25M","-123.1M","3","18"
"EFG","Bullish","131.34M","2285.15%","90.26M","19.88M","70.38M","2","20"
"DIA","Bullish","131.11M","-27.86%","53.49M","31.52M","21.96M","29","104"
"DG","Bearish","130.99M","4.4%","12.42M","110.49M","-98.07M","3","44"
"MMC","Bearish","129.61M","42.93%","1.3M","123.61M","-122.31M","1","16"
"CCL","Bearish","129.13M","37.72%","40.98M","76.49M","-35.52M","18","98"
"HD","Bearish","126.76M","81.49%","14.17M","98.36M","-84.19M","10","75"
"MS","Bearish","123.35M","0.42%","6.31M","112.48M","-106.17M","12","28"
"SQ","Bullish","121.7M","44.54%","90.23M","15.95M","74.29M","34","66"
"BAC","Bearish","121.27M","-22.52%","24.4M","66.41M","-42.0M","24","127"
"MO","Bearish","120.87M","8.67%","5.36M","104.28M","-98.92M","9","35"
"FALN","Bearish","120.22M","2115.29%","10.03M","109.04M","-99.01M","4","12"
"MCO","Bearish","116.17M","63.01%","1.26M","113.89M","-112.62M","6","6"
"IEF","Bearish","111.45M","-41.51%","30.2M","57.63M","-27.43M","9","59"
"NVS","Bullish","109.4M","3374.02%","64.8M","25.82M","38.97M","24","59"
"T","Bearish","108.15M","2.57%","6.02M","26.85M","-20.82M","5","56"
"C","Bearish","104.56M","-21.14%","4.13M","89.49M","-85.36M","7","70"
"VTEB","Bullish","104.32M","311.04%","48.76M","46.09M","2.67M","3","40"
"VTI","Bearish","103.23M","-31.42%","26.0M","33.28M","-7.28M","19","113"
"QCOM","Bearish","102.77M","72.0%","4.6M","62.12M","-57.53M","9","37"
"HCA","Bullish","101.61M","184.3%","84.63M","13.03M","71.6M","2","12"
"UPS","Bearish","100.55M","-49.18%","3.7M","87.67M","-83.97M","6","33"
"TGT","Bullish","99.81M","-39.98%","8.96M","8.42M","538.64K","11","43"
"MCK","Bearish","95.68M","51.46%","2.66M","90.6M","-87.93M","1","10"
"WFC","Bearish","94.22M","-40.42%","2.94M","84.41M","-81.47M","14","22"
"HDB","Bearish","94.02M","382.69%","8.42M","71.13M","-62.71M","7","18"
"SCHW","Bearish","93.58M","32.98%","32.44M","55.21M","-22.77M","18","38"
"PLD","Bearish","93.52M","-54.21%","2.2M","82.93M","-80.73M","2","27"
"CMG","Bullish","92.88M","53.57%","88.39M","4.49M","83.9M","0","2"
"SPGI","Bullish","92.2M","183.34%","84.55M","3.98M","80.57M","0","23"
"CTVA","Bullish","90.57M","40.14%","84.78M","835.3K","83.94M","1","22"
"KO","Bearish","89.46M","-30.12%","10.77M","72.51M","-61.74M","17","41"
"VICI","Bullish","89.13M","79.56%","52.0M","36.87M","15.13M","2","13"
"F","Bearish","87.68M","4.6%","8.95M","66.32M","-57.37M","15","62"
"SPLV","Bullish","86.36M","1169.92%","84.8M","0","84.8M","1","7"
"AXP","Bearish","86.23M","-44.62%","4.03M","76.09M","-72.06M","12","19"
"STZ","Bearish","84.23M","-1.3%","26.61M","54.89M","-28.28M","3","21"
"PDD","Bullish","84.2M","183.54%","43.79M","13.52M","30.27M","42","32"
"SDRL","Bearish","83.6M","305.32%","41.59M","42.01M","-419.74K","1","2"
"BLDR","Bullish","83.18M","387.19%","73.93M","2.54M","71.39M","3","16"
"VLO","Bearish","82.88M","237.65%","6.09M","74.06M","-67.96M","13","24"
"AON","Bearish","82.86M","50.45%","2.5M","77.5M","-75.01M","6","9"
"CTRA","Bullish","82.73M","239.59%","66.66M","6.47M","60.2M","7","24"
"LMT","Bearish","81.0M","23.03%","690.24K","77.47M","-76.78M","0","15"
"ABC","Bullish","80.62M","105.75%","69.63M","1.31M","68.32M","1","15"
"HPE","Bearish","80.57M","224.48%","515.88K","79.33M","-78.81M","2","10"
"PYPL","Bearish","79.35M","-20.85%","12.63M","53.29M","-40.67M","23","67"
"DDOG","Bullish","79.35M","187.61%","8.61M","6.95M","1.65M","14","35"
"COIN","Bearish","79.33M","-2.09%","30.05M","37.14M","-7.09M","55","77"
"SYK","Bearish","78.86M","5.61%","16.18M","59.96M","-43.78M","1","26"
"MU","Bearish","77.96M","-39.47%","29.67M","33.37M","-3.69M","32","92"
"APD","Bearish","76.42M","208.01%","1.18M","74.81M","-73.64M","0","11"
"HPQ","Bullish","76.25M","75.77%","73.1M","1.27M","71.83M","2","11"
"EQT","Bearish","75.53M","94.68%","2.94M","58.17M","-55.23M","4","21"
"MA","Bearish","72.53M","-38.27%","7.91M","60.95M","-53.04M","4","28"
"EMB","Bullish","72.53M","-13.76%","43.11M","23.38M","19.73M","13","32"
"RL","Bearish","72.37M","43.25%","28.17M","38.21M","-10.04M","2","20"
"NKE","Bearish","72.35M","-42.28%","13.41M","29.34M","-15.93M","17","75"
"SMCI","Bearish","72.33M","73.47%","26.0M","26.05M","-52.57K","14","169"
"YUM","Bearish","72.3M","33.9%","0","70.52M","-70.52M","1","13"
"BSV","Bullish","72.17M","26.4%","48.79M","11.41M","37.38M","1","44"
"MMM","Bearish","71.52M","-0.3%","3.21M","66.73M","-63.52M","9","14"
"COP","Bearish","71.4M","52.49%","9.27M","51.08M","-41.81M","12","30"
"VCIT","Bullish","71.36M","-49.55%","34.71M","26.92M","7.78M","2","26"
"ADP","Bearish","70.46M","164.79%","264.83K","69.86M","-69.6M","1","19"
"UBER","Bearish","70.18M","4.87%","18.14M","47.71M","-29.57M","21","49"
"DAL","Bearish","69.86M","56.54%","20.57M","35.21M","-14.64M","16","50"
"KMB","Bearish","69.76M","6.79%","312.13K","68.77M","-68.45M","0","13"
"ZTS","Bearish","69.46M","-17.52%","3.75M","64.31M","-60.56M","3","16"
"EWZ","Bearish","69.11M","-40.61%","18.69M","46.74M","-28.05M","7","46"
"MARA","Bearish","67.78M","95.4%","21.86M","39.29M","-17.44M","54","71"
"BIIB","Bearish","67.5M","32.71%","21.32M","22.38M","-1.06M","21","91"
"EEM","Bearish","67.17M","-55.37%","16.81M","45.81M","-29.0M","6","40"
"SHV","Bullish","66.78M","-36.58%","36.47M","10.96M","25.51M","0","72"
"GPN","Bearish","66.19M","255.71%","2.48M","62.4M","-59.92M","6","14"
"XLI","Bearish","65.92M","-15.32%","19.02M","40.85M","-21.83M","11","39"
"BNDX","Bearish","64.78M","21.89%","28.07M","29.71M","-1.64M","5","23"
"HLT","Bullish","64.57M","8.13%","47.62M","11.2M","36.42M","1","22"
"ACWX","Bullish","64.25M","421.91%","63.11M","1.14M","61.96M","1","4"
"SO","Bullish","64.11M","-19.92%","44.02M","18.87M","25.15M","7","22"
"MLM","Bullish","63.88M","83.59%","51.49M","3.34M","48.15M","4","17"
"FI","Bearish","62.87M","-24.96%","1.66M","51.68M","-50.03M","6","11"
"SOXL","Bearish","62.78M","22.8%","19.38M","29.36M","-9.99M","23","72"
"XLF","Bearish","62.45M","-58.76%","4.59M","42.99M","-38.4M","4","54"
"AI","Bearish","62.31M","59.78%","24.82M","31.51M","-6.68M","64","95"
"MDT","Bullish","62.15M","160.11%","20.54M","18.57M","1.97M","10","29"
"MOH","Bullish","62.08M","112.82%","54.49M","3.21M","51.28M","3","13"
"FCX","Bearish","61.6M","-32.38%","2.53M","52.1M","-49.57M","18","17"
"CF","Bearish","61.41M","83.58%","2.17M","56.87M","-54.69M","1","13"
"PPG","Bearish","61.21M","31.4%","0","56.69M","-56.69M","0","15"
"CSCO","Bullish","61.03M","-7.64%","12.72M","11.04M","1.68M","7","39"
"WM","Bearish","60.56M","434.0%","2.03M","58.52M","-56.49M","0","13"
"MRO","Bullish","60.28M","445.95%","54.23M","3.49M","50.74M","2","13"
"BBY","Bearish","60.03M","210.79%","2.17M","57.6M","-55.43M","2","4"
"SPDN","Bearish","59.1M","94.98%","19.83M","38.25M","-18.42M","0","76"
"KLAC","Bullish","57.93M","118.9%","55.75M","2.18M","53.57M","0","10"
"AVUS","Bearish","57.46M","1307.58%","2.76M","37.44M","-34.69M","1","6"
