"Symbol","Sentiment","TotalAmount","DailyAmount Change","AtAsk","AtBid","NetValue","DPTrades","BlockTrades"
"TSLA","Bullish","7.87B","-4.69%","2.86B","2.83B","25.81M","6250","8678"
"SPY","Bearish","6.91B","-1.63%","2.77B","3.52B","-749.63M","255","298"
"QQQ","Bullish","3.15B","21.64%","1.57B","1.17B","404.1M","209","290"
"META","Bearish","2.96B","188.56%","1.13B","1.18B","-47.82M","1459","3673"
"NVDA","Bearish","2.12B","-24.03%","726.18M","869.22M","-143.04M","772","2045"
"IWM","Bullish","1.75B","136.74%","1.3B","394.87M","903.45M","60","84"
"MSFT","Bearish","1.42B","55.33%","321.74M","792.58M","-470.84M","671","912"
"AAPL","Bearish","1.31B","-25.24%","226.29M","717.86M","-491.57M","530","1096"
"LQD","Bearish","999.7M","85.3%","401.3M","526.15M","-124.85M","67","222"
"HYG","Bearish","894.6M","78.25%","330.09M","466.6M","-136.51M","134","265"
"AMZN","Bullish","805.17M","3.3%","342.25M","277.98M","64.26M","310","656"
"AMD","Bearish","660.08M","8.08%","179.15M","288.67M","-109.52M","370","720"
"VOO","Bearish","590.13M","116.56%","80.69M","446.52M","-365.83M","42","104"
"RSP","Bullish","456.63M","196.49%","411.36M","22.73M","388.63M","31","79"
"XOM","Bullish","451.46M","16.94%","325.04M","48.05M","276.99M","63","162"
"SUSA","Bearish","437.2M","219.38%","590.86K","435.82M","-435.23M","1","6"
"PG","Bullish","433.06M","11.51%","305.57M","42.94M","262.63M","21","75"
"CVX","Bullish","426.9M","97.93%","337.43M","56.94M","280.48M","55","122"
"GOOGL","Bullish","383.69M","22.12%","228.7M","59.13M","169.57M","127","256"
"BIL","Bearish","380.01M","44.14%","84.39M","124.02M","-39.63M","0","278"
"TQQQ","Bearish","359.06M","2.84%","97.65M","114.95M","-17.3M","143","534"
"FIS","Bearish","348.72M","114.5%","96.24M","160.4M","-64.16M","37","46"
"LLY","Bearish","345.78M","19.31%","22.29M","313.92M","-291.63M","15","52"
"SPXL","Bearish","341.95M","778.54%","19.74M","308.91M","-289.17M","47","54"
"MRK","Bearish","328.15M","52.68%","17.24M","308.22M","-290.97M","17","44"
"PCG","Bullish","316.3M","145.01%","284.58M","23.71M","260.87M","23","36"
"VGSH","Bullish","315.73M","552.51%","220.48M","85.28M","135.2M","1","47"
"GOVT","Bearish","315.07M","654.06%","96.66M","176.84M","-80.18M","3","78"
"TXN","Bearish","310.95M","485.45%","35.85M","270.84M","-234.99M","36","26"
"BRK/B","Bullish","302.75M","-19.36%","228.93M","63.48M","165.45M","16","57"
"ORCL","Bullish","298.91M","41.25%","160.08M","73.59M","86.5M","13","98"
"IEI","Bearish","290.62M","582.07%","25.69M","239.12M","-213.43M","13","53"
"XLF","Bullish","286.67M","131.99%","237.88M","34.3M","203.58M","30","53"
"MCD","Bullish","282.93M","320.9%","263.56M","15.62M","247.94M","4","50"
"SHY","Bearish","267.44M","224.34%","36.81M","159.79M","-122.97M","7","122"
"AGG","Bearish","263.55M","110.21%","34.87M","199.63M","-164.77M","12","86"
"KO","Bullish","261.77M","186.46%","35.83M","19.55M","16.28M","16","62"
"PFE","Bearish","259.67M","17.02%","35.37M","204.31M","-168.95M","31","91"
"EEM","Bearish","240.51M","103.22%","58.45M","164.91M","-106.46M","8","75"
"DIA","Bullish","239.92M","65.49%","161.18M","28.28M","132.9M","37","84"
"ABBV","Bearish","238.99M","16.29%","49.4M","173.54M","-124.14M","27","59"
"TD","Bullish","237.14M","481.11%","201.55M","33.52M","168.03M","2","9"
"NFLX","Bullish","233.87M","-11.58%","113.65M","92.0M","21.65M","48","175"
"EWZ","Bearish","230.61M","213.54%","96.29M","115.76M","-19.47M","20","118"
"VCIT","Bullish","226.2M","128.35%","140.04M","78.41M","61.63M","5","32"
"DHR","Bearish","225.55M","25.01%","20.52M","203.71M","-183.18M","9","30"
"SQQQ","Bearish","216.07M","2.92%","66.02M","82.27M","-16.25M","97","348"
"BAC","Bearish","211.36M","36.67%","60.99M","116.06M","-55.07M","54","171"
"UNH","Bullish","201.46M","14.39%","80.7M","62.28M","18.42M","18","91"
"LOW","Bullish","199.16M","67.85%","116.28M","75.55M","40.73M","7","36"
"PDCE","Bullish","199.02M","2300.06%","108.41M","72.54M","35.87M","28","29"
"LIN","Bearish","198.34M","7.95%","2.58M","176.3M","-173.71M","1","37"
"AMGN","Bearish","197.58M","378.33%","3.17M","192.26M","-189.09M","2","23"
"IVV","Bullish","194.78M","-63.79%","105.78M","54.65M","51.13M","23","56"
"AMAT","Bullish","194.21M","244.58%","174.22M","2.93M","171.29M","11","39"
"KDP","Bullish","193.87M","529.23%","82.86M","62.94M","19.92M","4","28"
"MCHP","Bearish","193.11M","524.45%","16.81M","163.22M","-146.41M","14","50"
"TLT","Bearish","190.19M","-5.36%","53.9M","92.45M","-38.55M","101","172"
"C","Bullish","185.09M","31.29%","161.1M","10.32M","150.78M","44","71"
"DIS","Bullish","183.33M","-1.65%","117.43M","25.61M","91.82M","67","152"
"GOOG","Bullish","180.44M","-20.76%","100.98M","30.81M","70.17M","83","136"
"MMC","Bullish","179.8M","178.13%","168.5M","1.41M","167.1M","1","34"
"SPIB","Bullish","179.6M","1555.94%","170.35M","1.16M","169.19M","0","19"
"MUB","Bearish","178.68M","226.3%","16.57M","135.25M","-118.68M","5","74"
"HUM","Bearish","178.08M","150.91%","16.42M","124.96M","-108.54M","14","36"
"VTI","Bearish","177.72M","38.61%","59.24M","74.5M","-15.26M","42","118"
"AXP","Bearish","175.9M","13.07%","75.52M","97.62M","-22.1M","20","54"
"XLP","Bearish","173.92M","2.54%","53.55M","106.85M","-53.29M","12","54"
"IEF","Bullish","173.28M","-12.46%","91.77M","64.12M","27.65M","31","64"
"INTC","Bullish","158.21M","40.65%","87.87M","63.38M","24.48M","52","66"
"UPS","Bullish","157.59M","-13.61%","146.86M","3.36M","143.5M","3","40"
"SPTI","Bearish","153.95M","128.83%","34.94M","108.33M","-73.4M","8","152"
"DHI","Bearish","152.02M","381.87%","13.59M","119.47M","-105.88M","13","44"
"JPM","Bullish","150.01M","-32.01%","88.09M","18.63M","69.46M","31","153"
"LRCX","Bullish","149.97M","98.06%","143.72M","3.12M","140.61M","3","13"
"PANW","Bullish","148.92M","51.46%","69.14M","68.2M","940.07K","27","89"
"WFC","Bullish","143.55M","-16.6%","118.34M","15.56M","102.79M","20","45"
"TJX","Bearish","140.47M","40.12%","12.14M","125.81M","-113.67M","11","29"
"GDX","Bullish","139.13M","287.77%","73.05M","58.8M","14.25M","16","32"
"MS","Bullish","137.1M","2.51%","112.92M","13.01M","99.91M","9","32"
"PLD","Bullish","134.8M","-29.21%","129.97M","3.04M","126.93M","11","33"
"USFR","Bullish","134.26M","53.98%","91.07M","12.15M","78.92M","0","61"
"SQ","Bullish","132.73M","89.83%","87.43M","30.19M","57.24M","79","72"
