"Symbol","Sentiment","TotalAmount","DailyAmount Change","AtAsk","AtBid","NetValue","DPTrades","BlockTrades"
"TSLA","Bearish","10.2B","-11.94%","3.53B","3.69B","-155.76M","6614","13127"
"SPY","Bearish","6.31B","-17.95%","2.58B","3.0B","-423.35M","204","306"
"NVDA","Bearish","5.14B","35.59%","1.77B","2.28B","-505.39M","1230","5374"
"QQQ","Bullish","3.82B","-2.14%","1.72B","1.55B","173.04M","275","311"
"AAPL","Bearish","1.54B","3.0%","425.7M","639.78M","-214.08M","514","1444"
"AMZN","Bearish","1.35B","-13.43%","320.66M","542.59M","-221.93M","494","1747"
"META","Bearish","1.34B","-30.86%","486.7M","531.79M","-45.09M","288","1468"
"AMD","Bearish","1.03B","-5.47%","310.03M","334.24M","-24.21M","506","1313"
"IVV","Bullish","1.01B","147.43%","582.51M","388.62M","193.89M","16","80"
"MSFT","Bearish","984.58M","-33.48%","207.89M","537.12M","-329.23M","264","664"
"IWM","Bearish","950.68M","-25.72%","173.47M","645.06M","-471.59M","45","52"
"HYG","Bearish","653.96M","-18.23%","274.4M","324.96M","-50.55M","31","189"
"GOOGL","Bearish","619.35M","10.13%","168.2M","353.99M","-185.8M","153","334"
"XOM","Bearish","559.38M","-4.67%","15.74M","497.33M","-481.59M","56","121"
"AGG","Bullish","540.78M","284.56%","461.49M","50.86M","410.63M","6","96"
"TQQQ","Bearish","458.56M","-10.93%","119.81M","147.58M","-27.77M","165","723"
"PFE","Bearish","411.08M","48.23%","92.37M","231.36M","-138.99M","68","209"
"DIS","Bearish","399.98M","26.86%","37.31M","340.82M","-303.51M","28","97"
"LQD","Bearish","390.29M","-30.88%","93.6M","263.35M","-169.75M","28","121"
"BRK/B","Bullish","376.45M","-39.07%","331.25M","32.55M","298.7M","10","79"
"GOOG","Bearish","366.32M","-25.39%","94.44M","222.79M","-128.35M","90","144"
"CVX","Bearish","358.85M","-45.21%","23.8M","298.31M","-274.51M","43","84"
"LLY","Bearish","357.5M","-38.31%","30.49M","292.09M","-261.6M","9","86"
"ORCL","Bearish","340.2M","-46.06%","34.97M","283.64M","-248.67M","34","78"
"BIL","Bearish","337.08M","86.09%","33.2M","252.53M","-219.33M","0","171"
"SMH","Bearish","300.47M","323.61%","17.45M","269.62M","-252.17M","26","55"
"JNJ","Bearish","286.02M","107.21%","7.25M","244.86M","-237.61M","16","78"
"QQQM","Bearish","280.42M","977.09%","5.12M","231.98M","-226.86M","6","12"
"SQQQ","Bearish","268.19M","7.35%","61.9M","94.54M","-32.64M","54","487"
"ABBV","Bearish","260.71M","-1.39%","39.39M","186.86M","-147.48M","16","104"
"BAC","Bearish","256.6M","5.53%","92.54M","104.14M","-11.61M","48","180"
"MRK","Bullish","255.17M","-47.95%","182.98M","62.04M","120.94M","9","52"
"PG","Bearish","243.24M","-57.89%","69.93M","136.1M","-66.17M","1","55"
"VCIT","Bearish","241.76M","268.65%","44.12M","180.93M","-136.81M","6","36"
"MS","Bearish","220.65M","2.37%","16.39M","171.66M","-155.27M","20","51"
"C","Bearish","220.59M","66.96%","21.71M","181.9M","-160.19M","23","43"
"ISEE","Bearish","212.83M","320.98%","45.18M","88.02M","-42.84M","17","103"
"ABT","Bullish","205.92M","3.11%","188.97M","6.94M","182.03M","21","53"
"HD","Bearish","193.96M","-36.74%","25.28M","153.37M","-128.09M","9","87"
"ADBE","Bearish","189.16M","3.88%","65.01M","86.3M","-21.29M","10","84"
"ACN","Bearish","186.72M","83.65%","5.25M","169.25M","-164.0M","3","51"
"IEMG","Bullish","173.0M","279.33%","150.67M","3.44M","147.24M","1","67"
"XLE","Bullish","172.69M","39.44%","157.83M","10.11M","147.72M","9","42"
"BABA","Bearish","167.48M","7.63%","43.77M","103.85M","-60.08M","25","72"
"TGT","Bullish","165.81M","-23.97%","127.1M","21.49M","105.6M","12","80"
"WFC","Bearish","157.9M","-25.38%","7.6M","143.72M","-136.12M","30","24"
"PANW","Bearish","155.39M","-31.6%","46.99M","95.58M","-48.59M","25","65"
"VTI","Bearish","154.46M","7.61%","33.2M","83.58M","-50.37M","27","123"
"UPS","Bearish","152.98M","-65.49%","2.94M","140.07M","-137.13M","6","58"
"NFLX","Bullish","151.91M","-55.49%","65.58M","50.03M","15.55M","21","161"
"GE","Bearish","151.62M","117.14%","27.12M","117.98M","-90.86M","8","26"
"MA","Bearish","147.74M","-25.24%","2.87M","110.63M","-107.76M","5","45"
"DHR","Bearish","147.66M","-51.0%","11.46M","99.67M","-88.21M","3","41"
"CAH","Bullish","147.12M","74.73%","141.7M","5.03M","136.67M","4","12"
"EFA","Bearish","144.65M","23.3%","5.33M","126.9M","-121.58M","8","52"
"MO","Bullish","142.13M","57.41%","102.33M","3.56M","98.77M","12","45"
"CMG","Bearish","140.34M","-56.28%","6.08M","131.73M","-125.65M","1","6"
"DIA","Bullish","140.1M","-49.44%","81.43M","47.29M","34.13M","22","66"
"JPM","Bearish","136.91M","-26.19%","13.3M","87.36M","-74.05M","34","87"
"AXP","Bearish","136.62M","-39.57%","2.66M","131.6M","-128.94M","2","22"
"QCOM","Bearish","136.17M","-22.64%","31.09M","60.73M","-29.64M","33","96"
"UBER","Bearish","135.96M","26.93%","31.66M","51.24M","-19.58M","63","140"
"AON","Bearish","135.01M","-50.77%","1.38M","133.63M","-132.26M","0","9"
"PYPL","Bullish","133.32M","-53.78%","104.98M","11.77M","93.21M","41","72"
"ADI","Bearish","133.12M","77.79%","5.54M","16.84M","-11.29M","8","60"
"LOW","Bearish","132.65M","-48.29%","8.11M","110.73M","-102.62M","4","41"
"IEFA","Bearish","129.86M","71.12%","18.72M","82.44M","-63.72M","3","74"
"LIN","Bearish","126.42M","-44.55%","14.01M","106.4M","-92.39M","1","17"
"PLD","Bearish","119.9M","-35.46%","28.58M","77.19M","-48.62M","5","44"
"VOO","Bearish","119.67M","-46.82%","30.41M","44.19M","-13.78M","25","109"
"EEM","Bearish","119.01M","-53.52%","31.37M","56.7M","-25.33M","5","63"
"MRVL","Bearish","118.3M","12.98%","31.91M","74.23M","-42.33M","14","16"
"UNH","Bearish","118.01M","-44.26%","18.43M","48.3M","-29.88M","2","57"
"MU","Bearish","117.74M","23.7%","26.72M","68.37M","-41.65M","26","76"
"CVS","Bearish","115.88M","18.62%","15.73M","55.23M","-39.5M","18","56"
"V","Bullish","115.12M","-82.54%","48.77M","42.4M","6.37M","12","67"
"SNOW","Bullish","110.31M","44.49%","56.49M","37.9M","18.58M","26","122"
"LRCX","Bearish","107.74M","219.75%","5.87M","95.64M","-89.76M","0","13"
"DG","Bullish","105.83M","-61.4%","59.42M","30.97M","28.45M","10","39"
"IWF","Bullish","104.65M","49.62%","50.95M","36.13M","14.82M","7","53"
"BKLN","Bearish","103.02M","319.78%","414.6K","91.44M","-91.02M","1","17"
"XLU","Bearish","102.45M","249.42%","8.49M","86.04M","-77.55M","6","25"
"INTC","Bearish","102.26M","-43.23%","33.2M","36.41M","-3.2M","24","87"
"T","Bearish","102.07M","-27.54%","6.65M","87.52M","-80.87M","11","38"
"BND","Bullish","100.03M","9.72%","54.31M","5.35M","48.97M","1","92"
"WBD","Bearish","99.74M","45.1%","24.21M","69.28M","-45.07M","4","30"
"PINS","Bearish","99.63M","-6.41%","25.0M","60.6M","-35.6M","5","34"
"WMT","Bearish","96.82M","77.25%","17.02M","44.33M","-27.32M","8","53"
"CDNS","Bearish","95.35M","34.0%","2.62M","91.89M","-89.26M","1","15"
"SNAP","Bearish","94.84M","138.86%","4.31M","85.6M","-81.28M","8","15"
"CMCSA","Bullish","94.65M","45.63%","64.24M","5.4M","58.84M","2","40"
"TJX","Bullish","94.36M","-32.93%","85.25M","6.59M","78.66M","3","17"
