"Symbol","Sentiment","TotalAmount","DailyAmount Change","AtAsk","AtBid","NetValue","DPTrades","BlockTrades"
"SPY","Bearish","5.58B","-20.24%","2.19B","3.2B","-1.01B","149","237"
"QQQ","Bullish","4.97B","41.06%","2.57B","1.86B","701.09M","278","403"
"TFLO","Bullish","3.97B","24278.33%","1.07B","46.8M","1.03B","5","689"
"IVV","Bullish","2.97B","447.83%","1.84B","929.42M","915.14M","90","179"
"GOVT","Bearish","2.35B","1924.54%","84.69M","2.01B","-1.92B","6","416"
"QUAL","Bullish","1.53B","7666.9%","1.08B","383.46M","696.16M","50","167"
"IYW","Bearish","1.34B","32595.45%","201.17M","353.27M","-152.1M","36","128"
"EFV","Bullish","1.29B","49206.52%","881.75M","334.59M","547.17M","22","134"
"ESGU","Bullish","1.27B","3821.76%","759.65M","459.17M","300.48M","12","136"
"IVW","Bullish","1.14B","24166.7%","889.74M","203.54M","686.2M","30","103"
"EFG","Bearish","1.12B","17408.53%","233.34M","806.74M","-573.39M","30","120"
"VGIT","Bullish","1.12B","451.1%","911.21M","204.51M","706.7M","3","34"
"IWM","Bearish","1.09B","10.67%","412.21M","662.36M","-250.15M","31","49"
"IEMG","Bearish","1.09B","1540.25%","87.29M","932.03M","-844.73M","14","295"
"IUSB","Bearish","1.06B","4316.41%","146.19M","869.35M","-723.16M","13","168"
"TLH","Bearish","1.05B","6793.55%","352.72M","590.91M","-238.2M","8","144"
"SCHO","Bearish","962.76M","311.44%","10.5M","945.61M","-935.11M","0","25"
"MBB","Bearish","811.0M","924.1%","179.11M","518.22M","-339.11M","17","125"
"IJH","Bullish","769.83M","2409.6%","632.71M","92.8M","539.91M","57","141"
"TIP","Bearish","645.19M","3681.4%","228.98M","391.17M","-162.19M","44","114"
"TQQQ","Bearish","506.03M","15.68%","132.85M","175.66M","-42.82M","248","766"
"AGG","Bullish","492.24M","243.83%","267.52M","186.55M","80.97M","8","125"
"MSFT","Bearish","477.7M","22.66%","0","369.34M","-369.34M","2","1"
"CPA","Bullish","439.43M","352.7%","201.74M","154.68M","47.06M","3","8"
"XOM","Bullish","426.18M","10.46%","319.42M","106.76M","212.65M","6","5"
"RY","Bullish","404.77M","15328.15%","251.82M","152.95M","98.87M","4","0"
"TSLA","Bearish","404.02M","-11.38%","149.52M","162.3M","-12.77M","8","2"
"USMV","Bullish","395.19M","601.86%","261.54M","106.19M","155.35M","16","92"
"IXUS","Bullish","384.99M","2387.84%","382.39M","2.03M","380.36M","2","5"
"IEI","Bullish","374.0M","663.35%","175.75M","159.6M","16.15M","2","96"
"ORCL","Bullish","357.54M","155.98%","314.08M","5.43M","308.65M","1","10"
"VUG","Bearish","348.37M","16.41%","64.88M","239.26M","-174.38M","13","85"
"AMD","Bullish","345.11M","185.45%","212.21M","121.5M","90.7M","15","14"
"RSP","Bearish","316.47M","29.2%","91.9M","163.1M","-71.2M","26","129"
"VGT","Bearish","310.98M","131.64%","18.61M","271.3M","-252.7M","5","28"
