"Symbol","Sentiment","TotalAmount","DailyAmount Change","AtAsk","AtBid","NetValue","DPTrades","BlockTrades"
"ABBV","Bullish","93.11M","-39.39%","7.78M","2.71M","5.07M","3","3"
"CVS","Bearish","92.62M","-4.17%","2.29M","61.69M","-59.41M","0","19"
"NFLX","Bearish","92.13M","-29.26%","32.9M","52.22M","-19.32M","7","12"
"BBWI","Bullish","91.56M","242.52%","34.65M","2.8M","31.84M","2","89"
"T","Bullish","91.08M","4.79%","44.65M","24.73M","19.93M","11","22"
"MRVL","Bullish","90.41M","109.7%","86.18M","1.33M","84.84M","4","6"
"TSM","Bullish","89.43M","83.89%","67.14M","16.41M","50.73M","0","3"
"LIN","Bullish","88.37M","1.03%","2.19M","0","2.19M","1","3"
"UPS","Bearish","86.82M","-37.72%","12.22M","72.88M","-60.66M","3","7"
"TTD","Bullish","84.86M","-55.57%","37.71M","33.95M","3.76M","16","29"
"VTV","Bullish","83.99M","-4.68%","29.36M","28.48M","874.85K","19","73"
"LMT","Bullish","83.73M","21.69%","68.66M","8.08M","60.58M","1","4"
"SMCI","Bearish","82.27M","-14.15%","25.27M","42.52M","-17.24M","17","87"
"CMG","Bearish","82.18M","50.68%","9.28M","59.68M","-50.4M","0","9"
"LOW","Bearish","81.99M","-4.32%","0","81.99M","-81.99M","1","3"
"PGR","Bullish","81.53M","-31.24%","56.82M","7.23M","49.59M","2","21"
"MS","Bearish","81.38M","-36.62%","6.35M","75.03M","-68.68M","1","5"
"DEN","Bearish","79.97M","3.27%","18.26M","49.64M","-31.38M","6","16"
"SYK","Bearish","79.62M","-14.75%","0","67.46M","-67.46M","0","9"
"SPOT","Bullish","79.46M","207.08%","50.89M","6.7M","44.2M","5","38"
"RCL","Bullish","78.94M","35.53%","60.01M","13.27M","46.74M","4","26"
"BSV","Bearish","78.02M","-89.19%","15.59M","33.4M","-17.81M","6","68"
"PCG","Bearish","77.71M","24.05%","8.98M","67.03M","-58.05M","1","15"
"HUM","Bearish","77.24M","-45.54%","2.72M","66.45M","-63.73M","1","13"
"ELV","Bearish","77.19M","-13.99%","3.37M","60.37M","-57.0M","1","31"
"SPXL","Bullish","76.65M","30.14%","39.85M","15.97M","23.89M","46","75"
"PLD","Bullish","76.52M","-26.02%","49.56M","25.84M","23.72M","1","7"
"BBIO","Bullish","75.78M","1250.18%","38.05M","21.52M","16.52M","46","50"
"BA","Bullish","74.41M","56.25%","57.53M","16.88M","40.65M","5","5"
"ABT","Bearish","74.17M","-29.49%","6.2M","65.99M","-59.79M","0","5"
"IFF","Bearish","74.05M","387.41%","618.05K","72.68M","-72.06M","1","4"
"MDT","Bearish","72.68M","213.45%","0","71.37M","-71.37M","1","2"
"WMT","Bullish","72.42M","244.19%","72.42M","0","72.42M","0","2"
"IGSB","Bullish","72.27M","86.76%","61.08M","1.36M","59.71M","2","26"
"HCA","Bearish","71.63M","37.72%","7.87M","27.52M","-19.65M","2","27"
"VIG","Bearish","71.56M","14.04%","15.58M","44.27M","-28.69M","14","37"
"SHW","Bullish","71.47M","308.94%","38.22M","31.92M","6.3M","1","7"
"CM","Bearish","70.75M","10090.11%","0","70.75M","-70.75M","0","1"
"YUM","Bullish","69.52M","42.81%","45.13M","24.39M","20.74M","1","8"
"CSCO","Bearish","68.28M","28.41%","0","63.95M","-63.95M","1","3"
"JEPI","Bullish","67.78M","29.75%","44.01M","8.02M","35.99M","2","54"
"TJX","Bearish","67.7M","-61.31%","2.74M","64.95M","-62.21M","1","3"
"ENPH","Bullish","67.41M","63.87%","37.81M","20.37M","17.45M","17","94"
"NEE","Bearish","67.17M","-13.28%","15.37M","48.14M","-32.77M","1","6"
"MBB","Bullish","66.14M","55.82%","57.2M","1.87M","55.32M","4","29"
"CB","Bullish","65.44M","32.1%","47.2M","6.95M","40.25M","3","9"
"NKE","Bullish","64.6M","3.28%","64.6M","0","64.6M","2","0"
"TRP","Bearish","63.79M","7643.27%","0","63.79M","-63.79M","0","1"
"FTSM","Bullish","63.38M","195.31%","51.63M","4.66M","46.96M","1","28"
"CI","Bearish","61.03M","-5.26%","0","49.59M","-49.59M","0","7"
"STT","Bearish","60.74M","73.7%","5.48M","35.69M","-30.21M","15","29"
"COST","Bullish","60.48M","69.99%","56.24M","4.25M","51.99M","1","3"
"DELL","Bearish","60.09M","152.95%","28.65M","30.23M","-1.58M","5","14"
"VUG","Bearish","59.71M","-17.48%","11.15M","30.75M","-19.61M","4","61"
"GPN","Bullish","59.7M","393.72%","29.24M","22.17M","7.07M","4","14"
"IWD","Bearish","58.89M","-44.46%","10.99M","36.22M","-25.23M","5","47"
"MTUM","Bearish","58.83M","154.51%","1.26M","53.79M","-52.53M","2","12"
"MSCI","Bullish","58.68M","36.49%","48.08M","0","48.08M","0","8"
"AGG","Bullish","58.65M","-52.81%","15.6M","8.09M","7.51M","5","88"
"DD","Bearish","58.49M","7.07%","7.42M","46.12M","-38.7M","1","9"
"PLTR","Bearish","58.25M","13.93%","21.99M","24.65M","-2.67M","34","80"
"SNAP","Bearish","58.05M","-37.8%","4.88M","29.41M","-24.53M","4","48"
"NXPI","Bearish","57.94M","56.98%","6.17M","36.26M","-30.09M","2","17"
"VEA","Bearish","57.63M","-12.27%","18.7M","20.01M","-1.31M","3","74"
"CHWY","Bearish","56.9M","789.61%","20.74M","23.29M","-2.55M","22","35"
"OKTA","Bullish","56.49M","237.25%","40.6M","7.46M","33.14M","5","25"
"PEP","Bullish","56.46M","30.65%","43.31M","10.47M","32.84M","2","3"
"JPST","Bearish","56.35M","24.22%","12.05M","20.92M","-8.87M","0","67"
"CRWD","Bearish","54.82M","50.48%","20.79M","30.34M","-9.55M","16","51"
"HWM","Bullish","54.53M","78.28%","39.39M","7.72M","31.67M","2","14"
"ACGL","Bullish","54.52M","118.01%","12.98M","5.51M","7.48M","6","27"
"AMT","Bearish","54.45M","170.46%","10.55M","29.78M","-19.24M","6","17"
"SBAC","Bullish","54.39M","165.17%","8.43M","6.65M","1.77M","3","44"
"ABC","Bullish","54.36M","58.99%","53.91M","0","53.91M","0","9"
"ZTS","Bullish","54.01M","-16.8%","30.07M","19.02M","11.05M","0","6"
"FCX","Bullish","53.85M","-55.31%","20.09M","640.7K","19.45M","3","9"
"PPG","Bullish","53.5M","6.76%","15.26M","1.63M","13.63M","1","16"
"TAP","Bullish","52.94M","-10.04%","30.42M","17.06M","13.36M","10","22"
"MARA","Bearish","52.39M","60.12%","17.5M","26.74M","-9.24M","34","44"
"MUB","Bullish","51.62M","8.14%","34.02M","6.23M","27.79M","3","41"
"DHI","Bearish","51.61M","49.99%","8.8M","10.75M","-1.94M","4","27"
"BKR","Bearish","51.34M","152.45%","1.38M","49.1M","-47.72M","4","10"
"DG","Bullish","51.09M","-31.04%","35.13M","14.62M","20.51M","1","16"
"AVUV","Bullish","50.86M","795.54%","50.6M","0","50.6M","2","3"
"BX","Bullish","50.84M","28.51%","30.51M","7.61M","22.9M","22","15"
"CSX","Bearish","50.1M","113.52%","17.57M","28.41M","-10.83M","3","12"
"APH","Bullish","49.28M","351.65%","28.62M","12.59M","16.03M","1","14"
"TRV","Bullish","49.2M","49.06%","46.28M","1.23M","45.05M","2","10"
"REGN","Bearish","48.99M","102.66%","7.33M","41.66M","-34.33M","2","7"
"SQ","Bullish","48.95M","-43.87%","19.07M","15.39M","3.68M","14","33"
"BK","Bullish","48.77M","-22.54%","39.53M","7.66M","31.88M","5","13"
"DLR","Bearish","48.75M","61.93%","1.35M","31.37M","-30.02M","1","28"
"CNP","Bearish","48.66M","714.44%","12.58M","27.13M","-14.55M","4","21"
"USFR","Bearish","48.64M","-49.54%","8.11M","26.01M","-17.9M","1","45"
"SHEL","Bearish","48.36M","533.31%","2.53M","45.52M","-42.98M","3","4"
"FTI","Bullish","48.21M","100.3%","33.06M","10.68M","22.38M","4","15"
"NOC","Bullish","48.14M","923.53%","46.32M","1.82M","44.5M","1","6"
"UPST","Bearish","47.91M","152.81%","18.52M","26.29M","-7.77M","32","49"
"CHTR","Bullish","47.57M","68.8%","43.69M","1.96M","41.73M","2","12"
"APD","Bullish","47.56M","240.64%","47.56M","0","47.56M","0","5"
"BSX","Bearish","47.55M","147.31%","1.85M","44.6M","-42.76M","1","5"
"SWKS","Bullish","47.45M","658.31%","47.0M","0","47.0M","2","4"
"SOXS","Bearish","47.28M","11.17%","13.42M","17.06M","-3.64M","7","77"
"TWLO","Bullish","47.15M","114.28%","13.82M","13.37M","440.48K","15","53"
"NU","Bearish","47.05M","173.83%","4.32M","29.17M","-24.85M","4","21"
"GDX","Bullish","46.84M","-47.71%","36.51M","7.42M","29.09M","6","21"
"TD","Bullish","46.68M","134.41%","46.68M","0","46.68M","0","2"
"USB","Bullish","46.5M","244.54%","23.56M","22.12M","1.44M","12","7"
"SGEN","Bearish","46.49M","42.67%","16.48M","21.5M","-5.02M","6","22"
"RTX","Bearish","46.25M","50.29%","0","46.25M","-46.25M","1","3"
"GE","Bullish","46.13M","49.78%","39.93M","2.26M","37.67M","0","5"
"ADM","Bullish","45.66M","625.6%","45.66M","0","45.66M","0","3"
"CARR","Bullish","45.39M","117.03%","32.26M","8.81M","23.45M","2","6"
"MCO","Bullish","45.09M","-6.45%","35.12M","0","35.12M","0","6"
"LNG","Bearish","45.05M","275.6%","3.96M","17.54M","-13.59M","2","11"
"SPYD","Bullish","44.98M","909.38%","39.04M","4.29M","34.75M","2","7"
"CTVA","Bearish","44.83M","-8.09%","4.72M","25.29M","-20.57M","1","11"
"SCHD","Bearish","44.67M","4.53%","9.7M","20.91M","-11.21M","9","57"
"CTLT","Bullish","44.32M","40.08%","38.86M","2.63M","36.23M","3","10"
"ROKU","Bullish","43.74M","-32.21%","22.62M","15.87M","6.75M","32","48"
"KEYS","Bullish","43.68M","96.69%","42.33M","652.94K","41.68M","0","6"
"PXD","Bearish","43.04M","43.92%","8.97M","31.43M","-22.46M","3","16"
"URI","Bullish","42.9M","40.06%","39.07M","895.91K","38.17M","1","11"
"TEL","Bearish","42.68M","16.75%","0","35.54M","-35.54M","0","10"
"OPCH","Bearish","42.45M","439.74%","4.39M","29.86M","-25.46M","4","28"
"LESL","Bearish","42.19M","592.89%","6.46M","32.26M","-25.81M","9","21"
"ETN","Bearish","42.13M","345.11%","3.89M","33.44M","-29.54M","0","8"
"ZROZ","Bearish","41.87M","562.65%","312.72K","41.21M","-40.89M","0","7"
"CCL","Bullish","41.68M","-57.88%","19.46M","15.47M","4.0M","27","64"
"IWB","Bullish","41.45M","274.2%","15.34M","2.83M","12.51M","4","25"
"VGLT","Bullish","41.1M","127.18%","34.35M","3.73M","30.62M","1","17"
"PNC","Bullish","40.89M","172.48%","34.75M","5.56M","29.19M","6","7"
"SPHQ","Bearish","40.43M","451.37%","5.08M","34.75M","-29.67M","0","6"
"NI","Bullish","40.43M","53.56%","27.99M","9.43M","18.56M","0","15"
"OTIS","Bullish","40.37M","59.36%","34.82M","0","34.82M","0","10"
"WCN","Bullish","40.27M","472.24%","40.27M","0","40.27M","1","2"
"OXY","Bullish","40.15M","59.89%","34.52M","2.02M","32.49M","3","13"
"FTNT","Bullish","39.99M","8.6%","26.77M","5.74M","21.03M","4","16"
"ET","Bearish","39.95M","47.93%","1.8M","37.48M","-35.68M","1","8"
"AON","Bullish","39.85M","10.11%","37.3M","2.55M","34.76M","0","3"
"IEFA","Bullish","39.77M","-30.64%","12.94M","10.77M","2.17M","0","46"
"SPTI","Bullish","39.77M","-25.64%","26.03M","10.31M","15.73M","0","29"
"ALL","Bullish","39.59M","40.99%","26.29M","4.6M","21.68M","0","21"
"HPE","Bearish","39.36M","7.72%","276.18K","36.96M","-36.69M","3","7"
"VMC","Bullish","39.17M","649.93%","39.17M","0","39.17M","0","3"
"GRAB","Bearish","39.11M","631.7%","0","37.3M","-37.3M","1","3"
"GM","Bearish","39.1M","170.46%","4.65M","29.45M","-24.8M","5","19"
"PINS","Bearish","39.05M","46.97%","1.33M","2.06M","-731.57K","10","16"
"ROP","Bullish","38.63M","86.12%","28.73M","1.24M","27.5M","0","10"
"IQV","Bullish","38.54M","-51.55%","38.13M","0","38.13M","0","6"
"EBAY","Bullish","38.47M","149.42%","34.22M","1.24M","32.98M","3","17"
"ED","Bearish","38.31M","7.98%","4.17M","25.97M","-21.8M","6","9"
"EQT","Bearish","38.19M","-30.69%","4.59M","32.12M","-27.53M","0","10"
"CRM","Bearish","38.18M","-33.22%","9.24M","18.47M","-9.23M","0","7"
"EXR","Bullish","38.04M","-32.47%","35.63M","0","35.63M","1","10"
"FI","Bullish","38.0M","-36.65%","30.56M","0","30.56M","0","10"
"LSCC","Bullish","37.82M","303.41%","36.05M","1.77M","34.28M","4","4"
"FIS","Bullish","37.78M","-42.59%","22.64M","4.6M","18.04M","3","11"
"MU","Bullish","37.74M","-33.84%","20.89M","13.09M","7.8M","5","9"
"ITW","Bullish","37.27M","93.2%","30.05M","5.29M","24.76M","0","8"
"SHOP","Bullish","36.91M","150.3%","17.11M","8.0M","9.11M","3","9"
"GOLF","Bearish","36.76M","1570.2%","1.05M","35.71M","-34.65M","0","6"
"ENTG","Bearish","36.45M","1631.87%","1.04M","35.4M","-34.36M","2","2"
"MCK","Bearish","36.22M","-45.21%","4.55M","30.27M","-25.72M","1","7"
"CME","Bullish","35.68M","-12.57%","17.74M","2.96M","14.78M","3","9"
"IGF","Bullish","35.61M","652.57%","35.61M","0","35.61M","1","4"
"HLT","Bullish","35.54M","-15.04%","26.28M","1.39M","24.89M","1","9"
"AVB","Bullish","35.45M","10.53%","26.17M","7.33M","18.84M","0","8"
"DXCM","Bullish","35.39M","77.6%","26.99M","4.44M","22.55M","2","9"
"LYV","Bullish","35.28M","-45.64%","27.71M","6.04M","21.68M","1","10"
"MET","Bearish","35.22M","188.91%","0","35.22M","-35.22M","0","3"
"HUBS","Bullish","35.03M","51.35%","16.7M","14.5M","2.2M","0","11"
"GBIL","Bearish","34.9M","36.72%","4.81M","12.62M","-7.81M","1","28"
"VXUS","Bullish","34.78M","39.36%","14.43M","5.1M","9.34M","0","30"
"BIIB","Bullish","34.64M","133.72%","21.83M","4.94M","16.89M","1","16"
"UNP","Bullish","34.61M","18.74%","34.61M","0","34.61M","0","1"
"SO","Bearish","34.39M","-47.19%","0","34.39M","-34.39M","2","2"
"RBLX","Bullish","34.29M","-39.98%","3.86M","2.91M","955.01K","6","30"
"VICI","Bearish","34.23M","0.84%","2.44M","25.0M","-22.56M","2","9"
"AI","Bullish","34.13M","-14.7%","16.31M","12.25M","4.06M","34","55"
"CMCSA","Bullish","34.11M","-48.68%","28.27M","5.85M","22.42M","4","0"
"HAL","Bearish","33.94M","17.74%","5.3M","27.25M","-21.95M","2","10"
"DAL","Bullish","33.93M","-41.96%","21.86M","8.69M","13.16M","15","25"
"TNA","Bullish","33.76M","-44.18%","14.94M","12.39M","2.55M","28","54"
"O","Bearish","33.72M","-33.84%","1.78M","30.86M","-29.08M","5","5"
"CAG","Bearish","33.71M","14.7%","747.7K","30.49M","-29.74M","1","12"
"ARKK","Bearish","33.65M","-69.41%","13.43M","16.88M","-3.45M","15","32"
"IR","Bullish","33.48M","64.45%","24.83M","1.74M","23.09M","1","13"
"AEE","Bearish","33.34M","629.26%","1.09M","13.93M","-12.84M","0","14"
"SSO","Bullish","33.3M","71.46%","25.64M","4.13M","21.51M","4","19"
"TCOM","Bullish","33.17M","206.27%","33.17M","0","33.17M","0","1"
"EZU","Bullish","33.07M","-8.47%","31.5M","0","31.5M","0","13"
"SHV","Bearish","33.01M","-78.88%","2.95M","12.43M","-9.48M","0","65"
"XEL","Bearish","32.98M","218.44%","2.0M","28.87M","-26.87M","1","7"
"HDB","Bullish","32.76M","257.85%","27.9M","1.77M","26.13M","2","3"
"NSC","Bullish","32.42M","-25.24%","25.35M","2.16M","23.18M","1","9"
"CNC","Bearish","32.22M","-40.9%","574.38K","29.01M","-28.44M","3","7"
"TMUS","Bullish","32.16M","-44.85%","23.12M","7.85M","15.27M","3","8"
"VGSH","Bearish","32.13M","-52.15%","6.66M","9.13M","-2.47M","0","49"
"TSN","","31.95M","392.78%","0","0","0","0","10"
"DUK","Bearish","31.74M","-49.09%","3.06M","27.2M","-24.15M","1","6"
"IWO","Bearish","31.57M","130.72%","2.47M","27.57M","-25.1M","1","9"
"MDLZ","Bearish","31.56M","0.71%","1.78M","28.75M","-26.97M","0","6"
"W","Bearish","31.55M","-45.29%","11.45M","20.1M","-8.65M","6","15"
"IAU","Bearish","31.5M","51.84%","10.4M","17.13M","-6.73M","0","53"
"ABNB","Bearish","31.36M","-50.73%","13.24M","16.66M","-3.42M","9","10"
"MELI","Bullish","31.32M","44.9%","17.23M","0","17.23M","2","4"
"AJG","Bullish","31.31M","-34.59%","20.45M","0","20.45M","0","10"
"WWE","Bullish","31.26M","119.69%","19.42M","0","19.42M","0","13"
"IXUS","Bullish","31.23M","528.45%","14.05M","13.47M","580.76K","2","24"
"KRE","Bullish","31.22M","-43.05%","9.58M","9.01M","572.86K","8","33"
"AMP","Bearish","30.93M","22.95%","0","30.93M","-30.93M","0","5"
"VMW","Bearish","30.54M","2.66%","3.55M","11.81M","-8.26M","1","15"
"GILD","Bullish","30.39M","-1.62%","23.91M","1.99M","21.92M","5","5"
"EL","Bearish","30.28M","174.4%","2.78M","27.49M","-24.71M","1","7"
"PH","Bullish","30.22M","9.15%","27.5M","580.26K","26.92M","0","5"
"NET","Bearish","30.04M","1.64%","8.06M","14.22M","-6.16M","13","43"
"HSY","Bearish","29.91M","91.93%","3.31M","26.61M","-23.3M","2","4"
"QRVO","Bullish","29.88M","457.63%","29.88M","0","29.88M","0","2"
"BNDX","Bullish","29.69M","-28.65%","15.1M","4.96M","10.14M","1","35"
"SYF","Bullish","29.63M","177.99%","26.18M","0","26.18M","2","6"
"CF","Bearish","29.56M","-22.63%","12.15M","14.09M","-1.94M","0","13"
"VTEB","Bullish","29.54M","-2.59%","21.16M","346.73K","20.81M","1","26"
"SPG","Bullish","29.43M","41.78%","20.69M","1.73M","18.97M","4","11"
"NXT","Bearish","29.24M","747.29%","6.95M","22.29M","-15.34M","1","4"
"QLD","Bearish","29.07M","29.5%","7.44M","20.05M","-12.61M","9","10"
"MSI","Bullish","28.84M","-18.27%","27.66M","0","27.66M","0","4"
"IEX","Bullish","28.75M","20.0%","26.7M","0","26.7M","0","5"
"FSLR","Bearish","28.71M","33.6%","7.43M","16.82M","-9.4M","11","36"
"GOVT","Bullish","28.61M","-21.61%","18.13M","8.07M","10.07M","1","40"
"TZA","Bearish","28.57M","-11.18%","9.09M","10.36M","-1.27M","14","54"
"CVNA","Bearish","28.47M","-47.78%","12.32M","14.52M","-2.21M","37","34"
"SPLG","Bullish","28.31M","-42.8%","13.27M","10.02M","3.25M","2","22"
"TEVA","Bearish","28.24M","594.71%","0","28.24M","-28.24M","1","1"
"DOW","Bearish","28.13M","200.43%","0","3.44M","-3.44M","3","9"
"WMB","Bearish","28.1M","-61.3%","0","25.67M","-25.67M","2","7"
"SAP","Bullish","28.09M","68.26%","5.33M","0","5.33M","0","3"
"OMC","Bullish","27.84M","600.74%","20.74M","1.34M","19.41M","3","13"
"DASH","Bullish","27.69M","277.97%","12.05M","10.29M","1.76M","5","10"
"MGM","Bullish","27.66M","78.37%","23.36M","903.08K","22.46M","2","7"
"MMM","Bullish","27.56M","-46.37%","24.63M","2.23M","22.4M","2","6"
"EXPE","Bullish","27.4M","20.1%","12.05M","3.68M","8.37M","5","15"
"POOL","Bullish","27.36M","103.07%","10.46M","4.72M","5.74M","1","18"
"SPSB","Bullish","27.29M","-61.65%","17.44M","8.75M","8.7M","2","12"
"IDXX","Bullish","27.29M","1.44%","5.24M","606.33K","4.63M","0","8"
"AVY","Bearish","27.28M","18.68%","3.14M","23.79M","-20.65M","0","11"
"WM","Bearish","27.26M","13.6%","0","27.26M","-27.26M","0","2"
"BURL","Bearish","27.2M","30.25%","9.4M","12.74M","-3.34M","2","11"
"ALKS","Bearish","27.03M","597.49%","0","8.71M","-8.71M","1","2"
"XBI","Bearish","26.99M","-10.48%","8.35M","11.07M","-2.72M","8","24"
"IJH","Bullish","26.91M","-32.93%","17.38M","3.76M","13.62M","2","22"
"ICE","Bullish","26.78M","-17.9%","6.99M","6.48M","506.35K","6","9"
"PAYC","Bearish","26.67M","3.73%","5.04M","13.42M","-8.38M","1","14"
