"Symbol","Sentiment","TotalAmount","DailyAmount Change","AtAsk","AtBid","NetValue","DPTrades","BlockTrades"
"MAR","","92.28M","7.47%","76.83M","3.2M","73.63M","17","33"
"TGT","","92.19M","-52.19%","58.75M","27.87M","30.88M","18","45"
"BAC","","92.09M","-17.97%","37.54M","20.12M","17.42M","17","115"
"IEMG","","92.02M","-53.5%","14.77M","68.54M","-53.77M","7","33"
"TRV","","90.54M","232.11%","302.69K","87.89M","-87.59M","2","12"
"WFC","","89.86M","-51.02%","5.36M","80.27M","-74.91M","23","23"
"CNC","","89.12M","30.97%","1.03M","85.7M","-84.68M","3","13"
"BLV","","89.02M","1758.38%","2.12M","67.81M","-65.69M","4","20"
"LMT","","87.91M","-42.42%","9.33M","76.83M","-67.5M","1","26"
"STZ","","85.4M","51.62%","68.26M","7.48M","60.78M","2","35"
"AXP","","84.17M","-17.42%","3.13M","77.94M","-74.82M","5","22"
"BLK","","83.74M","239.92%","6.27M","77.47M","-71.19M","0","10"
"UBER","","79.82M","-64.07%","30.67M","23.48M","7.18M","60","55"
"ANGL","","79.77M","325.06%","1.94M","77.83M","-75.9M","5","14"
"SNOW","","79.5M","68.55%","30.75M","10.84M","19.91M","40","74"
"TMO","","78.76M","-14.96%","61.79M","7.16M","54.64M","7","16"
"KBR","","78.48M","1780.24%","0","78.48M","-78.48M","2","1"
"BSX","","78.29M","200.74%","11.27M","36.58M","-25.31M","11","25"
"EFA","","78.25M","-46.33%","6.65M","65.88M","-59.23M","8","33"
"TZA","","78.13M","198.28%","16.04M","55.51M","-39.47M","29","34"
"ULTA","","77.9M","320.02%","589.3K","70.07M","-69.48M","1","17"
"SHOP","","77.86M","-17.3%","21.73M","30.88M","-9.15M","83","107"
"EPAM","","77.61M","197.83%","41.93M","10.27M","31.66M","2","18"
"D","","77.37M","58.16%","2.98M","16.44M","-13.46M","12","21"
"DFIV","","76.37M","5295.94%","75.44M","0","75.44M","1","8"
"VZ","","75.79M","34.48%","30.72M","31.57M","-843.74K","20","66"
"F","","74.66M","-34.03%","53.29M","12.52M","40.76M","17","48"
"CMG","","74.11M","-3.5%","0","72.18M","-72.18M","0","4"
"MELI","","73.81M","12.28%","2.6M","71.21M","-68.61M","3","3"
"DIHP","","73.78M","8770.56%","1.33M","72.45M","-71.12M","3","2"
"JPST","","73.37M","14.17%","20.96M","32.96M","-12.0M","0","74"
"JPM","","73.36M","-47.31%","19.92M","43.28M","-23.36M","29","46"
"V","","72.7M","-27.5%","12.13M","42.6M","-30.47M","8","53"
"ZTS","","72.63M","-16.19%","5.29M","52.64M","-47.35M","4","27"
"A","","72.43M","29.15%","46.71M","16.7M","30.01M","2","25"
"MO","","72.34M","-20.19%","1.98M","62.97M","-60.99M","14","22"
"VALE","","71.81M","168.67%","44.38M","23.97M","20.41M","8","18"
"ROKU","","71.37M","-56.62%","26.52M","37.42M","-10.89M","44","89"
"COIN","","70.99M","-17.37%","21.41M","30.62M","-9.21M","35","103"
"MCK","","70.82M","-21.18%","13.65M","54.83M","-41.18M","2","14"
"CTVA","","69.53M","12.75%","2.41M","67.12M","-64.71M","5","12"
"USHY","","69.28M","179.43%","23.53M","43.98M","-20.45M","3","14"
"SPXL","","69.06M","51.24%","18.31M","26.99M","-8.68M","52","69"
"NSC","","68.88M","18.3%","52.94M","8.42M","44.52M","9","33"
"TXN","","68.44M","-29.08%","12.46M","22.23M","-9.77M","11","68"
"MLM","","68.2M","49.67%","60.44M","0","60.44M","0","10"
"BBJP","","68.11M","165.68%","68.11M","0","68.11M","1","1"
"SLB","","67.59M","40.62%","16.61M","48.09M","-31.48M","12","28"
"FLR","","66.88M","1058.48%","15.13M","27.9M","-12.77M","2","17"
"BLDR","","66.47M","188.9%","1.23M","62.35M","-61.12M","1","12"
"ECL","","66.04M","-25.91%","5.81M","8.06M","-2.25M","3","18"
"ENB","","65.98M","159.8%","4.07M","60.45M","-56.38M","2","15"
"EMB","","65.93M","-58.45%","15.21M","33.59M","-18.38M","11","57"
"FXI","","65.87M","-62.81%","49.14M","9.33M","39.8M","8","50"
"FCX","","63.92M","-14.62%","8.01M","54.78M","-46.77M","6","12"
"DDOG","","63.36M","104.02%","13.62M","41.08M","-27.45M","16","32"
"CFG","","63.18M","620.66%","4.64M","57.77M","-53.13M","10","7"
"VTV","","63.16M","-27.02%","25.46M","12.72M","12.73M","11","61"
"CI","","62.84M","19.79%","6.13M","54.06M","-47.93M","0","24"
"MU","","62.49M","-28.27%","21.62M","8.59M","13.03M","31","42"
"NVO","","62.24M","185.41%","298.0K","53.6M","-53.3M","4","13"
"XLU","","62.2M","-35.51%","12.24M","33.86M","-21.62M","12","61"
"WAT","","62.11M","117.22%","47.57M","7.91M","39.66M","3","20"
"GE","","62.1M","-15.3%","13.96M","15.67M","-1.71M","14","36"
"CAT","","61.95M","-69.62%","12.25M","33.71M","-21.46M","16","62"
"TJX","","61.92M","-37.96%","690.27K","59.18M","-58.49M","3","16"
"VMW","","61.84M","39.88%","5.69M","55.23M","-49.54M","1","9"
"TXG","","61.54M","259.09%","10.79M","30.76M","-19.97M","5","16"
"BA","","60.2M","-49.67%","18.66M","26.41M","-7.76M","17","91"
"HD","","60.14M","-13.45%","31.9M","22.76M","9.14M","11","32"
"VRT","","60.06M","-28.49%","5.59M","10.53M","-4.94M","10","26"
"MDT","","59.93M","115.08%","6.07M","26.7M","-20.63M","12","25"
"MGK","","59.52M","409.2%","2.29M","54.66M","-52.37M","1","11"
"PGR","","59.38M","33.09%","1.45M","38.43M","-36.98M","2","19"
"MCD","","59.17M","22.34%","14.21M","38.28M","-24.07M","7","32"
"SRE","","58.81M","11.15%","28.4M","25.28M","3.12M","0","13"
"ABNB","","58.74M","-46.66%","21.48M","16.81M","4.67M","23","66"
"GILD","","58.48M","124.13%","26.56M","18.2M","8.35M","22","47"
"CRM","","58.08M","-36.86%","11.39M","24.19M","-12.79M","24","56"
"DG","","57.74M","28.06%","4.38M","50.52M","-46.14M","4","18"
"RIVN","","57.1M","-45.79%","15.92M","23.41M","-7.49M","38","72"
"ZBH","","56.85M","-1.43%","10.42M","33.59M","-23.18M","8","22"
"ACWI","","56.69M","-19.24%","55.59M","0","55.59M","2","4"
"ARKK","","56.67M","-10.56%","19.74M","22.0M","-2.26M","29","61"
"ACN","","55.8M","-31.71%","16.18M","29.69M","-13.51M","18","47"
"PSA","","55.75M","104.69%","24.14M","15.14M","9.0M","8","55"
"ENPH","","55.35M","15.42%","41.5M","9.75M","31.75M","14","33"
"AGG","","55.31M","-71.08%","11.43M","14.18M","-2.74M","8","76"
"MCHP","","55.22M","115.47%","27.0M","5.48M","21.52M","30","29"
"CMI","","55.22M","-22.72%","4.8M","44.9M","-40.09M","2","20"
"MCO","","55.07M","-6.96%","11.48M","42.87M","-31.39M","0","14"
"FE","","54.77M","10.78%","15.6M","35.17M","-19.57M","4","18"
"JNK","","54.71M","14.59%","6.0M","44.76M","-38.76M","4","26"
"HPE","","54.19M","43.96%","866.03K","50.59M","-49.72M","1","15"
"PLD","","54.04M","-44.79%","2.25M","50.96M","-48.71M","2","13"
"SHV","","53.91M","-50.04%","11.74M","16.97M","-5.23M","0","74"
"USFR","","53.75M","-32.58%","22.09M","8.18M","13.92M","0","73"
"COP","","53.67M","19.22%","6.05M","34.62M","-28.57M","14","27"
"DKNG","","52.74M","169.92%","24.24M","21.1M","3.14M","63","40"
"RTX","","52.72M","-24.65%","7.85M","32.51M","-24.67M","12","34"
"XLK","","52.43M","-55.56%","20.36M","18.09M","2.27M","13","50"
"DVN","","52.15M","-8.85%","24.66M","16.07M","8.59M","31","88"
"XLF","","52.1M","-35.67%","8.54M","33.44M","-24.9M","5","71"
"SPLG","","51.38M","90.13%","3.94M","42.03M","-38.09M","4","15"
"PAYC","","50.79M","-9.35%","4.87M","29.85M","-24.98M","8","40"
"CBRE","","50.79M","50.26%","0","47.88M","-47.88M","2","15"
"EFV","","50.78M","228.3%","46.77M","673.52K","46.1M","2","15"
"NET","","50.7M","220.49%","25.67M","18.58M","7.09M","35","65"
"SCHW","","50.59M","-12.81%","19.14M","25.4M","-6.26M","25","40"
"TDG","","50.03M","1491.08%","0","0","0","0","6"
"RMD","","49.7M","499.59%","23.77M","10.09M","13.68M","15","29"
"MSI","","49.29M","-28.49%","4.8M","42.03M","-37.22M","5","17"
"SO","","49.22M","-58.62%","30.74M","14.38M","16.36M","5","24"
"PBR","","49.06M","4.34%","10.34M","35.25M","-24.91M","6","29"
"PRU","","48.16M","635.93%","45.55M","2.01M","43.54M","3","10"
"DD","","47.86M","-16.36%","371.28K","45.87M","-45.5M","1","11"
"JEPI","","47.83M","22.73%","11.83M","24.74M","-12.91M","16","53"
"EXPE","","47.8M","34.92%","14.38M","24.76M","-10.38M","15","52"
"NKE","","47.62M","-26.5%","5.55M","34.52M","-28.97M","23","37"
"BKR","","47.5M","148.82%","5.28M","39.51M","-34.23M","3","10"
"CEG","","47.32M","290.37%","31.83M","14.61M","17.21M","2","11"
"NIO","","47.28M","-47.08%","11.31M","16.43M","-5.12M","30","77"
"SHY","","47.26M","-37.98%","5.28M","12.26M","-6.98M","0","45"
"ETN","","47.25M","-46.66%","11.31M","15.2M","-3.89M","7","41"
"NXPI","","47.25M","-15.81%","12.51M","17.81M","-5.3M","8","16"
"APTV","","46.9M","68.45%","9.03M","11.2M","-2.17M","6","30"
"BNDX","","46.78M","48.41%","4.3M","37.08M","-32.79M","0","20"
"EMXC","","46.21M","-7.41%","46.21M","0","46.21M","2","1"
"ETR","","46.12M","216.08%","1.92M","40.12M","-38.2M","3","15"
"SPGI","","46.09M","-5.4%","4.87M","28.76M","-23.89M","3","23"
"FI","","46.02M","-33.11%","2.59M","41.38M","-38.79M","8","12"
"ICLR","","45.69M","343.56%","5.54M","5.54M","2.11K","2","12"
"JCI","","45.25M","16.71%","3.73M","33.08M","-29.34M","9","24"
"CROX","","45.12M","174.97%","38.58M","4.27M","34.31M","4","13"
"AON","","44.93M","-40.97%","34.62M","4.49M","30.12M","4","19"
"FTSM","","44.86M","30.93%","19.45M","20.43M","-978.94K","0","20"
"IR","","44.76M","6.01%","28.26M","14.87M","13.39M","4","19"
"KMI","","44.5M","132.82%","5.35M","37.84M","-32.5M","3","16"
"GOVT","","44.23M","-6.55%","5.68M","26.42M","-20.74M","3","36"
"QS","","44.11M","474.48%","27.89M","12.7M","15.18M","9","11"
"ED","","44.1M","-55.33%","2.12M","29.52M","-27.4M","1","20"
"TRMB","","44.06M","260.73%","10.0M","28.48M","-18.48M","8","6"
"SLQD","","44.04M","1622.77%","0","44.04M","-44.04M","2","1"
"MMC","","43.82M","-69.84%","0","43.35M","-43.35M","0","13"
"PKG","","43.76M","12.66%","0","43.48M","-43.48M","1","7"
"MMM","","43.75M","-74.51%","33.22M","6.67M","26.55M","9","26"
"DXCM","","43.51M","-36.29%","1.45M","30.62M","-29.18M","3","20"
"VWO","","43.51M","5.33%","9.91M","7.54M","2.37M","5","40"
"TRGP","","43.41M","183.27%","2.23M","37.07M","-34.84M","5","9"
"RSP","","43.13M","-69.48%","8.72M","16.38M","-7.66M","14","45"
"SMH","","43.1M","-21.82%","8.02M","26.07M","-18.05M","24","35"
"CB","","42.91M","-33.56%","16.71M","16.53M","184.47K","3","22"
"UPST","","42.49M","8.59%","15.69M","22.47M","-6.78M","46","51"
"AJG","","42.48M","-2.46%","29.01M","3.91M","25.1M","4","26"
"YUM","","42.4M","-24.53%","38.45M","2.3M","36.15M","1","17"
"GDX","","41.79M","-21.18%","15.48M","23.05M","-7.57M","14","33"
"CTSH","","41.6M","-27.84%","4.51M","5.84M","-1.33M","8","27"
"HST","","41.47M","122.62%","36.94M","441.45K","36.5M","2","13"
"HUBS","","41.25M","-4.38%","13.15M","8.93M","4.22M","1","18"
"AZN","","40.88M","100.11%","10.43M","28.78M","-18.35M","8","6"
"SOXS","","40.75M","-30.34%","15.99M","12.67M","3.32M","24","65"
"MTCH","","40.67M","-10.61%","8.36M","827.35K","7.53M","11","18"
"PTC","","40.52M","64.74%","9.94M","3.79M","6.15M","2","13"
"IQV","","40.38M","-35.89%","8.54M","31.2M","-22.66M","3","13"
"ANSS","","40.1M","64.61%","30.79M","8.09M","22.69M","9","5"
"PPG","","40.01M","-66.49%","2.62M","36.5M","-33.88M","1","12"
"LI","","39.83M","9.58%","22.16M","11.78M","10.38M","13","21"
"XLP","","39.81M","-17.98%","20.65M","12.16M","8.49M","8","35"
"QQQM","","39.74M","23.59%","9.1M","7.49M","1.6M","12","33"
"CNX","","39.56M","85.28%","3.69M","35.41M","-31.72M","0","6"
"AZO","","39.52M","481.69%","0","0","0","1","0"
"LYB","","39.36M","-56.93%","337.6K","36.85M","-36.51M","1","15"
"DT","","39.29M","-24.07%","638.8K","38.25M","-37.61M","1","6"
"PH","","39.29M","-13.84%","26.07M","5.89M","20.18M","2","19"
"XLB","","39.23M","-33.07%","9.05M","7.15M","1.9M","6","18"
"PHM","","39.19M","-1.09%","1.97M","35.98M","-34.01M","5","14"
"MA","","39.17M","-70.7%","14.55M","23.23M","-8.68M","9","18"
"CVS","","38.86M","-68.62%","8.94M","15.76M","-6.82M","30","42"
"VEA","","38.82M","-73.14%","11.85M","14.05M","-2.2M","5","58"
"SBUX","","38.41M","-58.6%","17.07M","12.3M","4.78M","14","42"
"TEL","","38.39M","-16.9%","5.39M","33.01M","-27.62M","1","8"
"SYF","","38.13M","1293.73%","5.52M","32.61M","-27.09M","1","7"
"EW","","37.68M","67.28%","20.51M","13.28M","7.23M","8","19"
"EZU","","37.67M","129.16%","960.18K","36.17M","-35.21M","2","4"
"APO","","37.53M","85.28%","9.78M","8.35M","1.43M","4","24"
"OXY","","37.53M","-37.55%","13.16M","12.37M","796.59K","38","49"
"W","","37.31M","-76.4%","27.43M","6.02M","21.4M","19","30"
"CSCO","","37.2M","-72.38%","19.96M","15.03M","4.93M","9","31"
"DASH","","37.05M","-34.99%","6.03M","27.06M","-21.02M","12","29"
"AMP","","36.85M","49.4%","2.85M","34.01M","-31.16M","5","7"
"NRG","","36.85M","21.08%","596.96K","35.96M","-35.36M","2","3"
"SEDG","","36.52M","-42.59%","11.78M","21.57M","-9.79M","17","34"
"ADM","","36.48M","-17.37%","17.97M","11.97M","6.0M","20","28"
"TEAM","","36.25M","100.98%","6.29M","16.91M","-10.62M","17","36"
"DRI","","36.13M","-64.4%","29.02M","1.02M","27.99M","3","14"
"PSN","","36.04M","111.46%","17.49M","14.63M","2.86M","2","9"
"WM","","35.82M","58.79%","10.19M","22.32M","-12.13M","3","11"
"AVTR","","35.69M","485.26%","14.62M","17.57M","-2.95M","3","10"
"BILL","","35.6M","102.34%","1.21M","34.39M","-33.17M","0","9"
"HES","","35.6M","20.26%","3.46M","9.52M","-6.06M","1","22"
"ROK","","35.52M","-41.66%","4.13M","23.52M","-19.4M","1","17"
"NEE","","35.52M","-47.29%","7.73M","14.53M","-6.8M","21","30"
"FANG","","35.41M","-12.57%","9.5M","17.15M","-7.65M","5","17"
"TFLO","","35.4M","-52.57%","17.31M","452.52K","16.86M","0","31"
"TXT","","35.21M","45.39%","22.49M","8.39M","14.1M","5","15"
"IBM","","35.19M","-33.2%","7.44M","17.76M","-10.32M","9","43"
"TT","","34.96M","-39.07%","29.94M","3.74M","26.2M","4","13"
"VTR","","34.94M","37.81%","2.66M","24.84M","-22.17M","4","16"
"DUK","","34.67M","-47.57%","272.92K","30.36M","-30.08M","4","14"
"MPC","","34.56M","-23.89%","6.11M","24.28M","-18.17M","13","33"
"KMB","","33.95M","-59.74%","938.92K","33.01M","-32.07M","2","12"
"SSO","","33.82M","50.77%","8.04M","11.11M","-3.08M","13","51"
"AVB","","33.79M","-44.66%","1.19M","27.45M","-26.26M","1","16"
"CVNA","","33.66M","-43.22%","12.19M","14.99M","-2.79M","26","68"
"NU","","33.65M","98.54%","25.47M","7.17M","18.3M","4","7"
"NOC","","33.65M","101.03%","30.33M","1.49M","28.84M","1","9"
"BK","","33.64M","-21.81%","316.34K","28.55M","-28.24M","5","13"
"WBD","","33.5M","37.86%","9.28M","11.07M","-1.79M","15","35"
"RBLX","","33.31M","-29.32%","16.93M","16.38M","548.53K","15","6"
"QUAL","","33.18M","-10.94%","12.76M","13.47M","-712.87K","3","25"
"CLX","","32.92M","-24.77%","10.74M","8.56M","2.18M","5","19"
"NEWR","","32.84M","-80.65%","20.26M","3.97M","16.29M","1","12"
"AI","","32.83M","-38.77%","14.82M","13.22M","1.6M","29","50"
"LYV","","32.74M","-3.47%","8.37M","21.69M","-13.33M","7","13"
"EA","","32.65M","-37.21%","259.58K","23.83M","-23.57M","4","14"
"KO","","32.65M","-31.61%","6.72M","19.24M","-12.53M","11","28"
"CE","","32.6M","-9.56%","19.66M","2.32M","17.33M","1","20"
"CMCSA","","32.52M","-48.57%","0","30.61M","-30.61M","4","11"
"MBLY","","32.31M","290.42%","30.77M","947.18K","29.82M","2","4"
"IYR","","32.28M","-19.14%","9.98M","14.5M","-4.53M","20","9"
"PCAR","","32.21M","196.93%","16.23M","15.71M","521.74K","3","8"
"KWEB","","31.87M","-8.61%","27.44M","2.75M","24.69M","5","16"
"STE","","31.78M","566.73%","30.64M","764.83K","29.88M","0","10"
"SPDN","","31.77M","1.11%","16.81M","13.91M","2.9M","0","57"
"XPO","","31.27M","127.51%","7.08M","16.84M","-9.75M","4","28"
"TW","","31.09M","693.68%","6.83M","7.77M","-944.22K","7","10"
"LEN","","30.93M","167.11%","1.19M","26.53M","-25.34M","4","17"
"WCC","","30.92M","137.49%","4.16M","419.9K","3.74M","2","14"
"BKI","","30.76M","-37.93%","9.85M","5.39M","4.46M","5","21"
"TNA","","30.59M","28.79%","11.1M","9.24M","1.86M","19","45"
"WYNN","","30.49M","6.56%","3.49M","25.77M","-22.28M","4","16"
"HAL","","30.47M","75.32%","14.83M","12.5M","2.33M","15","18"
"ACT","","30.4M","6559.9%","1.69M","28.22M","-26.53M","1","2"
"SCHF","","30.37M","16.09%","22.52M","0","22.52M","0","22"
"MDB","","30.09M","-24.28%","12.41M","6.88M","5.53M","14","15"
"ANET","","30.07M","-78.42%","11.76M","9.63M","2.13M","4","43"
"HLT","","30.05M","-40.84%","27.84M","1.71M","26.13M","0","18"
"CPRT","","29.98M","137.77%","2.3M","27.18M","-24.87M","7","4"
"HCA","","29.86M","-2.32%","645.66K","25.54M","-24.89M","3","14"
"XEL","","29.7M","46.88%","0","29.7M","-29.7M","5","2"
"ATVI","","29.64M","-78.09%","9.39M","12.65M","-3.27M","9","29"
"ADC","","29.57M","229.41%","26.01M","260.48K","25.75M","7","9"
"WBA","","29.53M","65.42%","1.59M","25.45M","-23.85M","3","12"
"FND","","29.53M","99.84%","3.96M","5.66M","-1.7M","4","37"
"SWKS","","29.46M","402.68%","26.03M","1.19M","24.84M","2","9"
"MRNA","","29.45M","-12.19%","19.64M","6.55M","13.09M","11","23"
"HIG","","29.39M","18.22%","617.98K","18.21M","-17.59M","2","7"
"EWN","","29.34M","107.37%","15.24M","14.1M","1.14M","0","3"
"IWR","","29.23M","126.25%","0","4.51M","-4.51M","1","8"
"AMT","","29.15M","-42.99%","4.89M","16.53M","-11.64M","3","30"
"CL","","29.14M","37.79%","2.02M","20.25M","-18.24M","4","21"
"WST","","28.91M","-26.39%","28.24M","670.63K","27.57M","0","5"
"FSLR","","28.78M","-52.8%","3.97M","23.14M","-19.17M","2","18"
"SDS","","28.72M","80.46%","8.96M","7.79M","1.17M","12","44"
"EOG","","28.66M","-0.19%","4.69M","17.98M","-13.29M","13","31"
"BAX","","28.55M","-31.49%","7.54M","18.6M","-11.06M","2","13"
"DOCN","","28.55M","175.38%","18.35M","4.56M","13.8M","24","11"
"AMN","","28.5M","488.01%","3.74M","8.83M","-5.09M","7","20"
"HON","","28.37M","-60.57%","9.43M","15.54M","-6.11M","3","25"
"WELL","","28.32M","-41.81%","19.22M","6.33M","12.89M","0","16"
"SHEL","","28.25M","-13.88%","2.1M","24.64M","-22.54M","6","10"
"TMUS","","28.04M","-40.32%","16.72M","7.99M","8.73M","8","24"
"PXD","","28.03M","-58.74%","7.28M","15.22M","-7.94M","8","47"
"VGSH","","28.02M","-60.99%","1.86M","14.31M","-12.45M","2","35"
"CP","","27.93M","-42.51%","11.7M","3.74M","7.96M","4","14"
"MRVL","","27.78M","3.4%","14.39M","6.02M","8.38M","22","24"
"BDX","","27.73M","47.9%","3.73M","10.26M","-6.53M","5","25"
"FALN","","27.68M","636.59%","0","24.99M","-24.99M","1","8"
"ADI","","27.55M","-64.94%","19.77M","5.32M","14.45M","7","19"
"STT","","27.54M","-10.12%","20.96M","3.1M","17.87M","5","18"
