"Symbol","Sentiment","TotalAmount","DailyAmount Change","AtAsk","AtBid","NetValue","DPTrades","BlockTrades"
"TSLA","Bearish","6.58B","0.71%","2.07B","2.16B","-81.6M","3678","8527"
"SPY","Bearish","4.9B","-37.27%","621.54M","3.79B","-3.17B","145","324"
"NVDA","Bearish","3.26B","-29.59%","1.04B","1.3B","-250.51M","798","4227"
"IWM","Bearish","2.76B","162.45%","974.46M","1.65B","-678.64M","65","80"
"QQQ","Bearish","2.27B","-32.93%","772.43M","956.6M","-184.17M","169","325"
"AAPL","Bearish","1.92B","-24.4%","492.67M","751.35M","-258.67M","693","2114"
"LQD","Bearish","1.49B","89.38%","370.99M","956.51M","-585.51M","46","271"
"AMD","Bearish","1.44B","31.36%","425.55M","466.1M","-40.55M","709","1898"
"FISV","Bearish","1.26B","926.48%","6.01M","1.25B","-1.24B","34","21"
"MSFT","Bullish","1.1B","-42.03%","479.32M","306.84M","172.48M","251","841"
"AMZN","Bearish","1.05B","-4.92%","288.31M","360.54M","-72.23M","374","1389"
"META","Bearish","829.7M","-32.29%","236.39M","319.51M","-83.11M","272","1180"
"GEHC","Bullish","668.09M","4504.49%","656.63M","961.17K","655.67M","27","21"
"HYG","Bearish","551.5M","-37.18%","89.23M","360.42M","-271.19M","22","130"
"GOOGL","Bullish","470.51M","-14.54%","154.7M","134.26M","20.43M","136","371"
"XOM","Bearish","426.11M","-31.57%","183.13M","222.85M","-39.72M","17","106"
"BLK","Bullish","424.09M","887.21%","421.21M","2.87M","418.34M","3","5"
"TQQQ","Bearish","413.35M","-16.03%","104.45M","113.51M","-9.07M","115","724"
"GOOG","Bearish","397.48M","-5.56%","128.76M","179.18M","-50.42M","71","282"
"EFA","Bearish","395.41M","11.17%","122.98M","266.69M","-143.7M","7","61"
"UNH","Bearish","365.82M","70.28%","56.09M","89.73M","-33.65M","19","83"
"ACWI","Bullish","353.21M","90.01%","340.87M","9.93M","330.94M","2","11"
"BRK/B","Bullish","309.65M","-48.08%","228.68M","74.18M","154.5M","16","70"
"EEM","Bullish","294.31M","40.59%","157.94M","78.9M","79.04M","6","60"
"BA","Bullish","293.78M","77.56%","132.84M","100.72M","32.13M","100","420"
"AVGO","Bullish","260.13M","-36.41%","128.32M","95.24M","33.09M","4","74"
"CVX","Bullish","254.66M","-48.46%","129.83M","108.12M","21.71M","18","85"
"USFR","Bullish","246.75M","106.89%","205.67M","21.91M","183.77M","0","90"
"PANW","Bearish","246.61M","-1.57%","103.66M","110.76M","-7.1M","45","83"
"DG","Bullish","236.18M","-46.34%","84.55M","51.63M","32.92M","23","221"
"BIL","Bearish","231.9M","-40.53%","36.5M","93.92M","-57.42M","0","194"
"BABA","Bearish","224.78M","45.68%","41.65M","96.25M","-54.59M","75","155"
"NFLX","Bearish","220.94M","-33.36%","86.62M","100.86M","-14.24M","30","212"
"SQQQ","Bearish","220.64M","-18.79%","65.97M","71.46M","-5.5M","28","414"
"EWZ","Bearish","205.19M","158.73%","58.75M","138.93M","-80.18M","10","49"
"VOO","Bearish","195.44M","-46.87%","79.61M","79.68M","-65.93K","26","120"
"ESGU","Bullish","193.02M","772.77%","192.01M","725.4K","191.29M","0","9"
"FIS","Bearish","191.23M","-14.82%","4.28M","184.78M","-180.5M","6","16"
"GLD","Bearish","189.63M","-16.62%","17.64M","155.02M","-137.39M","30","69"
"IVV","Bearish","188.56M","-30.9%","67.86M","76.41M","-8.55M","11","100"
"LIN","Bearish","180.62M","-25.11%","2.13M","172.09M","-169.97M","5","26"
"JPST","Bearish","179.95M","69.81%","11.86M","129.51M","-117.65M","0","98"
"MRK","Bullish","175.79M","-56.34%","162.14M","5.37M","156.77M","6","58"
"MDB","Bullish","175.05M","-19.13%","103.66M","49.11M","54.55M","17","99"
"EWJ","Bearish","174.82M","213.0%","21.89M","128.37M","-106.47M","5","35"
"TLT","Bearish","172.38M","12.1%","38.83M","84.74M","-45.91M","23","80"
"TMUS","Bearish","172.26M","-6.64%","21.45M","100.06M","-78.6M","43","156"
"TGT","Bearish","170.74M","-67.75%","15.21M","145.99M","-130.78M","19","79"
"PG","Bullish","155.71M","-76.0%","127.51M","16.99M","110.52M","8","60"
"RSP","Bearish","154.64M","4.0%","24.9M","102.23M","-77.33M","17","95"
"DIS","Bearish","154.28M","-32.08%","18.9M","103.06M","-84.15M","41","150"
"TSM","Bullish","146.71M","-28.14%","66.36M","19.65M","46.7M","30","67"
"AXP","Bullish","145.68M","-27.54%","132.31M","7.65M","124.66M","8","44"
"GE","Bullish","144.83M","84.52%","56.51M","45.63M","10.88M","15","51"
"VGK","Bearish","144.33M","817.45%","23.41M","113.52M","-90.11M","3","21"
"SNOW","Bullish","144.01M","17.4%","82.26M","24.16M","58.1M","14","139"
"LLY","Bullish","143.75M","-71.21%","117.18M","6.31M","110.86M","4","43"
"TJX","Bearish","140.95M","-9.66%","19.53M","88.52M","-68.99M","12","46"
"WFC","Bullish","136.38M","-41.47%","106.38M","14.41M","91.98M","30","41"
"CRM","Bearish","135.98M","-58.64%","33.18M","78.02M","-44.84M","21","106"
"ABBV","Bearish","135.93M","-70.79%","38.53M","89.56M","-51.04M","4","57"
"UPS","Bearish","134.89M","-28.11%","16.79M","109.95M","-93.16M","3","33"
"BAC","Bullish","134.45M","-37.78%","50.5M","36.6M","13.9M","35","196"
"VTI","Bearish","131.36M","-10.54%","39.36M","52.08M","-12.72M","15","157"
"LOW","Bearish","130.94M","-22.7%","2.46M","121.79M","-119.33M","5","30"
"HUM","Bearish","123.63M","-45.19%","2.58M","112.35M","-109.78M","1","16"
"FXI","Bearish","119.91M","-18.71%","40.11M","66.3M","-26.19M","9","71"
"PFE","Bearish","117.24M","-64.53%","21.11M","86.0M","-64.89M","4","76"
"C","Bullish","117.18M","-37.26%","96.51M","11.15M","85.36M","27","58"
