"Symbol","Sentiment","TotalAmount","DailyAmount Change","AtAsk","AtBid","NetValue","DPTrades","BlockTrades"
"SPY","","8.45B","6.05%","2.06B","5.64B","-3.57B","347","408"
"QQQ","","3.76B","12.5%","1.5B","1.96B","-464.82M","194","271"
"IWM","","2.48B","93.12%","727.54M","1.65B","-924.91M","109","102"
"MSFT","","1.35B","135.5%","661.49M","428.86M","232.62M","4","8"
"IVV","","1.26B","12.27%","81.2M","1.12B","-1.03B","66","138"
"NVDA","","1.12B","34.71%","736.93M","383.35M","353.58M","17","1"
"VOO","","856.89M","144.12%","127.08M","626.35M","-499.27M","59","223"
"AAPL","","831.67M","8.86%","482.44M","349.24M","133.2M","9","1"
"ABBV","","634.1M","373.54%","10.78M","623.32M","-612.54M","0","6"
"TQQQ","","598.05M","34.83%","158.41M","180.94M","-22.53M","238","859"
"XOM","","486.08M","-15.58%","11.0M","427.62M","-416.63M","8","4"
"AMD","","459.58M","70.47%","124.9M","334.67M","-209.77M","8","5"
"SGEN","","459.25M","97.19%","112.35M","220.87M","-108.51M","8","115"
"AVGO","","453.69M","6.19%","155.06M","298.63M","-143.57M","3","13"
"AMZN","","406.43M","-53.31%","140.89M","164.32M","-23.43M","8","1"
"C","","383.36M","223.26%","271.18M","111.14M","160.04M","6","13"
"JPM","","381.48M","143.31%","353.25M","23.24M","330.02M","7","3"
"PFE","","373.72M","162.38%","63.4M","292.72M","-229.32M","14","16"
"BRK/B","","358.26M","-9.74%","43.29M","299.22M","-255.94M","5","85"
"EMB","","356.8M","145.76%","116.95M","184.11M","-67.16M","26","93"
"PDD","","353.45M","21.26%","2.45M","351.01M","-348.56M","4","1"
"LOW","","342.94M","385.29%","227.43M","47.05M","180.37M","2","35"
"PM","","328.11M","743.41%","7.87M","320.24M","-312.36M","4","4"
"TSLA","","316.93M","47.09%","163.83M","130.6M","33.23M","3","8"
"IJH","","303.16M","175.0%","32.04M","261.41M","-229.37M","4","42"
"SPLG","","295.5M","615.63%","245.12M","38.02M","207.1M","2","51"
"AGG","","294.19M","12.24%","119.25M","93.63M","25.62M","17","211"
"MS","","288.23M","334.43%","228.61M","58.19M","170.42M","4","7"
"UBER","","287.08M","57.02%","128.11M","66.84M","61.28M","20","19"
"BIL","","270.28M","-7.18%","80.11M","55.93M","24.19M","1","304"
"META","","266.03M","-51.86%","50.0M","132.9M","-82.9M","3","4"
"CVX","","264.99M","-2.1%","255.64M","9.34M","246.3M","4","10"
"VRTX","","260.54M","823.0%","89.58M","31.23M","58.35M","7","42"
"DHR","","246.59M","459.18%","239.88M","0","239.88M","0","4"
"ABT","","244.33M","617.34%","12.75M","231.57M","-218.82M","0","6"
"T","","236.37M","79.08%","226.1M","5.02M","221.08M","6","5"
"RIVN","","233.51M","481.72%","159.82M","53.22M","106.6M","29","60"
"UPS","","225.02M","140.21%","213.96M","0","213.96M","3","9"
"X","","221.02M","741.82%","96.53M","99.72M","-3.19M","64","99"
"ORCL","","210.16M","76.46%","111.02M","74.49M","36.53M","9","25"
"AXP","","207.98M","59.37%","8.93M","193.64M","-184.71M","1","13"
"DIS","","200.67M","-35.02%","198.7M","0","198.7M","6","3"
"VTI","","199.37M","7.63%","75.75M","37.83M","37.92M","33","185"
"MUB","","199.05M","4.34%","120.02M","35.86M","84.15M","19","105"
"JBI","","198.65M","41785.58%","0","195.04M","-195.04M","31","6"
"CERE","","192.32M","22.1%","26.07M","138.96M","-112.89M","17","40"
"GILD","","183.96M","133.31%","119.19M","46.12M","73.07M","10","11"
"IJR","","182.93M","269.71%","128.49M","36.96M","91.52M","28","50"
"COIN","","179.82M","59.38%","61.99M","98.56M","-36.57M","47","181"
"GOOGL","","171.38M","-10.31%","70.62M","100.75M","-30.13M","2","1"
"RSP","","169.7M","46.29%","43.62M","52.77M","-9.15M","39","184"
"JNJ","","169.69M","554.27%","86.07M","83.63M","2.44M","4","2"
"LLY","","163.52M","60.01%","95.96M","62.47M","33.5M","2","4"
"CRH","","162.89M","126.47%","4.47M","158.42M","-153.95M","3","5"
"PPG","","159.79M","343.01%","152.38M","4.29M","148.09M","2","16"
"PG","","158.27M","83.18%","110.54M","19.43M","91.11M","3","13"
"CI","","156.94M","-8.86%","153.48M","1.4M","152.08M","0","11"
"TMO","","154.58M","34.35%","48.09M","15.52M","32.57M","1","14"
"MRTX","","151.3M","222.48%","145.65M","4.36M","141.28M","2","8"
"CVE","","150.45M","1360.99%","75.07M","0","75.07M","1","4"
"UNP","","146.9M","163.71%","124.99M","17.96M","107.03M","2","10"
"PXD","","146.86M","85.39%","19.98M","109.56M","-89.58M","11","21"
"SO","","146.14M","141.12%","77.4M","31.47M","45.93M","2","8"
"WMT","","145.19M","126.52%","86.04M","47.33M","38.71M","4","4"
"DAL","","143.57M","189.02%","40.15M","36.89M","3.26M","24","50"
"ADBE","","142.78M","-11.22%","62.44M","42.34M","20.09M","11","9"
"AFRM","","141.24M","104.7%","49.96M","61.29M","-11.33M","158","194"
"TNA","","141.05M","98.34%","53.92M","58.22M","-4.3M","86","198"
"VTEB","","140.56M","-8.29%","101.35M","18.65M","82.71M","6","86"
"WOLF","","139.88M","1090.5%","87.13M","32.11M","55.02M","8","25"
"SPLV","","137.06M","1229.15%","128.15M","4.72M","123.43M","1","10"
"ETSY","","136.76M","355.2%","55.86M","35.67M","20.19M","45","151"
"CAT","","136.07M","9.38%","112.51M","3.29M","109.22M","0","16"
"MRK","","135.28M","-17.31%","119.86M","10.94M","108.92M","4","4"
"DE","","134.63M","297.9%","27.0M","82.06M","-55.07M","6","23"
"IEMG","","132.92M","76.54%","27.22M","87.85M","-60.63M","8","64"
"CAR","","132.58M","75.69%","33.43M","84.48M","-51.05M","7","21"
"MO","","132.47M","432.97%","107.31M","0","107.31M","9","3"
"EWZ","","132.07M","101.79%","36.85M","67.06M","-30.21M","14","96"
"MTCH","","130.33M","261.46%","7.56M","99.94M","-92.38M","16","33"
"KRE","","125.45M","219.91%","35.62M","73.15M","-37.53M","40","104"
"SOXL","","125.34M","4.62%","49.1M","43.47M","5.62M","80","244"
"EFA","","123.64M","-12.76%","72.77M","36.54M","36.22M","12","86"
"BAC","","121.26M","88.18%","12.34M","83.8M","-71.47M","6","8"
"WDC","","119.48M","43.72%","65.3M","36.51M","28.79M","18","51"
"INDA","","110.52M","417.85%","43.93M","65.68M","-21.75M","10","9"
"IQLT","","109.7M","2337.8%","108.72M","0","108.72M","0","6"
"VICI","","108.87M","78.1%","73.48M","34.14M","39.34M","0","12"
"TMUS","","108.76M","34.71%","1.06M","91.02M","-89.96M","6","14"
"IWD","","108.52M","-61.65%","75.52M","13.62M","61.9M","16","70"
"ADI","","108.25M","116.3%","29.32M","29.42M","-95.2K","1","14"
"HD","","108.17M","29.41%","108.17M","0","108.17M","0","9"
"VTV","","107.41M","8.46%","42.89M","34.18M","8.71M","12","85"
"CNC","","107.23M","135.31%","8.81M","9.81M","-998.49K","1","22"
"CAVA","","104.7M","427.69%","23.48M","79.98M","-56.5M","7","10"
"AVDE","","104.7M","10037.29%","91.05M","330.6K","90.72M","0","9"
"GS","","104.69M","-4.75%","43.08M","49.67M","-6.58M","7","11"
"VWO","","104.24M","22.56%","15.05M","55.0M","-39.95M","3","71"
"WFC","","101.69M","-46.04%","68.01M","28.94M","39.07M","7","5"
"CVS","","101.02M","127.12%","69.56M","29.64M","39.92M","8","5"
"INTC","","99.79M","-49.36%","16.59M","13.76M","2.83M","5","6"
"KNX","","99.62M","347.46%","73.3M","3.23M","70.07M","4","47"
"NVO","","98.9M","119.91%","46.4M","52.51M","-6.11M","4","1"
"MA","","97.27M","-32.73%","15.02M","76.24M","-61.22M","1","4"
"SMCI","","95.41M","15.32%","30.59M","56.58M","-26.0M","18","142"
