"Symbol","Sentiment","TotalAmount","DailyAmount Change","AtAsk","AtBid","NetValue","DPTrades","BlockTrades"
"NVDA","Bearish","10.12B","3414.82%","622.07M","9.5B","-8.88B","49","2"
"SPY","Bullish","8.22B","29.31%","5.06B","2.94B","2.13B","167","192"
"AMZN","Bullish","5.28B","2683.99%","4.38B","502.0M","3.88B","14","15"
"QQQ","Bullish","4.73B","28.37%","2.6B","1.81B","784.29M","235","229"
"MSFT","Bearish","4.01B","739.68%","800.85M","3.13B","-2.33B","28","6"
"ADBE","Bearish","2.68B","2401.67%","28.13M","2.65B","-2.62B","14","23"
"GOOGL","Bullish","2.62B","1978.97%","1.89B","571.95M","1.32B","20","20"
"AAPL","Bearish","2.58B","488.07%","172.83M","2.41B","-2.24B","14","1"
"EXR","Bullish","2.2B","688.76%","1.12B","1.07B","46.75M","47","41"
"TSLA","Bullish","2.18B","461.61%","1.05B","1.03B","22.36M","20","8"
"AVGO","Bearish","1.95B","2032.76%","42.68M","1.9B","-1.86B","23","4"
"NFLX","Bullish","1.62B","888.57%","1.36B","244.45M","1.11B","19","51"
"IWM","Bullish","1.52B","58.62%","818.21M","689.24M","128.97M","45","43"
"META","Bearish","1.45B","349.99%","169.58M","1.28B","-1.11B","22","11"
"AMD","Bearish","1.33B","676.75%","247.49M","949.87M","-702.37M","32","20"
"GOOG","Bearish","1.13B","1314.51%","279.81M","707.77M","-427.95M","7","20"
"TXN","Bullish","1.11B","1594.25%","777.08M","328.38M","448.7M","3","37"
"PANW","Bearish","885.65M","443.08%","252.97M","606.55M","-353.58M","9","31"
"INTU","Bearish","875.49M","3734.05%","5.55M","869.95M","-864.4M","2","25"
"AMGN","Bullish","856.1M","1745.28%","548.82M","301.73M","247.09M","4","30"
"SBUX","Bullish","795.44M","1132.9%","731.89M","63.54M","668.35M","24","9"
"QCOM","Bearish","781.29M","1442.13%","57.76M","723.53M","-665.77M","23","12"
"INTC","Bullish","760.16M","2243.56%","738.55M","19.07M","719.49M","24","3"
"AMAT","Bullish","755.89M","671.29%","485.69M","270.2M","215.48M","2","37"
"ORLY","Bullish","658.75M","9610.19%","647.26M","11.49M","635.77M","0","21"
"ISRG","Bearish","638.7M","1023.84%","6.52M","627.5M","-620.98M","4","31"
"PCAR","Bearish","628.79M","3495.57%","2.44M","618.27M","-615.83M","3","37"
"CTAS","Bullish","608.08M","5210.19%","605.98M","562.75K","605.41M","18","8"
"CVX","Bullish","598.51M","297.3%","598.51M","0","598.51M","6","5"
"PYPL","Bullish","568.77M","1834.51%","348.33M","215.1M","133.23M","28","19"
"XOM","Bullish","568.73M","43.04%","342.75M","225.98M","116.76M","4","9"
"ADSK","Bearish","560.62M","1999.05%","1.06M","559.56M","-558.5M","6","28"
"HUM","Bullish","559.07M","249.32%","504.26M","33.37M","470.88M","3","27"
"BKNG","Bullish","550.33M","2634.09%","495.08M","55.25M","439.83M","4","10"
"ADI","Bullish","536.2M","870.51%","528.14M","8.06M","520.09M","2","31"
"MDLZ","Bearish","535.35M","3220.72%","0","533.84M","-533.84M","1","32"
"PG","Bearish","521.65M","162.63%","3.84M","499.32M","-495.48M","0","10"
"SYK","Bullish","513.11M","590.15%","507.08M","0","507.08M","0","11"
"REGN","Bullish","507.18M","2510.03%","507.18M","0","507.18M","2","21"
"UPS","Bearish","498.21M","423.92%","39.27M","457.47M","-418.2M","0","12"
"MCO","Bullish","497.53M","945.04%","494.73M","1.01M","493.73M","1","9"
"CMI","Bearish","494.04M","1557.1%","1.41M","490.21M","-488.8M","9","6"
"MELI","Bearish","488.79M","1015.68%","30.81M","444.56M","-413.74M","18","13"
"GOVT","Bearish","486.85M","-29.92%","24.65M","437.19M","-412.53M","1","93"
"AON","Bullish","476.48M","530.54%","472.41M","1.09M","471.32M","0","12"
"MOH","Bearish","472.22M","2131.44%","320.07K","471.46M","-471.14M","1","11"
"TQQQ","Bullish","470.08M","2.06%","165.06M","135.32M","29.73M","250","638"
"SNPS","Bearish","467.91M","3964.28%","14.02M","438.03M","-424.01M","2","29"
"CDNS","Bullish","464.54M","1802.96%","439.48M","14.64M","424.84M","0","36"
"MU","Bullish","464.45M","981.28%","383.64M","55.71M","327.93M","16","19"
"BRK/B","Bearish","458.11M","62.52%","43.17M","404.3M","-361.13M","16","67"
"LRCX","Bearish","453.23M","602.91%","4.53M","448.7M","-444.18M","1","26"
"ELS","Bullish","452.59M","2420.04%","450.96M","608.35K","450.35M","8","27"
"ABNB","Bearish","445.97M","780.55%","9.77M","428.31M","-418.54M","11","41"
"MAR","Bullish","440.49M","2286.97%","368.92M","60.52M","308.4M","6","35"
"CHTR","Bearish","433.04M","195.46%","36.92M","394.67M","-357.76M","4","41"
"COST","Bearish","432.9M","682.86%","7.51M","425.39M","-417.88M","23","8"
"CSX","Bullish","431.09M","1417.49%","289.78M","137.42M","152.36M","7","27"
"V","Bearish","425.54M","333.42%","4.24M","414.52M","-410.29M","2","3"
"BABA","Bullish","424.73M","138.69%","359.06M","29.43M","329.63M","4","8"
"NXPI","Bullish","419.11M","838.55%","354.57M","53.8M","300.77M","0","33"
"IVV","Bearish","417.67M","-66.56%","105.77M","216.3M","-110.52M","25","97"
"GPN","Bullish","405.06M","1240.33%","333.92M","68.27M","265.65M","0","9"
"ASML","Bullish","393.58M","418.5%","356.3M","31.99M","324.31M","9","9"
"FTNT","Bearish","391.45M","1851.42%","9.01M","377.82M","-368.81M","2","31"
"KLAC","Bearish","377.02M","2349.88%","100.33M","263.58M","-163.24M","1","36"
"PEP","Bearish","368.71M","1169.97%","149.01M","219.7M","-70.68M","1","30"
"CMCSA","Bearish","368.07M","681.48%","8.86M","359.21M","-350.34M","19","2"
"DXCM","Bearish","342.89M","1479.58%","504.8K","341.56M","-341.06M","2","27"
"LOW","Bearish","342.13M","347.97%","34.72M","306.0M","-271.28M","0","9"
"CPRT","Bullish","336.97M","3650.1%","334.86M","2.12M","332.74M","1","21"
"MRVL","Bearish","331.35M","381.32%","36.35M","295.0M","-258.65M","14","15"
"DHR","Bearish","315.92M","125.92%","98.96M","151.88M","-52.91M","8","36"
"MRNA","Bearish","313.38M","1753.45%","8.33M","303.22M","-294.89M","7","20"
"KHC","Bullish","310.04M","2297.77%","199.07M","101.34M","97.73M","2","52"
"TFLO","Bullish","308.37M","-69.31%","288.15M","7.88M","280.27M","0","72"
"DDOG","Bearish","304.69M","1216.38%","66.29M","237.04M","-170.75M","5","38"
