"Symbol","Sentiment","TotalAmount","DailyAmount Change","AtAsk","AtBid","NetValue","DPTrades","BlockTrades"
"ARMK","","95.55M","428.57%","0","48.46M","-48.46M","0","3"
"BKI","","94.13M","18.77%","42.26M","28.06M","14.2M","3","39"
"PLD","","93.25M","5.88%","89.08M","1.66M","87.42M","0","7"
"KVUE","","92.49M","-95.68%","20.58M","37.2M","-16.62M","14","44"
"IEFA","","91.88M","41.6%","48.15M","28.08M","20.07M","1","76"
"VTI","","91.76M","-20.62%","38.99M","12.69M","26.3M","20","104"
"ZBH","","90.72M","60.25%","40.28M","3.92M","36.35M","4","34"
"DHR","","90.0M","5.1%","82.47M","0","82.47M","0","4"
"CVX","","88.56M","-59.56%","88.56M","0","88.56M","0","1"
"INTU","","88.38M","8.44%","76.58M","6.73M","69.85M","1","9"
"TJX","","87.54M","-10.34%","4.14M","74.6M","-70.46M","0","9"
"PYPL","","85.52M","40.79%","900.38K","78.53M","-77.63M","5","7"
"CME","","84.27M","129.41%","14.0M","0","14.0M","0","5"
"EMB","","83.31M","-18.53%","25.02M","51.94M","-26.92M","13","25"
"DLTR","","83.01M","200.09%","3.19M","16.42M","-13.23M","4","47"
"VTV","","81.64M","64.64%","38.19M","21.13M","17.06M","5","69"
"PPG","","81.4M","55.78%","0","80.95M","-80.95M","0","7"
"CRM","","77.51M","234.66%","7.91M","69.61M","-61.7M","2","3"
"GOVT","","76.94M","78.89%","25.42M","41.68M","-16.26M","0","30"
"VIG","","76.79M","244.92%","3.28M","65.04M","-61.76M","1","26"
"RPT","","76.21M","0%","27.54M","46.33M","-18.79M","18","24"
"PANW","","76.08M","-1.06%","1.11M","70.35M","-69.23M","2","9"
"CHTR","","75.7M","30.36%","38.98M","23.74M","15.24M","1","15"
"FOCS","","74.66M","537.35%","24.62M","21.86M","2.76M","2","67"
"USFR","","73.26M","-34.17%","28.74M","8.64M","20.09M","1","84"
"KMB","","73.24M","44.27%","73.24M","0","73.24M","0","6"
"BND","","72.65M","-5.8%","29.11M","13.0M","16.11M","2","81"
"NEE","","72.18M","-54.06%","45.11M","27.08M","18.03M","2","8"
"SYK","","71.44M","8.57%","68.77M","0","68.77M","0","5"
"HUBB","","70.38M","80.11%","0","51.64M","-51.64M","0","6"
"BABA","","68.05M","-28.3%","13.52M","54.53M","-41.01M","4","3"
"MCD","","67.17M","-15.46%","0","64.32M","-64.32M","0","3"
"AXP","","66.75M","-20.68%","2.08M","64.67M","-62.59M","3","3"
"O","","66.33M","213.11%","3.63M","60.08M","-56.44M","7","11"
"JNJ","","66.31M","-98.91%","46.06M","20.25M","25.81M","3","1"
"ZTS","","66.29M","69.46%","63.83M","992.41K","62.84M","0","8"
"VTEB","","65.52M","-5.11%","37.71M","13.0M","24.71M","6","57"
"FIS","","64.96M","112.28%","44.21M","18.89M","25.33M","1","6"
"WFC","","64.75M","-29.93%","52.4M","12.36M","40.04M","3","3"
"HON","","64.61M","503.01%","2.56M","58.91M","-56.34M","1","4"
"LYB","","63.76M","14.1%","61.87M","712.48K","61.15M","0","5"
"IJR","","61.68M","41.74%","40.64M","10.54M","30.09M","11","30"
"FICO","","60.64M","192.13%","60.64M","0","60.64M","0","5"
"DDOG","","60.49M","283.02%","2.74M","57.75M","-55.02M","4","7"
"YUM","","59.99M","56.21%","363.79K","51.48M","-51.11M","0","14"
"SMCI","","59.16M","-49.41%","15.99M","38.57M","-22.58M","10","71"
"SOXL","","57.66M","-3.6%","18.27M","27.64M","-9.37M","23","98"
"EFA","","57.04M","-40.29%","34.86M","16.93M","17.92M","2","45"
"IEMG","","55.81M","-11.42%","12.11M","32.09M","-19.98M","1","62"
"VOE","","55.75M","786.63%","4.09M","49.9M","-45.81M","5","5"
"PFE","","55.45M","-59.38%","47.7M","0","47.7M","0","5"
"SO","","53.21M","45.12%","50.51M","0","50.51M","1","3"
"GOOGL","","52.81M","-69.06%","0","52.81M","-52.81M","1","0"
"ORCL","","51.76M","-72.12%","0","49.67M","-49.67M","0","3"
"AGG","","51.7M","-45.13%","12.76M","8.23M","4.53M","1","90"
"AXNX","","51.62M","1036.12%","31.76M","19.86M","11.9M","0","7"
"KBR","","50.87M","11194.73%","24.43M","26.45M","-2.02M","0","4"
"VGSH","","50.56M","22.51%","26.38M","13.92M","12.45M","1","50"
"BLK","","49.32M","1101.7%","2.57M","45.16M","-42.59M","3","4"
"KIM","","49.2M","213.95%","13.94M","26.94M","-13.0M","16","18"
"GDX","","49.08M","-14.56%","6.23M","40.62M","-34.4M","4","32"
"IWD","","49.01M","-28.56%","8.53M","28.81M","-20.28M","3","28"
"TFI","","49.01M","699.44%","714.76K","48.3M","-47.59M","2","7"
"JD","","48.69M","189.13%","9.27M","31.34M","-22.07M","7","13"
"VEA","","48.28M","-38.57%","10.46M","17.51M","-7.05M","2","74"
"UNP","","48.27M","133.08%","3.37M","44.91M","-41.54M","1","1"
"CE","","48.25M","123.27%","42.2M","0","42.2M","0","9"
"COWZ","","47.46M","77.31%","38.69M","5.93M","32.76M","2","21"
"PBR","","45.79M","29.25%","3.92M","40.42M","-36.5M","3","3"
"AON","","44.93M","-24.87%","44.23M","0","44.23M","0","3"
"IVW","","44.32M","35.22%","37.94M","4.15M","33.79M","5","18"
"ROK","","43.57M","35.16%","41.64M","1.16M","40.48M","0","10"
"INTC","","43.49M","81.86%","0","43.49M","-43.49M","1","6"
"D","","43.22M","56.79%","34.72M","6.36M","28.36M","3","7"
"TAP","","42.84M","143.14%","31.26M","1.77M","29.49M","3","7"
"USMV","","42.6M","26.97%","3.73M","31.41M","-27.68M","2","24"
"CSX","","42.52M","-28.8%","0","41.48M","-41.48M","6","3"
"DELL","","42.48M","233.45%","36.05M","4.7M","31.35M","4","12"
"CRWD","","42.27M","98.92%","15.32M","17.16M","-1.84M","19","46"
"IEI","","42.16M","-33.73%","4.38M","31.83M","-27.45M","1","22"
"FNDX","","42.1M","421.76%","41.08M","0","41.08M","1","4"
"GSLC","","41.15M","2802.93%","0","40.59M","-40.59M","2","12"
"FI","","40.83M","-6.12%","39.85M","0","39.85M","0","4"
"CTSH","","40.67M","95.62%","0","729.86K","-729.86K","0","3"
"DD","","40.6M","70.66%","27.68M","12.93M","14.75M","1","3"
"JPST","","40.45M","14.06%","15.09M","7.92M","7.17M","0","52"
"CTVA","","40.35M","-38.39%","33.21M","5.08M","28.13M","0","13"
"BKNG","","40.25M","-39.31%","0","40.25M","-40.25M","0","2"
"CNC","","40.15M","-10.39%","24.44M","2.23M","22.21M","1","9"
"VUG","","39.86M","-9.78%","21.85M","7.85M","14.01M","5","58"
"EQIX","","39.73M","49.65%","15.54M","21.9M","-6.36M","0","5"
"SPXL","","39.67M","-27.97%","13.43M","10.88M","2.55M","26","68"
"HUM","","39.43M","-40.9%","3.11M","36.31M","-33.2M","0","3"
"TSCO","","39.26M","19.94%","3.66M","15.33M","-11.68M","5","15"
"EXR","","38.67M","-35.66%","436.49K","33.35M","-32.92M","0","5"
"TEL","","38.6M","-53.25%","5.85M","32.75M","-26.9M","1","4"
"IQV","","38.6M","13.36%","20.78M","903.16K","19.88M","1","5"
"VXUS","","38.09M","37.91%","21.08M","1.22M","19.85M","2","23"
"HPE","","38.08M","51.68%","1.69M","30.3M","-28.61M","0","16"
"SSO","","37.61M","-22.1%","15.09M","10.2M","4.89M","12","78"
"DG","","37.49M","-56.6%","29.74M","5.49M","24.24M","3","15"
"DASH","","37.41M","171.04%","3.49M","30.2M","-26.7M","7","15"
"MDLZ","","37.05M","190.29%","33.94M","1.98M","31.95M","1","3"
"PAYX","","37.0M","410.77%","1.3M","0","1.3M","0","4"
"BSV","","36.74M","-33.84%","19.5M","5.78M","13.72M","1","31"
"ITOT","","36.71M","61.12%","23.19M","3.47M","19.72M","4","28"
"NATI","","36.13M","-4.1%","0","34.11M","-34.11M","0","12"
"IAU","","36.07M","-83.43%","5.03M","26.95M","-21.92M","0","34"
"SE","","36.02M","-39.34%","7.07M","19.78M","-12.72M","5","24"
"KHC","","35.97M","82.56%","4.53M","27.26M","-22.73M","6","18"
"BEKE","","35.77M","282.95%","35.77M","0","35.77M","1","3"
"RMD","","35.74M","-26.97%","27.59M","5.86M","21.73M","3","11"
"UPS","","35.59M","-56.29%","1.35M","32.15M","-30.81M","0","3"
"MDB","","35.45M","58.76%","8.58M","13.76M","-5.18M","2","39"
"CMCSA","","35.29M","-35.21%","28.17M","7.12M","21.06M","3","1"
"Z","","35.09M","225.32%","1.31M","32.62M","-31.3M","2","9"
"SCZ","","34.89M","452.22%","4.05M","26.88M","-22.84M","2","21"
"BA","","34.75M","-50.29%","1.32M","17.23M","-15.92M","1","7"
"ADBE","","34.35M","-22.19%","4.77M","29.59M","-24.82M","1","3"
"KLAC","","34.3M","-42.88%","24.23M","10.07M","14.15M","0","5"
"CPRI","","34.06M","248.33%","7.11M","9.68M","-2.58M","3","23"
"F","","34.05M","-3.04%","3.8M","13.74M","-9.94M","0","12"
"MO","","34.0M","-44.7%","0","31.33M","-31.33M","2","3"
"EFG","","33.89M","223.01%","23.28M","8.54M","14.75M","1","16"
"SNPS","","33.46M","105.14%","0","33.46M","-33.46M","1","2"
"AMGN","","33.35M","-23.45%","1.47M","27.99M","-26.52M","0","5"
"EQT","","33.34M","-3.1%","11.7M","21.35M","-9.64M","6","10"
"CAG","","33.34M","57.98%","29.44M","3.01M","26.42M","2","11"
"PHM","","33.31M","-34.5%","30.52M","2.12M","28.4M","2","9"
"SNOW","","33.06M","-58.49%","8.58M","10.73M","-2.15M","9","28"
"VCSH","","32.98M","2.98%","1.43M","22.77M","-21.34M","2","30"
"BMY","","32.86M","-24.52%","29.63M","1.43M","28.2M","0","3"
"ASHR","","32.76M","482.69%","1.67M","28.46M","-26.79M","0","27"
"LVS","","32.73M","14.0%","9.99M","13.34M","-3.34M","4","22"
"SRE","","32.45M","-15.71%","13.83M","17.73M","-3.9M","1","4"
"FOXA","","32.42M","840.56%","0","2.15M","-2.15M","0","10"
"BIDU","","32.4M","30.56%","15.93M","14.54M","1.39M","9","18"
"WAT","","32.23M","128.97%","30.02M","1.1M","28.92M","0","8"
"EMR","","32.16M","-37.58%","32.16M","0","32.16M","2","4"
"TCOM","","32.12M","69.48%","26.82M","5.3M","21.52M","1","3"
"SPIB","","31.99M","56.21%","1.88M","7.87M","-5.99M","0","23"
"NUVA","","31.82M","0.5%","23.78M","3.29M","20.48M","8","12"
"IR","","31.81M","7.07%","6.48M","20.04M","-13.56M","3","14"
"JEPI","","31.56M","-10.35%","9.38M","12.64M","-3.26M","4","44"
"TXN","","31.31M","45.67%","26.41M","3.12M","23.29M","0","4"
"GMED","","31.15M","12.54%","17.42M","8.92M","8.5M","9","19"
"INDA","","30.89M","455.22%","5.04M","25.43M","-20.39M","2","5"
"KRE","","30.74M","-37.93%","15.97M","5.95M","10.01M","5","26"
"TW","","30.5M","397.31%","0","25.66M","-25.66M","3","3"
"MSI","","30.47M","-39.63%","29.92M","0","29.92M","1","4"
"RGEN","","30.38M","1996.71%","0","30.38M","-30.38M","0","1"
"IRM","","30.13M","62.71%","29.7M","0","29.7M","0","4"
"STZ","","29.71M","-33.36%","0","20.74M","-20.74M","0","9"
"DFS","","29.67M","-36.96%","4.37M","15.99M","-11.63M","2","19"
"QYLD","","29.67M","157.78%","13.84M","8.6M","5.24M","3","65"
"LMT","","29.66M","-67.34%","28.18M","1.48M","26.71M","0","2"
"CTAS","","29.62M","704.42%","1.05M","28.57M","-27.52M","0","3"
"VO","","29.3M","49.21%","5.33M","19.65M","-14.32M","2","17"
"RL","","29.3M","57.91%","2.12M","25.66M","-23.54M","0","9"
"SPTL","","29.27M","4.26%","13.09M","12.33M","752.76K","0","28"
"DUK","","29.25M","-36.56%","999.29K","27.51M","-26.51M","1","2"
"CGDV","","28.9M","1030.54%","27.61M","1.29M","26.31M","0","5"
"BNDX","","28.88M","29.32%","14.75M","5.63M","9.12M","0","28"
"BKR","","28.42M","384.32%","1.46M","4.96M","-3.5M","3","6"
"DXCM","","28.4M","-32.72%","2.21M","20.04M","-17.83M","6","17"
"PDBC","","28.16M","598.06%","0","27.82M","-27.82M","2","3"
"HT","","27.98M","764.4%","12.33M","11.33M","1.01M","3","29"
"TZA","","27.94M","4.51%","11.78M","10.12M","1.66M","9","48"
"MTD","","27.81M","522.48%","0","7.79M","-7.79M","1","3"
"NSC","","27.67M","7.14%","674.36K","25.05M","-24.38M","0","6"
"SPYG","","26.97M","-70.37%","17.13M","5.33M","11.8M","1","23"
"SDS","","26.84M","23.84%","11.04M","5.28M","5.76M","4","52"
"SHV","","26.68M","-60.56%","3.01M","12.73M","-9.72M","0","25"
"VOX","","26.37M","291.33%","26.37M","0","26.37M","1","3"
"HST","","26.28M","-19.09%","1.2M","7.77M","-6.57M","3","13"
"ORLY","","25.84M","223.48%","0","25.84M","-25.84M","0","2"
"ARRY","","25.8M","283.6%","19.98M","4.17M","15.81M","0","8"
"APD","","25.56M","1032.71%","25.56M","0","25.56M","1","2"
"LULU","","25.55M","-19.33%","3.11M","8.35M","-5.24M","2","17"
"MELI","","25.45M","6.9%","0","25.45M","-25.45M","2","1"
"URBN","","25.29M","263.45%","16.12M","8.41M","7.71M","1","6"
"BBY","","25.28M","138.56%","5.58M","7.94M","-2.36M","10","30"
"BBIO","","25.15M","304.2%","4.17M","11.17M","-7.0M","5","18"
"HPQ","","25.01M","-9.44%","0","24.33M","-24.33M","3","3"
"GS","","24.83M","-30.82%","3.58M","21.25M","-17.66M","3","2"
"RDVY","","24.76M","225.2%","20.47M","3.9M","16.57M","0","3"
"HWM","","24.66M","-24.04%","2.2M","0","2.2M","1","10"
"LW","","24.45M","-15.74%","12.8M","3.41M","9.39M","2","12"
"WBD","","24.22M","152.5%","15.95M","2.14M","13.81M","8","12"
"ECL","","24.21M","-49.36%","0","24.21M","-24.21M","0","2"
"BOIL","","24.12M","17.98%","13.92M","7.48M","6.43M","7","47"
"PEG","","24.12M","-3.13%","0","18.04M","-18.04M","0","4"
"BBIN","","24.04M","1186.15%","24.04M","0","24.04M","0","2"
"SPLV","","24.03M","529.43%","1.71M","21.96M","-20.26M","0","5"
"EWZ","","23.98M","-55.82%","11.54M","10.79M","752.32K","2","16"
"PLTR","","23.97M","-48.17%","9.35M","10.92M","-1.57M","15","36"
"OKTA","","23.76M","1753.02%","2.57M","20.44M","-17.87M","2","8"
"ED","","23.57M","-60.95%","3.91M","19.14M","-15.23M","1","9"
"SRPT","","23.41M","83.79%","7.13M","5.42M","1.71M","0","18"
"BBWI","","23.3M","-13.57%","16.02M","3.22M","12.8M","2","13"
"RIVN","","23.23M","0.09%","5.44M","7.42M","-1.99M","12","18"
"AVGO","","23.1M","-70.74%","8.35M","14.75M","-6.4M","0","3"
"ON","","23.03M","-24.23%","9.54M","11.96M","-2.41M","5","8"
"DHI","","22.6M","4.38%","21.5M","427.44K","21.08M","0","4"
"HCA","","22.51M","1.61%","20.49M","0","20.49M","0","4"
"IT","","22.41M","-1.67%","1.29M","19.43M","-18.14M","0","5"
"MCO","","22.34M","-54.98%","0","22.34M","-22.34M","0","3"
"DGX","","22.32M","26.61%","0","22.32M","-22.32M","0","5"
"HLT","","22.26M","-27.27%","0","20.25M","-20.25M","0","5"
"SH","","22.15M","-36.54%","8.67M","8.7M","-29.9K","0","38"
"FTSM","","21.99M","14.96%","901.55K","13.49M","-12.59M","0","26"
"WDC","","21.93M","536.27%","1.47M","2.11M","-637.3K","1","9"
"HAS","","21.92M","-12.6%","7.41M","12.82M","-5.41M","1","10"
"WDAY","","21.84M","-58.57%","3.45M","5.96M","-2.5M","2","15"
"KEYS","","21.82M","-49.28%","583.84K","18.74M","-18.16M","1","9"
"MAA","","21.75M","72.17%","945.45K","20.81M","-19.86M","0","5"
"TSLL","","21.49M","102.82%","7.94M","11.39M","-3.44M","5","39"
"IJH","","21.36M","-48.71%","7.25M","4.4M","2.85M","2","25"
"BIIB","","21.19M","100.44%","3.55M","17.63M","-14.08M","0","5"
"CMS","","21.14M","30.51%","19.72M","0","19.72M","0","5"
"NU","","21.09M","182.96%","5.88M","10.95M","-5.06M","4","24"
"VGLT","","21.08M","29.26%","1.21M","17.65M","-16.44M","1","12"
"NIO","","21.05M","-19.99%","5.1M","6.64M","-1.54M","7","31"
"TXRH","","21.01M","269.92%","0","12.44M","-12.44M","1","11"
"ENPH","","20.94M","4.76%","15.15M","2.99M","12.16M","3","29"
"SPXS","","20.85M","13.42%","5.11M","8.4M","-3.28M","3","36"
"RCL","","20.74M","-64.76%","994.0K","18.36M","-17.37M","1","10"
"VEU","","20.71M","36.45%","5.62M","11.45M","-5.83M","1","16"
"ANET","","20.65M","-52.27%","4.71M","3.04M","1.68M","1","17"
"SPDN","","20.53M","17.89%","10.3M","8.83M","1.47M","0","38"
"IUSB","","20.52M","-39.64%","12.95M","1.73M","11.22M","0","23"
"ILMN","","20.45M","118.11%","547.0K","3.9M","-3.35M","4","8"
"ACGL","","20.4M","416.88%","3.7M","2.0M","1.7M","6","13"
"SDY","","20.25M","217.33%","793.07K","18.7M","-17.91M","2","9"
"HTHT","","20.05M","100.82%","2.66M","17.1M","-14.44M","3","2"
"QQQM","","20.03M","-33.9%","16.37M","0","16.37M","2","10"
"SOXS","","19.98M","-52.47%","3.9M","7.34M","-3.44M","2","53"
"TWNK","","19.93M","306.01%","4.42M","9.37M","-4.95M","3","11"
"XEL","","19.89M","-58.39%","4.73M","5.66M","-933.63K","7","12"
"AI","","19.8M","10.35%","4.17M","13.25M","-9.08M","12","14"
"SPAB","","19.62M","409.43%","4.5M","12.92M","-8.42M","1","18"
"AMP","","19.56M","19.23%","19.56M","0","19.56M","0","2"
"LKQ","","19.54M","883.5%","5.88M","6.37M","-488.68K","0","13"
"W","","19.44M","-46.41%","294.49K","13.55M","-13.26M","0","9"
"BKLN","","19.39M","-45.22%","15.23M","3.63M","11.6M","1","8"
"ARKK","","19.22M","-48.6%","8.0M","7.41M","590.75K","4","30"
"MLM","","19.21M","-35.19%","883.62K","12.99M","-12.11M","2","3"
"SPLK","","19.16M","-48.33%","2.92M","14.08M","-11.16M","4","14"
"VGIT","","19.09M","-63.99%","900.42K","15.01M","-14.11M","2","19"
"OPCH","","19.0M","32.37%","0","17.74M","-17.74M","2","5"
"TBIL","","18.88M","110.94%","6.81M","0","6.81M","0","26"
"FBIN","","18.87M","67.72%","545.55K","18.33M","-17.78M","0","6"
"VLO","","18.79M","-28.75%","8.01M","7.25M","757.45K","1","12"
"MET","","18.77M","480.83%","7.44M","11.33M","-3.89M","3","3"
"VONV","","18.76M","23.98%","0","16.66M","-16.66M","0","9"
"BX","","18.76M","137.14%","12.61M","4.14M","8.47M","2","9"
"J","","18.75M","74.38%","13.62M","1.08M","12.54M","0","7"
"RTX","","18.64M","25.53%","3.01M","11.46M","-8.45M","1","5"
"ITGR","","18.61M","418.67%","0","18.61M","-18.61M","0","3"
"ELV","","18.5M","-42.93%","0","17.72M","-17.72M","2","6"
"FMX","","18.45M","-12.77%","0","0","0","0","1"
"USHY","","18.44M","-44.93%","10.42M","6.5M","3.92M","0","18"
"JNK","","18.36M","-71.36%","4.42M","11.61M","-7.19M","4","13"
"MPC","","18.34M","-24.99%","4.48M","5.71M","-1.23M","1","6"
"FLR","","18.33M","-5.61%","18.33M","0","18.33M","1","4"
"ICSH","","18.27M","53.14%","6.73M","784.7K","5.94M","0","25"
"SPLG","","18.26M","-54.03%","7.5M","4.54M","2.96M","1","25"
"QUAL","","18.25M","-83.27%","11.38M","1.55M","9.83M","5","15"
"MCHI","","18.18M","-22.18%","12.54M","4.92M","7.62M","2","6"
"GLPI","","18.03M","53.8%","953.37K","13.77M","-12.82M","3","4"
"CCL","","18.02M","-4.1%","2.16M","15.24M","-13.08M","6","12"
"AMLP","","17.83M","392.65%","921.03K","502.7K","418.33K","0","4"
"KWEB","","17.82M","-1.82%","6.58M","7.63M","-1.05M","3","24"
"DPZ","","17.81M","200.09%","10.01M","0","10.01M","0","7"
"TT","","17.48M","-58.74%","16.58M","895.69K","15.69M","0","2"
"FTNT","","17.41M","17.6%","4.05M","5.02M","-962.89K","7","16"
"DRI","","17.39M","-32.2%","15.02M","0","15.02M","0","7"
"MINT","","17.36M","11.93%","2.87M","8.6M","-5.74M","0","21"
"SQ","","17.3M","-81.5%","7.55M","6.61M","943.29K","8","21"
"TOTL","","17.29M","898.28%","1.34M","14.87M","-13.53M","0","9"
"RDIV","","17.13M","0%","0","17.13M","-17.13M","0","1"
"WHR","","17.12M","3.47%","0","16.18M","-16.18M","0","9"
"TFLO","","17.04M","-23.29%","1.75M","2.31M","-561.16K","0","29"
"RBLX","","17.02M","-37.99%","16.18M","569.14K","15.61M","3","6"
"CCI","","17.02M","-63.33%","0","7.44M","-7.44M","3","7"
"LSCC","","17.0M","-0.61%","0","17.0M","-17.0M","0","3"
"CVNA","","16.99M","35.61%","8.64M","5.17M","3.47M","13","25"
"MSCI","","16.98M","-13.3%","0","16.98M","-16.98M","1","1"
"JEPQ","","16.96M","3.52%","3.12M","3.29M","-167.31K","2","17"
"NVCR","","16.89M","4735.55%","5.47M","7.12M","-1.65M","13","15"
"GEHC","","16.81M","1.4%","2.52M","3.25M","-729.05K","3","24"
"EMN","","16.79M","-23.24%","9.88M","0","9.88M","1","4"
"SEE","","16.78M","-23.83%","1.54M","8.65M","-7.11M","0","7"
"GBIL","","16.76M","-16.23%","595.48K","2.09M","-1.49M","0","18"
"ICLR","","16.7M","-32.23%","5.26M","10.0M","-4.74M","4","7"
"ACWI","","16.68M","-35.86%","3.86M","10.16M","-6.29M","2","8"
"VTWO","","16.63M","122.25%","749.97K","2.05M","-1.3M","1","7"
"JBL","","16.6M","51.44%","7.88M","1.06M","6.82M","9","19"
"BLMN","","16.57M","1937.94%","10.92M","1.34M","9.58M","2","3"
"WPC","","16.55M","1098.65%","0","16.55M","-16.55M","1","1"
"AJG","","16.49M","-34.67%","16.49M","0","16.49M","0","5"
"DVN","","16.46M","-10.2%","6.36M","8.5M","-2.14M","7","10"
"NTR","","16.43M","120.21%","6.23M","7.62M","-1.39M","1","11"
"BZ","","16.43M","101.92%","9.93M","5.07M","4.86M","7","3"
"MOH","","16.38M","0.79%","0","12.96M","-12.96M","0","6"
"TDY","","16.34M","-32.66%","0","13.52M","-13.52M","0","5"
"IEV","","16.21M","3128.85%","13.49M","2.34M","11.15M","0","4"
"GM","","16.09M","-36.25%","1.26M","14.83M","-13.56M","3","6"
"XBI","","16.05M","-29.51%","2.45M","9.7M","-7.25M","5","19"
"ROST","","16.05M","-69.4%","3.61M","0","3.61M","2","8"
"MU","","16.02M","-68.62%","12.0M","4.02M","7.98M","2","7"
"OLLI","","16.0M","40.22%","7.45M","5.13M","2.32M","2","7"
"ETN","","15.94M","-36.38%","13.86M","988.9K","12.87M","2","2"
"AFRM","","15.93M","-28.11%","6.51M","7.52M","-1.01M","12","18"
"POOL","","15.91M","838.91%","392.7K","11.32M","-10.93M","2","7"
"SBAC","","15.91M","105.51%","252.01K","2.43M","-2.17M","0","5"
"ESGU","","15.9M","23.93%","2.51M","10.42M","-7.91M","0","17"
"SNAP","","15.84M","-52.23%","7.82M","7.07M","747.13K","2","8"
"TXT","","15.83M","14.87%","14.64M","724.75K","13.92M","1","3"
"PRO","","15.82M","320.83%","0","9.83M","-9.83M","0","8"
"IEX","","15.76M","-28.81%","14.91M","357.94K","14.55M","0","5"
"MRVL","","15.75M","-58.4%","2.03M","11.78M","-9.75M","7","7"
"HSIC","","15.68M","681.01%","0","0","0","0","6"
"CMG","","15.61M","-69.7%","0","4.73M","-4.73M","0","6"
