"Symbol","Sentiment","TotalAmount","DailyAmount Change","AtAsk","AtBid","NetValue","DPTrades","BlockTrades"
"TSLA","Bullish","6.65B","-12.38%","2.26B","2.06B","206.62M","3685","8742"
"SPY","Bullish","3.92B","-36.43%","2.52B","989.02M","1.53B","128","235"
"NVDA","Bearish","3.15B","-7.49%","1.14B","1.28B","-138.45M","798","3581"
"QQQ","Bearish","2.64B","-16.23%","1.09B","1.25B","-158.7M","166","305"
"SUSL","Bearish","2.12B","299450.69%","0","2.12B","-2.12B","0","3"
"AAPL","Bearish","1.39B","-34.22%","444.76M","493.37M","-48.61M","517","1325"
"MSFT","Bullish","1.35B","-14.65%","583.16M","397.08M","186.08M","385","1063"
"AMD","Bullish","1.32B","11.16%","533.56M","385.07M","148.49M","684","1370"
"META","Bearish","1.31B","31.96%","428.59M","472.64M","-44.05M","267","1736"
"AMZN","Bullish","1.1B","-9.85%","380.4M","318.94M","61.47M","435","1182"
"IWM","Bullish","993.16M","-50.23%","671.88M","287.1M","384.77M","34","58"
"HYG","Bullish","722.87M","7.83%","234.87M","198.98M","35.88M","10","209"
"LQD","Bearish","608.35M","-35.75%","177.59M","351.5M","-173.91M","36","185"
"VOO","Bullish","555.2M","79.38%","484.85M","19.08M","465.77M","18","119"
"MRK","Bearish","469.03M","102.65%","34.21M","406.27M","-372.05M","22","68"
"TQQQ","Bearish","418.34M","-10.09%","113.18M","115.01M","-1.84M","120","660"
"BIL","Bearish","414.29M","32.66%","79.94M","238.0M","-158.06M","0","380"
"EEM","Bearish","412.71M","-6.1%","145.74M","226.07M","-80.32M","7","50"
"IVV","Bullish","394.97M","30.48%","322.28M","45.2M","277.07M","14","84"
"XOM","Bullish","372.61M","1.2%","213.1M","132.3M","80.8M","53","112"
"EFA","Bearish","350.53M","15.03%","75.31M","247.49M","-172.18M","7","72"
"ADBE","Bullish","339.68M","157.62%","105.66M","56.49M","49.17M","27","195"
"GOOGL","Bearish","327.08M","-49.35%","93.59M","116.42M","-22.83M","94","306"
"NFLX","Bearish","312.69M","-6.31%","103.06M","143.93M","-40.88M","51","312"
"SQQQ","Bullish","301.15M","5.72%","85.36M","79.58M","5.78M","39","514"
"BRK/B","Bullish","293.96M","-24.68%","242.11M","10.5M","231.61M","6","69"
"CVX","Bullish","260.73M","-24.66%","196.35M","45.25M","151.11M","23","88"
"TGT","Bullish","260.18M","52.36%","109.21M","84.99M","24.22M","21","124"
"DIA","Bearish","249.32M","30.37%","95.75M","113.35M","-17.6M","31","109"
"GOOG","Bullish","237.31M","-43.89%","105.87M","50.13M","55.74M","80","219"
"IEFA","Bearish","234.14M","75.28%","9.63M","206.0M","-196.38M","1","59"
"RSP","Bullish","229.82M","9.56%","157.22M","22.86M","134.36M","21","113"
"MCD","Bearish","216.88M","211.76%","51.1M","155.72M","-104.62M","7","44"
"BA","Bullish","216.71M","14.77%","86.01M","73.02M","12.99M","78","272"
"PG","Bullish","200.75M","-11.62%","33.81M","12.2M","21.61M","15","59"
"ABBV","Bullish","200.64M","10.08%","108.28M","57.77M","50.51M","9","59"
"LLY","Bullish","200.25M","-19.09%","146.24M","34.93M","111.3M","4","43"
"ETN","Bullish","192.93M","839.44%","58.66M","10.68M","47.98M","1","39"
"GILD","Bearish","189.95M","299.86%","21.19M","136.62M","-115.43M","13","46"
"ORCL","Bullish","188.86M","14.97%","153.84M","12.51M","141.33M","28","87"
"AGG","Bullish","186.71M","54.06%","136.91M","24.87M","112.04M","6","78"
"XLE","Bullish","184.43M","24.03%","129.64M","18.42M","111.22M","30","77"
"UNH","Bullish","182.47M","-18.7%","144.19M","26.07M","118.13M","7","47"
"TLT","Bullish","181.98M","16.67%","107.08M","37.16M","69.92M","18","203"
"TMO","Bullish","170.85M","22.14%","115.41M","48.33M","67.08M","1","22"
"WFC","Bullish","170.75M","-4.57%","126.83M","15.12M","111.7M","32","39"
"VTI","Bullish","158.68M","16.12%","60.27M","53.41M","6.86M","11","118"
"MCK","Bullish","157.24M","200.1%","156.02M","423.69K","155.6M","0","10"
"DIS","Bullish","156.44M","-10.76%","75.25M","62.12M","13.13M","38","81"
"PFE","Bearish","150.31M","-19.25%","11.15M","125.45M","-114.3M","22","48"
"JPM","Bullish","146.84M","9.76%","122.39M","12.7M","109.7M","22","56"
"XLI","Bullish","144.82M","150.36%","107.0M","19.02M","87.98M","7","65"
"PANW","Bearish","143.59M","-43.1%","47.84M","63.6M","-15.76M","13","116"
"KRE","Bearish","143.0M","46.36%","22.0M","110.15M","-88.14M","18","55"
"UPS","Bullish","141.39M","12.76%","111.84M","15.07M","96.77M","10","51"
"FXI","Bearish","139.97M","3.48%","26.87M","41.61M","-14.74M","4","38"
"ABT","Bearish","135.22M","-15.93%","4.44M","112.94M","-108.5M","6","38"
"BAC","Bullish","133.44M","-20.45%","44.33M","33.91M","10.42M","24","205"
"IEF","Bearish","131.48M","39.34%","44.65M","68.17M","-23.52M","5","43"
"MSI","Bullish","131.04M","195.88%","125.55M","2.72M","122.83M","2","25"
"MU","Bullish","129.64M","79.89%","52.29M","26.93M","25.37M","55","180"
"CTLT","Bullish","128.47M","380.75%","86.19M","4.8M","81.39M","3","34"
"KO","Bearish","128.2M","23.93%","24.72M","87.59M","-62.87M","14","39"
"VCIT","Bearish","123.18M","-8.55%","31.83M","79.68M","-47.86M","3","68"
"MS","Bullish","120.01M","-18.39%","92.88M","12.54M","80.34M","7","41"
"XLF","Bullish","119.19M","40.8%","62.26M","45.42M","16.84M","8","41"
"GLD","Bearish","118.28M","-31.08%","32.79M","61.88M","-29.09M","27","102"
"CRM","Bullish","117.88M","-26.16%","48.62M","32.81M","15.8M","31","85"
"NKE","Bullish","113.49M","-3.6%","48.6M","20.5M","28.1M","23","77"
"DG","Bullish","112.37M","-47.73%","76.53M","12.74M","63.79M","13","44"
"SSO","Bullish","111.79M","231.78%","100.24M","4.55M","95.69M","11","21"
"AES","Bearish","110.9M","87.91%","23.29M","71.19M","-47.89M","6","27"
"PYPL","Bullish","110.88M","59.57%","71.16M","15.43M","55.73M","31","90"
"IONS","Bullish","108.1M","1838.98%","55.42M","38.79M","16.63M","26","77"
"DHR","Bearish","107.93M","-42.18%","7.54M","98.52M","-90.98M","1","28"
"LIN","Bearish","107.91M","-26.84%","938.03K","102.78M","-101.84M","0","14"
"SCHW","Bullish","107.67M","60.26%","68.46M","15.66M","52.8M","26","107"
"AXP","Bullish","105.75M","-22.14%","64.01M","32.21M","31.81M","19","39"
"IEMG","Bearish","104.56M","57.75%","15.39M","78.44M","-63.05M","2","66"
"JNJ","Bullish","103.75M","-21.6%","67.74M","12.26M","55.48M","8","84"
"VRTX","Bullish","101.67M","180.29%","73.73M","12.18M","61.55M","1","31"
"C","Bullish","101.33M","-30.37%","68.16M","6.17M","61.99M","13","45"
"TTE","Bullish","100.79M","1686.8%","68.95M","31.16M","37.79M","11","3"
"PLTR","Bearish","99.8M","-12.62%","37.81M","48.05M","-10.24M","75","132"
"ACWI","Bullish","99.75M","-72.71%","84.96M","12.08M","72.88M","4","17"
"LOW","Bullish","97.7M","-20.35%","88.09M","7.32M","80.76M","5","24"
"SPTI","Bearish","96.61M","33.44%","6.27M","82.3M","-76.03M","0","55"
"T","Bullish","96.21M","-11.82%","18.5M","18.4M","93.26K","2","66"
"EWJ","Bullish","95.48M","5.69%","86.48M","4.81M","81.67M","0","26"
"SNOW","Bullish","94.05M","-13.48%","58.94M","17.25M","41.7M","19","86"
"FI","Bearish","92.09M","0%","38.19M","43.64M","-5.46M","0","24"
"K","Bearish","92.08M","1057.58%","5.22M","23.19M","-17.97M","2","5"
"TJX","Bullish","90.27M","-20.82%","76.15M","6.7M","69.45M","1","26"
"FCX","Bearish","90.2M","-15.54%","24.26M","60.65M","-36.39M","5","19"
"TNA","Bullish","90.12M","-6.42%","35.47M","34.35M","1.12M","38","111"
"DOCU","Bearish","89.14M","463.4%","18.64M","59.76M","-41.12M","19","58"
"MDB","Bearish","88.71M","-63.43%","27.92M","41.94M","-14.01M","11","40"
"TMUS","Bearish","88.48M","-58.05%","18.39M","32.15M","-13.76M","19","74"
"ZBH","Bullish","88.42M","87.26%","79.14M","4.01M","75.13M","0","22"
"SMCI","Bullish","87.64M","24.77%","32.93M","32.03M","905.75K","22","237"
"EXC","Bearish","87.11M","62.79%","30.68M","49.43M","-18.75M","8","21"
"WMT","Bullish","86.59M","6.28%","35.57M","24.18M","11.39M","30","61"
"SHY","Bullish","85.81M","-39.54%","41.22M","23.98M","17.24M","1","55"
"XRT","Bearish","82.2M","474.48%","2.17M","74.07M","-71.91M","3","17"
"BABA","Bullish","81.76M","-52.67%","47.76M","16.96M","30.81M","39","93"
"PLD","Bullish","79.81M","-28.19%","64.94M","5.04M","59.9M","1","28"
"CE","Bearish","79.48M","30.67%","26.32M","38.34M","-12.03M","3","22"
"APTV","Bullish","78.92M","143.98%","42.52M","19.35M","23.17M","3","44"
"F","Bearish","78.86M","-13.53%","10.82M","52.56M","-41.74M","9","61"
"COP","Bearish","78.73M","88.2%","29.13M","33.38M","-4.25M","9","46"
"V","Bearish","78.68M","-23.83%","9.06M","22.55M","-13.49M","10","109"
"TEL","Bearish","78.13M","78.56%","2.22M","41.93M","-39.71M","1","25"
"GS","Bullish","76.71M","-62.14%","38.18M","14.78M","23.39M","8","28"
"ADI","Bearish","75.14M","11.36%","8.5M","18.62M","-10.12M","3","41"
"HD","Bullish","75.07M","-25.76%","36.45M","14.77M","21.68M","9","77"
"INTC","Bullish","74.96M","-26.8%","32.76M","17.29M","15.48M","38","84"
"VTV","Bearish","74.17M","-7.08%","25.1M","30.79M","-5.68M","6","66"
"MMM","Bearish","73.91M","-28.68%","30.1M","42.22M","-12.12M","9","19"
"VVV","Bearish","73.7M","-12.92%","12.63M","53.4M","-40.77M","7","21"
"PEP","Bullish","73.47M","-29.15%","40.22M","27.61M","12.61M","11","33"
"A","Bearish","73.21M","-10.61%","1.95M","67.09M","-65.14M","2","21"
"TSM","Bullish","72.78M","-50.62%","16.8M","16.28M","517.9K","24","90"
"AVGO","Bullish","72.29M","-68.77%","43.16M","19.18M","23.98M","6","35"
"SOXL","Bearish","72.08M","-28.87%","29.51M","34.03M","-4.52M","19","79"
"WELL","Bearish","71.66M","62.15%","10.4M","18.05M","-7.65M","4","19"
"GPN","Bullish","70.68M","48.0%","42.7M","22.29M","20.41M","1","13"
"W","Bullish","70.32M","-8.8%","38.54M","15.86M","22.67M","24","51"
