"Symbol","Sentiment","TotalAmount","DailyAmount Change","AtAsk","AtBid","NetValue","DPTrades","BlockTrades"
"SPY","","5.35B","0.57%","4.06B","792.05M","3.27B","269","553"
"QQQ","","2.59B","3.11%","1.56B","616.92M","943.8M","179","249"
"IVV","","910.93M","272.15%","475.04M","389.51M","85.52M","42","111"
"IWM","","799.4M","25.42%","375.01M","390.13M","-15.13M","29","65"
"AMZN","","369.16M","1.26%","44.33M","324.83M","-280.5M","3","2"
"BRK/B","","361.71M","4.21%","18.92M","326.8M","-307.88M","5","112"
"MUB","","354.13M","306.62%","43.45M","285.0M","-241.55M","9","81"
"LLY","","348.17M","-4.05%","242.11M","106.06M","136.05M","0","10"
"MSFT","","325.23M","-44.24%","0","325.23M","-325.23M","4","0"
"ORCL","","314.85M","45.07%","295.06M","0","295.06M","2","8"
"XOM","","305.48M","-32.74%","20.61M","284.86M","-264.25M","3","5"
"SPYG","","303.4M","1146.66%","101.32M","36.04M","65.28M","2","39"
"TQQQ","","283.01M","-10.99%","76.56M","70.96M","5.6M","132","450"
"SQQQ","","282.17M","14.99%","76.01M","101.53M","-25.52M","42","471"
"DHR","","274.85M","62.95%","159.2M","89.99M","69.21M","0","15"
"AMD","","268.47M","26.19%","226.3M","37.54M","188.76M","13","6"
"MELI","","259.52M","189.06%","185.23M","43.8M","141.43M","4","11"
"BND","","252.3M","178.0%","162.49M","45.02M","117.47M","1","101"
"BIL","","251.27M","-23.21%","92.38M","36.22M","56.16M","0","240"
"NVDA","","248.82M","-75.99%","100.6M","148.23M","-47.63M","5","3"
"AGG","","236.4M","74.06%","60.6M","136.07M","-75.47M","3","112"
"PFE","","230.48M","28.82%","12.96M","217.53M","-204.57M","5","6"
"ABBV","","220.1M","111.42%","55.04M","165.07M","-110.03M","5","5"
"BAC","","213.29M","163.79%","184.17M","19.51M","164.66M","8","4"
"ROKU","","208.21M","632.85%","95.18M","92.1M","3.08M","160","314"
"WFC","","207.94M","36.47%","195.25M","10.87M","184.38M","3","12"
"CVX","","195.34M","-12.23%","4.46M","190.88M","-186.43M","0","7"
"TEL","","185.13M","316.28%","6.92M","134.13M","-127.21M","0","12"
"TJX","","185.1M","25.86%","15.16M","163.7M","-148.54M","5","12"
"MRK","","183.97M","-9.84%","7.43M","158.99M","-151.56M","1","6"
"MCD","","180.34M","536.01%","10.0M","164.33M","-154.33M","0","9"
"AAPL","","179.82M","-61.93%","45.73M","134.09M","-88.37M","2","1"
"CNI","","179.7M","1315.52%","151.84M","27.08M","124.76M","3","5"
"MRVL","","162.87M","260.08%","130.44M","27.68M","102.76M","5","17"
"PG","","155.77M","-9.88%","0","155.77M","-155.77M","0","5"
"CSX","","155.08M","787.13%","85.18M","66.16M","19.02M","4","8"
"META","","154.83M","-60.77%","20.56M","126.95M","-106.39M","5","3"
"ICE","","149.36M","74.27%","148.27M","0","148.27M","0","6"
"PEP","","143.7M","208.7%","129.58M","8.52M","121.06M","1","7"
"NXGN","","142.54M","7871.86%","34.23M","86.95M","-52.72M","9","90"
"UPS","","140.38M","-9.54%","11.54M","107.17M","-95.63M","1","19"
"UBER","","138.07M","81.96%","137.07M","0","137.07M","4","4"
"GDX","","135.12M","132.12%","29.2M","53.6M","-24.4M","7","27"
"ACN","","133.96M","181.32%","0","129.52M","-129.52M","0","5"
"CB","","133.6M","172.54%","114.29M","17.11M","97.18M","1","6"
"LMT","","132.37M","101.98%","1.64M","123.58M","-121.94M","7","19"
"RSP","","129.55M","-2.41%","82.6M","19.71M","62.89M","18","98"
"PLD","","128.17M","17.23%","42.41M","81.22M","-38.81M","0","9"
"RMD","","127.56M","244.4%","59.39M","65.54M","-6.15M","4","17"
"AVGO","","126.7M","-41.91%","106.28M","14.33M","91.95M","2","3"
"VMW","","126.49M","43.07%","3.45M","115.76M","-112.31M","2","10"
"TGT","","126.49M","43.51%","7.88M","115.04M","-107.16M","5","9"
"C","","125.18M","-47.06%","80.42M","43.52M","36.91M","7","15"
"NKE","","124.99M","185.05%","115.06M","5.57M","109.49M","1","9"
"VTV","","121.68M","52.41%","89.12M","13.49M","75.63M","9","70"
"LOW","","120.74M","-10.47%","120.74M","0","120.74M","0","3"
"VOO","","119.88M","-68.7%","40.42M","31.7M","8.73M","29","92"
"D","","119.14M","132.16%","26.58M","75.43M","-48.86M","11","31"
"SMCI","","118.69M","-40.17%","47.5M","50.84M","-3.34M","23","155"
"PPG","","116.54M","106.95%","105.68M","4.69M","101.0M","0","15"
"HD","","115.84M","176.09%","21.0M","89.94M","-68.93M","1","4"
"ATVI","","114.87M","66.94%","5.39M","62.15M","-56.76M","3","29"
"VTI","","111.12M","-18.23%","22.81M","48.83M","-26.02M","23","82"
"USFR","","110.15M","43.94%","18.91M","68.74M","-49.82M","0","72"
