"Symbol","Sentiment","TotalAmount","DailyAmount Change","AtAsk","AtBid","NetValue","DPTrades","BlockTrades"
"SPY","","8.22B","53.34%","651.31M","6.9B","-6.25B","287","493"
"QQQ","","4.29B","36.56%","967.55M","2.96B","-1.99B","191","305"
"IWM","","1.19B","-14.78%","421.33M","664.29M","-242.97M","56","83"
"MSFT","","1.01B","12.6%","397.54M","563.19M","-165.65M","11","4"
"AAPL","","990.77M","36.34%","799.9M","116.06M","683.84M","8","2"
"NVDA","","678.21M","155.29%","65.34M","349.14M","-283.8M","7","7"
"TQQQ","","671.29M","54.99%","236.43M","171.36M","65.07M","130","813"
"CVX","","573.3M","79.53%","168.58M","401.07M","-232.5M","10","7"
"CNM","","527.46M","1377.16%","523.05M","300.3K","522.75M","17","24"
"BRK/B","","463.09M","33.83%","89.71M","366.78M","-277.07M","10","101"
"RSP","","412.91M","188.05%","33.36M","345.02M","-311.66M","21","90"
"XOM","","410.81M","-3.68%","55.51M","355.3M","-299.79M","4","8"
"AMD","","345.59M","35.96%","61.7M","271.42M","-209.71M","23","13"
"IVV","","338.77M","30.1%","68.84M","150.28M","-81.44M","26","104"
"META","","335.87M","28.43%","254.07M","66.1M","187.97M","10","4"
"ADM","","327.82M","1370.22%","958.18K","325.77M","-324.81M","6","6"
"SQQQ","","281.0M","17.63%","71.9M","88.12M","-16.22M","31","530"
"MUB","","278.88M","0.96%","91.85M","134.01M","-42.16M","25","147"
"ACIW","","265.11M","2675.47%","45.73M","219.38M","-173.66M","2","22"
"DIS","","264.41M","-25.46%","196.51M","63.22M","133.3M","11","4"
"JPM","","257.05M","160.77%","233.57M","23.49M","210.08M","7","1"
"BIL","","243.36M","-70.45%","23.36M","83.46M","-60.09M","0","339"
"NEM","","226.03M","-41.26%","54.59M","170.41M","-115.82M","6","12"
"AMZN","","217.52M","-51.94%","124.49M","93.03M","31.46M","6","1"
"TTD","","211.87M","876.1%","58.79M","65.09M","-6.3M","119","254"
"VTI","","205.62M","81.92%","50.48M","73.99M","-23.51M","29","196"
"SPXL","","205.51M","92.42%","87.88M","97.69M","-9.81M","35","65"
"COR","","205.46M","690.84%","144.47M","55.51M","88.96M","4","21"
"UPS","","201.02M","101.86%","104.12M","92.48M","11.64M","8","9"
"VOO","","197.84M","-13.59%","48.96M","107.56M","-58.6M","41","105"
"TSLA","","193.65M","-22.51%","110.66M","77.09M","33.57M","6","4"
"VONV","","191.84M","733.57%","178.57M","12.11M","166.46M","1","17"
"QCOM","","190.59M","146.59%","11.76M","168.64M","-156.88M","14","8"
"QLD","","189.72M","1573.5%","83.21M","92.86M","-9.65M","9","38"
"WELL","","177.35M","-25.73%","0","160.15M","-160.15M","0","12"
"GOOGL","","171.69M","-36.5%","171.69M","0","171.69M","3","0"
"SO","","161.79M","48.65%","67.19M","94.6M","-27.4M","1","4"
"NEE","","157.56M","371.97%","8.72M","8.32M","400.24K","4","6"
"GOOG","","155.19M","12.84%","128.65M","26.53M","102.12M","6","0"
"HPQ","","152.77M","224.89%","65.1M","86.08M","-20.99M","6","5"
"MRTX","","152.4M","161.4%","149.48M","2.25M","147.23M","5","6"
"BMY","","147.52M","-38.89%","141.71M","2.13M","139.58M","1","3"
"EW","","143.26M","861.33%","3.65M","137.38M","-133.73M","8","21"
"CSCO","","137.83M","224.84%","49.28M","68.33M","-19.04M","1","11"
"RTX","","133.32M","163.06%","90.36M","32.54M","57.82M","8","10"
"COF","","131.73M","1429.13%","81.84M","11.51M","70.33M","0","17"
"SOXL","","127.86M","148.58%","38.32M","26.39M","11.93M","30","155"
"PM","","126.01M","93.74%","16.24M","108.12M","-91.88M","3","6"
"ADBE","","125.67M","-48.84%","57.68M","67.99M","-10.31M","1","11"
"EMB","","124.33M","-2.56%","39.11M","81.0M","-41.89M","7","24"
"INTC","","118.65M","8.67%","38.98M","71.64M","-32.65M","10","4"
"MA","","118.27M","106.0%","26.02M","92.24M","-66.22M","0","5"
"MS","","116.31M","260.14%","78.56M","32.43M","46.13M","4","8"
"CB","","115.8M","322.17%","24.77M","86.55M","-61.78M","5","13"
"AVGO","","115.48M","154.12%","100.51M","4.63M","95.88M","9","4"
"PLTR","","114.61M","149.72%","61.38M","41.87M","19.52M","30","76"
"VTEB","","110.13M","-53.02%","38.09M","49.42M","-11.33M","6","82"
"BKR","","109.88M","112.85%","66.74M","29.76M","36.98M","5","21"
"REGN","","109.44M","-35.48%","85.46M","945.6K","84.51M","2","11"
"IWD","","108.97M","-38.04%","54.25M","22.81M","31.45M","8","86"
"VCIT","","108.88M","-1.82%","30.63M","54.39M","-23.76M","5","45"
"HES","","107.89M","50.57%","0","96.37M","-96.37M","1","11"
"IEMG","","106.57M","50.78%","21.58M","71.26M","-49.67M","5","70"
"CMCSA","","105.54M","77.42%","81.08M","12.65M","68.43M","0","11"
"BND","","104.69M","-46.19%","36.89M","18.41M","18.48M","8","98"
"VICI","","103.83M","229.52%","0","102.68M","-102.68M","8","8"
"WYNN","","103.77M","526.22%","35.43M","51.44M","-16.01M","58","117"
"VONG","","102.35M","119.23%","94.47M","956.25K","93.51M","6","16"
"IEFA","","101.62M","7.45%","48.22M","25.41M","22.81M","7","93"
"PGR","","100.93M","105.87%","60.79M","34.79M","26.0M","2","6"
"SGEN","","100.15M","58.86%","15.7M","73.38M","-57.68M","3","23"
"LLY","","97.47M","-62.23%","86.12M","11.34M","74.78M","2","2"
"IEI","","97.28M","57.94%","4.48M","76.57M","-72.09M","1","59"
"SHW","","97.25M","530.67%","44.85M","43.34M","1.51M","1","20"
"PXD","","96.71M","138.94%","15.61M","69.58M","-53.97M","8","20"
"AMGN","","95.44M","35.45%","95.44M","0","95.44M","0","9"
"TKO","","95.04M","1420.66%","39.53M","35.71M","3.81M","12","64"
"WFC","","94.74M","-51.09%","91.45M","0","91.45M","4","7"
"MTCH","","94.16M","231.3%","591.29K","67.55M","-66.96M","16","31"
"TMO","","93.77M","81.68%","68.64M","17.26M","51.38M","0","15"
"AGG","","92.86M","-49.89%","33.64M","7.66M","25.98M","4","110"
"MAA","","92.75M","1323.19%","79.93M","4.31M","75.62M","2","23"
"CRM","","92.66M","23.84%","65.79M","24.75M","41.04M","2","7"
"EWZ","","91.56M","2.28%","38.06M","49.92M","-11.85M","7","42"
"C","","91.31M","-49.19%","68.41M","17.93M","50.48M","1","16"
"VLO","","91.26M","406.82%","6.32M","84.24M","-77.92M","5","8"
"APTV","","91.23M","398.83%","68.42M","4.84M","63.58M","1","22"
"SHV","","89.66M","-78.93%","20.43M","35.79M","-15.36M","0","73"
"TGT","","88.64M","84.02%","15.14M","59.63M","-44.49M","9","17"
"VGK","","86.88M","95.05%","550.68K","85.93M","-85.38M","4","6"
"SSO","","86.3M","412.12%","67.99M","14.65M","53.34M","3","29"
"PINS","","85.56M","71.63%","78.4M","2.97M","75.43M","3","21"
"COST","","84.49M","55.82%","61.51M","22.98M","38.53M","1","9"
"APD","","83.91M","138.45%","32.13M","2.92M","29.2M","0","20"
"ALGN","","83.15M","180.77%","29.34M","40.26M","-10.92M","4","25"
"KWEB","","82.31M","265.59%","2.75M","78.29M","-75.54M","6","12"
"CDNS","","81.71M","328.05%","45.66M","34.5M","11.16M","5","8"
"PFE","","81.49M","-39.64%","9.0M","24.61M","-15.62M","5","3"
"SNPS","","80.42M","95.77%","54.36M","23.5M","30.86M","6","6"
"SMCI","","79.93M","-17.51%","27.03M","39.84M","-12.81M","14","160"
"HD","","78.44M","256.61%","68.84M","3.44M","65.4M","1","10"
"USFR","","78.43M","11.74%","17.62M","44.49M","-26.87M","1","59"
"GS","","78.08M","88.2%","9.76M","68.32M","-58.56M","0","8"
"AXP","","78.03M","22.52%","74.17M","3.86M","70.31M","3","8"
"SUI","","77.72M","2138.23%","590.17K","75.23M","-74.64M","3","6"
"ILMN","","77.33M","356.69%","20.45M","22.26M","-1.81M","13","110"
"SU","","76.85M","69.35%","0","0","0","0","2"
"VIG","","76.74M","-5.85%","40.69M","17.35M","23.34M","10","46"
"LIN","","76.29M","-3.64%","0","45.92M","-45.92M","0","5"
"LMT","","74.8M","29.05%","0","68.77M","-68.77M","0","9"
"TJX","","74.29M","-23.26%","69.69M","3.52M","66.17M","2","6"
"VRTX","","73.97M","89.21%","7.7M","66.27M","-58.56M","0","8"
"U","","73.79M","362.59%","28.38M","23.24M","5.14M","36","69"
"SQ","","72.27M","-36.52%","13.27M","18.59M","-5.32M","24","38"
"UBER","","71.92M","-31.22%","32.07M","20.83M","11.24M","9","10"
"ANET","","71.76M","69.17%","16.83M","47.45M","-30.61M","8","19"
"MRK","","70.37M","-31.79%","47.61M","22.76M","24.85M","3","2"
"AZN","","69.64M","-14.41%","69.64M","0","69.64M","1","4"
"NSC","","69.39M","48.69%","44.1M","2.32M","41.78M","0","16"
"TFLO","","69.16M","93.61%","4.43M","50.52M","-46.09M","0","45"
"DKNG","","69.02M","35.56%","46.08M","13.99M","32.09M","24","39"
"ADI","","68.7M","66.38%","14.01M","45.72M","-31.71M","1","22"
"SBUX","","68.54M","21.4%","45.25M","5.79M","39.46M","4","5"
