"Symbol","Sentiment","TotalAmount","DailyAmount Change","AtAsk","AtBid","NetValue","DPTrades","BlockTrades"
"FCX","","62.39M","48.61%","48.08M","10.19M","37.89M","1","9"
"PSX","","62.39M","237.5%","50.79M","10.35M","40.44M","3","5"
"MBLY","","62.32M","1400.85%","60.39M","648.0K","59.74M","0","7"
"VXUS","","62.24M","-12.31%","17.03M","7.11M","9.92M","3","30"
"TRV","","61.65M","302.94%","5.28M","56.36M","-51.08M","2","10"
"KVUE","","61.25M","-0.7%","20.25M","9.37M","10.88M","8","53"
"NI","","60.93M","17.54%","13.64M","43.69M","-30.05M","7","23"
"SQ","","60.43M","-12.11%","15.48M","35.78M","-20.3M","27","54"
"ADBE","","60.41M","-44.14%","2.62M","52.75M","-50.13M","2","12"
"SRE","","60.1M","7.69%","2.26M","50.79M","-48.53M","0","13"
"MS","","59.68M","-44.64%","58.52M","1.16M","57.36M","1","2"
"IWO","","59.65M","64.18%","26.71M","31.88M","-5.17M","10","15"
"CFLT","","58.84M","852.15%","4.74M","53.44M","-48.7M","11","6"
"KEYS","","58.84M","70.26%","26.35M","26.37M","-22.99K","14","9"
"ECL","","58.79M","42.71%","785.29K","57.12M","-56.33M","0","7"
"JPST","","58.63M","-56.71%","27.79M","1.81M","25.98M","0","66"
"BA","","58.25M","-13.15%","40.96M","15.28M","25.68M","1","11"
"LEN","","58.21M","693.46%","1.21M","56.08M","-54.88M","2","8"
"RIVN","","58.02M","36.27%","31.76M","23.98M","7.78M","28","53"
"NU","","57.98M","476.34%","13.77M","24.07M","-10.3M","12","29"
"BLV","","57.74M","289.61%","414.97K","14.28M","-13.87M","0","7"
"VDE","","57.47M","77.9%","14.44M","39.49M","-25.04M","4","15"
"PYPL","","57.22M","12.75%","9.48M","41.1M","-31.63M","13","11"
"CNC","","55.75M","-25.04%","10.05M","33.98M","-23.92M","2","21"
"GEHC","","54.98M","463.44%","3.82M","40.06M","-36.24M","5","25"
"CHTR","","54.96M","165.86%","46.22M","4.61M","41.61M","3","10"
"ICE","","54.9M","323.92%","28.23M","9.49M","18.74M","2","25"
"SOXL","","54.69M","25.68%","10.74M","20.79M","-10.06M","15","87"
"DEN","","54.66M","143.03%","29.89M","24.78M","5.11M","11","4"
"BKR","","54.52M","120.92%","465.82K","48.92M","-48.45M","5","9"
"MDT","","54.49M","62.29%","27.46M","16.57M","10.89M","2","5"
"MU","","54.18M","-55.88%","25.59M","17.59M","8.0M","10","18"
"V","","53.77M","-10.76%","0","49.2M","-49.2M","0","5"
"KO","","53.38M","-19.95%","47.24M","0","47.24M","0","3"
"SCHX","","53.18M","113.12%","10.35M","36.8M","-26.44M","2","34"
"ZBH","","52.92M","21.01%","6.66M","37.51M","-30.85M","8","36"
"VPU","","52.84M","1761.5%","14.3M","34.19M","-19.88M","4","21"
"IWR","","52.73M","250.33%","29.61M","19.04M","10.56M","3","12"
"PEG","","51.47M","102.54%","12.77M","38.17M","-25.4M","1","6"
"IEI","","51.1M","-43.39%","21.74M","21.3M","439.91K","3","31"
"CSX","","50.58M","52.25%","2.51M","42.12M","-39.61M","1","8"
"T","","50.57M","-33.26%","1.28M","0","1.28M","1","6"
"MMC","","50.48M","-32.83%","0","0","0","0","2"
"ELV","","50.38M","142.05%","18.03M","21.11M","-3.08M","0","25"
"ROK","","50.34M","26.46%","399.25K","47.06M","-46.66M","2","12"
"PLUG","","50.24M","914.15%","8.24M","42.0M","-33.76M","2","8"
"KMX","","50.04M","79.37%","37.54M","8.82M","28.71M","4","11"
"EWZ","","49.7M","-25.97%","19.71M","25.49M","-5.78M","5","68"
"VTV","","49.6M","-41.0%","25.76M","7.31M","18.45M","17","56"
"ACI","","49.16M","170.33%","11.52M","35.94M","-24.42M","4","11"
"USMV","","49.15M","-48.77%","24.47M","9.52M","14.96M","5","26"
"TMUS","","48.93M","-52.89%","3.79M","31.48M","-27.7M","4","16"
"HPE","","48.79M","145.75%","1.85M","42.34M","-40.5M","5","9"
"AVGO","","48.72M","-78.35%","14.66M","24.05M","-9.39M","1","9"
"CTLT","","48.62M","278.35%","2.29M","45.51M","-43.22M","0","5"
"NET","","48.32M","129.86%","20.75M","23.24M","-2.49M","16","49"
"ET","","47.72M","204.16%","3.97M","7.18M","-3.21M","2","13"
"CDNS","","47.7M","211.47%","1.83M","44.5M","-42.67M","1","8"
"SCHO","","47.62M","216.15%","38.55M","4.54M","34.01M","0","23"
"EMR","","47.59M","57.38%","4.14M","41.71M","-37.58M","3","8"
"VEU","","47.55M","82.21%","14.51M","5.64M","8.87M","2","31"
"SSO","","47.54M","-12.98%","16.79M","17.78M","-982.26K","18","66"
"BSX","","47.54M","-24.49%","21.93M","21.52M","406.69K","6","15"
"ATVI","","46.81M","-65.18%","22.12M","9.33M","12.79M","2","23"
"RYAAY","","46.74M","1096.96%","0","0","0","0","2"
"NKE","","46.56M","-28.37%","4.2M","39.77M","-35.57M","7","6"
"YUM","","46.53M","-9.65%","479.58K","38.38M","-37.9M","0","17"
"ZTS","","46.38M","6.85%","37.17M","3.85M","33.32M","0","10"
"ED","","46.32M","3.36%","0","44.23M","-44.23M","0","4"
"SPYG","","46.31M","370.29%","32.88M","12.56M","20.32M","4","12"
"TAP","","45.95M","121.48%","18.91M","17.48M","1.43M","0","8"
"OKE","","45.74M","-89.85%","8.99M","28.76M","-19.78M","13","27"
"VB","","45.73M","41.29%","9.13M","28.86M","-19.73M","2","32"
"MO","","45.65M","-1.82%","43.86M","925.07K","42.94M","1","2"
"AKAM","","45.28M","19.79%","2.81M","33.02M","-30.2M","3","16"
"PM","","45.27M","198.04%","5.12M","40.16M","-35.04M","1","5"
"MSI","","45.21M","-0.77%","11.44M","33.78M","-22.34M","1","2"
"TFLO","","45.19M","16.68%","16.74M","6.62M","10.12M","0","32"
"VUG","","44.82M","-39.98%","26.65M","9.67M","16.98M","14","53"
"CB","","44.77M","251.08%","24.12M","6.1M","18.02M","0","20"
"CEG","","44.46M","103.33%","7.43M","12.31M","-4.88M","6","29"
"VIG","","44.18M","-6.11%","12.38M","22.81M","-10.43M","5","32"
"Z","","44.09M","199.56%","2.56M","13.68M","-11.11M","2","12"
"VICI","","43.71M","41.28%","4.79M","38.92M","-34.12M","5","10"
"LUV","","43.48M","155.34%","15.99M","12.52M","3.48M","9","20"
"VONV","","43.35M","189.86%","41.56M","0","41.56M","2","9"
"GDX","","43.31M","2.37%","27.21M","11.71M","15.5M","8","47"
"JEPI","","43.3M","1.34%","6.46M","22.52M","-16.06M","9","55"
"INDA","","42.97M","433.43%","37.82M","3.12M","34.7M","3","11"
"AVB","","42.78M","231.32%","42.06M","719.64K","41.34M","0","8"
"INTU","","42.4M","-35.38%","0","33.62M","-33.62M","1","6"
"IUSB","","42.23M","-28.19%","9.32M","26.44M","-17.13M","3","33"
"WELL","","41.96M","-21.71%","2.09M","39.06M","-36.97M","2","4"
"XEL","","41.93M","90.08%","0","38.21M","-38.21M","1","6"
"HPQ","","41.86M","-20.92%","0","39.98M","-39.98M","0","10"
"FE","","41.85M","354.55%","2.03M","33.29M","-31.26M","3","17"
"AMAT","","41.67M","80.27%","11.31M","24.01M","-12.7M","4","5"
"IJH","","41.59M","-10.83%","11.87M","20.12M","-8.25M","3","36"
"ATO","","41.52M","229.48%","29.31M","4.66M","24.65M","2","15"
"PPG","","40.9M","-3.94%","23.09M","17.03M","6.06M","0","6"
"AON","","40.57M","66.79%","40.57M","0","40.57M","0","6"
"VALE","","40.52M","4.47%","14.56M","19.48M","-4.92M","2","4"
"MINT","","40.41M","75.18%","20.87M","3.13M","17.74M","0","28"
"HLT","","40.36M","-31.53%","9.27M","30.63M","-21.36M","3","9"
"ARMK","","40.35M","41.32%","0","39.31M","-39.31M","3","5"
"AVTR","","40.27M","72.49%","3.21M","35.88M","-32.67M","4","9"
"GSUS","","40.13M","54.16%","283.01K","0","283.01K","0","2"
"KHC","","39.86M","15.27%","25.35M","8.92M","16.43M","9","13"
"ROIV","","39.74M","691.26%","22.1M","8.05M","14.05M","5","21"
"MNST","","39.52M","72.3%","783.08K","37.77M","-36.99M","6","5"
"AJG","","39.31M","9.91%","35.3M","550.63K","34.75M","1","8"
"CMCSA","","39.3M","23.42%","22.08M","8.41M","13.67M","5","3"
"GSLC","","38.91M","138.21%","37.18M","946.33K","36.23M","1","7"
"XENE","","38.74M","1583.02%","454.08K","36.81M","-36.35M","2","3"
"FLS","","38.59M","434.38%","34.72M","2.01M","32.72M","4","11"
"SPXL","","38.22M","-23.82%","9.14M","11.64M","-2.5M","36","49"
"F","","38.13M","-33.23%","34.08M","4.05M","30.03M","6","6"
"MAT","","37.42M","689.54%","18.71M","16.46M","2.25M","8","16"
"TTD","","37.21M","420.84%","744.07K","31.67M","-30.93M","0","12"
"TEL","","37.1M","-35.81%","0","37.1M","-37.1M","3","3"
"USDU","","37.1M","707.47%","253.19K","36.84M","-36.59M","1","1"
"J","","37.02M","46.94%","23.8M","4.96M","18.84M","6","21"
"VCSH","","36.97M","-18.89%","14.02M","12.87M","1.15M","1","25"
"RCL","","36.92M","-19.75%","29.53M","4.18M","25.35M","0","9"
"SPDW","","36.89M","43.97%","7.05M","13.85M","-6.8M","1","60"
"NEM","","36.88M","157.5%","17.86M","17.19M","674.15K","12","12"
"AMGN","","36.78M","6.28%","24.7M","7.92M","16.78M","0","6"
"RL","","36.64M","397.26%","1.1M","4.82M","-3.73M","0","9"
"SCHD","","36.53M","-43.62%","13.9M","9.24M","4.66M","10","38"
"FTSM","","36.27M","50.4%","3.54M","26.14M","-22.6M","1","27"
"UPRO","","36.23M","89.61%","5.55M","18.63M","-13.07M","5","34"
"LRCX","","36.06M","-0.96%","13.43M","20.27M","-6.84M","2","13"
"CAT","","36.05M","-15.64%","22.89M","8.44M","14.45M","3","6"
"TT","","35.88M","15.79%","35.39M","0","35.39M","0","5"
"SPDN","","35.68M","332.49%","19.39M","15.91M","3.48M","0","69"
"ACWV","","35.61M","822.23%","2.08M","33.53M","-31.45M","0","3"
"ITB","","35.6M","30.17%","12.86M","18.77M","-5.91M","8","23"
"AZO","","35.47M","127.77%","0","4.83M","-4.83M","1","1"
"HYD","","35.45M","334.61%","9.35M","23.22M","-13.87M","2","10"
"DXCM","","35.44M","-24.39%","10.38M","21.06M","-10.67M","8","21"
"WPC","","35.34M","28.42%","4.94M","19.05M","-14.11M","1","22"
"DVN","","35.31M","-19.9%","14.15M","17.79M","-3.64M","12","25"
"MELI","","35.07M","74.83%","3.15M","28.37M","-25.21M","1","5"
"GTLB","","35.04M","1536.88%","0","33.5M","-33.5M","0","6"
"NSC","","35.02M","-16.29%","5.79M","26.66M","-20.87M","0","9"
"MAR","","34.75M","103.35%","8.33M","24.5M","-16.17M","5","16"
"IR","","34.54M","22.33%","462.88K","8.79M","-8.33M","4","17"
"QCOM","","34.47M","-49.02%","5.16M","26.39M","-21.23M","4","10"
"HZNP","","34.41M","-38.81%","3.87M","15.89M","-12.02M","0","27"
"HD","","34.31M","34.94%","16.3M","18.01M","-1.72M","1","3"
"GOOG","","34.18M","-78.39%","14.46M","19.72M","-5.26M","0","2"
"APH","","34.05M","1.16%","0","13.31M","-13.31M","1","6"
"WM","","34.02M","391.83%","6.47M","26.85M","-20.37M","0","4"
"KMB","","33.79M","8.31%","1.19M","32.6M","-31.41M","1","4"
"MORF","","33.65M","49.78%","2.37M","27.03M","-24.66M","18","15"
"LW","","33.43M","-21.31%","0","32.19M","-32.19M","2","7"
"IGF","","33.39M","-55.6%","2.6M","13.68M","-11.08M","1","7"
"HYMB","","33.37M","301.44%","11.72M","16.27M","-4.55M","4","9"
"XYL","","33.18M","-7.11%","19.5M","13.35M","6.15M","1","9"
"FTI","","33.01M","115.29%","14.63M","11.51M","3.13M","12","15"
"JAAA","","32.93M","176.89%","17.46M","14.31M","3.16M","4","14"
"EMXC","","32.77M","88.83%","30.19M","0","30.19M","1","8"
"MA","","32.75M","-46.67%","6.96M","21.86M","-14.9M","0","4"
"PDD","","32.72M","-73.61%","0","30.28M","-30.28M","2","4"
"SPXU","","32.71M","134.39%","2.7M","9.1M","-6.39M","2","60"
"MTB","","32.43M","114.6%","21.56M","599.74K","20.96M","0","11"
"EWL","","32.31M","125.38%","0","32.31M","-32.31M","0","1"
"TPR","","32.27M","176.28%","1.83M","27.72M","-25.89M","2","11"
"ETN","","32.02M","-21.56%","6.44M","11.65M","-5.21M","2","8"
"HUBS","","31.9M","249.69%","721.98K","31.18M","-30.46M","0","5"
"TECS","","31.89M","475.01%","1.34M","27.96M","-26.63M","11","18"
"VGLT","","31.86M","1.45%","17.49M","7.44M","10.05M","6","26"
"SNPS","","31.73M","137.74%","892.91K","30.84M","-29.95M","1","6"
"IQV","","31.73M","-63.31%","0","30.15M","-30.15M","0","9"
"DRI","","31.7M","73.99%","666.22K","30.19M","-29.53M","0","9"
"TER","","31.64M","1220.71%","4.48M","11.18M","-6.7M","1","15"
"COWZ","","31.61M","62.1%","21.04M","4.04M","17.0M","3","24"
"PHM","","31.3M","7.22%","1.75M","24.05M","-22.3M","0","20"
"MAA","","31.25M","72.17%","1.19M","26.98M","-25.79M","1","5"
"SCHW","","31.04M","-3.84%","3.24M","27.79M","-24.55M","8","4"
"FSLR","","30.8M","216.27%","608.26K","18.56M","-17.95M","2","28"
"VHT","","30.76M","639.58%","28.89M","350.79K","28.54M","2","5"
"ARKK","","30.68M","-29.97%","9.7M","10.96M","-1.26M","12","31"
"SCHE","","30.56M","424.36%","1.8M","25.55M","-23.75M","0","9"
"WTW","","30.47M","95.83%","23.61M","1.74M","21.88M","2","14"
"ADSK","","30.39M","69.41%","29.83M","560.32K","29.27M","1","5"
"CTVA","","30.33M","-16.19%","24.08M","4.63M","19.45M","1","4"
"DASH","","30.3M","56.99%","23.69M","2.46M","21.23M","3","17"
"TXT","","30.2M","36.61%","352.36K","22.65M","-22.3M","0","10"
"EXR","","30.14M","-33.4%","381.3K","29.44M","-29.06M","1","7"
"SPXS","","30.07M","74.22%","8.55M","13.8M","-5.25M","4","54"
"BAH","","29.73M","286.94%","329.82K","2.44M","-2.11M","0","16"
"HIG","","29.66M","40.07%","986.37K","6.18M","-5.2M","1","7"
"RJF","","29.54M","38.37%","0","29.26M","-29.26M","1","7"
"ORLY","","29.45M","-24.99%","1.25M","14.82M","-13.57M","5","3"
"FTV","","29.39M","44.43%","1.32M","24.21M","-22.89M","0","12"
"CDAY","","29.37M","58.6%","15.73M","7.36M","8.37M","0","9"
"VTIP","","29.37M","97.04%","13.91M","4.56M","9.35M","0","23"
"KIM","","29.12M","310.97%","2.62M","8.64M","-6.01M","2","10"
"IRM","","29.01M","4.59%","349.4K","26.52M","-26.17M","2","13"
"SCHF","","28.83M","11.41%","9.28M","7.35M","1.93M","1","32"
"GE","","28.49M","-29.63%","12.12M","4.82M","7.3M","3","10"
"PEP","","28.36M","-73.17%","0","23.92M","-23.92M","1","5"
"CTSH","","28.3M","6.68%","0","26.3M","-26.3M","1","7"
"WRB","","28.21M","140.39%","25.3M","0","25.3M","0","8"
"QUAL","","28.15M","-70.94%","5.18M","8.31M","-3.13M","6","37"
"SPSM","","28.08M","184.44%","23.8M","2.53M","21.27M","1","14"
"ACWI","","28.01M","-25.82%","14.28M","10.84M","3.45M","2","28"
"QRVO","","27.99M","81.0%","0","26.63M","-26.63M","1","6"
"BURL","","27.6M","13.94%","3.4M","20.64M","-17.24M","1","10"
"DTE","","27.58M","-38.49%","0","27.58M","-27.58M","0","6"
"BOND","","27.49M","1092.41%","23.65M","263.04K","23.39M","0","8"
"AER","","27.35M","99.59%","564.14K","6.18M","-5.61M","1","15"
"ISTB","","27.31M","401.38%","3.71M","18.02M","-14.32M","1","21"
"PGR","","27.29M","-63.12%","26.18M","1.11M","25.07M","0","4"
"CTAS","","27.17M","56.51%","0","5.29M","-5.29M","0","8"
"DKNG","","27.09M","44.67%","15.34M","8.27M","7.07M","21","32"
"SPYV","","27.01M","115.22%","15.38M","7.52M","7.85M","0","24"
"IGSB","","26.97M","-39.14%","21.02M","2.05M","18.97M","0","15"
"VRT","","26.87M","85.78%","4.62M","17.49M","-12.86M","6","15"
"RBLX","","26.68M","-15.81%","2.23M","22.73M","-20.5M","2","13"
"CRWD","","26.66M","-21.14%","13.96M","7.34M","6.62M","4","29"
"XBI","","26.51M","-70.17%","11.6M","8.55M","3.05M","3","37"
"LYB","","26.49M","-55.1%","20.81M","2.21M","18.6M","0","11"
"IBM","","26.44M","-58.64%","1.39M","20.52M","-19.14M","0","5"
"VGT","","26.36M","-63.31%","17.17M","2.47M","14.7M","4","17"
"VO","","26.34M","-25.88%","10.99M","6.96M","4.03M","5","38"
"RHI","","26.29M","129.55%","23.79M","2.5M","21.3M","0","4"
"VDC","","26.25M","192.56%","6.0M","13.99M","-7.99M","2","18"
"VGK","","26.23M","-11.63%","1.83M","19.33M","-17.5M","4","15"
"TXN","","26.18M","-11.29%","2.39M","12.85M","-10.46M","1","7"
"CMS","","26.17M","-8.13%","13.32M","6.67M","6.65M","1","17"
"APLS","","26.16M","268.48%","14.02M","9.68M","4.33M","14","20"
"WBD","","25.85M","18.96%","15.98M","3.49M","12.49M","4","21"
"BIV","","25.79M","-42.45%","5.23M","16.26M","-11.03M","2","22"
"TBIL","","25.78M","142.81%","359.83K","6.18M","-5.82M","0","29"
"STT","","25.68M","31.67%","1.44M","2.22M","-788.63K","3","7"
"DLTR","","25.65M","23.49%","7.2M","12.01M","-4.81M","0","17"
"DGX","","25.59M","124.98%","3.67M","21.17M","-17.51M","2","4"
"GOLD","","25.53M","331.02%","17.14M","5.93M","11.22M","5","21"
"SH","","25.48M","-49.9%","5.01M","4.94M","70.38K","1","48"
"MDB","","25.45M","-77.37%","13.18M","10.86M","2.32M","5","24"
