"Symbol","Sentiment","TotalAmount","DailyAmount Change","AtAsk","AtBid","NetValue","DPTrades","BlockTrades"
"SPY","","6.46B","21.82%","5.02B","884.4M","4.14B","355","292"
"QQQ","","2.27B","0.8%","1.34B","720.42M","623.62M","160","175"
"IWM","","655.78M","-26.71%","351.27M","229.32M","121.96M","44","66"
"IGSB","","560.53M","438.59%","505.43M","53.51M","451.92M","0","14"
"XOM","","474.02M","39.55%","159.64M","314.38M","-154.73M","11","3"
"TQQQ","","381.07M","-12.64%","132.54M","134.71M","-2.17M","221","483"
"BIL","","321.41M","-7.49%","64.68M","160.2M","-95.52M","0","328"
"MUB","","313.85M","-29.58%","30.37M","248.23M","-217.87M","18","83"
"SQQQ","","252.56M","1.57%","92.74M","85.36M","7.38M","80","401"
"VGT","","232.36M","90.06%","13.55M","215.12M","-201.57M","2","18"
"AAPL","","231.84M","7.87%","97.91M","133.93M","-36.02M","3","2"
"CVX","","230.16M","14.45%","10.42M","201.37M","-190.95M","8","5"
"META","","225.78M","-30.4%","166.02M","51.75M","114.27M","10","2"
"PG","","191.8M","61.94%","140.51M","51.29M","89.22M","2","6"
"VCLT","","190.73M","63.98%","0","139.98M","-139.98M","0","5"
"JPM","","187.89M","32.43%","187.89M","0","187.89M","4","2"
"VMW","","177.95M","15.43%","90.85M","87.1M","3.76M","9","8"
"DIS","","174.44M","30.37%","154.31M","3.25M","151.06M","2","8"
"TSLA","","173.87M","-24.17%","155.04M","18.83M","136.21M","9","0"
"ACWI","","171.94M","187.94%","7.16M","161.92M","-154.76M","2","12"
"EFA","","166.34M","-12.8%","130.36M","27.59M","102.78M","11","47"
"AMZN","","165.65M","-15.26%","165.65M","0","165.65M","4","2"
"AXP","","164.18M","192.32%","9.18M","154.99M","-145.81M","0","7"
"AGG","","155.3M","-50.32%","45.84M","66.95M","-21.11M","10","102"
"PANW","","151.9M","216.52%","89.54M","39.66M","49.88M","2","9"
"VOO","","136.16M","-41.11%","60.24M","38.64M","21.61M","54","85"
"IVV","","135.81M","-32.65%","59.06M","29.05M","30.01M","42","71"
"IWD","","133.69M","104.41%","113.32M","5.69M","107.63M","19","42"
"VZ","","130.31M","295.79%","122.66M","2.04M","120.62M","2","9"
"NVO","","124.6M","0%","0","124.6M","-124.6M","2","0"
"SPYV","","123.0M","1281.11%","2.73M","117.62M","-114.89M","1","10"
"AMD","","120.02M","-50.61%","116.69M","3.33M","113.37M","4","4"
"NVDA","","119.33M","-52.37%","76.3M","43.04M","33.26M","5","0"
"TLH","","119.28M","244.89%","17.08M","100.53M","-83.45M","6","17"
"INTU","","119.26M","154.68%","18.05M","101.2M","-83.15M","0","6"
"ABBV","","114.22M","113.96%","108.32M","5.89M","102.43M","2","7"
"BND","","113.07M","-58.68%","18.46M","56.93M","-38.48M","3","109"
"DG","","108.46M","247.53%","22.97M","29.88M","-6.91M","33","92"
"AVGO","","108.18M","-3.85%","5.62M","92.74M","-87.12M","4","3"
"BMY","","103.33M","121.51%","71.29M","6.0M","65.29M","2","13"
"CRH","","96.05M","538.94%","89.33M","2.35M","86.98M","1","9"
"BRK/B","","92.51M","-68.46%","60.42M","18.68M","41.74M","24","65"
"VGIT","","92.02M","80.6%","18.21M","67.58M","-49.37M","1","29"
"UPS","","88.5M","34.63%","3.55M","64.09M","-60.54M","2","9"
"IEMG","","87.7M","-31.8%","21.86M","51.5M","-29.64M","5","59"
"EWG","","85.7M","797.39%","14.16M","71.54M","-57.38M","1","2"
"PEP","","82.57M","82.58%","82.57M","0","82.57M","0","2"
"FTSM","","80.12M","254.65%","72.8M","3.2M","69.6M","0","18"
"NEE","","79.99M","-41.09%","54.17M","10.01M","44.16M","6","15"
"EMB","","79.29M","-30.77%","62.45M","16.43M","46.01M","5","10"
"VTI","","77.05M","-30.27%","24.94M","22.66M","2.28M","33","67"
"PODD","","74.37M","137.84%","70.82M","450.05K","70.37M","0","8"
"XBI","","73.43M","48.54%","16.29M","50.67M","-34.38M","16","32"
"RBLX","","73.05M","270.08%","2.9M","70.14M","-67.24M","7","6"
"CCI","","72.16M","296.65%","923.75K","69.61M","-68.68M","2","8"
"VCIT","","71.43M","53.35%","60.33M","2.74M","57.58M","1","26"
"VCSH","","71.43M","172.73%","3.66M","62.74M","-59.09M","1","30"
"ABCM","","71.42M","66.49%","24.34M","45.11M","-20.78M","0","28"
"VTEB","","71.06M","-76.83%","16.24M","31.47M","-15.24M","4","82"
"MMC","","71.01M","261.08%","70.06M","0","70.06M","0","6"
"UNH","","70.12M","-10.65%","58.4M","0","58.4M","0","5"
"PXD","","68.05M","-75.99%","18.38M","41.35M","-22.97M","13","23"
"SPDW","","66.84M","221.02%","32.89M","27.63M","5.26M","0","32"
"NOC","","66.48M","171.52%","6.27M","26.13M","-19.86M","4","13"
"INTC","","64.8M","153.98%","25.38M","39.42M","-14.04M","10","1"
"DNB","","63.11M","0%","0","3.97M","-3.97M","0","4"
"RSP","","63.02M","-39.91%","20.21M","30.7M","-10.49M","12","54"
"FTRE","","62.57M","1754.76%","0","61.86M","-61.86M","3","6"
"BSX","","62.25M","-26.61%","27.41M","31.75M","-4.34M","8","16"
"MS","","61.57M","-29.03%","58.62M","1.18M","57.44M","1","4"
"SPLG","","60.91M","67.84%","52.97M","5.95M","47.01M","3","20"
"PGR","","60.27M","130.09%","10.55M","17.32M","-6.78M","5","19"
"ON","","59.88M","84.04%","1.57M","34.51M","-32.95M","4","5"
"SPTL","","59.82M","-24.62%","16.17M","35.69M","-19.52M","0","22"
"SPXL","","59.74M","-8.19%","26.55M","19.02M","7.53M","46","45"
"VTV","","59.69M","-22.03%","19.61M","29.01M","-9.4M","12","42"
"TGT","","58.97M","-35.65%","57.18M","566.1K","56.61M","1","11"
"SGEN","","57.3M","10.06%","33.41M","5.41M","28.0M","5","22"
"SBUX","","57.28M","1453.03%","57.28M","0","57.28M","1","3"
"W","","57.09M","215.79%","49.84M","2.47M","47.37M","7","11"
"IAU","","56.18M","161.47%","32.78M","11.76M","21.02M","3","48"
"SOXL","","56.01M","-14.23%","13.48M","20.13M","-6.65M","23","117"
"SPXS","","55.56M","94.28%","28.65M","18.87M","9.77M","12","49"
"UBER","","55.51M","44.9%","21.62M","22.26M","-639.52K","5","11"
"PDD","","55.08M","-44.82%","47.41M","7.67M","39.75M","4","4"
"DHR","","55.07M","23.82%","45.62M","1.9M","43.72M","1","6"
