"Symbol","Sentiment","TotalAmount","DailyAmount Change","AtAsk","AtBid","NetValue","DPTrades","BlockTrades"
"CRM","","45.27M","78.7%","6.13M","24.74M","-18.61M","3","9"
"VIG","","45.13M","26.27%","34.4M","2.36M","32.04M","9","34"
"SQ","","45.01M","-4.27%","7.4M","29.43M","-22.03M","21","16"
"CTSH","","44.86M","-26.59%","350.81K","43.97M","-43.62M","1","9"
"ADBE","","44.6M","16.25%","2.93M","35.97M","-33.04M","2","7"
"SNDX","","44.6M","344.78%","0","480.0K","-480.0K","0","9"
"AES","","44.52M","160.11%","16.27M","22.68M","-6.41M","7","16"
"D","","44.02M","321.64%","21.89M","14.08M","7.8M","9","23"
"TXN","","42.72M","-57.43%","1.68M","32.49M","-30.81M","2","12"
"YUMC","","42.5M","1844.9%","14.99M","9.72M","5.27M","7","5"
"DDOG","","42.41M","388.56%","6.25M","18.4M","-12.15M","6","20"
"PM","","42.12M","139.34%","0","40.44M","-40.44M","0","2"
"GE","","42.07M","239.68%","5.32M","24.89M","-19.57M","3","13"
"KVUE","","41.75M","-4.18%","8.93M","8.87M","57.32K","7","28"
"TSN","","41.14M","809.99%","591.35K","40.28M","-39.69M","2","3"
"GDX","","41.06M","-7.52%","24.25M","14.14M","10.1M","13","30"
"ON","","41.05M","-39.06%","3.86M","27.11M","-23.25M","5","16"
"TRMB","","40.78M","1124.16%","32.22M","5.59M","26.63M","0","5"
"ISRG","","40.77M","-38.74%","24.54M","4.07M","20.47M","6","7"
"RSP","","40.61M","-54.6%","8.24M","14.9M","-6.66M","6","50"
"MMC","","40.51M","26.9%","5.82M","34.69M","-28.87M","1","3"
"MNST","","40.24M","129.61%","24.67M","7.67M","17.0M","4","9"
"AAL","","40.11M","64.65%","17.66M","14.02M","3.64M","11","38"
"VUG","","40.02M","-45.44%","16.29M","12.14M","4.15M","5","48"
"STIP","","39.77M","347.68%","21.33M","11.6M","9.73M","0","12"
"DGRO","","39.67M","358.71%","18.41M","15.27M","3.14M","2","28"
"MCHP","","38.93M","79.21%","10.34M","27.95M","-17.61M","5","6"
"KMX","","38.73M","84.26%","1.22M","32.83M","-31.61M","6","10"
"MDT","","38.48M","62.76%","3.15M","27.93M","-24.78M","3","6"
"SO","","38.45M","-5.86%","31.06M","7.39M","23.68M","0","7"
"SYK","","38.43M","55.39%","27.02M","4.41M","22.6M","2","3"
"ED","","38.31M","210.28%","37.36M","947.55K","36.42M","1","5"
"CFG","","37.88M","137.7%","9.61M","24.06M","-14.45M","12","26"
"DAL","","37.59M","15.94%","11.71M","10.56M","1.15M","29","77"
"SCHD","","37.51M","3.28%","13.95M","14.26M","-312.28K","6","42"
"PANW","","37.43M","-50.46%","8.6M","26.68M","-18.08M","3","16"
"BCRX","","37.38M","102.76%","20.8M","8.86M","11.95M","1","3"
"SPYG","","37.25M","299.93%","29.62M","4.32M","25.3M","4","14"
"QSR","","36.82M","502.1%","1.09M","28.8M","-27.71M","8","4"
"IQV","","36.76M","94.73%","4.54M","20.24M","-15.7M","1","22"
"INDA","","36.71M","235.07%","34.5M","1.78M","32.72M","3","5"
"VEEV","","36.55M","-12.94%","22.9M","7.47M","15.44M","4","8"
"IEMG","","36.15M","-67.29%","21.32M","5.81M","15.51M","2","41"
"SOXL","","36.03M","-41.67%","11.6M","17.21M","-5.61M","25","74"
"VGT","","36.03M","-53.49%","20.76M","12.4M","8.36M","3","17"
"CCI","","35.46M","-17.82%","16.02M","6.13M","9.89M","0","27"
"STT","","35.18M","53.58%","6.93M","22.26M","-15.33M","2","24"
"CARR","","35.01M","-1.93%","2.17M","12.81M","-10.64M","6","19"
"XHB","","34.93M","117.31%","14.76M","12.47M","2.29M","17","21"
"NDAQ","","34.86M","510.92%","7.82M","11.81M","-3.99M","19","28"
"SPLK","","34.79M","76.78%","8.2M","18.84M","-10.65M","2","22"
"PFE","","34.51M","-58.86%","8.04M","26.47M","-18.43M","4","4"
"AEE","","34.44M","200.03%","25.78M","3.2M","22.58M","3","15"
"NXPI","","34.21M","-10.4%","3.06M","30.61M","-27.55M","0","11"
"GILD","","34.18M","36.08%","3.35M","16.43M","-13.08M","8","7"
"VLUE","","33.84M","1502.36%","1.49M","816.87K","678.05K","1","7"
"UVXY","","33.58M","127.22%","17.83M","13.08M","4.75M","33","52"
"COWZ","","33.42M","23.63%","9.46M","14.67M","-5.21M","4","31"
"KRE","","33.4M","-10.32%","10.87M","8.52M","2.34M","13","42"
"NKE","","33.28M","-43.03%","21.68M","9.54M","12.14M","0","6"
"BN","","33.22M","335.74%","3.0M","8.35M","-5.35M","4","21"
"IEI","","33.15M","-55.36%","8.62M","9.86M","-1.24M","3","40"
"NOVT","","33.07M","666.99%","29.24M","439.48K","28.8M","0","5"
"APO","","32.92M","201.61%","7.7M","6.25M","1.45M","5","22"
"EQT","","32.81M","48.58%","9.91M","9.99M","-84.76K","8","15"
"DE","","32.79M","153.63%","8.93M","22.09M","-13.15M","3","6"
"PINS","","32.74M","-17.62%","2.02M","28.64M","-26.62M","4","12"
"PLTR","","32.63M","-34.46%","5.18M","21.11M","-15.93M","12","46"
"MBLY","","32.62M","356.48%","2.65M","29.97M","-27.32M","0","2"
"ETN","","32.58M","166.63%","6.78M","16.56M","-9.78M","1","11"
"DXCM","","32.56M","-31.79%","11.08M","10.46M","618.68K","11","28"
"SIX","","32.5M","2070.69%","32.5M","0","32.5M","0","4"
"LYV","","32.38M","27.27%","2.76M","29.3M","-26.54M","1","9"
"FYBR","","32.38M","428.24%","3.29M","6.11M","-2.82M","6","16"
"VGSH","","32.1M","-12.25%","12.9M","4.89M","8.02M","0","50"
"EQNR","","32.0M","181.09%","32.0M","0","32.0M","4","0"
"MKC","","31.89M","72.69%","9.36M","0","9.36M","0","11"
"CCK","","31.61M","1891.27%","0","31.61M","-31.61M","0","3"
"IUSB","","31.57M","28.05%","15.23M","6.17M","9.06M","0","29"
"SDS","","31.43M","71.46%","10.99M","10.35M","643.62K","7","39"
"SPGI","","31.26M","201.95%","6.15M","14.08M","-7.93M","1","9"
"IBM","","31.24M","90.16%","6.92M","15.38M","-8.46M","4","5"
"IWN","","30.89M","9.83%","5.32M","16.11M","-10.8M","4","18"
"CCL","","30.71M","24.16%","8.12M","19.68M","-11.56M","11","26"
"VTIP","","30.69M","102.44%","896.33K","27.29M","-26.39M","1","16"
"ASHR","","30.41M","246.94%","711.68K","27.1M","-26.39M","1","16"
"CME","","30.39M","39.89%","8.01M","18.8M","-10.79M","2","12"
"AMAT","","30.31M","-50.65%","25.36M","2.12M","23.24M","1","8"
"APH","","30.31M","280.74%","9.95M","6.73M","3.23M","1","14"
"NCLH","","30.24M","166.16%","21.46M","6.03M","15.43M","11","16"
"MPC","","30.18M","157.79%","779.87K","11.22M","-10.44M","0","15"
"GLOB","","30.16M","772.59%","1.02M","5.88M","-4.85M","0","14"
"GBIL","","30.03M","57.96%","4.41M","13.96M","-9.55M","0","29"
"CRC","","29.79M","2122.75%","6.7M","7.16M","-456.4K","3","19"
"OPCH","","29.77M","72.31%","0","0","0","0","5"
"BMRN","","29.73M","64.12%","28.8M","0","28.8M","5","1"
"VRSK","","29.69M","24.42%","0","25.91M","-25.91M","3","4"
"BX","","29.58M","178.0%","5.68M","21.07M","-15.39M","8","6"
"HES","","29.55M","131.21%","1.61M","8.58M","-6.97M","1","14"
"VXUS","","29.48M","6.73%","1.94M","20.78M","-18.84M","1","17"
"IGIB","","29.3M","47.32%","14.58M","13.06M","1.53M","1","13"
"TRV","","29.28M","164.16%","16.39M","7.57M","8.83M","6","20"
"F","","29.24M","11.85%","6.39M","20.92M","-14.53M","6","9"
"AMGN","","29.23M","5.4%","11.23M","18.0M","-6.77M","1","11"
"BSX","","29.23M","-61.41%","23.13M","5.08M","18.05M","3","8"
"VB","","28.97M","118.89%","9.93M","15.24M","-5.31M","5","28"
"SHOP","","28.91M","2.49%","14.95M","6.79M","8.17M","17","7"
"SPMB","","28.58M","892.46%","17.92M","10.36M","7.56M","0","7"
"TNA","","28.47M","-2.11%","10.71M","10.46M","251.43K","20","58"
"KR","","28.47M","408.04%","1.37M","25.39M","-24.03M","2","8"
"BEKE","","28.43M","47.38%","28.17M","255.19K","27.92M","3","5"
"CNQ","","28.38M","47.7%","28.38M","0","28.38M","1","1"
"ROK","","28.07M","187.15%","5.01M","8.78M","-3.77M","3","19"
"KNX","","28.04M","8.24%","0","25.81M","-25.81M","0","8"
"WMB","","28.04M","469.11%","3.54M","17.44M","-13.91M","6","14"
"NSC","","27.93M","-44.34%","1.16M","26.77M","-25.61M","0","5"
"HOLX","","27.82M","191.48%","25.45M","2.38M","23.07M","0","6"
"NIO","","27.69M","207.85%","18.18M","5.41M","12.76M","3","24"
"DAVA","","27.69M","275.38%","17.29M","486.42K","16.81M","0","8"
"SKYY","","27.67M","113.89%","4.05M","23.32M","-19.27M","2","4"
"ANET","","27.6M","0.46%","10.96M","12.0M","-1.05M","2","19"
"RBLX","","27.52M","-39.26%","5.27M","19.36M","-14.08M","5","17"
"CYTK","","27.45M","431.35%","20.4M","6.18M","14.22M","2","3"
"BBJP","","27.42M","68.83%","27.42M","0","27.42M","0","5"
"SNAP","","27.4M","-29.41%","9.35M","15.13M","-5.78M","5","10"
"IYR","","27.18M","17.04%","16.81M","5.31M","11.5M","9","24"
"AMH","","27.18M","508.51%","19.49M","5.61M","13.89M","3","8"
"CALF","","27.15M","268.11%","26.52M","0","26.52M","1","14"
"CMF","","27.04M","65.93%","2.23M","22.37M","-20.14M","1","13"
"KMB","","26.86M","118.33%","1.44M","6.17M","-4.72M","0","8"
"QUAL","","26.81M","8.32%","10.68M","8.7M","1.98M","6","18"
"VMBS","","26.63M","-67.52%","9.92M","13.41M","-3.49M","1","19"
"SSO","","26.58M","42.59%","6.3M","13.15M","-6.85M","16","42"
"BURL","","26.53M","137.03%","0","22.7M","-22.7M","0","5"
"GOLD","","26.49M","-4.76%","21.26M","2.64M","18.62M","4","11"
"RMD","","26.37M","49.28%","6.18M","3.07M","3.11M","3","27"
"IVW","","26.0M","287.06%","21.96M","2.79M","19.17M","5","8"
"SPYX","","25.95M","3309.7%","0","0","0","0","1"
"ITB","","25.94M","171.59%","13.39M","10.73M","2.66M","6","19"
"COIN","","25.76M","-33.24%","8.05M","8.56M","-513.76K","8","38"
"MDB","","25.74M","38.89%","3.16M","18.97M","-15.81M","4","11"
"SPTL","","25.68M","-59.39%","21.8M","2.72M","19.08M","0","18"
"GIS","","25.67M","94.36%","6.34M","9.79M","-3.45M","1","6"
"EWZ","","25.66M","-65.13%","16.55M","7.06M","9.49M","3","27"
"BILL","","25.57M","200.16%","4.95M","16.75M","-11.8M","4","16"
"LSCC","","25.55M","146.45%","8.06M","8.37M","-312.95K","6","21"
"XLC","","25.53M","-20.79%","8.56M","15.89M","-7.34M","3","10"
"BA","","25.5M","-21.58%","9.04M","13.02M","-3.98M","3","6"
"IJH","","25.1M","-44.41%","12.91M","7.18M","5.74M","2","40"
"SHEL","","25.09M","-3.47%","23.07M","1.62M","21.46M","7","6"
"WBA","","24.99M","-7.59%","7.76M","16.32M","-8.56M","9","25"
"JPM","","24.93M","-75.06%","19.52M","0","19.52M","3","1"
"DBX","","24.91M","761.09%","24.91M","0","24.91M","0","2"
"SPTI","","24.89M","38.05%","0","23.16M","-23.16M","0","25"
"COST","","24.75M","-17.1%","2.88M","18.82M","-15.94M","3","2"
"LLY","","24.71M","-45.02%","0","24.71M","-24.71M","0","1"
"AJG","","24.65M","-23.41%","3.77M","18.8M","-15.03M","0","8"
"GOOG","","24.64M","-47.83%","0","24.64M","-24.64M","1","0"
"PYPL","","24.61M","-54.44%","4.6M","19.23M","-14.63M","9","11"
"PGR","","24.55M","-59.78%","0","15.44M","-15.44M","3","11"
"BLK","","24.47M","31.03%","18.62M","2.05M","16.57M","0","6"
"LRCX","","24.35M","-55.68%","9.69M","12.24M","-2.55M","2","11"
"XRAY","","24.34M","-28.76%","776.4K","22.62M","-21.85M","1","4"
"MCD","","24.15M","66.7%","0","21.84M","-21.84M","1","5"
"STX","","24.13M","-48.31%","10.14M","9.94M","206.32K","7","14"
"CHKP","","24.12M","8.44%","0","4.39M","-4.39M","0","15"
"JBHT","","23.98M","213.64%","6.89M","3.52M","3.38M","2","23"
"TDG","","23.96M","615.48%","0","21.05M","-21.05M","0","5"
"MU","","23.95M","-38.92%","13.96M","6.35M","7.62M","6","8"
"ASML","","23.71M","-66.56%","8.53M","15.18M","-6.65M","3","0"
"CDNS","","23.51M","-0.89%","16.04M","7.46M","8.58M","1","4"
"IR","","23.48M","196.63%","2.93M","7.43M","-4.5M","2","29"
"MSOS","","23.48M","1394.29%","493.01K","18.82M","-18.33M","2","5"
"PODD","","23.47M","-50.8%","2.3M","11.28M","-8.98M","4","11"
"BMY","","23.45M","-66.0%","0","7.18M","-7.18M","1","6"
"EURN","","23.27M","65.12%","23.27M","0","23.27M","0","1"
"XLRE","","23.21M","-13.79%","3.04M","19.78M","-16.74M","2","10"
"VIGI","","23.2M","26.56%","20.84M","1.7M","19.14M","0","6"
"NICE","","23.16M","-6.8%","0","23.16M","-23.16M","0","1"
"TTD","","23.07M","146.61%","2.71M","7.23M","-4.53M","11","17"
"KYMR","","22.89M","95.2%","22.89M","0","22.89M","0","3"
"AWK","","22.86M","87.88%","3.58M","14.45M","-10.87M","0","14"
"BABA","","22.85M","-75.25%","0","22.85M","-22.85M","0","1"
"MDLZ","","22.66M","114.18%","10.46M","9.21M","1.25M","1","6"
"VRT","","22.56M","85.95%","13.09M","2.28M","10.8M","5","17"
"SWN","","22.48M","-15.91%","2.01M","14.38M","-12.36M","0","18"
"SH","","22.43M","34.7%","1.13M","6.39M","-5.25M","0","39"
"BDX","","22.4M","137.65%","7.22M","4.4M","2.82M","1","12"
"CNP","","22.4M","2.26%","3.59M","16.69M","-13.1M","3","10"
"ABNB","","22.32M","83.24%","5.41M","6.48M","-1.07M","7","12"
"JD","","22.3M","-25.58%","16.54M","1.43M","15.11M","7","11"
"IONS","","22.11M","326.29%","13.4M","2.65M","10.76M","4","16"
"VGLT","","22.06M","-76.15%","9.35M","1.66M","7.69M","0","35"
"MRVL","","22.04M","-39.46%","2.26M","13.67M","-11.41M","8","12"
"ANGL","","22.02M","-6.6%","1.47M","20.29M","-18.82M","0","3"
"ADSK","","21.92M","-7.53%","0","19.76M","-19.76M","2","7"
"PCOR","","21.91M","464.91%","8.66M","5.7M","2.96M","2","16"
"JEPI","","21.85M","-26.47%","5.86M","8.03M","-2.18M","4","36"
"SCHR","","21.76M","134.11%","19.4M","0","19.4M","0","12"
"HUBS","","21.62M","206.24%","17.02M","1.87M","15.14M","0","10"
"SLAB","","21.61M","649.66%","11.52M","9.84M","1.68M","2","9"
"FDX","","21.21M","0.1%","2.37M","5.88M","-3.51M","3","14"
"CL","","21.15M","-42.84%","4.76M","9.09M","-4.33M","2","8"
"ECL","","21.11M","483.21%","423.35K","19.54M","-19.11M","1","5"
"HYLB","","20.98M","-81.41%","0","20.98M","-20.98M","0","2"
"SNOW","","20.96M","23.98%","10.26M","8.46M","1.81M","2","13"
"SILK","","20.93M","1382.74%","20.93M","0","20.93M","0","2"
"SOXS","","20.9M","-40.61%","4.24M","9.07M","-4.83M","5","48"
"SPLG","","20.85M","-49.27%","11.68M","1.64M","10.04M","0","26"
"ITOT","","20.85M","47.47%","7.6M","6.66M","933.26K","6","16"
"NI","","20.72M","259.42%","5.29M","12.76M","-7.47M","6","19"
"MPWR","","20.59M","122.34%","3.49M","16.64M","-13.16M","0","12"
"DKNG","","20.56M","49.28%","6.8M","11.2M","-4.39M","14","22"
"TT","","20.42M","241.33%","10.65M","5.09M","5.56M","2","10"
"RELY","","20.32M","94.68%","13.53M","6.79M","6.74M","1","1"
"CPNG","","20.27M","231.79%","7.02M","13.26M","-6.24M","2","1"
"CHK","","20.17M","55.15%","865.51K","16.96M","-16.09M","0","12"
"CMG","","20.03M","98.94%","11.35M","8.68M","2.67M","0","5"
"DGX","","20.02M","178.58%","7.72M","8.64M","-919.71K","2","9"
"TLH","","19.78M","-77.06%","3.03M","8.47M","-5.44M","4","20"
"NEWR","","19.62M","32.26%","4.49M","12.49M","-8.0M","3","8"
"AA","","19.61M","53.98%","2.06M","15.32M","-13.25M","8","10"
"RF","","19.55M","136.47%","5.16M","8.53M","-3.37M","6","14"
"HAP","","19.55M","5193.5%","19.55M","0","19.55M","0","4"
"LMT","","19.35M","-18.54%","8.83M","6.98M","1.85M","1","8"
"JAAA","","19.28M","147.12%","14.54M","951.33K","13.59M","1","16"
"STZ","","19.23M","70.3%","12.72M","4.69M","8.04M","1","8"
"UNP","","19.2M","18.39%","12.72M","2.03M","10.69M","1","6"
"QLD","","19.17M","36.06%","5.64M","9.92M","-4.28M","12","19"
"TXT","","19.09M","432.76%","2.79M","1.07M","1.73M","4","10"
"SCHW","","19.05M","-59.44%","2.43M","12.4M","-9.97M","1","11"
"VGK","","18.98M","23.16%","1.74M","16.5M","-14.76M","1","8"
"IXUS","","18.94M","72.98%","8.28M","5.21M","3.07M","9","20"
"MGA","","18.93M","1346.81%","13.38M","4.38M","9.0M","3","4"
"MINT","","18.89M","-37.35%","0","4.17M","-4.17M","0","22"
"OXY","","18.81M","-19.56%","12.65M","4.87M","7.78M","3","8"
"IVE","","18.75M","105.57%","2.2M","13.43M","-11.23M","0","10"
"U","","18.57M","79.3%","10.02M","6.39M","3.63M","9","15"
