"Symbol","Sentiment","TotalAmount","DailyAmount Change","AtAsk","AtBid","NetValue","DPTrades","BlockTrades"
"SPY","","13.1B","96.26%","5.75B","6.64B","-889.13M","502","693"
"QQQ","","4.87B","35.47%","909.0M","3.72B","-2.81B","305","376"
"IWM","","1.18B","-24.37%","653.39M","422.88M","230.51M","84","115"
"MSFT","","912.53M","39.59%","470.72M","441.81M","28.9M","7","0"
"META","","755.62M","27.57%","406.48M","349.14M","57.34M","9","1"
"MRK","","546.03M","1194.25%","473.68M","65.05M","408.63M","2","10"
"IVV","","522.96M","-35.2%","179.93M","305.47M","-125.54M","37","82"
"TSM","","503.09M","1491.16%","28.6M","466.78M","-438.18M","7","2"
"AAPL","","473.96M","-3.85%","0","473.96M","-473.96M","4","1"
"HUM","","456.08M","346.6%","77.74M","197.55M","-119.81M","31","161"
"AMZN","","419.46M","8.02%","373.47M","45.99M","327.48M","3","4"
"TSLA","","387.83M","35.25%","83.46M","285.55M","-202.09M","14","4"
"PFE","","384.83M","161.71%","76.37M","234.8M","-158.43M","8","10"
"BRK/B","","352.99M","6.85%","320.92M","21.09M","299.83M","12","73"
"AVGO","","352.67M","104.3%","34.25M","318.42M","-284.17M","8","6"
"UNH","","342.13M","122.6%","226.16M","86.99M","139.16M","6","10"
"AGG","","328.7M","111.52%","76.39M","181.1M","-104.71M","6","158"
"CVX","","290.62M","-7.69%","276.93M","4.54M","272.4M","4","7"
"NVDA","","285.98M","-29.96%","132.35M","153.63M","-21.28M","6","1"
"ASML","","254.95M","1151.39%","207.06M","39.83M","167.23M","7","8"
"VOO","","243.64M","-31.24%","54.18M","94.08M","-39.9M","33","144"
"UBER","","237.49M","91.66%","131.02M","99.06M","31.97M","10","8"
"SMCI","","222.24M","30.56%","63.28M","138.2M","-74.92M","38","226"
"SPYV","","206.02M","1.03%","21.18M","156.36M","-135.18M","9","98"
"BIL","","202.32M","-13.56%","33.94M","45.25M","-11.31M","0","243"
"ZTS","","202.0M","807.64%","2.11M","190.31M","-188.2M","3","9"
"MUB","","195.24M","14.68%","99.11M","68.55M","30.56M","8","80"
"IEMG","","194.75M","-5.21%","114.95M","54.83M","60.12M","9","92"
"CRH","","187.41M","661.3%","74.92M","112.5M","-37.58M","2","3"
"LRCX","","176.24M","345.27%","46.04M","126.45M","-80.41M","9","7"
"SPEM","","169.27M","151.17%","8.77M","157.79M","-149.02M","5","28"
"RSP","","167.61M","4.01%","54.04M","83.44M","-29.41M","41","100"
"SNPS","","162.17M","84.01%","1.14M","136.32M","-135.18M","3","21"
"ORCL","","161.3M","86.25%","46.34M","37.15M","9.18M","7","8"
"CMCSA","","159.19M","194.73%","32.61M","115.58M","-82.97M","8","10"
"NKE","","157.28M","196.9%","6.86M","92.82M","-85.96M","9","9"
"QCOM","","156.12M","296.88%","18.04M","131.86M","-113.82M","9","9"
"LOW","","155.86M","542.07%","97.67M","22.87M","74.8M","2","19"
"SPYG","","155.75M","600.75%","61.67M","66.62M","-4.95M","10","95"
"ELV","","149.77M","646.82%","31.68M","26.46M","5.22M","2","56"
"BSX","","148.07M","150.18%","75.73M","62.49M","13.24M","8","8"
"MS","","144.09M","23.51%","15.94M","107.47M","-91.53M","8","22"
"COIN","","143.37M","-0.88%","64.68M","68.38M","-3.7M","53","161"
"ARM","","142.88M","92.69%","71.14M","51.21M","19.92M","41","107"
"DIS","","142.3M","-29.12%","114.92M","14.2M","100.72M","10","6"
"INTC","","139.43M","-18.44%","125.26M","14.17M","111.1M","9","5"
"VTI","","138.41M","-12.63%","47.6M","26.26M","21.34M","33","172"
"AEP","","137.91M","99.91%","7.44M","122.87M","-115.43M","5","16"
"AMD","","136.06M","-5.76%","61.24M","64.01M","-2.78M","21","7"
"BA","","133.62M","-21.52%","56.3M","56.68M","-371.45K","17","33"
"TXN","","131.99M","84.45%","10.51M","121.47M","-110.96M","4","7"
"PG","","129.85M","-34.8%","71.9M","46.15M","25.74M","1","6"
"XOM","","128.27M","-64.9%","105.91M","18.47M","87.44M","6","6"
"SPSM","","124.87M","437.83%","22.77M","94.58M","-71.81M","9","26"
"CVE","","124.78M","1746.02%","7.74M","115.36M","-107.63M","1","6"
"IJH","","124.33M","135.99%","78.13M","23.81M","54.32M","21","55"
"COST","","123.3M","114.95%","119.89M","0","119.89M","0","7"
"UPS","","118.22M","-29.89%","114.81M","3.41M","111.4M","2","3"
"AMAT","","117.17M","27.24%","55.77M","56.23M","-467.7K","3","8"
"SPGI","","116.77M","213.12%","103.21M","2.39M","100.82M","1","7"
"DXCM","","115.78M","242.22%","6.17M","105.41M","-99.24M","3","17"
"DFS","","115.52M","268.3%","16.85M","25.01M","-8.16M","22","103"
"VUG","","113.59M","49.79%","74.12M","26.48M","47.64M","7","67"
"USFR","","112.41M","11.12%","35.26M","17.99M","17.27M","0","95"
"IYF","","109.41M","6220.32%","4.39M","105.02M","-100.64M","0","6"
"GM","","108.92M","151.11%","12.18M","88.5M","-76.32M","7","16"
"KRTX","","108.21M","20.11%","23.57M","61.91M","-38.35M","4","30"
"IEFA","","104.16M","1.01%","31.06M","33.32M","-2.26M","7","100"
"AMGN","","103.53M","121.8%","32.3M","67.62M","-35.32M","0","13"
"T","","103.46M","-18.09%","32.24M","67.2M","-34.96M","2","9"
"EFA","","103.34M","-21.15%","52.13M","43.18M","8.95M","5","69"
"IWY","","101.94M","-38.74%","89.96M","5.34M","84.62M","5","23"
"NFLX","","101.14M","11.39%","26.14M","61.31M","-35.16M","5","16"
"HST","","99.56M","293.33%","26.83M","67.38M","-40.55M","1","16"
"FNDX","","99.49M","1303.31%","88.7M","9.14M","79.56M","3","16"
"CRM","","98.88M","35.62%","30.18M","65.91M","-35.73M","2","4"
"AXP","","97.97M","74.89%","0","97.97M","-97.97M","1","6"
"U","","97.73M","295.19%","3.48M","89.7M","-86.22M","17","20"
"BKNG","","96.73M","412.49%","0","7.33M","-7.33M","2","1"
"ON","","95.09M","44.36%","30.97M","36.61M","-5.64M","15","42"
"SBUX","","94.1M","182.82%","87.55M","1.14M","86.41M","1","9"
"C","","93.47M","-22.45%","44.99M","45.61M","-626.24K","5","8"
"QUAL","","92.68M","166.91%","74.0M","7.95M","66.05M","20","48"
"WSM","","92.3M","1544.31%","88.39M","3.91M","84.49M","1","3"
"PGR","","91.31M","214.09%","45.2M","33.18M","12.02M","1","20"
"DLTR","","90.5M","137.75%","4.0M","73.03M","-69.03M","3","29"
"VWO","","89.29M","-11.13%","48.38M","23.92M","24.46M","3","72"
"RBLX","","88.35M","118.57%","83.79M","2.81M","80.98M","4","20"
"DHR","","88.29M","136.24%","3.31M","31.27M","-27.96M","1","22"
"IWD","","88.0M","-61.74%","13.34M","42.81M","-29.47M","23","74"
"ABT","","87.8M","16.36%","85.58M","0","85.58M","0","4"
"HON","","87.4M","537.14%","9.82M","77.58M","-67.77M","0","6"
"MMC","","86.87M","298.78%","6.83M","78.76M","-71.93M","0","7"
"BP","","86.26M","381.82%","73.33M","12.93M","60.4M","4","1"
"VALE","","85.99M","102.34%","25.52M","52.09M","-26.56M","5","12"
"HES","","85.63M","14.86%","31.19M","43.23M","-12.05M","8","14"
"LLY","","85.53M","39.55%","36.94M","38.73M","-1.79M","0","6"
"BBEU","","85.22M","512.47%","12.0M","71.81M","-59.81M","5","6"
"CSCO","","84.92M","-18.86%","71.67M","3.12M","68.55M","2","7"
