"Symbol","Sentiment","TotalAmount","DailyAmount Change","AtAsk","AtBid","NetValue","DPTrades","BlockTrades"
"CSCO","","170.2M","56.87%","0","170.2M","-170.2M","3","7"
"KRE","","165.98M","180.98%","137.89M","21.51M","116.38M","21","52"
"GOVT","","164.57M","-52.39%","12.17M","137.09M","-124.92M","0","74"
"ORCL","","164.24M","84.8%","1.88M","133.03M","-131.14M","2","10"
"ESMT","","163.87M","4000.28%","66.24M","54.34M","11.89M","8","65"
"PFE","","163.03M","303.07%","3.33M","41.5M","-38.17M","1","10"
"IEMG","","147.29M","16.85%","81.38M","43.49M","37.89M","4","104"
"PXD","","144.35M","67.69%","14.47M","98.99M","-84.52M","5","22"
"VZ","","144.27M","613.07%","13.52M","104.12M","-90.61M","3","11"
"DIS","","143.92M","14.55%","3.62M","140.3M","-136.67M","4","6"
"KVUE","","140.18M","139.17%","35.92M","91.15M","-55.23M","4","35"
"CRH","","137.43M","500.4%","0","137.03M","-137.03M","0","2"
"IEFA","","136.0M","61.88%","25.45M","62.67M","-37.22M","6","127"
"EFA","","134.4M","5.25%","33.0M","70.56M","-37.55M","10","89"
"USFR","","131.85M","28.76%","33.4M","75.92M","-42.53M","0","87"
"RSP","","127.86M","143.39%","27.17M","72.69M","-45.52M","26","82"
"GOOG","","127.66M","84.94%","110.72M","16.94M","93.78M","4","0"
"SNAP","","126.61M","193.08%","5.4M","13.39M","-7.99M","13","19"
"IWD","","126.58M","131.55%","60.93M","43.79M","17.15M","18","58"
"AMD","","126.35M","-21.82%","12.61M","105.05M","-92.44M","9","13"
"TMO","","121.35M","197.99%","2.4M","101.38M","-98.98M","2","9"
"PYPL","","119.77M","112.56%","14.01M","104.02M","-90.01M","9","10"
"VTV","","119.57M","27.38%","35.86M","54.78M","-18.91M","23","83"
"UPS","","116.08M","-21.69%","10.74M","80.15M","-69.42M","3","16"
"TTWO","","115.76M","1836.51%","14.58M","92.9M","-78.33M","11","29"
"PG","","113.91M","-40.7%","70.18M","43.73M","26.45M","0","8"
"VCSH","","111.9M","-24.75%","75.47M","16.6M","58.88M","0","49"
"VXUS","","110.46M","313.71%","10.5M","37.1M","-26.6M","3","32"
"IGSB","","110.43M","178.17%","93.61M","10.48M","83.14M","1","19"
"VICI","","109.89M","99.56%","0","109.89M","-109.89M","3","8"
"CRM","","109.85M","239.24%","87.11M","16.75M","70.36M","0","8"
"GBIL","","109.64M","400.79%","45.88M","46.13M","-248.09K","0","24"
"NFLX","","109.09M","-53.76%","29.12M","75.26M","-46.14M","6","10"
"C","","107.06M","-7.81%","6.21M","99.85M","-93.64M","9","7"
"SMCI","","105.14M","2.91%","38.17M","42.28M","-4.12M","20","160"
"ENB","","104.89M","180.36%","0","13.35M","-13.35M","1","1"
"TGH","","104.59M","0%","39.86M","39.08M","777.8K","7","27"
"HES","","104.44M","371.0%","49.61M","11.05M","38.55M","12","48"
"VIG","","101.96M","147.92%","30.7M","50.22M","-19.52M","9","55"
"VEU","","101.45M","542.29%","46.65M","3.58M","43.07M","2","29"
"COP","","98.94M","279.85%","3.03M","91.21M","-88.18M","1","5"
"GOLD","","97.3M","401.04%","5.2M","12.83M","-7.63M","3","17"
"ABBV","","97.08M","-21.77%","54.86M","42.22M","12.64M","4","6"
"FBND","","96.83M","120.55%","83.27M","12.03M","71.25M","5","21"
"ABCM","","95.2M","145.95%","17.87M","37.9M","-20.03M","7","46"
"ADBE","","94.79M","28.64%","33.79M","57.45M","-23.66M","3","6"
"CMF","","93.46M","418.73%","6.37M","10.14M","-3.77M","1","39"
"ALB","","93.41M","241.97%","13.37M","71.69M","-58.31M","8","53"
"JPM","","91.71M","68.56%","4.86M","63.81M","-58.95M","4","2"
"SYK","","91.64M","160.22%","10.52M","27.79M","-17.27M","0","10"
"CVS","","91.5M","204.14%","42.06M","34.08M","7.98M","6","6"
"JCI","","89.99M","523.56%","2.04M","75.29M","-73.24M","7","20"
"IWB","","89.69M","190.25%","12.27M","62.7M","-50.42M","5","57"
"VEA","","88.38M","-8.95%","35.11M","19.15M","15.96M","2","103"
"EMB","","87.55M","50.88%","57.51M","21.92M","35.59M","12","41"
"ARKK","","86.9M","148.33%","23.14M","48.5M","-25.35M","21","84"
"KMB","","85.2M","421.46%","9.11M","65.44M","-56.33M","1","11"
"ISRG","","84.15M","-3.03%","15.83M","61.15M","-45.32M","7","10"
"IJH","","83.57M","-43.0%","33.97M","34.06M","-89.29K","11","66"
"PWZ","","82.72M","1291.65%","1.9M","72.02M","-70.11M","1","22"
"JPST","","81.43M","38.6%","39.12M","17.49M","21.63M","0","88"
"ROIV","","80.76M","4456.48%","20.16M","41.69M","-21.54M","19","47"
"MU","","80.73M","-2.69%","79.96M","0","79.96M","3","7"
"MKC","","80.67M","461.34%","1.95M","73.41M","-71.45M","6","23"
"SOXL","","79.77M","86.08%","26.64M","33.28M","-6.64M","30","142"
"COIN","","79.75M","211.69%","31.81M","42.58M","-10.77M","41","93"
"TCOM","","79.68M","164.63%","75.29M","3.21M","72.08M","2","12"
"T","","79.6M","52.78%","2.94M","8.16M","-5.23M","1","6"
"ELV","","78.64M","91.65%","1.92M","72.63M","-70.71M","3","25"
"VGSH","","78.38M","123.23%","8.15M","52.51M","-44.37M","0","47"
"TRP","","77.94M","578.68%","0","4.61M","-4.61M","0","2"
"BSX","","76.48M","128.22%","41.71M","34.77M","6.95M","2","7"
"TTD","","76.2M","567.71%","28.16M","42.24M","-14.08M","5","23"
"PLD","","76.08M","97.0%","0","68.23M","-68.23M","2","13"
"AVGO","","76.0M","-18.84%","54.2M","13.09M","41.12M","2","9"
"GS","","75.94M","53.43%","33.91M","24.86M","9.05M","5","18"
"CFG","","75.81M","312.69%","3.22M","67.01M","-63.79M","4","17"
"VNQ","","75.35M","278.12%","16.37M","52.16M","-35.79M","12","31"
"SPLG","","74.28M","34.63%","12.82M","45.5M","-32.68M","11","41"
"INTC","","73.82M","178.38%","9.82M","40.17M","-30.35M","10","2"
"IUSB","","72.68M","-66.33%","2.74M","52.96M","-50.22M","2","42"
"HD","","72.27M","52.39%","32.99M","22.89M","10.11M","1","7"
"OKTA","","72.09M","190.94%","23.71M","20.61M","3.1M","21","120"
"DG","","71.5M","-33.72%","47.33M","2.59M","44.75M","6","26"
"KO","","71.31M","94.28%","0","60.32M","-60.32M","6","5"
"EWZ","","71.03M","39.15%","12.0M","57.89M","-45.88M","6","55"
"MET","","70.93M","338.27%","16.23M","52.14M","-35.9M","5","7"
"CI","","70.42M","189.21%","0","70.42M","-70.42M","2","5"
"VMBS","","70.35M","-57.45%","34.29M","22.32M","11.97M","0","47"
"MBB","","70.04M","-81.01%","46.56M","8.94M","37.62M","3","50"
"UPRO","","68.02M","99.11%","49.31M","6.4M","42.9M","6","34"
"FCX","","67.91M","-0.24%","9.1M","49.93M","-40.82M","3","22"
"SLB","","67.77M","549.21%","49.35M","15.26M","34.09M","5","5"
"JD","","67.58M","126.51%","1.64M","65.94M","-64.3M","2","3"
"NSC","","66.86M","84.38%","63.28M","1.88M","61.4M","0","9"
"PINS","","65.12M","88.38%","251.01K","47.17M","-46.92M","9","13"
"NRG","","64.83M","1320.64%","3.1M","61.11M","-58.01M","1","7"
"VWO","","64.54M","49.46%","21.89M","19.48M","2.41M","2","78"
"WFC","","64.38M","72.5%","9.09M","55.3M","-46.21M","0","6"
"IBM","","64.2M","224.43%","2.6M","57.3M","-54.7M","0","5"
"IPG","","64.07M","414.08%","10.31M","29.36M","-19.05M","11","20"
"OEF","","63.4M","-70.42%","25.39M","17.24M","8.15M","5","32"
"SOXS","","63.17M","123.85%","17.93M","26.71M","-8.78M","15","108"
"VCIT","","62.93M","-86.92%","20.56M","30.18M","-9.61M","6","42"
"SHV","","62.89M","1.8%","10.24M","13.12M","-2.89M","0","56"
"SCHW","","62.83M","63.02%","2.84M","57.12M","-54.29M","3","8"
"MDT","","62.61M","181.79%","47.24M","13.74M","33.5M","10","3"
"TGT","","61.97M","73.44%","4.91M","50.92M","-46.0M","2","17"
"VRTX","","61.5M","35.29%","3.64M","56.41M","-52.77M","0","11"
"XEL","","61.11M","1011.97%","1.5M","53.22M","-51.72M","2","14"
"AEE","","61.08M","291.71%","781.69K","376.34K","405.35K","1","10"
"IYR","","60.51M","148.53%","35.76M","21.69M","14.07M","2","31"
"SCHD","","60.39M","59.45%","18.64M","25.82M","-7.19M","6","61"
"NEE","","60.26M","53.6%","11.58M","8.94M","2.64M","3","11"
"PULS","","60.07M","184.44%","32.49M","17.99M","14.5M","0","26"
"AMT","","59.99M","407.69%","1.91M","54.34M","-52.44M","3","6"
"VUG","","59.86M","-35.97%","25.8M","13.21M","12.59M","7","67"
"BILS","","59.76M","194.22%","48.86M","3.32M","45.54M","0","14"
"SPXS","","58.76M","121.32%","17.63M","20.57M","-2.95M","5","114"
"QQQM","","57.27M","84.48%","5.02M","33.04M","-28.02M","7","42"
"BK","","56.86M","339.69%","54.07M","1.71M","52.36M","0","8"
"LYV","","56.12M","94.72%","250.71K","29.73M","-29.48M","2","14"
"BAC","","56.08M","-45.04%","2.22M","19.2M","-16.98M","3","6"
"SQ","","55.66M","44.38%","5.61M","43.83M","-38.22M","18","38"
"LW","","55.49M","303.74%","24.62M","9.75M","14.87M","1","19"
"WPM","","55.25M","3947.94%","55.25M","0","55.25M","0","2"
"KDP","","54.84M","1607.65%","2.2M","49.94M","-47.73M","8","14"
"RCL","","54.47M","-19.95%","13.87M","33.98M","-20.11M","5","27"
"CL","","54.17M","40.32%","38.62M","8.07M","30.55M","4","10"
"ADI","","54.07M","37.34%","26.49M","23.57M","2.92M","1","10"
"LMT","","53.99M","120.66%","5.55M","48.44M","-42.9M","4","3"
"PNC","","52.88M","148.75%","5.68M","41.85M","-36.17M","5","17"
"DAL","","52.67M","126.62%","9.38M","23.69M","-14.31M","31","106"
"VAW","","52.45M","2672.56%","0","51.44M","-51.44M","1","12"
"BX","","52.1M","168.5%","18.95M","23.81M","-4.85M","5","8"
"NU","","51.26M","177.06%","7.65M","5.93M","1.72M","2","33"
"NEM","","50.29M","114.8%","35.85M","1.57M","34.28M","2","14"
"RBLX","","50.13M","118.82%","8.63M","34.92M","-26.29M","8","12"
"USMV","","49.74M","-67.45%","17.03M","20.35M","-3.32M","3","37"
"GDX","","49.64M","-8.08%","7.57M","33.88M","-26.31M","8","49"
"ET","","49.63M","664.01%","4.41M","44.41M","-40.0M","3","15"
"LULU","","49.24M","-87.27%","18.29M","20.61M","-2.32M","1","23"
"RIVN","","49.12M","-29.98%","13.58M","22.71M","-9.13M","24","27"
"HYMB","","49.0M","228.68%","24.88M","21.94M","2.94M","7","26"
"SHW","","48.86M","227.81%","12.33M","811.38K","11.52M","0","16"
"INTU","","48.67M","114.16%","24.62M","6.86M","17.75M","1","9"
"BA","","48.02M","98.54%","25.88M","17.35M","8.53M","7","10"
"TIP","","47.75M","-57.01%","29.32M","8.8M","20.53M","2","34"
"SPUU","","47.05M","2965.86%","47.05M","0","47.05M","1","1"
"VALE","","46.67M","78.02%","32.39M","10.06M","22.34M","2","9"
"APH","","46.06M","134.32%","4.79M","39.95M","-35.16M","1","10"
"USRT","","45.97M","1475.94%","1.94M","2.66M","-717.96K","1","8"
"PBR","","45.81M","12.97%","29.27M","9.34M","19.94M","4","10"
"BNDX","","45.67M","3.36%","12.89M","18.67M","-5.78M","1","50"
"FMC","","45.35M","1178.14%","20.2M","18.36M","1.83M","1","16"
"VRSK","","45.15M","103.24%","0","23.53M","-23.53M","0","20"
"XBI","","44.78M","-2.92%","14.7M","21.29M","-6.59M","23","44"
"WELL","","44.73M","18.48%","33.35M","7.83M","25.52M","6","9"
"PCG","","43.69M","486.4%","22.59M","18.77M","3.82M","2","14"
"SCHX","","43.64M","144.45%","18.11M","19.73M","-1.62M","2","33"
"ALC","","43.51M","438.61%","495.24K","42.46M","-41.97M","1","3"
"ASND","","43.46M","-30.02%","361.66K","43.1M","-42.73M","0","6"
"EFG","","42.97M","-87.01%","9.11M","27.85M","-18.74M","6","32"
"TFLO","","42.91M","-25.99%","24.39M","7.56M","16.83M","0","46"
"RIO","","42.75M","80.41%","33.1M","8.72M","24.38M","6","3"
"WM","","42.74M","591.11%","1.0M","37.36M","-36.36M","0","8"
"ULTA","","42.56M","313.64%","6.72M","35.47M","-28.74M","5","10"
"IRT","","42.44M","1047.29%","0","42.1M","-42.1M","0","7"
"RACE","","42.3M","268.02%","612.36K","40.8M","-40.18M","0","10"
"CNC","","42.23M","340.65%","23.04M","13.37M","9.67M","2","13"
"F","","41.98M","-4.5%","10.36M","29.58M","-19.22M","4","10"
"ICF","","41.97M","1426.69%","0","40.95M","-40.95M","0","3"
"IJR","","41.5M","-2.25%","10.91M","7.05M","3.86M","11","48"
"IXUS","","41.31M","94.74%","1.27M","36.12M","-34.86M","2","17"
"MDB","","41.02M","102.15%","15.7M","18.39M","-2.69M","5","41"
"NVT","","40.97M","435.22%","0","39.33M","-39.33M","0","7"
"LVS","","40.91M","477.46%","36.73M","3.34M","33.39M","3","7"
"SEDG","","40.85M","199.17%","13.45M","14.97M","-1.51M","18","59"
"SH","","40.68M","51.75%","18.71M","8.71M","10.01M","0","66"
"QCOM","","40.46M","-55.69%","0","37.73M","-37.73M","1","5"
"NI","","40.37M","265.98%","7.92M","7.91M","1.77K","5","11"
"ORLY","","40.33M","310.91%","25.15M","15.19M","9.96M","0","6"
"FI","","39.87M","282.02%","1.89M","23.85M","-21.97M","2","15"
"AMGN","","39.72M","40.09%","3.39M","33.6M","-30.22M","1","7"
"OXY","","39.41M","48.55%","7.5M","13.97M","-6.47M","6","16"
"AER","","38.95M","340.16%","12.28M","21.98M","-9.7M","0","7"
"ACWI","","38.83M","48.58%","2.62M","32.46M","-29.85M","2","20"
"PDBC","","38.82M","40.06%","25.7M","9.68M","16.02M","2","13"
"DUK","","38.62M","13.09%","2.49M","34.46M","-31.96M","1","9"
"OPCH","","38.6M","147.47%","2.1M","31.31M","-29.21M","2","11"
"TSN","","38.51M","75.23%","1.58M","34.58M","-33.0M","0","14"
"CP","","38.43M","146.57%","1.19M","4.05M","-2.86M","1","3"
"VEEV","","38.26M","30.7%","6.07M","25.11M","-19.04M","0","17"
"MRNA","","38.22M","2.99%","7.32M","29.3M","-21.98M","3","18"
"WDC","","38.14M","237.71%","1.5M","31.68M","-30.18M","1","14"
"PEP","","37.96M","-23.23%","3.2M","34.76M","-31.55M","3","0"
"AZN","","37.94M","-20.49%","11.41M","18.62M","-7.21M","5","9"
"EWY","","37.49M","103.36%","473.25K","36.73M","-36.26M","1","3"
"DUOL","","37.46M","471.51%","35.62M","1.84M","33.79M","4","6"
"PGR","","37.38M","13.04%","908.46K","35.09M","-34.18M","0","6"
"VRT","","37.24M","162.21%","5.78M","9.71M","-3.93M","7","36"
"DHR","","36.93M","-1.59%","0","20.42M","-20.42M","0","8"
"WMT","","36.68M","106.29%","26.36M","6.27M","20.09M","0","5"
"PLTR","","36.39M","-11.1%","8.91M","22.15M","-13.24M","19","47"
"PSP","","36.36M","0%","0","34.75M","-34.75M","1","4"
"GH","","36.2M","345.55%","3.1M","23.24M","-20.13M","0","19"
"ABT","","36.14M","-75.17%","22.4M","11.78M","10.62M","1","5"
"TZA","","36.08M","45.65%","17.6M","8.15M","9.45M","14","39"
"TT","","36.02M","294.97%","1.65M","33.4M","-31.75M","2","6"
"MO","","35.68M","81.04%","0","849.4K","-849.4K","0","5"
"RPM","","35.41M","1185.16%","1.04M","23.21M","-22.18M","0","13"
"VGLT","","35.14M","-55.15%","6.72M","9.76M","-3.04M","2","24"
"SCHG","","34.98M","267.16%","5.98M","23.89M","-17.92M","2","23"
"CME","","34.83M","165.96%","22.43M","2.25M","20.18M","1","8"
"AGGY","","33.76M","2430.37%","385.72K","33.38M","-32.99M","0","3"
"AVB","","33.68M","976.06%","1.27M","31.49M","-30.22M","0","6"
"HPE","","33.58M","95.64%","780.77K","30.1M","-29.32M","0","8"
"KMX","","33.53M","64.0%","13.22M","1.66M","11.56M","0","14"
"GM","","33.38M","-18.31%","5.94M","10.84M","-4.9M","7","30"
"MGM","","33.38M","413.25%","3.86M","21.44M","-17.58M","5","15"
"TBIL","","33.35M","392.41%","22.01M","1.9M","20.11M","0","27"
"JMBS","","33.28M","315.32%","2.39M","30.59M","-28.2M","0","7"
"APO","","33.13M","91.68%","0","24.03M","-24.03M","1","9"
"SRE","","33.06M","70.45%","689.93K","31.31M","-30.62M","0","7"
"BKNG","","33.04M","-8.16%","5.84M","27.2M","-21.36M","2","2"
"ALL","","32.97M","120.51%","326.05K","32.65M","-32.32M","0","6"
"MMC","","32.3M","-2.12%","15.37M","15.91M","-546.58K","0","4"
"SRLN","","32.26M","308.42%","459.21K","22.75M","-22.29M","0","14"
"VT","","32.24M","117.88%","21.57M","5.62M","15.94M","5","31"
"SCHF","","32.24M","136.8%","4.94M","20.35M","-15.4M","1","35"
"COF","","32.04M","266.0%","338.75K","27.83M","-27.49M","0","10"
"QUAL","","31.84M","-71.18%","11.23M","5.03M","6.2M","12","34"
"AJG","","31.79M","18.5%","2.47M","19.4M","-16.94M","1","7"
"COST","","31.72M","-6.0%","13.45M","18.27M","-4.81M","4","4"
"MDY","","31.69M","103.5%","25.36M","4.82M","20.54M","3","7"
"CRWD","","31.64M","55.42%","6.23M","20.75M","-14.52M","4","19"
"LII","","31.59M","158.39%","0","31.59M","-31.59M","0","5"
"RVMD","","31.58M","192.13%","10.51M","3.56M","6.95M","8","26"
"GPC","","31.45M","228.86%","623.03K","25.05M","-24.43M","1","15"
"AME","","31.42M","-1.1%","2.09M","12.91M","-10.82M","3","2"
"PKG","","31.3M","507.81%","6.14M","22.19M","-16.05M","3","10"
"W","","31.25M","419.69%","909.43K","29.51M","-28.6M","8","5"
"TXN","","31.2M","-55.61%","9.33M","12.74M","-3.41M","3","8"
"IP","","30.79M","474.35%","0","30.79M","-30.79M","0","5"
"JEPI","","30.77M","3.11%","6.92M","13.12M","-6.2M","7","52"
"JNJ","","30.7M","7.53%","0","30.7M","-30.7M","1","2"
"LI","","30.26M","432.63%","6.5M","4.53M","1.97M","8","35"
"SE","","30.07M","93.02%","629.01K","24.54M","-23.91M","3","16"
"MOAT","","30.05M","151.62%","10.24M","17.66M","-7.42M","4","15"
"SO","","29.95M","-46.84%","26.02M","0","26.02M","0","9"
"ON","","29.95M","-9.01%","1.99M","23.6M","-21.6M","4","13"
"BIV","","29.64M","12.3%","12.44M","9.23M","3.21M","1","37"
"MRVL","","29.6M","-6.04%","1.09M","23.47M","-22.38M","11","8"
"EMXC","","29.56M","-85.01%","16.18M","9.61M","6.57M","2","25"
"EFV","","29.46M","-84.46%","15.15M","8.96M","6.2M","1","29"
"NEWR","","29.4M","187.9%","13.94M","10.86M","3.08M","2","5"
"VO","","29.38M","56.8%","11.08M","14.66M","-3.57M","8","26"
"MSCI","","29.35M","46.76%","0","493.93K","-493.93K","0","6"
"MELI","","29.31M","84.97%","20.69M","3.49M","17.2M","0","8"
"SPHQ","","29.02M","1265.54%","9.98M","17.83M","-7.84M","1","14"
"FTV","","29.0M","159.34%","18.89M","0","18.89M","2","20"
"ROM","","28.87M","0%","0","28.87M","-28.87M","1","0"
"OMC","","28.82M","511.91%","6.96M","21.85M","-14.89M","3","3"
"BKR","","28.8M","446.44%","0","28.4M","-28.4M","3","6"
"UAL","","28.71M","-16.99%","9.51M","3.0M","6.51M","11","26"
"PPG","","28.68M","-27.16%","24.19M","0","24.19M","0","13"
"ENPH","","28.65M","-36.78%","11.16M","10.88M","281.88K","13","57"
"CCL","","28.59M","42.52%","5.69M","20.57M","-14.87M","10","14"
"STM","","28.44M","166.71%","0","27.07M","-27.07M","4","4"
"BILL","","28.34M","38.93%","1.26M","8.78M","-7.52M","4","26"
"USO","","28.28M","3.0%","5.43M","17.29M","-11.87M","5","31"
"WBA","","28.21M","14.96%","15.07M","8.9M","6.16M","11","27"
"SDS","","28.1M","18.66%","7.43M","14.99M","-7.56M","3","36"
"REGN","","28.04M","324.48%","9.01M","9.67M","-666.9K","0","19"
"FNDB","","27.84M","0%","330.02K","0","330.02K","1","1"
"FANG","","27.78M","-14.71%","11.89M","7.48M","4.41M","3","32"
"TMF","","27.69M","151.56%","4.81M","9.07M","-4.25M","0","56"
"LHX","","27.56M","61.6%","7.92M","9.33M","-1.41M","3","29"
"DDOG","","27.55M","36.31%","4.9M","17.43M","-12.53M","4","15"
"ZROZ","","27.49M","777.49%","12.2M","14.97M","-2.77M","5","14"
"EWJ","","27.48M","-17.25%","4.65M","18.96M","-14.3M","2","18"
"HUBB","","27.43M","-90.26%","0","22.06M","-22.06M","0","6"
"CHTR","","27.38M","30.73%","4.06M","14.2M","-10.14M","5","8"
"KNX","","27.27M","-13.35%","2.69M","19.29M","-16.61M","2","15"
"NOW","","27.2M","59.13%","11.32M","14.53M","-3.21M","2","5"
"IFV","","27.19M","7902.61%","0","27.19M","-27.19M","0","4"
"FTSM","","27.1M","185.27%","15.07M","3.83M","11.24M","0","25"
"FLOT","","27.08M","294.35%","5.17M","13.49M","-8.32M","0","21"
"ITOT","","26.99M","41.1%","9.31M","8.71M","599.62K","11","31"
"PTEN","","26.91M","197.02%","2.63M","23.51M","-20.88M","4","8"
"ES","","26.72M","251.06%","21.33M","3.08M","18.25M","4","15"
"AES","","26.67M","50.74%","10.85M","11.48M","-633.85K","2","10"
"CMCSA","","26.63M","-53.43%","13.55M","0","13.55M","3","3"
"FIX","","26.55M","174.96%","0","26.02M","-26.02M","0","5"
"HTHT","","26.54M","215.49%","724.0K","25.09M","-24.36M","1","5"
"PM","","26.48M","0.77%","12.95M","11.72M","1.23M","4","4"
"PSX","","26.32M","453.28%","18.71M","6.68M","12.03M","0","4"
"INSM","","26.29M","1507.92%","25.57M","0","25.57M","0","5"
"IQV","","26.27M","18.6%","12.23M","586.85K","11.65M","0","21"
"RSG","","26.25M","926.13%","1.07M","22.08M","-21.01M","0","12"
"VB","","26.24M","30.84%","12.77M","7.76M","5.02M","2","37"
"MINT","","26.15M","-6.06%","11.53M","3.21M","8.31M","0","30"
"GRAB","","25.94M","1776.9%","23.89M","812.5K","23.08M","2","6"
"ALKS","","25.9M","445.72%","7.17M","5.38M","1.79M","6","22"
"VBR","","25.88M","74.26%","11.39M","5.87M","5.52M","0","24"
"IWO","","25.84M","152.2%","6.05M","10.27M","-4.22M","3","43"
"ZS","","25.8M","104.66%","3.11M","17.94M","-14.83M","3","17"
"TFI","","25.8M","-71.15%","5.13M","14.94M","-9.82M","0","34"
"EXPE","","25.77M","115.71%","20.14M","2.41M","17.73M","3","14"
"VGT","","25.51M","-24.91%","8.36M","7.38M","982.24K","2","17"
"JKHY","","25.5M","279.06%","13.79M","10.81M","2.98M","0","5"
"GILD","","25.42M","-3.31%","0","25.42M","-25.42M","2","6"
"ICLR","","25.25M","520.98%","1.67M","6.46M","-4.79M","2","16"
"V","","25.21M","-82.76%","9.13M","12.22M","-3.09M","1","3"
"SPG","","25.12M","140.16%","0","22.45M","-22.45M","0","11"
"DRI","","24.97M","266.59%","345.66K","22.38M","-22.04M","1","8"
"DLTR","","24.96M","79.94%","10.92M","9.16M","1.76M","1","11"
"MPWR","","24.91M","185.06%","412.97K","8.31M","-7.89M","1","13"
"IXC","","24.88M","-84.96%","21.2M","1.54M","19.67M","1","14"
"TRV","","24.78M","48.64%","6.06M","16.41M","-10.34M","1","19"
"IEI","","24.72M","-58.61%","10.05M","3.42M","6.63M","3","33"
"AAL","","24.65M","-0.1%","11.85M","10.88M","973.36K","2","29"
"ITCI","","24.59M","512.37%","0","23.39M","-23.39M","0","5"
"ARM","","24.43M","106.17%","3.58M","13.53M","-9.95M","9","22"
"BRZE","","24.41M","117.37%","0","23.45M","-23.45M","2","4"
"MLM","","24.33M","538.79%","9.66M","10.27M","-613.75K","3","13"
"FIS","","24.29M","13.66%","8.61M","10.45M","-1.83M","7","14"
"FTGC","","24.27M","692.17%","21.18M","3.1M","18.08M","0","11"
"IWN","","24.24M","44.32%","4.83M","12.86M","-8.03M","4","25"
"BDX","","24.17M","125.45%","0","24.17M","-24.17M","0","3"
"LEGN","","24.1M","598.91%","0","11.24M","-11.24M","1","8"
"CCI","","24.09M","-13.84%","5.28M","6.8M","-1.52M","1","24"
"ARE","","24.08M","201.41%","5.13M","17.24M","-12.11M","4","13"
"JEPQ","","24.05M","85.97%","10.19M","5.56M","4.64M","6","36"
"MSTR","","24.02M","352.38%","8.6M","11.22M","-2.61M","5","41"
"SOFI","","24.01M","350.3%","3.49M","13.26M","-9.77M","10","13"
"JAAA","","23.95M","120.53%","17.54M","1.6M","15.94M","0","9"
"IMVT","","23.84M","324.81%","18.94M","2.24M","16.7M","4","18"
"OI","","23.64M","141.96%","0","23.64M","-23.64M","2","1"
