"Symbol","Sentiment","TotalAmount","DailyAmount Change","AtAsk","AtBid","NetValue","DPTrades","BlockTrades"
"SPY","","9.39B","21.8%","1.3B","7.61B","-6.31B","293","369"
"QQQ","","2.83B","-5.65%","887.78M","1.83B","-940.37M","156","177"
"IVV","","2.11B","266.76%","1.95B","94.42M","1.86B","42","122"
"MMP","","1.42B","7461.95%","1.41B","8.39M","1.4B","12","28"
"NVDA","","914.35M","87.71%","314.86M","599.5M","-284.64M","7","3"
"VOO","","850.68M","401.88%","404.68M","329.83M","74.85M","75","145"
"IWD","","775.77M","824.85%","726.55M","28.25M","698.31M","8","67"
"AMZN","","763.43M","108.19%","62.5M","700.93M","-638.43M","7","0"
"BRK/B","","677.12M","129.84%","216.12M","439.68M","-223.56M","15","116"
"META","","648.09M","14.55%","20.98M","612.29M","-591.31M","9","1"
"IWM","","615.52M","-37.04%","287.45M","258.72M","28.73M","35","52"
"BIL","","592.81M","154.0%","188.25M","211.35M","-23.1M","0","337"
"IEMG","","484.03M","552.47%","13.97M","452.65M","-438.68M","3","69"
"MSFT","","409.87M","-47.79%","136.72M","273.15M","-136.43M","6","1"
"TQQQ","","316.58M","-2.5%","83.59M","79.99M","3.59M","105","625"
"XOM","","312.49M","-9.0%","70.03M","55.6M","14.43M","1","5"
"ASHR","","297.58M","8231.47%","91.08M","202.96M","-111.88M","11","13"
"SPLK","","291.14M","63.06%","94.42M","147.15M","-52.74M","39","138"
"ATVI","","279.41M","153.37%","43.62M","81.88M","-38.26M","15","85"
"MU","","276.22M","177.92%","212.26M","41.42M","170.84M","6","22"
"GOOGL","","275.43M","32.13%","0","275.43M","-275.43M","5","0"
"SQQQ","","264.82M","18.99%","71.16M","85.98M","-14.82M","22","486"
"LLY","","255.55M","47.48%","20.16M","235.39M","-215.23M","3","3"
"ADBE","","233.19M","320.82%","162.49M","70.7M","91.78M","5","4"
"DHR","","227.74M","153.5%","48.89M","168.61M","-119.72M","2","12"
"MUB","","206.41M","12.14%","83.51M","86.44M","-2.93M","20","102"
"HSY","","205.11M","535.73%","53.66M","136.18M","-82.52M","5","26"
"CVX","","192.55M","-19.12%","181.56M","10.99M","170.57M","2","3"
"CM","","187.88M","3285.27%","180.77M","7.11M","173.66M","1","1"
