"Symbol","Sentiment","TotalAmount","DailyAmount Change","AtAsk","AtBid","NetValue","DPTrades","BlockTrades"
"SPY","","4.37B","-28.51%","1.95B","2.14B","-183.75M","383","407"
"QQQ","","3.39B","15.28%","1.74B","1.49B","250.72M","212","265"
"BIL","","1.6B","323.65%","1.41B","62.06M","1.35B","1","284"
"SHV","","1.46B","756.72%","1.26B","35.48M","1.22B","1","294"
"JNK","","1.32B","580.49%","197.83M","945.68M","-747.85M","33","93"
"IWM","","1.3B","18.73%","351.44M","799.76M","-448.33M","63","109"
"SSO","","606.5M","1545.92%","144.84M","451.0M","-306.16M","44","81"
"JPST","","479.62M","356.48%","17.58M","233.87M","-216.29M","0","121"
"MINT","","468.47M","806.69%","13.14M","280.74M","-267.61M","3","127"
"SPLG","","451.29M","675.69%","27.77M","404.12M","-376.34M","12","68"
"TQQQ","","425.3M","-3.62%","124.55M","140.56M","-16.01M","218","613"
"IXUS","","407.97M","1579.51%","19.13M","381.74M","-362.61M","15","41"
"AGG","","389.39M","162.03%","167.63M","141.67M","25.96M","8","231"
"MUB","","356.22M","-29.84%","129.25M","135.81M","-6.56M","26","232"
"BRK/B","","334.08M","-14.4%","251.64M","65.24M","186.39M","9","100"
"SJNK","","306.37M","1517.02%","7.98M","294.69M","-286.71M","5","18"
"VTEB","","305.87M","-18.65%","96.77M","120.24M","-23.47M","23","195"
"XOM","","294.11M","-11.32%","254.26M","35.18M","219.07M","1","8"
"HUM","","285.76M","198.1%","227.3M","57.5M","169.8M","0","15"
"CVX","","267.93M","22.79%","237.63M","25.21M","212.42M","4","7"
"SQQQ","","257.4M","-5.71%","81.09M","89.87M","-8.77M","72","419"
"AAPL","","249.35M","6.58%","150.68M","98.66M","52.02M","2","1"
"VOO","","228.91M","-24.51%","149.31M","40.13M","109.18M","46","117"
"MSFT","","223.56M","-36.59%","223.56M","0","223.56M","2","1"
"RSP","","219.91M","8.27%","145.68M","34.53M","111.15M","38","100"
"IVV","","210.35M","-38.65%","109.84M","52.02M","57.82M","40","95"
"BSV","","206.48M","234.17%","22.96M","162.63M","-139.67M","2","57"
"LLY","","205.62M","-19.13%","205.62M","0","205.62M","4","1"
"IJR","","195.44M","160.96%","8.13M","171.8M","-163.67M","20","63"
"EFA","","192.86M","-6.53%","49.45M","97.58M","-48.13M","14","47"
"SPSB","","191.47M","1477.02%","163.22M","20.84M","142.37M","1","33"
"EMB","","188.76M","11.74%","31.69M","139.59M","-107.9M","18","44"
"ORCL","","181.9M","23.35%","169.03M","2.4M","166.62M","2","6"
"MMC","","180.83M","29.25%","129.86M","50.97M","78.88M","1","5"
"BND","","178.96M","4.39%","77.74M","30.72M","47.02M","13","184"
"HZNP","","174.72M","101.37%","59.08M","49.89M","9.19M","5","118"
"LIN","","170.61M","15.77%","170.61M","0","170.61M","0","6"
"BA","","169.09M","168.4%","64.79M","95.28M","-30.49M","10","9"
"VSS","","165.05M","5301.56%","148.6M","11.51M","137.09M","2","20"
"SGEN","","162.16M","69.23%","141.92M","7.64M","134.29M","4","29"
"AMD","","160.25M","71.41%","76.64M","66.6M","10.04M","17","16"
"AXP","","156.58M","11.43%","141.95M","14.63M","127.31M","2","9"
"VYM","","151.96M","789.5%","5.28M","140.93M","-135.66M","9","25"
"BAC","","149.9M","175.65%","24.58M","76.45M","-51.87M","4","7"
"JEPI","","146.39M","128.67%","98.79M","28.92M","69.87M","15","71"
"C","","146.0M","57.04%","97.01M","39.41M","57.6M","8","17"
"NEAR","","137.97M","851.34%","133.23M","3.37M","129.87M","1","8"
"PFE","","132.53M","-29.72%","36.42M","17.21M","19.21M","3","7"
"DHR","","131.25M","-32.47%","82.74M","10.02M","72.72M","3","14"
"SHEL","","130.87M","571.86%","76.46M","52.75M","23.71M","15","11"
"VGLT","","130.85M","204.69%","106.48M","15.21M","91.28M","3","46"
"ABBV","","130.54M","-18.07%","44.18M","86.36M","-42.19M","1","3"
"VNQ","","128.53M","218.31%","97.39M","17.76M","79.64M","19","66"
"MDY","","127.93M","12.75%","93.0M","34.47M","58.53M","9","7"
"VCSH","","127.71M","-8.16%","80.13M","16.64M","63.49M","1","62"
"FI","","126.22M","116.88%","104.62M","1.55M","103.07M","4","18"
"VEA","","123.22M","50.32%","32.03M","44.2M","-12.17M","11","158"
"SHYG","","122.75M","1044.6%","510.48K","119.57M","-119.06M","0","9"
"VCLT","","121.36M","115.84%","108.18M","3.23M","104.95M","2","13"
"VTI","","119.37M","-25.53%","37.27M","48.43M","-11.15M","37","95"
"ABT","","119.2M","15.74%","7.24M","107.71M","-100.47M","0","13"
"SCHD","","116.41M","160.8%","13.55M","74.88M","-61.32M","10","45"
"TGT","","116.3M","34.92%","68.14M","27.13M","41.01M","10","24"
"VCIT","","114.34M","-15.31%","22.83M","71.85M","-49.01M","0","93"
"MDB","","113.47M","327.96%","85.03M","20.51M","64.52M","7","35"
"DIS","","108.96M","2.28%","13.68M","93.32M","-79.64M","9","6"
"T","","108.17M","39.91%","19.94M","70.83M","-50.89M","4","9"
"RTX","","108.04M","141.61%","62.52M","29.52M","32.99M","9","16"
"SPXL","","107.21M","82.19%","17.31M","71.24M","-53.93M","41","66"
"XRAY","","106.07M","404.06%","495.35K","105.57M","-105.08M","1","4"
"SUSA","","105.7M","6204.64%","105.45M","252.45K","105.2M","2","2"
"SMCI","","105.6M","-1.58%","43.86M","42.72M","1.13M","32","160"
"TJX","","104.59M","-39.76%","6.51M","84.22M","-77.7M","2","10"
"MMM","","104.37M","52.89%","83.76M","19.43M","64.33M","13","10"
"EMLC","","101.92M","520.07%","40.05M","1.5M","38.54M","3","6"
"XBI","","100.9M","85.96%","36.71M","53.19M","-16.49M","31","67"
"VTV","","99.01M","-43.48%","47.61M","20.19M","27.42M","14","82"
"TSLA","","97.09M","-61.56%","79.62M","17.47M","62.15M","4","3"
"USFR","","96.79M","-28.59%","35.96M","16.87M","19.09M","0","95"
"COP","","96.66M","292.42%","79.17M","12.63M","66.54M","2","6"
"PPG","","96.04M","154.5%","91.17M","1.01M","90.16M","3","13"
"LMT","","95.22M","82.27%","87.65M","860.65K","86.79M","4","8"
"FSLR","","94.64M","494.37%","32.3M","32.05M","250.49K","13","123"
"VWO","","94.17M","12.94%","16.78M","35.49M","-18.71M","5","111"
"MRK","","94.16M","-40.85%","84.14M","10.02M","74.12M","1","5"
"CRH","","93.39M","-41.18%","82.62M","3.81M","78.81M","4","12"
"UPS","","92.96M","-50.66%","0","92.96M","-92.96M","0","6"
"MO","","92.31M","79.59%","65.81M","26.5M","39.3M","2","5"
"LOW","","91.65M","-14.39%","79.51M","4.94M","74.57M","1","9"
"USHY","","91.47M","128.31%","62.52M","24.05M","38.47M","3","25"
"RCL","","91.14M","26.54%","59.86M","1.17M","58.69M","4","23"
"ADI","","91.05M","165.1%","26.96M","35.43M","-8.47M","5","16"
"HYLB","","90.54M","268.15%","345.08K","88.35M","-88.01M","1","7"
"HD","","90.2M","28.0%","77.34M","12.87M","64.47M","1","4"
"IEFA","","87.92M","-54.91%","20.66M","29.62M","-8.96M","3","113"
"IWD","","86.79M","0.46%","44.2M","28.23M","15.97M","14","57"
"SOVO","","86.03M","912.8%","1.4M","81.82M","-80.41M","5","13"
"MBB","","85.85M","-13.55%","34.85M","35.98M","-1.13M","5","57"
"DG","","83.83M","-4.81%","64.02M","3.15M","60.87M","3","34"
"TWNK","","83.77M","288.91%","34.11M","32.76M","1.35M","2","4"
"SCHF","","83.73M","123.21%","12.03M","54.43M","-42.41M","4","67"
"USB","","83.47M","742.97%","69.54M","9.12M","60.43M","7","7"
"IEI","","83.06M","-25.06%","23.72M","39.38M","-15.66M","3","49"
"AMZN","","82.86M","-72.41%","82.86M","0","82.86M","3","2"
"MCO","","82.76M","67.99%","62.95M","849.01K","62.1M","1","10"
"META","","82.22M","-73.87%","48.28M","33.94M","14.34M","1","3"
"BSX","","81.95M","58.47%","28.24M","36.62M","-8.38M","11","10"
"FCX","","79.34M","128.71%","4.97M","66.46M","-61.5M","5","15"
"ALIT","","77.56M","1420.91%","4.58M","72.98M","-68.41M","2","10"
"SPIB","","76.48M","53.4%","33.68M","33.24M","445.49K","7","68"
"PLD","","75.92M","-29.46%","72.43M","2.41M","70.02M","4","4"
"BABA","","75.34M","1.82%","12.66M","50.66M","-38.0M","2","4"
"PXD","","73.45M","249.59%","7.75M","61.8M","-54.06M","3","9"
"MCK","","73.38M","14.36%","73.38M","0","73.38M","1","3"
"AMED","","73.11M","3774.49%","13.92M","13.43M","489.43K","3","39"
"CMCSA","","72.84M","50.89%","1.91M","67.25M","-65.33M","2","6"
"BX","","72.53M","15.88%","38.35M","1.14M","37.21M","2","8"
"DELL","","72.39M","139.99%","35.18M","11.67M","23.52M","13","41"
"NEE","","72.34M","-23.38%","9.92M","42.1M","-32.18M","10","18"
"KKR","","71.7M","215.39%","4.73M","66.97M","-62.24M","3","5"
"EWJ","","69.28M","56.73%","37.9M","17.49M","20.41M","7","25"
"VGIT","","69.11M","-63.35%","49.94M","6.21M","43.73M","0","42"
"IEMG","","68.31M","-39.75%","22.61M","18.12M","4.49M","2","111"
"WST","","68.26M","156.68%","68.26M","0","68.26M","0","3"
"BMY","","67.76M","430.26%","31.99M","34.36M","-2.37M","1","8"
"MU","","67.24M","-71.3%","53.91M","3.92M","49.99M","4","11"
"X","","67.18M","176.36%","6.58M","59.71M","-53.13M","12","12"
"VXUS","","66.8M","22.98%","44.28M","17.11M","27.16M","5","26"
"EW","","66.06M","94.45%","3.41M","50.57M","-47.16M","4","16"
"ZTS","","65.95M","14.39%","2.4M","63.55M","-61.15M","1","6"
"ROK","","65.9M","77.46%","58.19M","0","58.19M","0","14"
"DVN","","65.44M","168.66%","35.27M","9.43M","25.84M","21","46"
"VMBS","","64.57M","14.34%","56.08M","2.55M","53.53M","4","31"
"IGSB","","63.42M","-40.16%","39.46M","14.22M","25.25M","2","35"
"ABNB","","63.34M","16.94%","38.42M","18.62M","19.8M","9","17"
"MCD","","63.0M","-0.23%","56.37M","6.63M","49.74M","0","8"
"AVID","","62.94M","4719.57%","0","62.94M","-62.94M","4","0"
"ANET","","62.44M","287.16%","792.3K","21.77M","-20.98M","2","5"
"HUBS","","60.7M","263.84%","48.63M","10.38M","38.25M","1","8"
"OXY","","60.21M","180.75%","30.99M","23.26M","7.74M","30","20"
"EXR","","59.61M","49.68%","54.36M","3.43M","50.92M","6","13"
"HLT","","59.29M","3.21%","56.25M","3.04M","53.21M","1","10"
"IQV","","59.11M","2.08%","12.46M","38.37M","-25.91M","1","18"
"D","","58.46M","-23.89%","46.01M","4.79M","41.22M","4","13"
"SYK","","57.85M","-39.22%","55.73M","2.11M","53.62M","1","3"
"XLC","","57.72M","118.43%","41.81M","13.67M","28.13M","3","15"
"SQ","","57.57M","-15.91%","10.49M","10.04M","448.11K","9","59"
"VGSH","","57.49M","-22.67%","15.52M","9.15M","6.37M","0","52"
"VEU","","57.39M","79.54%","7.31M","20.42M","-13.12M","2","27"
"AVGO","","57.3M","59.22%","33.24M","10.42M","22.83M","0","8"
"FIXD","","57.11M","609.57%","55.79M","592.55K","55.2M","1","8"
"IAU","","56.51M","40.49%","9.54M","27.33M","-17.79M","1","62"
"PDD","","56.38M","-40.73%","38.03M","13.68M","24.35M","6","8"
"SCHW","","56.26M","13.03%","1.98M","22.92M","-20.94M","5","23"
"ARKK","","56.16M","112.6%","17.55M","19.21M","-1.66M","21","66"
"LHX","","56.14M","8.78%","11.13M","14.24M","-3.11M","2","21"
"KRE","","55.89M","71.74%","19.29M","25.99M","-6.71M","12","26"
"KVUE","","55.59M","-70.45%","16.86M","29.28M","-12.42M","9","39"
"ECL","","55.3M","27.13%","53.26M","2.04M","51.23M","0","9"
"ATVI","","55.29M","-49.64%","1.83M","27.48M","-25.65M","6","16"
"GOOG","","55.25M","-39.32%","0","55.25M","-55.25M","1","0"
