"Symbol","Sentiment","TotalAmount","DailyAmount Change","AtAsk","AtBid","NetValue","DPTrades","BlockTrades"
"AGG","","112.06M","6.33%","24.52M","27.76M","-3.24M","11","115"
"PDD","","109.6M","-48.64%","34.72M","47.33M","-12.62M","7","19"
"NVDA","","109.6M","-89.67%","50.54M","59.06M","-8.52M","0","4"
"HUM","","100.14M","-4.83%","2.2M","94.59M","-92.39M","3","14"
"PFE","","97.03M","-41.09%","92.22M","2.05M","90.17M","0","3"
"USFR","","93.92M","9.05%","18.14M","33.67M","-15.53M","0","92"
"LULU","","92.77M","123.96%","48.85M","17.7M","31.16M","22","72"
"LIN","","92.31M","-32.78%","0","86.25M","-86.25M","1","3"
"VTEB","","91.82M","136.72%","17.6M","58.5M","-40.9M","5","48"
"FDX","","91.66M","272.14%","60.53M","28.13M","32.4M","3","21"
"MDY","","90.83M","1277.32%","75.13M","9.14M","65.99M","7","20"
"META","","86.49M","-77.38%","47.34M","39.15M","8.19M","2","2"
"EMB","","86.34M","21.12%","35.12M","42.73M","-7.61M","8","31"
"ELV","","85.82M","40.03%","446.33K","77.37M","-76.92M","5","11"
"IWB","","85.51M","87.95%","11.91M","72.85M","-60.94M","2","9"
"MRK","","83.89M","-57.14%","5.55M","78.34M","-72.79M","3","1"
"DXJ","","83.85M","2142.34%","79.05M","782.37K","78.27M","5","13"
"SCZ","","83.79M","292.85%","47.77M","35.2M","12.58M","9","7"
"GDX","","82.35M","57.01%","62.16M","15.81M","46.35M","8","37"
"KBE","","81.03M","107.44%","80.17M","0","80.17M","3","2"
"UNH","","80.23M","-24.39%","0","80.23M","-80.23M","2","1"
"TFLO","","79.98M","119.61%","69.76M","2.23M","67.53M","0","40"
"ABT","","79.77M","-34.55%","5.98M","73.79M","-67.82M","0","2"
"DUK","","79.02M","69.07%","0","79.02M","-79.02M","1","2"
"VGSH","","78.88M","42.65%","38.71M","13.5M","25.21M","1","75"
"UPS","","76.64M","-43.33%","1.56M","66.57M","-65.01M","1","6"
"BND","","76.24M","-31.32%","33.51M","8.14M","25.37M","5","81"
"IR","","75.3M","43.39%","32.62M","6.25M","26.37M","3","35"
"MMC","","75.24M","-48.31%","2.73M","72.51M","-69.79M","0","5"
"IEFA","","74.11M","-16.14%","31.84M","20.75M","11.09M","6","70"
"ATVI","","73.64M","-10.11%","18.4M","31.94M","-13.54M","7","19"
"MDLZ","","73.28M","64.87%","3.34M","63.37M","-60.03M","6","8"
"KWEB","","72.51M","200.07%","23.68M","42.23M","-18.55M","21","32"
"GOOGL","","72.41M","-65.54%","72.41M","0","72.41M","2","0"
"IEI","","71.79M","67.66%","6.01M","47.11M","-41.09M","11","25"
"MO","","71.59M","22.21%","6.22M","62.1M","-55.88M","4","5"
"FANG","","71.16M","248.58%","23.2M","23.03M","164.98K","11","35"
"VMW","","70.78M","57.86%","18.87M","39.85M","-20.99M","11","37"
"NU","","70.3M","47.28%","33.84M","27.76M","6.07M","7","32"
"FTNT","","69.7M","70.16%","44.59M","3.38M","41.21M","2","10"
"POST","","69.55M","1254.18%","0","69.55M","-69.55M","0","4"
"AMD","","68.54M","-68.41%","65.71M","2.83M","62.88M","14","4"
"SGEN","","68.38M","-33.52%","12.27M","34.86M","-22.59M","6","44"
"KMB","","68.21M","12.74%","6.79M","6.1M","698.48K","4","21"
"MANH","","67.21M","1.93%","65.3M","1.1M","64.2M","0","10"
"AXP","","66.38M","-35.12%","59.52M","4.38M","55.14M","2","9"
"EWJ","","63.8M","113.02%","5.58M","56.37M","-50.79M","5","11"
"TGT","","62.85M","-41.02%","14.63M","45.68M","-31.04M","3","8"
"MMM","","62.5M","-36.68%","48.14M","3.55M","44.59M","8","8"
"CNQ","","62.46M","4110.67%","0","61.65M","-61.65M","0","2"
"OKTA","","60.8M","58.02%","9.92M","27.99M","-18.07M","16","43"
"YUM","","60.8M","-11.44%","55.26M","2.14M","53.12M","1","9"
"USB","","60.32M","309.11%","31.54M","13.16M","18.38M","6","10"
"TSN","","59.82M","260.48%","31.96M","24.84M","7.12M","1","5"
"FICO","","59.1M","35.53%","59.1M","0","59.1M","0","3"
"MBB","","58.84M","74.19%","48.33M","298.09K","48.03M","3","27"
"RMD","","58.8M","230.15%","19.4M","36.0M","-16.6M","5","14"
"ICSH","","58.78M","248.42%","44.21M","2.03M","42.19M","1","17"
"VEEV","","58.57M","68.5%","38.47M","9.87M","28.61M","1","13"
"VCSH","","56.47M","-42.77%","8.45M","25.28M","-16.83M","1","53"
"LMT","","56.22M","-1.18%","54.9M","0","54.9M","0","3"
"VTV","","56.01M","-45.36%","10.77M","26.79M","-16.02M","12","62"
"SQ","","55.38M","25.56%","5.01M","45.35M","-40.33M","17","23"
"HPE","","54.18M","20.21%","49.76M","2.76M","47.0M","3","11"
"IQV","","54.01M","48.49%","0","1.68M","-1.68M","0","5"
"WFC","","53.68M","-67.26%","45.75M","7.94M","37.81M","3","4"
"PBR","","53.58M","47.18%","46.88M","6.71M","40.17M","1","10"
"NKE","","52.91M","6.6%","51.54M","0","51.54M","1","6"
"HPQ","","52.76M","6.48%","3.21M","49.1M","-45.89M","4","2"
"GE","","52.46M","11.17%","3.2M","45.22M","-42.02M","1","5"
"JNK","","52.01M","-36.0%","44.82M","1.16M","43.66M","1","17"
"SPGP","","52.0M","1451.48%","46.84M","3.49M","43.34M","0","9"
"VCIT","","51.76M","-81.25%","373.03K","43.94M","-43.56M","1","24"
"PLD","","51.15M","-52.86%","1.37M","46.65M","-45.28M","1","7"
"JPST","","51.06M","22.85%","29.76M","7.68M","22.08M","0","55"
"BK","","50.61M","17.27%","0","50.61M","-50.61M","5","4"
"WPM","","50.41M","7072.39%","0","49.53M","-49.53M","1","3"
"SE","","50.06M","155.59%","20.66M","15.06M","5.61M","16","32"
"ROST","","49.09M","268.18%","17.43M","28.57M","-11.14M","0","8"
"F","","48.8M","-16.64%","40.23M","5.44M","34.79M","3","8"
"IXUS","","48.41M","43.69%","4.59M","40.69M","-36.1M","2","9"
"SO","","47.96M","-26.21%","0","45.7M","-45.7M","1","5"
"ZTS","","47.68M","-56.52%","47.68M","0","47.68M","0","1"
"ADM","","47.57M","148.57%","0","47.04M","-47.04M","2","2"
"SOXL","","47.54M","-34.49%","17.15M","20.29M","-3.14M","34","76"
"BSV","","47.24M","-42.68%","22.76M","5.35M","17.41M","1","40"
"BTU","","47.14M","301.69%","25.31M","19.49M","5.82M","2","5"
"MFC","","46.79M","872.54%","46.79M","0","46.79M","0","1"
"LYB","","46.49M","-42.6%","40.84M","3.25M","37.58M","5","9"
"VO","","46.46M","59.86%","37.39M","2.1M","35.29M","2","31"
"COIN","","46.43M","-8.01%","29.69M","10.71M","18.98M","12","33"
"MTB","","46.11M","71.3%","43.91M","266.91K","43.65M","0","14"
"IJH","","45.95M","86.8%","29.6M","2.39M","27.21M","10","56"
"VUG","","45.73M","13.91%","22.25M","14.12M","8.13M","6","61"
"MUB","","45.32M","-62.49%","21.43M","4.57M","16.86M","5","59"
"BTAL","","44.68M","1504.58%","44.68M","0","44.68M","1","0"
"ABBV","","44.52M","-68.03%","6.49M","38.03M","-31.55M","2","1"
"CNC","","44.49M","-20.65%","13.05M","8.58M","4.47M","8","21"
"MCK","","44.45M","-69.09%","828.98K","43.63M","-42.8M","0","5"
"ED","","44.23M","22.4%","1.34M","40.08M","-38.73M","1","11"
"HLT","","44.08M","-43.12%","40.59M","1.37M","39.22M","1","9"
"SPYG","","44.07M","80.85%","35.75M","3.87M","31.88M","8","18"
"T","","44.07M","-64.22%","40.38M","0","40.38M","0","4"
"CMS","","43.71M","67.09%","24.39M","3.22M","21.16M","1","20"
"D","","43.01M","-8.92%","2.9M","36.88M","-33.98M","1","11"
"BEKE","","42.25M","18.83%","13.82M","25.97M","-12.15M","12","17"
"ROK","","42.24M","-31.55%","811.12K","36.67M","-35.86M","3","15"
"TCOM","","42.16M","91.9%","36.88M","4.66M","32.22M","4","6"
"QCOM","","41.98M","-34.66%","28.42M","13.57M","14.85M","2","5"
"EWZ","","41.96M","-14.6%","15.8M","23.52M","-7.72M","16","21"
"ESTC","","41.89M","1520.59%","14.38M","7.6M","6.78M","18","31"
"TEL","","41.71M","-56.03%","33.9M","7.07M","26.82M","0","5"
"BAC","","41.66M","-52.34%","9.96M","31.7M","-21.74M","5","4"
"FI","","41.63M","-31.79%","38.23M","1.96M","36.27M","0","4"
"ROKU","","41.53M","181.2%","22.84M","16.31M","6.53M","36","51"
"RIG","","41.39M","339.01%","37.84M","3.54M","34.3M","2","5"
"SYK","","41.09M","-53.83%","0","41.09M","-41.09M","0","1"
"NIO","","40.93M","-21.25%","13.23M","21.01M","-7.77M","25","68"
"ABCM","","40.8M","-87.75%","26.73M","8.94M","17.79M","2","20"
"SCHD","","40.58M","104.51%","5.54M","29.15M","-23.61M","8","22"
"COR","","39.69M","15.43%","37.09M","1.36M","35.73M","0","10"
"GIS","","39.47M","101.75%","4.87M","2.79M","2.08M","3","10"
"GOVT","","39.44M","-45.33%","23.55M","8.45M","15.1M","0","35"
"COST","","39.31M","-9.35%","17.6M","21.71M","-4.11M","5","1"
"BMY","","39.26M","-34.46%","18.93M","19.01M","-73.99K","1","6"
"UBER","","39.26M","-16.66%","10.33M","25.58M","-15.24M","9","6"
"GM","","38.88M","59.75%","3.96M","34.92M","-30.96M","3","1"
"CNI","","38.74M","827.51%","38.74M","0","38.74M","0","1"
"PEG","","38.71M","15.49%","0","35.8M","-35.8M","3","11"
"IWR","","38.7M","287.08%","33.72M","3.25M","30.47M","4","9"
"WBD","","38.61M","231.78%","16.71M","10.07M","6.64M","20","54"
"NEE","","38.37M","-48.93%","0","25.06M","-25.06M","1","2"
"GRMN","","38.35M","33.35%","0","33.3M","-33.3M","0","4"
"RCL","","38.04M","12.41%","666.22K","27.66M","-26.99M","1","15"
"CVNA","","37.87M","64.64%","14.25M","18.2M","-3.95M","24","71"
"CVE","","37.84M","502.05%","33.96M","3.23M","30.73M","1","9"
"NEWR","","37.54M","985.68%","7.08M","13.62M","-6.54M","1","35"
"VALE","","37.27M","310.35%","19.15M","11.25M","7.9M","7","11"
"MSI","","37.26M","-26.22%","34.38M","2.88M","31.5M","0","5"
"USDU","","37.19M","200.31%","37.19M","0","37.19M","0","4"
"NTNX","","37.11M","1301.53%","20.02M","15.31M","4.71M","16","16"
"KRE","","37.1M","33.4%","13.74M","19.01M","-5.28M","17","26"
"VEA","","36.83M","-48.97%","8.43M","10.2M","-1.77M","1","70"
"WBA","","36.58M","104.14%","9.44M","16.74M","-7.3M","24","38"
"USHY","","36.3M","7.91%","27.79M","7.58M","20.21M","3","8"
"LW","","36.1M","17.7%","0","35.59M","-35.59M","1","7"
"PPG","","35.97M","-48.28%","6.49M","28.75M","-22.27M","1","7"
"PHM","","35.92M","-32.55%","28.46M","4.65M","23.82M","5","35"
"IYR","","35.82M","22.75%","6.77M","25.13M","-18.36M","14","26"
"CSGP","","35.82M","193.07%","34.22M","0","34.22M","0","4"
"VNQ","","35.67M","178.17%","1.25M","29.37M","-28.12M","7","16"
"LYV","","35.66M","32.09%","5.08M","29.11M","-24.03M","3","13"
"VGIT","","35.44M","-46.35%","18.88M","8.32M","10.56M","0","20"
"BSX","","35.18M","-73.15%","8.85M","23.0M","-14.16M","5","7"
"VXUS","","34.93M","-0.4%","15.45M","5.94M","9.51M","2","24"
"SPXL","","34.89M","-31.75%","14.2M","13.01M","1.19M","40","28"
"ZBH","","34.88M","-57.49%","22.92M","3.14M","19.79M","2","13"
"V","","34.73M","-39.53%","34.73M","0","34.73M","0","2"
"SRE","","34.33M","-48.49%","605.06K","0","605.06K","1","7"
"VRTX","","34.07M","43.74%","17.66M","16.41M","1.26M","0","3"
"KKR","","33.88M","-77.59%","7.33M","4.65M","2.68M","2","8"
"INTU","","33.78M","-56.55%","5.06M","28.72M","-23.67M","2","1"
"MCO","","33.76M","-22.79%","0","33.76M","-33.76M","0","3"
"DTE","","33.54M","90.1%","2.27M","31.27M","-28.99M","0","6"
"IVW","","33.35M","6.21%","24.04M","5.86M","18.18M","3","12"
"TW","","33.01M","195.67%","7.4M","16.5M","-9.1M","4","11"
"INTC","","32.95M","-50.25%","14.09M","13.27M","816.55K","5","5"
"CRWD","","32.67M","-52.44%","15.73M","11.19M","4.54M","9","43"
"CTLT","","32.67M","-6.37%","14.27M","6.83M","7.44M","3","28"
"NXPI","","32.36M","20.25%","14.8M","5.32M","9.48M","6","8"
"APO","","32.33M","66.8%","6.26M","20.84M","-14.58M","1","23"
"NI","","32.17M","58.44%","1.64M","23.54M","-21.9M","2","18"
"BNDX","","31.8M","-11.52%","21.35M","4.91M","16.45M","3","22"
"CTVA","","31.73M","-31.22%","27.57M","0","27.57M","3","11"
"JEPI","","31.72M","-3.98%","10.84M","10.7M","139.63K","8","51"
"NSC","","31.61M","-34.53%","4.35M","27.26M","-22.92M","2","7"
"GBIL","","31.42M","-3.56%","24.18M","1.18M","23.01M","0","29"
"DD","","31.4M","-17.96%","30.44M","512.85K","29.93M","0","4"
"PLTR","","31.39M","-38.23%","17.19M","10.73M","6.45M","18","40"
"ARKK","","31.2M","0.69%","10.58M","12.79M","-2.2M","15","33"
"ECL","","31.08M","-21.58%","31.08M","0","31.08M","0","4"
"QQQM","","30.92M","42.9%","25.88M","1.97M","23.9M","7","16"
"XYL","","30.75M","-23.39%","27.63M","0","27.63M","0","10"
"IAU","","30.64M","-11.08%","7.99M","15.27M","-7.28M","4","40"
"FUTU","","30.41M","-5.58%","5.96M","18.71M","-12.76M","13","25"
"IEMG","","30.39M","-44.88%","8.6M","12.37M","-3.77M","1","49"
"GVI","","30.33M","210.16%","28.41M","1.44M","26.97M","1","5"
"IJK","","30.27M","1172.75%","0","18.26M","-18.26M","5","5"
"CB","","30.0M","-13.12%","18.31M","2.24M","16.07M","0","7"
"TTWO","","29.97M","189.71%","7.29M","298.45K","6.99M","3","8"
"PEP","","29.8M","-39.6%","11.98M","17.82M","-5.83M","1","3"
"BCE","","29.64M","2030.56%","0","29.64M","-29.64M","0","1"
"HAL","","29.61M","122.85%","16.08M","8.34M","7.74M","10","23"
"SHW","","29.32M","-52.34%","16.72M","4.76M","11.96M","1","9"
"IJR","","29.21M","-25.61%","11.1M","10.28M","823.04K","7","30"
"TT","","29.05M","-34.38%","27.58M","904.09K","26.68M","1","5"
"MLM","","28.72M","-5.18%","2.59M","26.14M","-23.55M","0","9"
"IT","","28.57M","0.93%","746.03K","26.14M","-25.39M","0","6"
"MPC","","28.2M","-2.71%","1.13M","26.41M","-25.28M","1","5"
"AON","","28.05M","-35.26%","966.58K","27.08M","-26.11M","0","3"
"CTRA","","27.54M","3.73%","23.8M","1.12M","22.68M","5","6"
"TMO","","27.52M","6.01%","21.33M","3.97M","17.36M","1","4"
"CFLT","","27.47M","48.88%","991.8K","23.94M","-22.95M","2","7"
"TDY","","27.41M","-15.93%","24.28M","1.85M","22.43M","0","7"
"PDBC","","27.29M","86.44%","19.22M","1.41M","17.81M","3","26"
"SPYV","","27.23M","94.5%","17.74M","6.89M","10.85M","0","28"
"WAB","","27.16M","21.16%","6.8M","20.01M","-13.21M","1","8"
"ORLY","","26.97M","-20.24%","6.57M","12.86M","-6.3M","1","4"
"SLB","","26.65M","55.6%","891.52K","19.63M","-18.74M","1","8"
"PG","","26.43M","-85.57%","26.43M","0","26.43M","0","1"
"IWD","","26.43M","-41.08%","8.73M","8.97M","-243.77K","4","26"
"STZ","","26.32M","-31.91%","3.86M","19.69M","-15.83M","0","10"
"HCCI","","26.25M","153.0%","3.9M","14.25M","-10.35M","1","10"
"AMAT","","26.19M","-43.07%","22.98M","3.21M","19.78M","1","3"
"WELL","","26.0M","-48.84%","24.54M","1.45M","23.09M","1","4"
"VTR","","25.96M","-25.97%","3.07M","18.31M","-15.25M","1","8"
"COO","","25.89M","19.6%","1.38M","23.07M","-21.7M","0","6"
"DFS","","25.83M","-17.42%","17.63M","440.74K","17.19M","0","11"
"SNAP","","25.81M","-49.09%","7.25M","16.46M","-9.21M","7","17"
"ICVT","","25.76M","1703.85%","326.63K","25.06M","-24.73M","2","9"
"EA","","25.75M","-6.3%","303.03K","5.83M","-5.53M","1","14"
"RBLX","","25.69M","4.62%","16.64M","4.21M","12.42M","11","14"
"STT","","25.68M","2.3%","21.93M","2.73M","19.2M","6","6"
"LII","","25.64M","400.85%","25.05M","0","25.05M","0","2"
"NDAQ","","25.54M","252.51%","11.27M","11.71M","-441.38K","1","14"
"UPRO","","25.45M","21.05%","7.51M","15.43M","-7.92M","21","17"
"BOIL","","25.39M","-15.9%","9.27M","12.04M","-2.78M","15","23"
"OLN","","25.23M","2058.08%","7.34M","4.45M","2.89M","12","33"
"KEYS","","25.19M","-64.3%","25.19M","0","25.19M","0","5"
"VWO","","25.0M","-64.29%","2.38M","5.16M","-2.78M","1","42"
"ANET","","24.92M","-40.03%","12.44M","4.04M","8.39M","4","13"
"TFC","","24.79M","129.31%","13.52M","9.61M","3.92M","4","9"
"VIG","","24.7M","-67.77%","12.34M","3.56M","8.78M","6","25"
"BIIB","","24.64M","75.32%","23.47M","629.99K","22.84M","2","3"
"SOXS","","24.6M","-21.64%","7.55M","7.06M","484.55K","4","60"
"EWY","","24.53M","61.78%","20.6M","3.93M","16.67M","3","8"
"LVS","","24.31M","-9.1%","944.86K","5.7M","-4.75M","6","17"
"WST","","24.27M","-44.15%","23.66M","0","23.66M","0","3"
"TAP","","24.17M","-15.4%","0","22.81M","-22.81M","2","6"
"KIM","","24.12M","-14.47%","4.08M","18.08M","-14.0M","0","8"
"EXR","","24.02M","-35.07%","0","20.63M","-20.63M","0","5"
"OPCH","","23.89M","12.32%","0","23.89M","-23.89M","1","3"
"SPDN","","23.86M","15.94%","12.2M","9.79M","2.4M","0","44"
"CRM","","23.84M","-70.95%","14.35M","7.32M","7.03M","4","2"
"AER","","23.69M","49.64%","23.69M","0","23.69M","0","1"
"TRU","","23.58M","556.95%","0","22.6M","-22.6M","2","4"
"TLH","","23.54M","-48.61%","2.89M","16.57M","-13.67M","4","13"
"LDOS","","23.54M","7.86%","293.81K","19.87M","-19.58M","1","7"
"USO","","23.48M","-17.94%","3.83M","14.03M","-10.2M","6","21"
"HON","","23.32M","-47.08%","23.32M","0","23.32M","0","2"
"SWN","","23.23M","651.26%","1.13M","22.09M","-20.96M","1","7"
"BA","","23.22M","-68.59%","0","14.82M","-14.82M","1","5"
"CAH","","23.19M","141.9%","2.23M","16.89M","-14.66M","1","11"
"VBR","","23.08M","351.95%","275.06K","21.86M","-21.59M","3","7"
"HWM","","23.06M","-30.3%","2.0M","20.39M","-18.39M","0","7"
"DLTR","","23.04M","-62.59%","5.64M","5.55M","91.59K","4","31"
"NOW","","22.99M","3.07%","0","22.99M","-22.99M","1","0"
"BIDU","","22.83M","-27.03%","1.44M","16.92M","-15.48M","2","16"
"FTV","","22.77M","-27.2%","18.48M","3.95M","14.53M","1","3"
"FCX","","22.76M","-71.55%","7.03M","15.73M","-8.7M","7","5"
"AMC","","22.71M","140.57%","12.88M","873.2K","12.01M","6","4"
"CSX","","22.57M","18.35%","21.23M","0","21.23M","0","4"
"FXE","","22.54M","234.17%","2.92M","19.12M","-16.2M","1","3"
"CMI","","22.27M","-46.21%","1.02M","2.63M","-1.61M","0","10"
"HSY","","22.24M","31.53%","3.44M","5.83M","-2.39M","1","17"
"STX","","22.23M","38.68%","5.2M","14.37M","-9.18M","3","15"
"COWZ","","22.1M","-23.06%","13.56M","4.39M","9.18M","4","20"
"BF/B","","22.05M","-4.09%","0","20.15M","-20.15M","1","7"
"BBWI","","22.05M","-39.43%","0","22.05M","-22.05M","0","4"
"HRL","","21.95M","-23.04%","20.37M","985.0K","19.39M","0","5"
"ISRG","","21.87M","-28.42%","16.87M","1.17M","15.7M","0","5"
"HDB","","21.84M","290.11%","0","11.82M","-11.82M","2","1"
"AAL","","21.74M","18.76%","11.52M","1.41M","10.1M","5","9"
"MS","","21.72M","-82.67%","17.64M","1.53M","16.1M","2","4"
"ZM","","21.67M","84.36%","11.37M","5.54M","5.83M","11","17"
"AKAM","","21.58M","-13.89%","6.06M","6.27M","-211.36K","1","11"
"TZA","","21.57M","10.97%","9.01M","8.28M","732.71K","7","30"
"UNP","","21.4M","-39.85%","13.1M","8.29M","4.81M","0","3"
"VXF","","21.21M","159.84%","929.71K","10.64M","-9.71M","2","15"
"XRAY","","21.2M","250.27%","11.29M","9.91M","1.39M","0","3"
"SCO","","21.15M","140.04%","8.54M","6.1M","2.43M","5","15"
"DXCM","","21.15M","-73.39%","5.23M","7.07M","-1.84M","3","21"
"RH","","21.03M","832.59%","6.36M","7.04M","-678.86K","3","18"
"IUSB","","21.02M","67.14%","9.56M","4.55M","5.01M","0","26"
"KLAC","","20.88M","-21.74%","20.04M","0","20.04M","2","3"
"FTSM","","20.85M","-12.11%","10.19M","7.19M","2.99M","0","19"
"BKLN","","20.81M","-56.47%","17.66M","1.55M","16.11M","2","11"
"CE","","20.75M","-51.25%","1.96M","0","1.96M","0","8"
"AMP","","20.63M","-47.29%","1.69M","18.94M","-17.25M","0","4"
"AVTR","","20.6M","156.21%","4.18M","2.29M","1.89M","1","7"
"ACWI","","20.45M","-68.36%","4.74M","8.15M","-3.41M","0","10"
"IP","","20.37M","-10.86%","20.1M","266.56K","19.84M","0","2"
"IOT","","20.37M","346.89%","2.04M","10.01M","-7.96M","11","14"
"DLO","","20.32M","-5.83%","14.9M","5.42M","9.48M","2","2"
"EWW","","20.1M","21.6%","7.44M","10.59M","-3.16M","1","13"
"MOS","","20.06M","-39.01%","5.39M","13.5M","-8.11M","1","8"
"BKR","","20.03M","-33.11%","362.99K","14.88M","-14.52M","4","11"
"JEPQ","","19.94M","17.78%","2.61M","16.68M","-14.07M","3","13"
"PAYC","","19.89M","-21.75%","18.46M","831.13K","17.63M","0","6"
"SCHF","","19.84M","25.43%","5.38M","10.23M","-4.85M","0","16"
"FBIN","","19.82M","-39.29%","4.59M","10.36M","-5.78M","2","9"
"CAT","","19.74M","14.68%","2.04M","3.02M","-977.42K","2","4"
"ETN","","19.6M","-42.61%","1.87M","5.65M","-3.77M","0","9"
"SHOP","","19.54M","0.75%","3.05M","11.61M","-8.56M","7","7"
"EQT","","19.51M","-67.17%","4.02M","12.39M","-8.38M","13","10"
"PKG","","19.51M","14.63%","18.9M","616.63K","18.28M","0","5"
"A","","19.47M","-62.18%","18.67M","807.29K","17.86M","0","4"
"MA","","19.38M","-44.24%","14.35M","5.03M","9.32M","1","2"
"WYNN","","19.38M","58.0%","3.53M","1.36M","2.17M","5","19"
"SPTL","","19.31M","-45.62%","12.13M","621.56K","11.51M","1","12"
"BNS","","19.26M","876.88%","19.26M","0","19.26M","0","1"
"MINT","","19.23M","-75.87%","3.66M","2.75M","919.04K","0","33"
"MSCI","","19.22M","-48.58%","19.22M","0","19.22M","0","3"
"FMC","","19.21M","-17.68%","0","18.79M","-18.79M","0","6"
"PANW","","19.08M","-89.5%","5.02M","12.1M","-7.08M","2","4"
"CMCSA","","19.03M","-39.33%","0","14.84M","-14.84M","0","3"
"KMX","","19.02M","-4.8%","13.28M","5.12M","8.16M","1","7"
"VT","","18.94M","68.19%","13.94M","2.69M","11.25M","6","13"
"WY","","18.94M","224.52%","0","18.6M","-18.6M","0","5"
"ABNB","","18.91M","-3.5%","5.83M","7.6M","-1.78M","4","8"
"DUOL","","18.86M","729.98%","1.25M","17.61M","-16.36M","2","6"
"RIVN","","18.83M","-63.53%","8.6M","7.52M","1.08M","23","19"
"SPOT","","18.79M","1.14%","4.62M","11.32M","-6.7M","0","19"
"TAL","","18.76M","2.42%","15.56M","3.2M","12.36M","2","5"
"IJJ","","18.61M","428.72%","18.31M","308.95K","18.0M","1","6"
"URA","","18.57M","191.88%","14.34M","4.22M","10.12M","3","3"
"XPEV","","18.52M","120.37%","3.77M","7.2M","-3.43M","18","16"
"IVE","","18.52M","293.08%","8.89M","4.41M","4.48M","1","16"
"JCI","","18.35M","-19.51%","9.15M","8.46M","682.93K","2","6"
"PARA","","18.32M","140.15%","5.39M","9.87M","-4.48M","14","24"
"SPLG","","18.29M","-3.71%","12.99M","1.72M","11.27M","4","20"
"EMN","","18.28M","10.27%","0","17.48M","-17.48M","0","5"
"FITB","","17.99M","-1.67%","5.98M","8.22M","-2.24M","2","9"
