"Symbol","Sentiment","TotalAmount","DailyAmount Change","AtAsk","AtBid","NetValue","DPTrades","BlockTrades"
"MDB","","126.01M","-22.7%","53.43M","47.57M","5.87M","16","122"
"PFE","","125.02M","74.38%","107.55M","13.66M","93.89M","4","7"
"PARA","","122.88M","894.04%","104.22M","10.71M","93.51M","20","36"
"ST","","122.44M","1712.05%","303.72K","267.36K","36.37K","2","4"
"TXN","","122.18M","189.7%","92.97M","19.59M","73.38M","2","12"
"KLAC","","119.19M","517.04%","113.55M","5.64M","107.92M","0","3"
"MSI","","118.96M","218.23%","92.5M","26.46M","66.05M","0","9"
"NOW","","117.32M","578.18%","8.84M","108.48M","-99.64M","1","6"
"PGR","","116.68M","55.49%","80.77M","33.48M","47.29M","0","5"
"CME","","114.04M","74.38%","3.7M","16.28M","-12.58M","0","26"
"PH","","111.29M","882.61%","10.04M","95.72M","-85.68M","0","9"
"TT","","110.83M","423.59%","103.07M","3.84M","99.23M","2","11"
"EBAY","","110.4M","1009.4%","109.5M","0","109.5M","0","9"
"CB","","109.8M","76.68%","6.49M","68.73M","-62.23M","1","11"
"FCX","","108.25M","81.39%","85.5M","3.14M","82.36M","12","15"
"WDAY","","108.05M","187.42%","81.0M","13.64M","67.35M","1","11"
"TMO","","106.3M","-21.18%","0","86.03M","-86.03M","2","10"
"UNH","","106.0M","47.12%","91.34M","7.39M","83.96M","1","3"
"KVUE","","104.72M","-41.29%","58.21M","36.83M","21.38M","8","42"
"C","","104.65M","-13.82%","45.79M","18.8M","26.99M","8","19"
"CSX","","104.64M","54.63%","2.96M","84.45M","-81.49M","2","21"
"PINS","","104.57M","41.26%","23.04M","23.98M","-933.1K","8","20"
"ACLS","","102.61M","5939.38%","101.37M","439.81K","100.93M","0","6"
"AFRM","","100.59M","66.89%","39.04M","43.22M","-4.18M","143","108"
"BP","","100.41M","835.25%","20.7M","79.71M","-59.0M","6","4"
"ORLY","","100.04M","71.01%","88.8M","6.51M","82.29M","0","7"
"SLAB","","99.68M","2306.44%","1.47M","98.22M","-96.75M","0","4"
"EFA","","98.12M","-17.68%","58.81M","17.96M","40.85M","2","90"
"ASML","","97.45M","303.67%","6.92M","90.54M","-83.62M","2","3"
"SQ","","97.24M","35.11%","34.34M","58.35M","-24.0M","18","17"
"UNP","","97.16M","62.5%","34.61M","57.65M","-23.04M","1","6"
"PEP","","97.14M","48.75%","35.0M","58.06M","-23.06M","0","8"
"BA","","96.98M","41.72%","79.62M","7.9M","71.72M","8","4"
"TNA","","96.77M","-10.57%","42.79M","32.43M","10.36M","53","138"
"IEFA","","96.51M","-2.34%","22.08M","43.14M","-21.06M","6","130"
"TSM","","94.36M","-21.57%","88.87M","0","88.87M","3","2"
"VTEB","","94.22M","-40.55%","64.67M","6.97M","57.7M","4","77"
"ETN","","93.16M","533.74%","31.81M","60.27M","-28.46M","3","6"
"QCOM","","92.86M","11.42%","78.93M","8.39M","70.53M","9","5"
"VIG","","91.25M","-22.4%","44.22M","30.01M","14.21M","6","41"
"MA","","90.59M","-13.89%","80.57M","10.01M","70.56M","1","4"
"EQIX","","89.63M","232.38%","0","69.42M","-69.42M","0","15"
"COST","","89.35M","-37.71%","25.28M","64.06M","-38.78M","2","3"
"GFS","","87.9M","611.89%","7.88M","80.02M","-72.14M","2","8"
"CERE","","87.64M","-15.74%","38.1M","30.5M","7.6M","15","28"
"BIV","","87.48M","54.97%","79.71M","2.6M","77.11M","0","19"
"PYPL","","87.14M","164.29%","80.58M","4.75M","75.83M","9","7"
"ORCL","","86.14M","143.05%","4.01M","80.09M","-76.08M","3","2"
"VICI","","86.01M","31.91%","16.08M","68.65M","-52.57M","4","9"
"SYY","","85.3M","238.52%","2.5M","10.67M","-8.16M","4","27"
"CRSP","","84.75M","723.44%","21.89M","30.71M","-8.82M","49","125"
"MCHP","","82.59M","53.25%","3.29M","79.3M","-76.01M","1","11"
"CAR","","82.21M","348.24%","43.58M","14.67M","28.91M","8","103"
"ALLE","","80.33M","2235.38%","71.66M","4.1M","67.56M","1","15"
"BLV","","80.09M","472.84%","3.17M","7.35M","-4.18M","0","9"
"ABBV","","79.81M","109.88%","26.5M","28.19M","-1.69M","2","10"
"DHI","","79.28M","322.37%","11.84M","1.64M","10.21M","5","13"
"SMCI","","79.24M","-13.35%","36.46M","29.66M","6.8M","31","125"
"DLR","","78.77M","251.81%","1.88M","74.22M","-72.33M","3","10"
"GPN","","78.55M","482.3%","1.64M","76.03M","-74.39M","0","9"
"ENTG","","77.74M","2301.46%","1.53M","76.2M","-74.67M","0","4"
"HD","","77.62M","10.53%","77.62M","0","77.62M","0","4"
"RBLX","","77.33M","173.65%","7.32M","64.03M","-56.7M","24","38"
"DOV","","76.98M","822.23%","76.98M","0","76.98M","0","4"
"LECO","","76.69M","960.47%","75.51M","0","75.51M","0","2"
"RSP","","76.38M","-52.28%","13.27M","40.63M","-27.37M","11","72"
"TMUS","","75.06M","45.45%","12.07M","42.31M","-30.24M","8","16"
"SHOP","","74.66M","89.84%","74.66M","0","74.66M","3","1"
"GM","","74.5M","-8.82%","18.04M","47.18M","-29.14M","4","11"
"SOXL","","74.4M","-21.46%","23.06M","33.87M","-10.81M","27","119"
"NKE","","72.38M","23.61%","40.47M","22.8M","17.67M","5","5"
"JPST","","71.88M","-9.26%","47.1M","7.06M","40.04M","0","67"
"SCHF","","71.72M","241.87%","54.16M","619.83K","53.54M","3","25"
"GPC","","71.51M","103.05%","33.76M","36.27M","-2.5M","0","9"
"BXP","","71.19M","1449.01%","40.65M","17.97M","22.67M","3","18"
"NVO","","71.18M","319.9%","0","71.18M","-71.18M","3","2"
"USHY","","71.17M","325.13%","46.92M","17.62M","29.3M","3","24"
"RH","","70.88M","438.67%","47.69M","19.54M","28.15M","11","78"
"CCI","","70.86M","-60.87%","36.06M","10.64M","25.41M","4","27"
"SPYV","","70.38M","-67.43%","56.19M","8.79M","47.4M","1","16"
"DAL","","70.19M","65.4%","25.67M","5.38M","20.29M","7","29"
"SWK","","70.15M","255.54%","54.83M","0","54.83M","0","13"
"COP","","69.93M","136.14%","14.0M","14.53M","-530.03K","4","11"
"GILD","","69.89M","-5.38%","52.9M","12.89M","40.01M","3","11"
"SLB","","69.19M","273.93%","8.84M","60.35M","-51.51M","3","7"
"W","","68.55M","243.6%","9.85M","38.93M","-29.08M","7","54"
"FI","","68.1M","199.31%","858.16K","55.9M","-55.04M","2","7"
"VTV","","67.46M","-35.06%","28.15M","7.77M","20.38M","8","82"
"DASH","","67.27M","52.31%","43.09M","11.8M","31.29M","15","32"
"ABNB","","67.01M","56.89%","3.42M","54.43M","-51.01M","2","16"
"ROK","","66.99M","261.43%","39.82M","27.17M","12.66M","1","9"
"MMC","","66.7M","-44.15%","64.37M","2.33M","62.05M","0","5"
"SHEL","","66.65M","42.1%","12.89M","52.71M","-39.82M","9","14"
"SCHW","","66.3M","104.56%","14.73M","40.68M","-25.95M","1","14"
"NSC","","66.21M","43.4%","0","62.66M","-62.66M","0","11"
"SPXL","","66.0M","-24.83%","14.64M","18.26M","-3.62M","33","107"
"BAC","","65.14M","0.68%","3.41M","48.72M","-45.31M","2","5"
"IWB","","65.09M","46.09%","40.39M","12.03M","28.36M","6","58"
"AMBA","","65.03M","5069.13%","65.03M","0","65.03M","0","2"
"WM","","65.01M","297.46%","58.81M","0","58.81M","0","9"
"BKNG","","64.94M","36.32%","0","64.94M","-64.94M","0","3"
"AME","","64.76M","39.8%","29.95M","4.22M","25.73M","0","8"
"CNM","","64.52M","70.46%","5.2M","46.44M","-41.24M","2","20"
"GS","","64.38M","-45.88%","45.17M","15.25M","29.93M","1","9"
"RCL","","63.5M","30.89%","1.57M","14.2M","-12.63M","1","14"
"ANET","","62.73M","295.67%","50.71M","1.97M","48.74M","2","17"
"HCA","","62.42M","8.23%","1.84M","12.88M","-11.03M","2","17"
"MELI","","62.14M","168.89%","62.14M","0","62.14M","3","0"
"SBAC","","62.08M","166.74%","45.58M","14.85M","30.73M","0","21"
"DUK","","61.71M","3.41%","1.72M","51.14M","-49.42M","0","10"
"F","","61.22M","83.5%","2.91M","56.33M","-53.41M","1","16"
"MU","","61.1M","6.88%","6.85M","11.39M","-4.54M","5","15"
"IR","","60.6M","298.58%","52.38M","4.39M","47.99M","5","4"
"WMT","","60.14M","-18.53%","19.12M","41.02M","-21.91M","5","3"
"SNOW","","60.05M","-39.01%","40.15M","18.97M","21.19M","20","27"
"VUG","","59.82M","-14.1%","30.7M","10.92M","19.78M","3","67"
"IEMG","","59.66M","-60.21%","19.03M","13.69M","5.34M","0","67"
"FOUR","","59.6M","741.03%","53.88M","3.42M","50.45M","2","12"
"SE","","59.44M","33.96%","54.99M","3.45M","51.54M","5","9"
"LYV","","58.22M","62.18%","54.42M","1.43M","52.99M","3","13"
"EXPE","","58.14M","166.47%","2.51M","54.95M","-52.43M","2","19"
"PLD","","57.91M","5.79%","41.93M","0","41.93M","3","9"
"PANW","","57.09M","-72.15%","45.57M","4.11M","41.45M","3","14"
"TER","","56.32M","379.15%","55.44M","884.31K","54.55M","0","8"
"PCG","","56.31M","-7.84%","2.49M","50.5M","-48.0M","1","15"
"EW","","56.25M","23.82%","20.87M","29.0M","-8.12M","7","20"
"JBL","","55.86M","396.53%","50.32M","2.77M","47.55M","4","11"
"MINT","","55.65M","-3.7%","4.22M","39.79M","-35.57M","0","32"
"KO","","55.4M","-54.87%","51.02M","4.38M","46.63M","3","1"
"JKHY","","55.33M","229.86%","49.34M","4.74M","44.61M","1","5"
"CVS","","55.28M","11.84%","22.37M","27.03M","-4.66M","6","5"
"MTCH","","55.12M","101.8%","0","54.43M","-54.43M","2","5"
"LLY","","55.01M","17.36%","50.01M","5.0M","45.01M","0","5"
"WEX","","54.3M","6058.23%","0","509.71K","-509.71K","1","2"
"VT","","54.18M","146.76%","21.61M","20.63M","982.39K","10","38"
"MCK","","54.14M","0.72%","8.93M","0","8.93M","0","12"
"PXD","","54.11M","-57.84%","19.38M","21.06M","-1.68M","15","17"
"ADI","","53.82M","41.84%","38.86M","8.6M","30.26M","0","10"
"ICLR","","53.55M","148.0%","4.65M","10.25M","-5.59M","0","31"
"ASND","","53.27M","34.7%","4.53M","48.31M","-43.78M","1","6"
"CPNG","","53.13M","345.3%","33.28M","3.9M","29.38M","10","38"
"AXSM","","52.98M","2137.61%","50.07M","491.42K","49.58M","1","9"
"BNDX","","52.34M","-36.32%","39.78M","4.51M","35.26M","2","34"
"VWO","","51.67M","-9.75%","12.86M","27.9M","-15.04M","4","54"
"IJR","","51.46M","-41.27%","35.45M","6.84M","28.61M","7","36"
"SBUX","","50.63M","66.02%","28.14M","9.66M","18.48M","7","6"
"CRM","","50.58M","-58.32%","0","6.18M","-6.18M","1","7"
"HON","","50.34M","83.52%","13.09M","24.81M","-11.73M","3","12"
"SCHD","","50.33M","-42.15%","13.85M","18.08M","-4.23M","5","60"
"ADSK","","49.83M","164.83%","44.38M","0","44.38M","0","14"
"NET","","49.39M","143.28%","45.34M","1.56M","43.77M","1","13"
"RIVN","","49.26M","-10.74%","17.48M","30.37M","-12.9M","14","47"
"DVN","","48.56M","12.92%","42.68M","2.15M","40.53M","6","15"
"HRB","","47.93M","350.37%","6.12M","41.81M","-35.69M","0","3"
"EXC","","47.59M","-9.56%","34.66M","0","34.66M","4","11"
"TTD","","47.49M","167.58%","36.61M","1.95M","34.66M","4","12"
"V","","46.6M","-26.91%","46.6M","0","46.6M","0","2"
"AVTR","","45.99M","204.2%","5.59M","22.31M","-16.72M","7","28"
"ALB","","45.8M","27.45%","6.66M","32.23M","-25.57M","13","48"
"ITOT","","45.39M","43.14%","29.42M","6.02M","23.39M","3","31"
"IYR","","45.25M","-5.22%","24.91M","16.52M","8.38M","10","18"
"SIMO","","44.93M","749.74%","44.93M","0","44.93M","0","2"
"TOST","","44.73M","532.88%","37.65M","2.22M","35.43M","4","13"
"EOG","","44.4M","130.18%","27.63M","741.98K","26.89M","1","13"
"UAL","","44.25M","46.53%","32.52M","8.61M","23.91M","7","25"
"FLT","","44.16M","365.88%","535.42K","791.12K","-255.7K","2","12"
"AON","","43.82M","-47.16%","42.36M","810.59K","41.55M","0","5"
"CNHI","","43.82M","14.25%","17.93M","25.56M","-7.63M","0","4"
"AZO","","43.06M","279.93%","0","43.06M","-43.06M","0","4"
"XBIL","","42.97M","1184.52%","0","40.81M","-40.81M","0","6"
"PLTR","","42.78M","-43.18%","23.77M","12.3M","11.47M","9","47"
"VDE","","42.66M","103.74%","36.65M","4.16M","32.49M","6","11"
"USB","","42.65M","38.69%","7.44M","2.61M","4.83M","1","12"
"MRVL","","42.49M","27.67%","33.88M","8.15M","25.73M","9","2"
"ALV","","42.21M","415.23%","0","3.78M","-3.78M","1","3"
"LOW","","42.17M","27.06%","6.65M","8.81M","-2.17M","0","11"
"CHTR","","42.16M","-5.12%","29.11M","1.8M","27.31M","0","19"
"IBN","","42.07M","-32.38%","0","42.07M","-42.07M","3","2"
"LII","","41.76M","496.0%","0","0","0","2","0"
"ESTC","","41.72M","72.49%","5.97M","11.21M","-5.24M","6","32"
"MMM","","41.69M","-18.97%","1.0M","37.52M","-36.52M","1","10"
"DTE","","41.64M","41.03%","41.33M","302.33K","41.03M","1","10"
"MNST","","41.42M","24.69%","37.01M","0","37.01M","3","12"
"BSV","","41.29M","-70.7%","16.03M","9.97M","6.06M","1","49"
"DKNG","","41.27M","-8.53%","30.81M","5.92M","24.89M","19","24"
"MBB","","41.13M","-45.03%","18.05M","10.7M","7.35M","5","47"
"LDOS","","40.96M","340.36%","40.96M","0","40.96M","0","5"
"D","","40.81M","-23.84%","9.96M","12.27M","-2.31M","4","35"
"VO","","40.73M","17.93%","4.44M","29.33M","-24.9M","2","37"
"JNK","","40.7M","120.13%","13.2M","25.24M","-12.04M","5","27"
"TEL","","40.57M","87.94%","31.17M","5.9M","25.27M","4","8"
"FTV","","40.33M","430.2%","35.75M","3.4M","32.35M","1","8"
"ON","","40.2M","90.38%","4.85M","29.67M","-24.82M","9","11"
"CZR","","40.01M","62.93%","2.92M","33.93M","-31.01M","4","13"
"CSCO","","39.98M","-52.67%","7.27M","32.71M","-25.44M","2","2"
"SOXS","","39.96M","22.17%","11.5M","12.39M","-886.77K","6","79"
"DE","","39.95M","69.31%","22.77M","0","22.77M","0","8"
"OKTA","","39.9M","135.19%","1.0M","34.9M","-33.9M","0","13"
"AMT","","39.86M","-25.24%","33.43M","4.69M","28.74M","1","5"
"BKR","","39.86M","310.21%","9.51M","9.36M","148.91K","1","24"
"ELV","","39.75M","10.67%","0","38.79M","-38.79M","0","10"
"TXRH","","39.69M","196.13%","19.82M","0","19.82M","1","1"
"VEEV","","39.65M","-16.44%","972.87K","26.13M","-25.16M","0","22"
"POWI","","39.65M","2309.47%","0","39.65M","-39.65M","0","1"
"ADP","","39.56M","-57.51%","2.56M","32.58M","-30.01M","1","6"
"ICE","","39.56M","-52.37%","10.25M","28.68M","-18.44M","1","5"
"SNAP","","39.35M","131.26%","30.64M","2.25M","28.39M","5","15"
"TJX","","39.0M","65.59%","25.74M","11.04M","14.71M","3","8"
"MDT","","38.79M","-20.38%","8.13M","17.82M","-9.7M","4","9"
"NCLH","","38.45M","36.29%","31.69M","6.76M","24.93M","11","24"
"ARW","","38.4M","93.21%","38.4M","0","38.4M","0","1"
"SO","","38.27M","-41.17%","38.27M","0","38.27M","0","2"
"ET","","38.17M","482.23%","666.0K","31.03M","-30.36M","3","9"
"CNC","","38.13M","65.3%","4.88M","8.88M","-4.0M","3","17"
"AAL","","38.08M","-4.66%","15.75M","18.43M","-2.68M","1","42"
"BKLN","","37.85M","-24.0%","21.12M","14.78M","6.35M","0","19"
"EIX","","37.77M","121.75%","15.53M","1.42M","14.11M","2","18"
"XPO","","37.69M","84.27%","15.56M","12.96M","2.6M","3","16"
"PHM","","37.65M","7.72%","37.65M","0","37.65M","0","8"
"UPRO","","37.64M","32.97%","11.93M","12.08M","-147.96K","16","49"
"VXF","","37.47M","48.57%","32.77M","984.83K","31.78M","0","12"
"CL","","37.22M","7.43%","1.83M","17.91M","-16.08M","2","4"
"HA","","37.02M","504.34%","0","37.02M","-37.02M","2","0"
"GBIL","","36.82M","8.12%","2.67M","11.72M","-9.04M","0","32"
"BOND","","36.12M","292.81%","7.64M","26.8M","-19.15M","2","13"
"GE","","35.99M","-15.08%","12.38M","11.62M","761.87K","2","8"
"WST","","35.71M","437.76%","1.74M","11.96M","-10.22M","1","18"
"INSP","","35.64M","162.1%","28.2M","6.5M","21.7M","2","15"
"IDXX","","35.46M","21.45%","0","22.43M","-22.43M","3","2"
"DDOG","","35.35M","-23.84%","11.14M","21.42M","-10.28M","9","13"
"HDB","","35.31M","210.48%","32.93M","0","32.93M","0","4"
"PAYC","","35.26M","182.48%","31.6M","2.16M","29.44M","2","10"
"KKR","","35.05M","61.36%","29.95M","2.99M","26.96M","1","9"
"IWO","","34.96M","3.37%","9.96M","23.48M","-13.53M","5","23"
"KRE","","34.88M","-49.54%","15.9M","13.37M","2.54M","13","29"
"PULS","","34.82M","36.74%","25.08M","3.77M","21.31M","0","22"
"MET","","34.71M","43.92%","5.28M","26.2M","-20.92M","2","14"
"DOCU","","34.69M","70.43%","11.47M","15.29M","-3.82M","32","61"
"IWP","","34.58M","-8.27%","4.58M","23.35M","-18.78M","5","20"
"NIO","","34.51M","-36.44%","11.9M","19.79M","-7.89M","4","37"
"USO","","34.33M","-27.13%","11.1M","19.05M","-7.95M","2","26"
"SRLN","","34.3M","-17.58%","24.91M","5.84M","19.07M","0","21"
"VEA","","34.13M","-45.76%","10.68M","6.71M","3.97M","2","65"
"VLTO","","34.11M","1101.47%","33.2M","919.44K","32.28M","1","11"
"PCOR","","34.02M","400.18%","0","2.02M","-2.02M","0","3"
"HYD","","34.02M","73.28%","19.82M","13.08M","6.73M","2","15"
"COR","","34.01M","11.53%","3.72M","28.6M","-24.88M","1","7"
"DT","","33.82M","396.99%","29.49M","1.15M","28.34M","0","13"
"ALGN","","33.75M","300.73%","6.76M","12.14M","-5.39M","3","17"
"BZ","","33.44M","717.86%","0","33.44M","-33.44M","0","5"
"SGEN","","33.06M","-0.24%","11.38M","13.98M","-2.6M","5","20"
"BLDR","","33.02M","127.87%","879.4K","30.85M","-29.97M","3","8"
"GRMN","","32.91M","-6.92%","32.91M","0","32.91M","0","7"
"UDR","","32.91M","243.75%","10.98M","0","10.98M","0","15"
"HLT","","32.85M","-23.04%","0","31.3M","-31.3M","0","4"
"RIO","","32.85M","198.58%","4.02M","28.83M","-24.81M","0","2"
"ILMN","","32.59M","9.68%","6.05M","23.81M","-17.76M","4","17"
"SAP","","32.4M","1255.74%","0","28.4M","-28.4M","0","2"
"XMHQ","","31.85M","479.73%","31.03M","0","31.03M","0","10"
"JNJ","","31.74M","-20.17%","31.74M","0","31.74M","4","0"
"EDR","","31.55M","89.84%","23.25M","1.6M","21.64M","2","14"
"CNP","","31.22M","26.35%","8.37M","5.6M","2.76M","4","44"
"MAT","","31.2M","2207.56%","512.02K","30.69M","-30.18M","0","2"
"M","","31.2M","248.15%","30.27M","640.44K","29.63M","5","3"
"LYFT","","31.07M","284.58%","21.99M","7.44M","14.55M","10","14"
"ANGL","","31.06M","80.36%","27.16M","3.39M","23.77M","1","10"
"NVTS","","31.04M","0%","0","30.7M","-30.7M","0","3"
"URI","","31.03M","29.62%","493.24K","28.68M","-28.19M","0","10"
"FAF","","30.95M","1273.32%","30.95M","0","30.95M","0","1"
"BIIB","","30.74M","75.71%","11.25M","7.87M","3.38M","1","18"
"ELAN","","30.65M","243.63%","18.03M","11.99M","6.04M","2","7"
"UTWY","","30.5M","2335.56%","21.45M","8.25M","13.2M","0","9"
"ENPH","","30.42M","1.58%","10.85M","7.77M","3.08M","11","47"
"PEG","","30.38M","94.16%","4.55M","14.57M","-10.01M","3","7"
"APTV","","30.35M","-22.87%","2.06M","22.36M","-20.3M","4","15"
"TFLO","","30.09M","0.66%","4.16M","14.18M","-10.02M","0","29"
"BX","","29.62M","-32.96%","17.57M","12.05M","5.52M","5","1"
"QQQM","","29.43M","-78.08%","12.35M","5.26M","7.09M","9","36"
"MKSI","","29.34M","1847.94%","28.55M","783.94K","27.77M","0","3"
"GDDY","","29.21M","5.71%","271.94K","701.45K","-429.51K","1","5"
"BSX","","29.19M","-2.19%","11.37M","17.82M","-6.45M","0","8"
"PSX","","29.13M","-48.14%","5.87M","16.38M","-10.51M","5","10"
"CCJ","","28.93M","44.31%","15.66M","10.51M","5.15M","3","12"
"UPS","","28.85M","-69.57%","0","21.07M","-21.07M","0","8"
"VONV","","28.7M","-14.22%","17.82M","9.41M","8.41M","4","10"
"HCP","","28.69M","377.69%","7.71M","13.59M","-5.88M","9","13"
"FDX","","28.67M","-27.07%","25.28M","2.55M","22.72M","3","9"
"SPTL","","28.52M","29.67%","11.47M","17.06M","-5.59M","2","13"
"SPLG","","28.5M","-40.21%","12.4M","4.53M","7.87M","3","37"
"GOOG","","28.5M","-58.25%","28.5M","0","28.5M","1","0"
"STX","","28.45M","190.23%","12.46M","5.82M","6.64M","0","20"
"TFC","","28.36M","-19.24%","2.81M","14.59M","-11.78M","5","14"
"FSLR","","28.35M","76.58%","13.1M","10.16M","2.94M","10","49"
"KRTX","","28.19M","58.91%","4.69M","1.12M","3.58M","0","18"
"NRG","","28.19M","110.01%","25.33M","2.86M","22.47M","2","9"
"DPZ","","28.13M","25.13%","2.54M","24.7M","-22.17M","0","11"
"CELH","","28.11M","37.99%","15.74M","279.23K","15.46M","4","8"
"XEL","","28.08M","59.95%","14.94M","8.72M","6.23M","5","15"
"THC","","27.88M","148.57%","942.86K","22.58M","-21.64M","0","12"
"FWONK","","27.68M","105.52%","17.72M","2.07M","15.65M","0","19"
"EWZ","","27.65M","-42.53%","5.31M","17.62M","-12.31M","1","28"
"FTNT","","27.65M","55.74%","23.28M","0","23.28M","1","15"
"AER","","27.6M","120.75%","6.77M","5.06M","1.71M","3","17"
"JAAA","","27.31M","11.88%","19.56M","4.43M","15.13M","1","22"
"OUT","","27.26M","345.47%","0","472.96K","-472.96K","0","2"
"REGN","","27.18M","-39.85%","11.65M","14.61M","-2.97M","1","9"
"VB","","27.12M","-22.28%","3.64M","14.68M","-11.03M","2","39"
"J","","26.83M","-19.58%","8.01M","18.42M","-10.41M","0","10"
"TBIL","","26.77M","111.75%","23.91M","0","23.91M","0","12"
"WH","","26.76M","248.85%","12.26M","1.67M","10.58M","0","6"
"ACLX","","26.62M","558.95%","11.33M","12.06M","-729.58K","2","12"
"PNC","","26.61M","-10.97%","3.95M","15.07M","-11.12M","3","15"
"CALF","","26.45M","36.15%","17.46M","7.36M","10.1M","2","16"
"CDAY","","26.42M","179.4%","21.86M","0","21.86M","0","7"
