"Symbol","Sentiment","TotalAmount","DailyAmount Change","AtAsk","AtBid","NetValue","DPTrades","BlockTrades"
"GOOGL","","254.85M","-39.07%","63.21M","104.1M","-40.89M","61","268"
"AGG","","241.73M","54.75%","147.76M","37.12M","110.64M","5","167"
"IWD","","238.07M","35.32%","83.92M","122.18M","-38.27M","10","87"
"BA","","226.8M","50.35%","80.37M","80.58M","-214.93K","46","303"
"AVGO","","216.66M","-70.26%","90.95M","102.72M","-11.77M","19","48"
"PANW","","198.85M","148.29%","76.53M","82.18M","-5.64M","53","236"
"VCIT","","197.78M","198.38%","28.04M","159.1M","-131.06M","3","45"
"MUB","","182.51M","32.84%","89.4M","41.44M","47.96M","10","154"
"SQ","","179.69M","218.11%","104.22M","51.55M","52.66M","42","127"
"TGH","","176.52M","571.73%","0","175.83M","-175.83M","6","2"
"SJNK","","175.99M","3142.09%","169.41M","3.67M","165.74M","2","14"
"VTI","","172.94M","26.64%","31.32M","65.82M","-34.5M","16","180"
"PFE","","168.4M","202.32%","134.76M","25.01M","109.74M","17","86"
"UPS","","168.07M","160.24%","146.52M","12.65M","133.87M","1","42"
"PYPL","","166.12M","94.31%","95.56M","42.53M","53.03M","45","127"
"USHY","","162.54M","398.03%","132.45M","26.66M","105.79M","0","21"
"VTIP","","160.71M","355.74%","1.51M","152.02M","-150.5M","1","22"
"COIN","","159.29M","65.23%","74.28M","64.1M","10.17M","76","270"
"WFC","","157.29M","27.64%","134.6M","16.82M","117.78M","9","48"
"CRWD","","155.6M","399.08%","73.42M","51.81M","21.6M","23","179"
"CI","","155.38M","201.78%","139.87M","1.25M","138.61M","3","20"
"ABBV","","154.5M","41.7%","22.69M","107.54M","-84.85M","6","54"
"BABA","","153.1M","-10.58%","54.14M","37.38M","16.77M","55","195"
"ROKU","","150.07M","254.39%","79.95M","49.61M","30.33M","48","232"
"KVUE","","145.87M","62.1%","991.78K","102.08M","-101.09M","2","25"
"JPM","","145.28M","27.58%","101.49M","19.01M","82.48M","17","68"
"RCL","","144.83M","306.74%","38.48M","63.51M","-25.03M","1","24"
"MELI","","144.64M","233.88%","44.27M","13.1M","31.17M","1","18"
"IEF","","144.03M","125.68%","64.15M","57.13M","7.02M","8","84"
"HON","","142.95M","247.7%","134.13M","2.75M","131.38M","3","31"
"SPLG","","142.0M","302.74%","125.84M","1.01M","124.83M","4","32"
"SLF","","141.71M","116.7%","141.71M","0","141.71M","1","4"
"C","","139.32M","52.8%","107.77M","13.3M","94.46M","14","49"
"PXD","","137.37M","70.7%","33.61M","88.19M","-54.58M","15","52"
"BND","","137.35M","34.97%","71.85M","21.06M","50.78M","3","101"
"WBD","","136.56M","1123.38%","7.31M","2.04M","5.27M","3","27"
"MMC","","135.93M","323.68%","123.43M","6.12M","117.31M","1","32"
"ARGX","","132.03M","2983.18%","23.41M","74.01M","-50.6M","7","18"
"CRM","","128.29M","35.05%","54.24M","45.06M","9.18M","16","51"
"INTU","","127.97M","296.99%","98.95M","16.84M","82.12M","8","17"
"KO","","124.67M","-15.38%","7.8M","81.8M","-74.0M","9","83"
"MU","","123.73M","141.19%","52.18M","36.0M","16.19M","76","146"
"UBER","","122.89M","-40.64%","61.09M","33.81M","27.28M","19","116"
"IVV","","118.43M","-51.7%","47.72M","34.63M","13.1M","17","78"
"VCSH","","116.13M","149.13%","63.07M","30.64M","32.43M","2","60"
"SE","","115.13M","99.39%","16.57M","12.03M","4.54M","13","57"
"EWZ","","113.82M","98.52%","62.21M","48.25M","13.97M","8","76"
"HD","","112.03M","62.42%","90.73M","11.98M","78.75M","5","67"
"JNJ","","111.93M","17.33%","23.04M","68.07M","-45.03M","9","73"
"SU","","110.91M","3562.52%","51.82M","9.82M","42.0M","1","4"
"AZN","","109.47M","184.1%","102.84M","3.24M","99.6M","9","25"
"NKE","","109.22M","89.04%","20.22M","59.55M","-39.34M","16","60"
"SPHY","","106.22M","1184.38%","20.89M","85.06M","-64.17M","0","8"
"MNST","","105.19M","63.68%","12.8M","77.2M","-64.4M","14","21"
"SPYG","","104.71M","54.59%","95.37M","5.28M","90.1M","6","28"
"SHOP","","103.8M","27.98%","57.16M","24.17M","32.99M","41","105"
"VONV","","103.44M","270.78%","13.45M","88.96M","-75.52M","3","9"
"LULU","","102.1M","353.8%","5.42M","93.64M","-88.23M","3","13"
"EMLC","","101.18M","841.04%","46.69M","53.49M","-6.8M","3","7"
"SO","","100.71M","475.29%","86.43M","11.09M","75.34M","4","22"
"ADI","","99.86M","122.31%","83.99M","3.13M","80.86M","5","34"
"GDX","","99.84M","155.08%","60.75M","23.79M","36.96M","11","79"
"MRK","","96.92M","25.27%","30.58M","22.96M","7.61M","4","58"
"PAVE","","96.29M","259.34%","0","94.79M","-94.79M","2","9"
"NVO","","96.28M","41.43%","3.93M","86.46M","-82.53M","13","35"
"BSV","","95.91M","25.45%","9.99M","67.69M","-57.7M","0","52"
"J","","95.7M","516.35%","79.2M","9.41M","69.78M","3","20"
"KLAC","","95.44M","509.95%","24.93M","58.9M","-33.98M","0","17"
"AMAT","","95.03M","98.65%","60.46M","23.55M","36.91M","30","43"
"XLE","","93.41M","-11.95%","33.5M","46.3M","-12.79M","22","49"
"VEU","","93.24M","333.86%","8.51M","81.25M","-72.74M","0","28"
"EFA","","91.91M","-34.53%","47.19M","37.33M","9.86M","5","41"
"USMV","","89.69M","81.45%","9.4M","64.79M","-55.39M","5","27"
"CSX","","89.26M","62.59%","4.69M","79.27M","-74.58M","0","22"
"SHV","","88.31M","57.66%","30.47M","8.35M","22.12M","0","79"
"DXJ","","87.62M","574.69%","0","87.17M","-87.17M","2","2"
"ABCM","","86.74M","386.09%","69.46M","14.65M","54.82M","3","25"
"AXP","","86.73M","47.72%","80.93M","2.92M","78.01M","1","28"
"ABT","","86.52M","-13.67%","6.8M","73.88M","-67.08M","3","31"
"NET","","86.49M","191.06%","81.13M","1.58M","79.55M","1","20"
"FCX","","85.21M","138.34%","11.92M","62.78M","-50.86M","9","37"
"BAC","","84.79M","-70.9%","14.79M","37.77M","-22.98M","9","90"
"LOW","","84.07M","126.21%","12.29M","67.16M","-54.86M","6","29"
"VGSH","","83.65M","30.22%","5.48M","47.3M","-41.82M","0","83"
"NFLX","","83.5M","-3.98%","45.49M","26.69M","18.8M","9","54"
"SPLK","","83.4M","104.49%","30.63M","37.93M","-7.3M","9","29"
"SQQQ","","82.81M","-16.2%","22.64M","27.9M","-5.26M","8","195"
"ETSY","","82.55M","262.52%","76.87M","311.28K","76.56M","1","12"
"LMT","","81.65M","161.13%","72.52M","6.19M","66.33M","3","21"
"SMH","","81.56M","-25.56%","16.8M","14.36M","2.45M","26","56"
"LH","","81.41M","1557.36%","80.69M","0","80.69M","0","8"
"NEM","","80.76M","100.65%","49.3M","10.24M","39.06M","25","62"
"RSP","","80.49M","-9.51%","23.54M","21.34M","2.21M","16","80"
"DOW","","79.38M","569.74%","6.69M","56.14M","-49.45M","3","27"
"EW","","79.19M","742.44%","64.39M","7.71M","56.68M","3","25"
"WMT","","78.86M","-37.57%","21.79M","29.05M","-7.25M","20","107"
"INTC","","78.67M","-34.33%","24.59M","25.93M","-1.34M","11","70"
"SOXL","","77.89M","48.19%","17.22M","46.06M","-28.84M","25","81"
"ADBE","","77.7M","30.0%","58.99M","8.61M","50.38M","1","43"
"T","","77.45M","-7.39%","66.27M","4.38M","61.9M","2","44"
"LLY","","77.23M","-28.68%","35.24M","28.51M","6.73M","4","70"
"QCOM","","76.71M","-49.58%","33.83M","22.26M","11.57M","27","92"
"SCHD","","75.88M","-16.64%","22.62M","38.49M","-15.87M","6","50"
"V","","75.58M","-37.74%","53.39M","8.7M","44.68M","5","75"
"XLU","","72.97M","77.7%","51.86M","9.75M","42.1M","10","38"
"DXCM","","72.59M","120.4%","13.28M","39.19M","-25.9M","4","52"
"PCAR","","71.63M","440.41%","29.27M","35.83M","-6.56M","4","17"
"ACWI","","71.46M","263.35%","41.91M","19.16M","22.75M","9","41"
"JNK","","71.02M","330.66%","42.34M","22.5M","19.84M","4","30"
"USFR","","70.66M","-16.11%","23.73M","22.66M","1.07M","0","69"
"PCG","","70.08M","-13.81%","40.68M","18.69M","21.99M","6","38"
"MA","","69.96M","14.33%","26.77M","35.62M","-8.85M","6","35"
"MS","","67.93M","115.33%","25.96M","20.83M","5.12M","13","76"
"SMCI","","67.84M","-22.67%","35.21M","21.98M","13.23M","12","123"
"SRC","","67.63M","305.32%","1.16M","65.53M","-64.37M","0","16"
"SCHW","","67.52M","70.54%","3.87M","53.23M","-49.36M","5","38"
"AVTR","","67.09M","779.42%","30.74M","29.55M","1.19M","4","14"
"HES","","66.97M","135.71%","43.0M","17.99M","25.0M","3","14"
"IWF","","66.95M","-33.02%","35.21M","7.88M","27.33M","9","46"
"BRK/B","","66.51M","-68.92%","35.38M","13.46M","21.92M","11","73"
"GS","","66.28M","118.69%","36.61M","27.41M","9.2M","9","19"
"AMGN","","65.5M","-15.02%","61.21M","3.33M","57.89M","0","30"
"FXI","","65.11M","42.1%","34.63M","26.06M","8.57M","4","34"
"XLI","","65.08M","-3.89%","27.84M","29.66M","-1.82M","8","49"
"TMO","","64.03M","-49.97%","22.8M","10.03M","12.78M","1","48"
"COST","","63.97M","43.14%","52.06M","6.35M","45.71M","3","21"
"TRU","","63.97M","264.92%","9.44M","29.42M","-19.98M","3","13"
"VIG","","63.74M","-36.92%","27.14M","29.09M","-1.95M","7","21"
"TMUS","","63.64M","12.04%","46.79M","10.85M","35.94M","4","19"
"BSX","","63.47M","102.07%","15.51M","43.66M","-28.15M","3","15"
"VRTX","","63.46M","80.11%","48.01M","5.49M","42.52M","13","19"
"NOW","","62.7M","95.86%","30.28M","14.3M","15.98M","5","23"
"HUM","","62.66M","-3.08%","0","13.86M","-13.86M","0","22"
"COR","","61.7M","643.81%","4.7M","56.06M","-51.36M","1","10"
"RTX","","61.59M","116.85%","41.28M","3.41M","37.87M","6","64"
"DIA","","61.28M","-53.18%","12.92M","36.65M","-23.73M","10","35"
"SBUX","","61.16M","-31.35%","34.97M","8.33M","26.64M","10","68"
"PGX","","60.76M","169.23%","6.52M","51.39M","-44.86M","2","15"
"SNPS","","60.59M","267.04%","5.55M","54.11M","-48.56M","0","13"
"XLC","","58.99M","214.28%","50.68M","2.78M","47.89M","1","26"
"EWC","","58.25M","513.99%","58.25M","0","58.25M","1","0"
"IJR","","57.23M","30.04%","9.18M","34.36M","-25.18M","7","47"
"WIRE","","57.18M","9625.19%","271.52K","56.91M","-56.64M","0","2"
"SPXL","","56.81M","-36.1%","15.02M","15.25M","-229.3K","24","76"
"XLK","","56.02M","-55.68%","34.53M","4.18M","30.35M","10","52"
"XLV","","56.02M","-43.95%","30.93M","16.4M","14.53M","13","36"
"DE","","55.86M","-44.52%","14.31M","21.59M","-7.28M","3","72"
"XBI","","55.78M","26.96%","20.45M","21.9M","-1.45M","18","77"
"XLY","","55.63M","9.2%","1.56M","50.47M","-48.92M","7","12"
"FIS","","55.51M","88.36%","2.35M","50.36M","-48.02M","3","12"
"PINS","","55.48M","53.77%","39.79M","13.44M","26.35M","3","10"
"IBM","","55.21M","1.28%","2.86M","12.44M","-9.58M","1","35"
"KWEB","","54.96M","32.43%","27.98M","24.63M","3.35M","6","22"
"NEE","","54.94M","-9.73%","13.1M","21.52M","-8.42M","20","45"
"SWN","","54.94M","7236.03%","0","54.61M","-54.61M","1","3"
"CRH","","54.79M","-1.24%","34.93M","937.54K","33.99M","4","24"
"PFFD","","54.76M","351.66%","50.68M","3.78M","46.9M","3","5"
"VZ","","54.64M","-0.53%","14.55M","5.6M","8.95M","7","61"
"WST","","54.62M","189.15%","468.86K","3.12M","-2.65M","2","5"
"WRK","","54.18M","115.12%","14.8M","12.2M","2.6M","14","38"
"AFRM","","53.91M","263.0%","27.78M","21.96M","5.82M","56","70"
"VCR","","53.77M","1163.99%","12.4M","39.76M","-27.36M","3","10"
"EWJ","","53.58M","264.05%","18.19M","34.62M","-16.43M","1","14"
"GOVT","","53.36M","-27.52%","19.52M","29.62M","-10.09M","0","47"
"QLYS","","53.34M","4348.62%","53.34M","0","53.34M","0","1"
"SONY","","53.09M","2563.0%","48.25M","0","48.25M","2","6"
"CBOE","","52.63M","684.32%","4.51M","37.75M","-33.25M","0","15"
"VLTO","","52.41M","546.52%","35.2M","1.46M","33.74M","0","29"
"AON","","52.21M","-22.16%","654.23K","32.42M","-31.76M","5","1"
"BKLN","","52.12M","165.05%","10.69M","21.88M","-11.2M","0","27"
"PLTR","","51.98M","-41.61%","16.8M","24.18M","-7.38M","17","102"
"CSCO","","51.96M","-18.85%","10.05M","26.82M","-16.77M","11","71"
"GOLD","","51.88M","68.37%","10.37M","32.18M","-21.8M","5","57"
"DUK","","51.4M","175.68%","8.58M","37.56M","-28.98M","5","29"
"CNQ","","51.32M","468.48%","43.92M","952.21K","42.97M","1","15"
"USB","","50.54M","396.23%","8.12M","40.88M","-32.76M","8","10"
"WSO","","50.19M","1120.46%","0","0","0","2","0"
"ARKK","","49.6M","12.04%","14.49M","19.69M","-5.2M","21","69"
"RIVN","","49.58M","162.55%","20.14M","22.08M","-1.94M","28","68"
"FE","","49.33M","510.41%","15.04M","12.25M","2.79M","5","17"
"ANET","","48.9M","116.07%","4.55M","42.7M","-38.15M","7","19"
"VGLT","","48.61M","152.05%","26.77M","15.7M","11.07M","4","28"
"BMY","","48.61M","-51.77%","17.96M","17.18M","781.89K","6","53"
"SWTX","","48.47M","5594.0%","2.11M","39.98M","-37.87M","6","21"
"F","","48.39M","16.18%","8.04M","4.97M","3.07M","5","32"
"TGT","","48.26M","5.61%","20.37M","15.23M","5.14M","10","48"
"VEA","","47.99M","-20.13%","17.81M","6.0M","11.81M","0","73"
"EOG","","47.84M","68.96%","5.54M","16.11M","-10.57M","7","51"
"CYBR","","47.7M","766.12%","15.91M","30.68M","-14.78M","0","12"
"ICE","","47.62M","345.61%","19.13M","19.2M","-64.94K","4","23"
"HSY","","47.46M","60.5%","5.85M","40.27M","-34.42M","1","10"
"CCI","","47.36M","69.51%","15.36M","10.89M","4.47M","14","45"
"MDB","","47.35M","-3.15%","5.08M","3.45M","1.62M","3","16"
"TXN","","46.78M","55.14%","32.28M","10.67M","21.6M","23","20"
"ALB","","46.09M","113.34%","32.19M","10.64M","21.55M","5","22"
"CPRT","","45.6M","72.7%","26.68M","14.17M","12.5M","0","11"
"DDOG","","45.58M","28.84%","12.75M","19.46M","-6.71M","10","29"
"IEFA","","45.57M","-47.49%","14.69M","7.4M","7.29M","1","74"
"VUG","","45.32M","-40.28%","17.06M","14.98M","2.07M","12","60"
"LRCX","","45.07M","328.61%","36.58M","2.15M","34.43M","1","16"
"SOXS","","44.59M","80.85%","13.04M","8.42M","4.62M","5","88"
"DELL","","44.33M","186.66%","37.33M","1.27M","36.07M","0","22"
"IWY","","44.26M","356.66%","33.44M","2.59M","30.84M","1","9"
"HLT","","43.94M","254.63%","3.16M","40.02M","-36.86M","1","9"
"XPO","","43.73M","434.73%","7.39M","10.16M","-2.77M","1","37"
"ALLY","","43.61M","98.27%","33.82M","8.61M","25.21M","1","7"
"IEMG","","43.4M","-31.59%","22.03M","8.46M","13.57M","3","49"
"GEHC","","43.28M","564.21%","10.05M","22.47M","-12.42M","7","20"
"FI","","43.12M","214.58%","7.72M","27.85M","-20.13M","2","23"
"NIO","","43.06M","237.88%","19.64M","21.54M","-1.9M","1","28"
"BKNG","","42.92M","-30.57%","42.92M","0","42.92M","0","4"
"IVZ","","42.62M","2017.37%","2.68M","26.81M","-24.13M","10","24"
"VNQ","","42.01M","15.46%","7.36M","19.19M","-11.83M","12","30"
"CME","","41.58M","39.34%","2.17M","35.99M","-33.83M","5","11"
"MAA","","41.49M","198.68%","36.17M","1.66M","34.5M","1","6"
"TNA","","40.86M","56.05%","15.3M","14.89M","409.06K","18","93"
"KRE","","40.66M","-4.28%","28.9M","8.93M","19.97M","8","18"
"GILD","","40.48M","96.23%","6.05M","25.32M","-19.27M","5","27"
"IGV","","40.34M","70.73%","14.5M","25.31M","-10.82M","5","11"
"IJH","","40.18M","10.17%","20.32M","8.02M","12.3M","15","50"
"IEI","","40.07M","-33.61%","9.85M","21.04M","-11.19M","19","38"
"DLR","","39.5M","151.71%","1.67M","37.5M","-35.84M","1","14"
"VICI","","39.43M","-19.55%","1.33M","31.27M","-29.93M","4","18"
"SNOW","","39.08M","41.49%","15.49M","15.02M","470.13K","18","49"
"ECL","","39.07M","663.74%","33.7M","0","33.7M","1","21"
"ELV","","38.46M","46.96%","7.07M","27.27M","-20.2M","2","12"
"BX","","38.41M","112.82%","8.98M","28.56M","-19.58M","1","17"
"PBR","","37.86M","70.07%","20.23M","13.03M","7.2M","5","19"
"EG","","37.75M","721.55%","2.15M","12.26M","-10.12M","0","22"
"BNDX","","37.66M","44.51%","9.97M","21.66M","-11.69M","1","23"
"LIN","","37.34M","50.11%","1.41M","35.43M","-34.02M","0","13"
"EMR","","37.14M","70.47%","17.58M","7.14M","10.44M","6","39"
"JD","","37.04M","-4.8%","7.86M","9.2M","-1.34M","5","22"
"ISRG","","36.96M","126.76%","1.8M","29.88M","-28.08M","1","17"
"OKTA","","36.87M","283.53%","11.68M","5.02M","6.66M","11","37"
"HCA","","36.7M","151.45%","3.8M","20.14M","-16.34M","1","27"
"LYV","","36.5M","17.21%","5.84M","26.13M","-20.29M","2","10"
"XLF","","36.25M","-69.42%","15.04M","13.88M","1.15M","5","41"
"PEP","","36.13M","-30.63%","6.67M","14.34M","-7.67M","5","44"
"WDAY","","36.08M","34.95%","10.57M","3.94M","6.63M","3","33"
"GE","","35.97M","0.63%","4.82M","9.89M","-5.07M","2","27"
"BIDU","","35.93M","-38.29%","4.05M","24.55M","-20.5M","7","25"
"ETN","","35.88M","215.27%","16.91M","8.51M","8.4M","2","55"
"SYY","","35.82M","464.5%","380.2K","31.69M","-31.31M","2","5"
"CMCSA","","35.71M","-11.57%","8.7M","5.05M","3.64M","4","49"
"GM","","35.62M","-47.41%","4.9M","17.77M","-12.88M","12","40"
"VWOB","","35.6M","2669.25%","393.4K","34.43M","-34.04M","1","6"
"PDBC","","35.55M","275.92%","766.04K","33.88M","-33.12M","1","10"
"SBAC","","35.43M","615.39%","24.64M","661.88K","23.98M","1","15"
"O","","35.35M","28.86%","4.83M","19.08M","-14.25M","7","49"
"GLW","","35.2M","1193.31%","29.62M","3.93M","25.68M","1","13"
"EXC","","34.74M","89.98%","4.14M","30.34M","-26.2M","3","5"
"IWB","","34.44M","-24.91%","26.73M","3.19M","23.54M","5","27"
"PHM","","33.95M","769.58%","0","29.05M","-29.05M","4","10"
"WDC","","33.76M","16.47%","13.0M","17.39M","-4.39M","8","13"
"CDNS","","33.57M","114.37%","10.26M","12.2M","-1.94M","1","24"
"PARA","","33.35M","-54.42%","25.08M","2.47M","22.61M","0","12"
"PM","","33.21M","53.39%","12.86M","11.26M","1.6M","6","21"
"VO","","33.2M","-16.32%","27.02M","1.98M","25.04M","0","22"
"NVS","","33.14M","129.82%","32.39M","757.02K","31.63M","3","4"
"SNAP","","33.05M","253.05%","28.28M","3.57M","24.71M","2","13"
"URI","","32.94M","88.75%","0","29.61M","-29.61M","0","10"
"AKAM","","32.82M","93.13%","20.08M","11.45M","8.63M","1","14"
"CL","","32.7M","52.04%","19.81M","4.46M","15.34M","0","24"
"ROST","","32.62M","15.17%","13.43M","4.64M","8.78M","3","12"
"ILMN","","32.55M","102.47%","9.59M","12.3M","-2.7M","10","33"
"NSC","","32.41M","100.1%","521.85K","29.98M","-29.46M","0","10"
"XLP","","32.13M","-29.01%","6.7M","19.95M","-13.25M","2","30"
"ENPH","","32.12M","75.01%","5.13M","24.67M","-19.54M","9","30"
"CAT","","31.69M","-10.56%","6.24M","21.35M","-15.11M","2","24"
"GRMN","","31.45M","12.73%","18.71M","0","18.71M","0","12"
"SGEN","","31.4M","76.32%","908.63K","10.0M","-9.09M","1","20"
"KR","","31.26M","256.19%","5.4M","9.24M","-3.84M","3","21"
"FIVE","","31.18M","85.28%","7.34M","14.25M","-6.91M","1","11"
"CE","","31.12M","582.43%","19.91M","2.39M","17.52M","0","16"
"ABNB","","30.73M","-25.04%","12.51M","9.36M","3.15M","7","35"
"SLB","","30.68M","33.3%","4.24M","3.35M","889.29K","6","33"
"ROL","","30.47M","309.61%","0","30.47M","-30.47M","0","2"
"CTVA","","30.45M","298.72%","374.21K","25.35M","-24.97M","2","17"
"MMM","","30.24M","24.63%","9.52M","12.86M","-3.34M","2","36"
"ORCL","","30.0M","-35.46%","15.8M","11.05M","4.75M","8","33"
"ACN","","29.98M","3.6%","1.73M","23.02M","-21.29M","0","29"
"JPST","","29.73M","-19.25%","6.34M","1.95M","4.39M","0","49"
"AAL","","29.6M","18.86%","7.03M","20.61M","-13.57M","1","22"
"EDIV","","29.28M","5361.55%","11.12M","17.76M","-6.64M","0","4"
"SYM","","29.08M","582.06%","10.3M","18.78M","-8.48M","2","6"
"URNM","","28.98M","479.48%","25.78M","2.46M","23.32M","0","10"
"VCLT","","28.97M","24.13%","23.63M","4.3M","19.33M","3","6"
"FTSM","","28.89M","23.17%","3.4M","16.97M","-13.57M","0","26"
"VWO","","28.81M","-2.69%","8.39M","11.12M","-2.74M","1","42"
"GLPI","","28.69M","200.37%","2.12M","7.42M","-5.3M","5","17"
"LEGN","","28.65M","397.12%","912.91K","6.7M","-5.79M","4","26"
"VGIT","","28.43M","15.92%","7.93M","9.48M","-1.55M","0","35"
"WING","","28.28M","669.54%","816.59K","26.35M","-25.54M","0","10"
"ISTB","","28.13M","253.49%","26.64M","1.19M","25.45M","1","5"
"MDT","","28.0M","-20.65%","3.21M","16.98M","-13.77M","4","31"
"SCHO","","27.9M","24.28%","7.58M","19.05M","-11.47M","0","25"
"APA","","27.89M","164.43%","0","4.66M","-4.66M","2","12"
"IGSB","","27.87M","-20.28%","9.83M","7.53M","2.3M","1","33"
"RY","","27.74M","554.79%","27.21M","261.4K","26.95M","1","3"
"MRVL","","27.66M","7.56%","14.26M","3.19M","11.07M","8","16"
"PLD","","27.61M","78.99%","10.72M","8.28M","2.45M","6","33"
"APTV","","27.52M","264.6%","1.75M","2.52M","-771.65K","1","25"
"SLV","","27.42M","-40.32%","3.1M","20.33M","-17.23M","2","19"
"SPYV","","27.39M","-42.52%","6.37M","18.52M","-12.15M","1","29"
"TSM","","27.36M","-49.03%","14.44M","8.41M","6.04M","14","32"
"IAU","","27.32M","216.15%","766.7K","25.12M","-24.35M","2","18"
"CTSH","","27.26M","459.05%","14.77M","12.23M","2.54M","1","9"
"PPG","","27.18M","137.49%","23.94M","3.23M","20.71M","0","5"
"CHS","","27.15M","1298.43%","14.99M","7.5M","7.49M","0","23"
"CHWY","","27.08M","127.82%","1.41M","21.02M","-19.61M","4","8"
"CHK","","27.05M","79.87%","958.45K","7.38M","-6.42M","3","19"
"X","","27.04M","125.17%","11.11M","9.94M","1.16M","14","21"
"CTRA","","27.03M","850.62%","3.13M","21.49M","-18.36M","4","12"
"TRV","","27.0M","-5.35%","487.62K","26.51M","-26.02M","2","9"
"JEPI","","26.98M","-56.57%","2.68M","7.84M","-5.16M","3","37"
"BITO","","26.98M","139.32%","7.36M","9.18M","-1.81M","3","63"
"SRLN","","26.97M","55.16%","5.5M","20.57M","-15.07M","1","7"
"CW","","26.95M","5704.38%","9.78M","15.32M","-5.54M","1","7"
"YUM","","26.94M","291.34%","0","22.27M","-22.27M","0","10"
"BOIL","","26.84M","233.91%","10.11M","13.82M","-3.71M","18","28"
"SKT","","26.75M","1859.28%","252.7K","0","252.7K","2","1"
"MDLZ","","26.47M","85.89%","15.91M","6.31M","9.6M","8","17"
"TFC","","26.46M","140.16%","18.03M","5.89M","12.14M","6","8"
"CDAY","","26.41M","66.31%","22.4M","3.54M","18.86M","2","7"
"IQV","","26.03M","-34.4%","401.81K","22.64M","-22.24M","1","8"
"RF","","25.8M","248.35%","16.02M","5.33M","10.68M","0","21"
"DASH","","25.74M","-65.18%","5.23M","6.1M","-866.44K","4","29"
"REGN","","25.66M","143.68%","12.05M","11.09M","960.45K","1","6"
"IGIB","","25.54M","-24.71%","18.78M","4.02M","14.76M","2","14"
"BP","","25.31M","54.02%","904.02K","18.76M","-17.86M","2","8"
"VRT","","25.3M","114.24%","6.96M","3.06M","3.9M","3","20"
"FLOT","","25.2M","307.32%","2.8M","9.66M","-6.86M","1","33"
"TIP","","25.2M","-23.37%","15.2M","2.99M","12.21M","2","24"
"RDVY","","25.15M","478.11%","24.61M","545.33K","24.06M","1","5"
"OUT","","25.1M","29.12%","19.93M","0","19.93M","0","2"
"HUBB","","24.99M","40.79%","11.51M","0","11.51M","2","3"
"ES","","24.8M","60.56%","1.82M","9.86M","-8.05M","1","20"
"VNO","","24.69M","699.33%","23.05M","284.98K","22.77M","2","5"
"TRNO","","24.61M","2008.99%","21.37M","2.93M","18.44M","0","3"
"OXY","","24.6M","-34.62%","7.35M","9.49M","-2.14M","8","44"
"BIIB","","24.54M","212.3%","12.33M","5.0M","7.34M","0","18"
