"Symbol","Sentiment","TotalAmount","DailyAmount Change","AtAsk","AtBid","NetValue","DPTrades","BlockTrades"
"SPY","","5.68B","-9.62%","2.54B","2.91B","-370.09M","201","312"
"QQQ","","3.5B","-0.06%","2.03B","1.27B","754.46M","137","215"
"VOO","","2.21B","782.76%","2.04B","132.5M","1.91B","34","81"
"NVDA","","694.41M","-16.46%","694.41M","0","694.41M","5","0"
"MSFT","","504.17M","44.9%","189.2M","272.68M","-83.48M","3","4"
"AAPL","","490.74M","363.36%","280.98M","209.76M","71.22M","3","5"
"AMZN","","478.2M","44.67%","132.63M","326.72M","-194.09M","6","3"
"C","","462.88M","331.42%","242.79M","219.08M","23.71M","9","19"
"IWM","","462.5M","-37.02%","198.12M","240.32M","-42.2M","20","41"
"BIL","","448.71M","40.22%","289.83M","64.06M","225.76M","0","260"
"XOM","","354.39M","0.43%","41.96M","312.42M","-270.46M","10","5"
"BP","","317.49M","4760.65%","0","317.49M","-317.49M","5","2"
"TQQQ","","292.34M","-13.02%","64.03M","86.63M","-22.6M","96","424"
"ORCL","","275.03M","-1.19%","34.62M","234.35M","-199.73M","12","4"
"BRK/B","","267.7M","-34.16%","17.12M","237.38M","-220.26M","9","70"
"UNH","","264.76M","196.55%","46.54M","218.22M","-171.68M","0","4"
"ETN","","249.84M","1623.62%","34.57M","118.28M","-83.71M","9","61"
"AMD","","225.33M","16.91%","71.27M","150.02M","-78.75M","12","8"
"META","","224.04M","-19.33%","59.77M","164.26M","-104.49M","3","4"
"IGSB","","210.23M","588.32%","172.35M","30.04M","142.31M","0","52"
"CVX","","205.22M","-9.35%","5.98M","199.24M","-193.26M","1","2"
"LLY","","202.56M","-46.65%","192.45M","10.11M","182.34M","2","2"
"IVV","","192.41M","-66.58%","55.98M","96.37M","-40.38M","26","60"
"OVV","","170.79M","1977.61%","2.67M","8.73M","-6.06M","6","24"
"PG","","170.59M","10.17%","156.42M","14.18M","142.24M","1","6"
"PTEN","","170.05M","1716.84%","33.0M","129.59M","-96.59M","7","16"
"SQQQ","","169.77M","-30.74%","40.96M","50.22M","-9.25M","39","331"
"FCX","","165.93M","199.41%","0","165.93M","-165.93M","1","7"
"LOW","","161.26M","39.91%","146.32M","13.17M","133.15M","0","5"
"BAC","","153.6M","18.52%","7.37M","131.41M","-124.04M","4","5"
"TSLA","","152.82M","-27.42%","18.78M","134.05M","-115.27M","6","2"
"FNV","","149.87M","13652.41%","0","149.87M","-149.87M","2","0"
"HZNP","","148.97M","6.48%","76.51M","42.07M","34.44M","13","68"
"UPS","","147.77M","6.14%","11.54M","128.0M","-116.46M","6","14"
"BMY","","145.86M","63.44%","103.41M","42.46M","60.95M","0","8"
"SCHW","","144.05M","137.37%","23.54M","108.92M","-85.37M","5","15"
"WFC","","141.52M","4.17%","125.22M","16.31M","108.91M","4","3"
"ADI","","139.71M","62.04%","16.64M","121.05M","-104.41M","1","8"
"INTC","","134.83M","15.44%","60.43M","68.84M","-8.41M","11","5"
"USFR","","133.78M","122.6%","68.96M","28.78M","40.18M","0","76"
"LMT","","131.43M","18.74%","129.18M","2.26M","126.92M","1","6"
"CMCSA","","128.37M","100.72%","7.23M","121.14M","-113.91M","6","3"
"QUAL","","127.65M","473.2%","104.25M","19.15M","85.1M","1","26"
"DEN","","125.62M","388.48%","33.91M","31.85M","2.07M","8","20"
"DFIV","","125.4M","1245.89%","256.57K","125.14M","-124.89M","3","0"
"PFE","","125.27M","-23.45%","115.96M","9.32M","106.64M","2","4"
"VTI","","124.5M","-2.59%","39.74M","40.31M","-579.31K","19","99"
"VTEB","","123.14M","88.19%","9.8M","89.51M","-79.71M","2","79"
"ABCM","","122.39M","516.17%","7.03M","113.22M","-106.19M","12","11"
"PLD","","119.36M","32.45%","118.19M","0","118.19M","0","5"
"XLC","","118.49M","394.26%","37.32M","78.14M","-40.82M","8","33"
"DIS","","117.66M","-38.16%","117.66M","0","117.66M","6","3"
