"Symbol","Sentiment","TotalAmount","DailyAmount Change","AtAsk","AtBid","NetValue","DPTrades","BlockTrades"
"KEYS","","44.74M","45.47%","31.48M","4.34M","27.14M","2","22"
"BSX","","44.71M","62.94%","24.68M","10.63M","14.05M","2","8"
"RIO","","44.49M","187.37%","38.16M","0","38.16M","5","1"
"F","","44.44M","-35.04%","7.6M","2.39M","5.21M","2","15"
"RIVN","","44.12M","97.23%","22.13M","16.42M","5.71M","34","34"
"TGT","","43.92M","-53.53%","2.41M","0","2.41M","1","13"
"LW","","43.8M","26.96%","41.83M","535.76K","41.29M","1","10"
"JNJ","","43.7M","-41.96%","43.7M","0","43.7M","0","3"
"IWD","","43.64M","-0.67%","12.52M","19.21M","-6.68M","7","36"
"DAR","","43.34M","325.6%","2.48M","22.58M","-20.1M","9","33"
"MCO","","43.21M","-17.39%","2.21M","41.0M","-38.79M","0","7"
"SPXL","","43.18M","8.99%","13.94M","16.3M","-2.36M","30","52"
"AMGN","","43.09M","132.94%","29.14M","7.13M","22.01M","2","6"
"JCI","","42.99M","-38.81%","0","33.37M","-33.37M","3","13"
"BUD","","42.79M","0%","0","0","0","0","1"
"EWJ","","42.48M","-42.11%","33.44M","5.0M","28.44M","0","18"
"SBUX","","42.36M","-5.42%","10.22M","32.14M","-21.92M","3","5"
"FDX","","42.22M","112.06%","6.53M","4.05M","2.48M","1","16"
"VEA","","42.07M","-41.34%","8.84M","9.76M","-922.57K","1","82"
"IWN","","41.81M","326.09%","26.43M","7.6M","18.82M","4","26"
"STZ","","41.8M","-2.45%","2.21M","1.83M","374.81K","0","8"
"CRM","","41.31M","0.51%","31.67M","2.97M","28.7M","2","4"
"TEL","","41.1M","-45.93%","33.13M","7.24M","25.89M","0","10"
"NOMD","","41.05M","5709.99%","0","0","0","0","1"
"NFLX","","40.85M","-42.59%","2.49M","33.14M","-30.65M","3","6"
"IYK","","40.83M","874.26%","2.08M","38.75M","-36.67M","2","5"
"IR","","40.76M","-26.61%","26.22M","370.27K","25.85M","2","26"
"BOIL","","40.62M","80.16%","17.31M","21.09M","-3.78M","28","37"
"EQT","","40.55M","-16.51%","3.98M","31.21M","-27.22M","7","17"
"DDOG","","40.54M","18.51%","18.52M","19.82M","-1.31M","4","21"
"MCK","","40.46M","-41.55%","39.76M","0","39.76M","0","10"
"GRMN","","40.17M","47.83%","0","39.43M","-39.43M","0","8"
"MSI","","40.16M","-37.99%","31.29M","481.92K","30.8M","0","11"
"GD","","40.13M","950.38%","0","7.35M","-7.35M","0","8"
"NSC","","39.95M","-17.45%","35.94M","1.64M","34.3M","0","11"
"A","","39.74M","4.64%","2.25M","36.74M","-34.48M","3","14"
"SPTS","","39.73M","618.81%","16.49M","18.3M","-1.81M","0","22"
"ED","","39.33M","8.88%","38.62M","332.53K","38.29M","1","10"
"XYL","","38.85M","13.19%","2.53M","29.76M","-27.23M","1","15"
"PLTR","","38.7M","20.4%","16.36M","14.79M","1.57M","17","45"
"USFR","","38.63M","-31.53%","9.69M","15.53M","-5.84M","0","47"
"MTD","","38.63M","273.07%","9.06M","29.57M","-20.51M","0","3"
"PHM","","38.5M","3.06%","37.3M","764.15K","36.53M","1","14"
"PPG","","38.44M","-42.78%","28.75M","600.6K","28.15M","0","16"
"CMI","","38.16M","-28.21%","469.8K","37.26M","-36.79M","0","12"
"QQQM","","38.13M","26.31%","15.3M","6.66M","8.64M","7","43"
"AVGO","","38.03M","-71.39%","38.03M","0","38.03M","0","4"
"DVN","","37.9M","174.33%","17.74M","14.96M","2.78M","19","36"
"ADI","","37.67M","-59.09%","17.54M","7.39M","10.15M","1","11"
"VXUS","","37.67M","21.25%","16.15M","1.92M","14.23M","3","27"
"IEI","","37.51M","11.79%","6.37M","20.06M","-13.68M","6","25"
"VICI","","37.29M","11.06%","445.73K","35.76M","-35.32M","0","8"
"VIG","","36.75M","24.06%","9.72M","17.98M","-8.26M","4","26"
"APH","","36.38M","93.02%","33.82M","0","33.82M","0","6"
"WBA","","36.37M","42.46%","10.46M","18.35M","-7.89M","12","48"
"W","","36.01M","5.73%","3.06M","14.6M","-11.54M","3","29"
"SMAR","","35.86M","119.97%","4.05M","23.29M","-19.24M","4","19"
"X","","35.76M","28.07%","10.31M","24.49M","-14.17M","5","16"
"ADBE","","35.61M","-62.8%","20.62M","14.99M","5.63M","2","4"
"GWRE","","35.21M","74.03%","18.18M","2.89M","15.29M","2","20"
"ETR","","35.17M","181.12%","276.43K","34.89M","-34.62M","1","5"
"TLRY","","35.13M","829.43%","16.61M","17.04M","-426.02K","3","16"
"MOS","","34.94M","26.62%","0","34.53M","-34.53M","0","8"
"ZBH","","34.84M","-12.5%","3.02M","31.42M","-28.4M","0","13"
"IEMG","","34.55M","-26.02%","14.32M","3.37M","10.95M","2","63"
"CCK","","34.35M","1020.5%","34.35M","0","34.35M","0","5"
"EOG","","34.3M","138.23%","1.07M","29.05M","-27.99M","1","5"
"AVTA","","33.92M","0%","1.2M","19.7M","-18.5M","3","30"
"MU","","33.87M","-55.54%","6.35M","9.99M","-3.63M","4","17"
"VZ","","33.53M","-28.16%","13.54M","4.72M","8.82M","2","6"
"COIN","","33.42M","34.45%","13.29M","17.39M","-4.1M","22","57"
"ARKK","","33.41M","7.32%","14.17M","10.43M","3.74M","10","38"
"FIS","","33.34M","-31.79%","2.46M","28.81M","-26.35M","2","10"
"CMS","","33.29M","-9.76%","1.16M","1.06M","96.93K","1","19"
"YUM","","33.18M","-31.6%","445.98K","32.74M","-32.29M","0","8"
"AMP","","33.06M","-10.97%","33.06M","0","33.06M","0","6"
"MRNA","","32.92M","92.21%","12.31M","15.43M","-3.13M","8","46"
"FANG","","32.82M","15.81%","2.93M","2.15M","779.17K","7","13"
"LYV","","32.37M","-62.94%","6.53M","24.37M","-17.83M","2","18"
"VCSH","","32.2M","7.21%","14.89M","4.29M","10.6M","0","28"
"EMN","","32.01M","23.5%","14.0M","15.68M","-1.68M","0","12"
"HWM","","31.53M","0.86%","27.79M","0","27.79M","0","9"
"MBB","","31.52M","-39.53%","23.96M","981.04K","22.97M","0","22"
"DXCM","","31.48M","-12.78%","8.87M","8.73M","140.6K","2","24"
"ANET","","31.32M","74.29%","8.52M","9.83M","-1.31M","2","34"
"ECL","","30.96M","-14.36%","0","29.65M","-29.65M","0","7"
"IJH","","30.96M","-37.92%","17.29M","6.17M","11.13M","10","39"
"TER","","30.92M","-7.86%","302.49K","26.06M","-25.76M","1","7"
"IWV","","30.78M","355.72%","883.21K","29.3M","-28.42M","0","5"
"WELL","","30.77M","1.07%","28.9M","1.33M","27.57M","0","6"
"HD","","30.73M","-59.79%","30.73M","0","30.73M","0","4"
"SPLK","","30.53M","71.18%","9.04M","8.22M","819.54K","7","25"
"VRT","","30.52M","-1.95%","5.65M","10.74M","-5.09M","7","38"
"FTV","","30.5M","10.68%","21.69M","1.65M","20.03M","1","11"
"DKNG","","30.39M","62.05%","7.04M","18.37M","-11.33M","26","31"
"FTNT","","30.32M","221.37%","21.64M","2.92M","18.71M","3","8"
"PXD","","30.29M","-17.2%","1.72M","26.14M","-24.42M","4","16"
"TFC","","29.9M","-28.92%","4.54M","14.9M","-10.37M","2","28"
"CVS","","29.73M","43.72%","11.88M","12.4M","-516.22K","6","11"
"IT","","29.67M","23.34%","26.14M","420.51K","25.72M","0","7"
"TMUS","","29.54M","-34.36%","23.73M","1.67M","22.06M","3","10"
"PRU","","29.38M","193.87%","0","29.38M","-29.38M","0","6"
"ARMK","","29.19M","5.32%","0","28.12M","-28.12M","1","6"
"MTUM","","29.05M","6.97%","27.37M","253.59K","27.12M","1","4"
"AKAM","","28.66M","-6.68%","18.88M","3.29M","15.59M","5","13"
"MDLZ","","28.64M","-21.07%","4.16M","20.45M","-16.28M","3","8"
"TEAM","","28.61M","250.76%","22.84M","1.83M","21.02M","0","14"
"RCL","","28.6M","-43.42%","23.79M","1.89M","21.9M","2","18"
"FMC","","28.13M","-29.66%","2.57M","0","2.57M","0","13"
"HTHT","","27.98M","256.65%","0","26.04M","-26.04M","0","4"
"GBIL","","27.83M","11.96%","1.03M","8.26M","-7.23M","0","29"
"AVB","","27.69M","-32.06%","22.57M","0","22.57M","0","8"
"ILMN","","27.64M","-39.24%","8.97M","13.28M","-4.31M","7","23"
"MSTR","","27.61M","177.45%","8.24M","19.37M","-11.13M","2","19"
"IFF","","27.5M","651.58%","964.52K","274.44K","690.08K","1","6"
"CTVA","","27.44M","-79.5%","2.98M","0","2.98M","0","9"
"TBIL","","27.41M","25.19%","15.1M","3.99M","11.11M","0","28"
"BILS","","27.27M","146.34%","14.45M","490.15K","13.96M","1","31"
"COR","","27.17M","-20.43%","25.53M","389.1K","25.14M","0","13"
"CMA","","27.13M","-4.03%","0","18.32M","-18.32M","1","14"
"IGSB","","26.99M","-6.47%","16.31M","2.92M","13.39M","0","22"
"IYC","","26.92M","477.79%","0","26.92M","-26.92M","0","1"
"FTGC","","26.92M","1322.07%","2.49M","24.16M","-21.66M","2","7"
"HON","","26.79M","2.46%","11.98M","14.81M","-2.83M","4","3"
"BWX","","26.55M","1252.28%","25.04M","1.51M","23.53M","1","2"
"TLH","","26.46M","4.08%","2.43M","19.85M","-17.42M","3","19"
"SCHW","","26.28M","-55.42%","15.51M","4.67M","10.84M","2","7"
"SNOW","","26.27M","-36.98%","9.53M","15.19M","-5.66M","8","20"
"VNQI","","26.2M","1191.86%","0","26.2M","-26.2M","0","2"
"CARR","","26.14M","10.33%","3.54M","13.78M","-10.24M","3","12"
"WAT","","26.12M","29.95%","23.49M","1.24M","22.26M","0","8"
"EPAM","","26.03M","-8.72%","267.52K","24.32M","-24.05M","1","6"
"BBUS","","26.0M","1483.09%","0","0","0","0","2"
"FALN","","25.79M","1741.29%","25.79M","0","25.79M","2","2"
"JEPI","","25.78M","-24.69%","7.98M","5.77M","2.21M","4","43"
"RVTY","","25.64M","18.12%","918.81K","22.03M","-21.11M","2","17"
"VWO","","25.6M","-50.9%","4.22M","9.29M","-5.07M","1","40"
"TFX","","25.51M","131.99%","3.31M","400.14K","2.91M","0","24"
"PBR","","25.48M","-8.16%","7.42M","15.57M","-8.15M","2","8"
"NOC","","25.45M","20.68%","14.77M","7.9M","6.87M","3","12"
"CF","","25.13M","-43.45%","988.57K","23.78M","-22.79M","3","7"
"BBWI","","25.11M","-30.47%","548.7K","21.3M","-20.75M","1","9"
"NTNX","","25.0M","700.79%","19.25M","5.75M","13.5M","3","9"
"OMFL","","24.99M","804.53%","20.28M","0","20.28M","8","3"
"ON","","24.93M","3.79%","10.51M","7.27M","3.25M","2","23"
"GOOG","","24.85M","-74.74%","0","24.85M","-24.85M","1","0"
"LRCX","","24.56M","-40.93%","7.56M","1.31M","6.25M","0","9"
"TAP","","24.55M","-9.53%","834.67K","14.94M","-14.1M","1","14"
"CRWD","","24.47M","8.89%","8.0M","11.36M","-3.37M","5","23"
"IBM","","24.43M","-33.26%","24.43M","0","24.43M","0","6"
"SNAP","","24.41M","-51.22%","2.31M","18.72M","-16.41M","6","19"
"VTR","","24.24M","-12.47%","1.64M","20.59M","-18.95M","4","11"
"PAYC","","24.06M","13.76%","2.94M","15.17M","-12.23M","5","13"
"ADP","","24.04M","-35.29%","11.14M","10.66M","476.61K","0","7"
"VNO","","23.85M","516.26%","23.22M","0","23.22M","1","4"
"SOXS","","23.71M","-7.99%","6.34M","5.65M","689.63K","0","61"
"ICE","","23.68M","-62.0%","20.38M","3.3M","17.09M","0","9"
"HEI/A","","23.67M","493.85%","256.3K","17.14M","-16.89M","2","3"
"ACN","","23.55M","-51.27%","20.81M","0","20.81M","0","4"
"CI","","23.52M","13.67%","20.81M","0","20.81M","0","6"
"JQUA","","23.43M","111.71%","316.19K","7.25M","-6.93M","0","5"
"MGM","","23.4M","340.37%","4.0M","18.57M","-14.57M","4","13"
"IGF","","23.4M","677.59%","21.12M","301.04K","20.82M","2","7"
"EPD","","23.33M","226.13%","22.22M","609.23K","21.61M","1","4"
"GS","","23.3M","-54.74%","3.13M","20.16M","-17.03M","0","6"
"ACI","","23.25M","-55.68%","2.83M","15.22M","-12.4M","7","15"
"IYW","","23.21M","-14.65%","22.95M","0","22.95M","0","2"
"BVN","","23.12M","0%","6.45M","16.67M","-10.23M","1","1"
"HDV","","22.93M","579.52%","2.14M","18.86M","-16.72M","2","11"
"BLK","","22.91M","157.01%","20.1M","2.81M","17.29M","1","5"
"JD","","22.9M","93.54%","2.13M","19.65M","-17.51M","5","10"
"PZZA","","22.82M","897.16%","0","18.27M","-18.27M","2","3"
"MSCI","","22.81M","-43.89%","20.67M","0","20.67M","0","7"
"IDXX","","22.67M","124.51%","1.75M","13.3M","-11.55M","1","13"
"BNDX","","22.64M","-26.23%","13.4M","2.23M","11.17M","2","19"
"CB","","22.6M","-68.79%","22.6M","0","22.6M","0","4"
"ABNB","","22.57M","-64.69%","8.25M","8.81M","-559.48K","1","12"
"INSP","","22.56M","951.26%","0","1.16M","-1.16M","1","6"
"HES","","22.56M","97.34%","2.06M","11.51M","-9.46M","0","14"
"VEEV","","22.47M","-49.24%","18.73M","3.29M","15.45M","3","11"
"RH","","22.46M","-50.36%","9.44M","8.18M","1.26M","7","30"
"AJG","","22.42M","-54.48%","22.42M","0","22.42M","0","6"
"HPE","","22.38M","-35.13%","21.75M","360.34K","21.39M","2","11"
"IJR","","22.35M","-62.87%","4.78M","4.55M","230.71K","4","39"
"KMX","","22.35M","-26.24%","22.35M","0","22.35M","0","5"
"SE","","22.2M","-10.76%","2.08M","17.91M","-15.82M","5","15"
"COO","","22.14M","-24.28%","22.14M","0","22.14M","0","3"
"CVNA","","22.12M","16.73%","14.78M","6.86M","7.92M","10","22"
"VRTX","","21.98M","-47.65%","3.39M","18.59M","-15.2M","1","6"
"TDY","","21.84M","-30.66%","17.59M","992.92K","16.6M","0","6"
"UNP","","21.79M","-43.11%","7.17M","8.01M","-846.0K","1","5"
"RBLX","","21.67M","-30.11%","2.4M","12.5M","-10.1M","8","24"
"PKG","","21.67M","25.71%","0","21.07M","-21.07M","0","4"
"MTB","","21.65M","-11.59%","19.04M","1.5M","17.55M","1","12"
"ESS","","21.62M","-2.6%","0","21.26M","-21.26M","0","9"
"ARES","","21.57M","302.18%","17.31M","2.62M","14.68M","5","9"
"EWY","","21.33M","58.05%","2.08M","4.44M","-2.36M","1","19"
"TMO","","21.24M","-49.82%","2.73M","10.74M","-8.02M","1","6"
"SPLG","","21.22M","-3.0%","5.25M","8.43M","-3.18M","4","25"
"CTRA","","21.17M","-36.1%","5.22M","15.95M","-10.72M","0","6"
"INVH","","21.15M","169.2%","0","20.89M","-20.89M","0","8"
"VLO","","21.07M","31.34%","11.21M","2.0M","9.2M","5","13"
"MAA","","20.98M","-1.46%","0","20.98M","-20.98M","0","5"
"PBF","","20.92M","135.42%","11.75M","3.96M","7.78M","7","13"
"EXR","","20.8M","-46.1%","0","19.22M","-19.22M","0","6"
"CWI","","20.74M","459.44%","0","20.43M","-20.43M","0","3"
"DASH","","20.74M","8.08%","3.8M","0","3.8M","1","6"
"QLD","","20.51M","39.31%","4.79M","4.34M","449.78K","5","28"
"DD","","20.5M","-27.0%","20.5M","0","20.5M","0","5"
"ZS","","20.31M","-59.79%","7.65M","6.29M","1.37M","6","30"
"BSV","","20.31M","-58.2%","6.41M","2.86M","3.55M","0","32"
"SLB","","20.29M","-50.47%","1.02M","2.21M","-1.19M","2","6"
"MRVL","","20.25M","-69.92%","7.36M","3.0M","4.36M","2","17"
"SPXS","","20.24M","7.05%","9.88M","2.83M","7.05M","3","36"
"FTSM","","20.12M","28.06%","10.97M","1.71M","9.26M","4","27"
"ELV","","20.11M","-67.66%","5.44M","9.58M","-4.14M","0","16"
"WST","","19.93M","-46.4%","16.43M","0","16.43M","0","6"
"VYM","","19.92M","72.67%","4.15M","12.35M","-8.2M","1","17"
"SRE","","19.84M","-57.03%","491.13K","19.35M","-18.86M","1","5"
"VGSH","","19.78M","-49.8%","5.09M","2.41M","2.68M","0","32"
"SCHD","","19.74M","-58.4%","6.51M","3.07M","3.44M","4","31"
"HAL","","19.7M","-26.83%","4.54M","9.79M","-5.26M","4","11"
