"Symbol","Sentiment","TotalAmount","DailyAmount Change","AtAsk","AtBid","NetValue","DPTrades","BlockTrades"
"MASI","","38.69M","443.7%","32.54M","1.66M","30.89M","0","8"
"LUV","","38.64M","399.91%","2.66M","13.22M","-10.56M","7","20"
"CL","","38.5M","-18.81%","4.86M","7.67M","-2.81M","7","22"
"VGK","","38.49M","102.22%","7.39M","23.03M","-15.64M","7","27"
"KLIC","","38.32M","398.08%","13.28M","1.01M","12.26M","1","12"
"W","","38.3M","193.5%","14.08M","7.04M","7.05M","6","22"
"AMT","","37.9M","44.51%","3.95M","6.29M","-2.34M","2","18"
"MBB","","37.88M","-37.88%","9.26M","19.83M","-10.57M","3","38"
"COST","","37.52M","-16.33%","23.84M","10.08M","13.76M","0","9"
"TNA","","37.38M","93.74%","10.56M","19.51M","-8.95M","20","57"
"WELL","","37.35M","-45.57%","17.03M","13.23M","3.79M","6","16"
"IJS","","37.2M","327.03%","661.52K","36.27M","-35.61M","3","3"
"SCHD","","36.95M","-28.09%","18.99M","10.48M","8.51M","5","42"
"GOLD","","36.15M","13.34%","13.17M","16.93M","-3.76M","3","28"
"PCG","","36.11M","-8.43%","1.82M","16.96M","-15.14M","2","10"
"MSTR","","36.07M","22.11%","9.51M","20.18M","-10.67M","3","41"
"RJF","","35.89M","1662.93%","22.74M","4.48M","18.26M","1","22"
"RBLX","","35.61M","26.64%","5.26M","21.36M","-16.1M","6","13"
"SPTL","","35.51M","34.0%","23.64M","665.23K","22.97M","0","31"
"GPN","","35.47M","197.93%","9.12M","1.83M","7.29M","4","25"
"IQV","","35.35M","88.01%","2.54M","9.82M","-7.28M","1","21"
"SCHW","","35.24M","-3.57%","5.44M","18.49M","-13.05M","2","16"
"TNDM","","35.06M","3265.54%","34.5M","0","34.5M","0","6"
"APH","","35.0M","33.34%","7.62M","1.87M","5.76M","1","24"
"USRT","","34.7M","136.09%","18.98M","14.47M","4.52M","3","12"
"TFC","","34.38M","24.39%","1.9M","30.42M","-28.53M","4","4"
"RDVY","","34.15M","844.64%","12.28M","20.28M","-8.0M","2","10"
"BILS","","34.13M","51.65%","7.53M","21.47M","-13.94M","0","20"
"EQNR","","33.93M","351.49%","31.88M","2.05M","29.84M","4","1"
"ICE","","33.77M","150.35%","22.66M","10.32M","12.34M","3","9"
"USO","","33.66M","-47.2%","10.1M","7.39M","2.71M","7","72"
"QQQE","","33.54M","1857.61%","1.97M","27.7M","-25.73M","1","13"
"MT","","33.5M","250.29%","0","30.51M","-30.51M","3","5"
"VNQ","","33.45M","-13.26%","10.78M","10.67M","112.43K","15","37"
"TTD","","33.45M","18.66%","5.26M","11.36M","-6.09M","4","25"
"WST","","33.45M","1190.48%","22.25M","4.88M","17.38M","0","12"
"BSX","","33.39M","-32.8%","16.58M","8.25M","8.33M","5","15"
"JAAA","","33.33M","141.57%","32.02M","0","32.02M","0","10"
"ALB","","33.29M","-5.77%","16.42M","12.45M","3.96M","8","27"
"BMY","","33.26M","-29.36%","22.87M","6.01M","16.86M","1","7"
"HBAN","","32.95M","243.18%","5.25M","24.85M","-19.6M","4","31"
"UBER","","32.85M","22.62%","23.71M","6.98M","16.73M","4","3"
"AGNC","","32.82M","412.05%","7.67M","7.94M","-269.9K","3","54"
"FIS","","32.79M","17.83%","15.21M","6.99M","8.22M","6","23"
"AKAM","","32.59M","139.58%","19.7M","12.53M","7.17M","1","15"
"BA","","32.58M","-10.28%","5.65M","21.93M","-16.28M","6","9"
"AMAT","","32.54M","-0.95%","4.65M","23.97M","-19.32M","3","12"
"SEDG","","32.52M","23.16%","25.63M","5.23M","20.39M","4","18"
"ETSY","","32.39M","125.27%","23.26M","7.33M","15.93M","2","13"
"LH","","32.3M","180.14%","356.31K","26.52M","-26.17M","2","7"
"TRV","","32.19M","22.9%","1.48M","11.05M","-9.57M","5","22"
"CRM","","31.99M","-48.57%","2.63M","20.44M","-17.81M","3","5"
"PLTR","","31.8M","18.8%","11.54M","11.7M","-158.09K","20","41"
"EW","","31.78M","54.62%","6.23M","7.13M","-892.46K","7","26"
"VICI","","31.7M","-54.22%","1.25M","27.88M","-26.62M","0","15"
"ACWI","","31.65M","89.17%","8.56M","12.63M","-4.06M","4","23"
"AON","","31.56M","19.92%","28.17M","3.4M","24.77M","0","3"
"MCHP","","31.47M","220.17%","7.25M","11.64M","-4.4M","9","29"
"RF","","31.43M","41.04%","11.3M","16.92M","-5.63M","4","24"
"MELI","","31.28M","8.07%","1.2M","30.08M","-28.88M","0","7"
"CELH","","31.16M","268.99%","29.04M","264.83K","28.77M","1","8"
"CMG","","31.1M","138.36%","0","26.48M","-26.48M","0","3"
"UVXY","","31.06M","61.24%","18.06M","12.34M","5.72M","37","35"
"SGEN","","30.96M","-16.55%","5.07M","19.62M","-14.54M","0","21"
"SSO","","30.88M","-60.36%","7.58M","17.63M","-10.04M","12","30"
"IHE","","30.67M","-62.63%","23.3M","0","23.3M","0","2"
"VB","","30.17M","5.39%","17.27M","8.87M","8.4M","0","44"
"RSPD","","30.0M","0%","30.0M","0","30.0M","0","1"
"CINF","","29.96M","1107.83%","642.22K","26.14M","-25.5M","5","14"
"SCHO","","29.94M","5.78%","20.19M","4.0M","16.18M","0","17"
"BABA","","29.8M","-80.83%","0","29.8M","-29.8M","0","1"
"STM","","29.7M","67.67%","5.63M","9.5M","-3.87M","6","14"
"IGIB","","29.68M","90.97%","11.69M","14.14M","-2.45M","0","13"
"ROST","","29.59M","78.24%","0","807.43K","-807.43K","0","9"
"VGLT","","29.28M","-50.54%","23.07M","2.69M","20.38M","1","17"
"MDB","","29.24M","-11.19%","13.89M","9.61M","4.29M","2","31"
"OMFL","","29.16M","377.25%","368.43K","24.12M","-23.75M","0","8"
"COP","","28.85M","-31.9%","7.94M","6.47M","1.47M","1","9"
"DTD","","28.79M","4050.26%","28.79M","0","28.79M","1","1"
"TIP","","28.73M","-76.91%","11.77M","9.67M","2.1M","0","27"
"SPSB","","28.68M","161.73%","3.88M","20.21M","-16.33M","0","14"
"DIV","","28.68M","2482.14%","28.68M","0","28.68M","1","0"
"SPHB","","28.67M","57.83%","0","28.67M","-28.67M","1","1"
"SH","","28.57M","-15.68%","8.7M","6.26M","2.44M","0","49"
"ARKK","","28.44M","-33.54%","10.72M","11.42M","-707.52K","9","38"
"NUE","","28.44M","131.79%","399.12K","27.66M","-27.26M","0","7"
"PYPL","","28.3M","-64.11%","12.82M","12.33M","491.86K","14","10"
"JCI","","28.29M","-54.4%","4.81M","22.18M","-17.37M","0","11"
"WOLF","","28.25M","11.54%","0","27.27M","-27.27M","1","8"
"ODFL","","28.06M","225.66%","7.64M","11.93M","-4.29M","3","35"
"LYV","","28.0M","-20.8%","11.15M","16.59M","-5.44M","1","11"
"VTIP","","27.93M","71.69%","9.7M","10.28M","-580.51K","0","21"
"PODD","","27.88M","91.13%","2.37M","669.23K","1.71M","0","15"
"AFL","","27.82M","561.04%","12.55M","14.67M","-2.13M","1","6"
"ETR","","27.81M","197.01%","769.0K","21.83M","-21.06M","1","14"
"ZTO","","27.8M","99.17%","4.6M","22.66M","-18.06M","1","6"
"IAU","","27.63M","-51.33%","9.8M","10.78M","-979.04K","3","18"
"CFLT","","27.59M","177.75%","6.38M","9.63M","-3.25M","5","25"
"XLC","","27.51M","-32.88%","12.71M","8.05M","4.66M","6","34"
"TRU","","27.49M","8.98%","656.86K","1.45M","-791.92K","1","23"
"SJM","","27.43M","363.44%","2.05M","10.57M","-8.52M","13","31"
"AVUV","","27.43M","281.04%","1.03M","11.29M","-10.26M","1","8"
"ZI","","27.23M","631.63%","1.77M","3.8M","-2.03M","4","28"
"RIVN","","27.0M","-40.39%","7.79M","5.23M","2.56M","5","14"
"MCHI","","26.9M","150.78%","10.27M","14.08M","-3.81M","2","8"
"SAIA","","26.9M","501.87%","2.52M","2.4M","117.51K","0","12"
"AMGN","","26.73M","-29.4%","26.73M","0","26.73M","0","5"
"EXTR","","26.68M","44.8%","0","26.68M","-26.68M","0","2"
"PGR","","26.64M","-15.46%","1.26M","5.91M","-4.65M","0","11"
"RHI","","26.6M","73.12%","4.61M","19.75M","-15.14M","0","8"
"BMO","","26.58M","146.69%","0","26.58M","-26.58M","0","1"
"SCHM","","26.4M","247.33%","3.17M","19.71M","-16.54M","5","16"
"CMF","","26.23M","-25.51%","9.59M","13.72M","-4.13M","3","14"
"JEPQ","","26.17M","42.55%","19.73M","3.03M","16.7M","24","16"
"SE","","26.15M","49.47%","5.8M","12.33M","-6.52M","2","16"
"ANET","","26.1M","99.59%","5.43M","10.13M","-4.7M","1","17"
"PSX","","26.06M","147.18%","0","4.93M","-4.93M","0","21"
"RELY","","25.88M","342.53%","10.19M","15.09M","-4.9M","6","3"
"NVST","","25.6M","1143.46%","13.1M","8.46M","4.64M","7","14"
"LOW","","25.42M","-5.35%","19.75M","5.67M","14.08M","1","7"
"IDEV","","25.08M","111.17%","5.17M","15.08M","-9.9M","3","22"
"HON","","25.06M","41.09%","0","20.52M","-20.52M","0","7"
"RNR","","24.94M","653.75%","438.68K","0","438.68K","0","15"
"CTRA","","24.81M","42.55%","1.41M","21.14M","-19.73M","3","8"
"VT","","24.8M","21.9%","5.45M","10.82M","-5.37M","3","28"
"ROKU","","24.79M","74.29%","10.73M","10.06M","669.49K","16","35"
"BSV","","24.78M","-86.64%","12.19M","1.41M","10.78M","0","34"
"GIS","","24.77M","327.21%","8.0M","5.36M","2.64M","7","23"
"TFI","","24.73M","-23.66%","12.07M","9.21M","2.86M","1","16"
"SOFI","","24.73M","159.51%","8.92M","14.73M","-5.81M","1","19"
"IXUS","","24.6M","-18.03%","14.48M","2.71M","11.77M","6","20"
"FEX","","24.58M","0%","24.58M","0","24.58M","2","2"
"MINT","","24.56M","5.71%","4.27M","3.95M","323.15K","0","34"
"ENPH","","24.5M","-51.72%","9.71M","9.0M","710.71K","8","50"
"UAL","","24.33M","11.49%","10.05M","9.82M","233.41K","14","22"
"CNC","","24.27M","12.07%","13.17M","5.98M","7.18M","4","16"
"IWR","","24.26M","86.55%","21.8M","0","21.8M","2","10"
"HAL","","24.19M","55.99%","6.1M","16.03M","-9.93M","7","10"
"WFRD","","24.06M","34.95%","1.62M","22.12M","-20.5M","1","6"
"BNDX","","24.03M","-19.71%","8.48M","9.55M","-1.07M","0","28"
"TFLO","","24.0M","-56.83%","4.38M","7.9M","-3.52M","0","37"
"GSPY","","23.84M","0%","23.84M","0","23.84M","0","1"
"VEEV","","23.64M","13.28%","1.55M","17.74M","-16.19M","0","12"
"HPQ","","23.64M","10.89%","583.4K","3.48M","-2.89M","1","8"
"LRCX","","23.45M","19.92%","2.68M","15.37M","-12.69M","2","9"
"ASHR","","23.41M","37.54%","12.15M","11.26M","887.2K","1","9"
"TBIL","","23.12M","67.42%","11.48M","5.81M","5.66M","0","22"
"NU","","22.94M","-28.22%","14.89M","3.16M","11.73M","2","13"
"WRB","","22.94M","4.42%","4.68M","3.35M","1.33M","2","20"
"IEI","","22.89M","-71.9%","6.98M","6.22M","755.11K","1","31"
"NET","","22.83M","59.4%","2.93M","5.77M","-2.84M","4","30"
"DDOG","","22.81M","-33.95%","16.16M","1.86M","14.3M","2","21"
"PRFZ","","22.72M","563.01%","20.44M","0","20.44M","1","9"
"CTLT","","22.68M","33.82%","1.15M","16.44M","-15.29M","1","19"
"SDS","","22.63M","2.58%","10.15M","6.01M","4.14M","8","40"
"WTRG","","22.56M","8.83%","8.32M","14.24M","-5.92M","0","2"
"BK","","22.52M","22.15%","2.19M","18.51M","-16.32M","6","7"
"PNR","","22.41M","231.97%","1.11M","13.24M","-12.13M","0","15"
"MCO","","22.22M","34.81%","639.06K","9.37M","-8.73M","2","15"
"TWLO","","22.06M","382.2%","3.31M","17.61M","-14.31M","2","9"
"DUOL","","21.94M","58.47%","0","21.07M","-21.07M","1","3"
"ESGU","","21.83M","-26.61%","13.13M","7.29M","5.84M","3","10"
"FOUR","","21.83M","443.02%","0","15.2M","-15.2M","2","22"
"BYD","","21.82M","280.62%","437.87K","11.7M","-11.26M","1","22"
"CNQ","","21.8M","121.13%","5.55M","2.09M","3.47M","1","7"
"IDXX","","21.66M","540.56%","4.61M","5.59M","-979.52K","0","10"
"SPMD","","21.55M","285.93%","16.16M","1.85M","14.31M","3","19"
"UNH","","21.55M","-79.77%","15.55M","0","15.55M","0","3"
