"Symbol","Sentiment","TotalAmount","DailyAmount Change","AtAsk","AtBid","NetValue","DPTrades","BlockTrades"
"TSLA","Bearish","8.44B","-16.04%","2.67B","2.8B","-127.24M","5624","13165"
"SPY","Bearish","5.64B","-21.68%","472.14M","4.94B","-4.47B","161","270"
"NVDA","Bearish","3.42B","-7.41%","1.28B","1.31B","-37.69M","691","3302"
"QQQ","Bullish","3.15B","-5.48%","2.09B","802.42M","1.29B","150","226"
"AAPL","Bearish","1.52B","-10.81%","323.45M","735.14M","-411.69M","555","1324"
"IWM","Bearish","1.12B","7.02%","247.95M","841.11M","-593.16M","40","70"
"AMZN","Bullish","885.14M","-30.76%","384.64M","192.37M","192.27M","354","907"
"MSFT","Bearish","872.54M","-30.38%","240.57M","356.49M","-115.91M","229","634"
"LQD","Bullish","844.3M","72.88%","390.14M","324.84M","65.3M","37","247"
"AMD","Bullish","794.42M","-20.3%","287.46M","198.6M","88.86M","362","1127"
"META","Bearish","755.76M","-62.78%","219.74M","356.53M","-136.79M","181","883"
"HYG","Bearish","621.44M","-19.1%","209.14M","307.88M","-98.74M","26","207"
"TQQQ","Bearish","459.05M","-10.9%","129.25M","150.94M","-21.68M","162","705"
"MU","Bearish","437.1M","137.43%","106.11M","214.3M","-108.18M","189","411"
"SUSA","Bullish","435.96M","23073.18%","435.96M","0","435.96M","0","4"
"XOM","Bullish","360.58M","-37.27%","196.33M","128.06M","68.27M","30","116"
"GOOGL","Bullish","336.63M","-53.02%","166.64M","97.49M","69.15M","66","227"
"PCG","Bullish","332.49M","395.16%","176.93M","136.87M","40.06M","9","52"
"RSP","Bearish","331.41M","99.5%","70.71M","227.57M","-156.85M","20","85"
"BRK/B","Bullish","319.68M","-30.49%","250.44M","59.75M","190.69M","5","80"
"SQQQ","Bearish","314.25M","8.57%","77.41M","111.18M","-33.78M","44","480"
"GOOG","Bearish","308.05M","-44.12%","96.05M","147.11M","-51.06M","116","209"
"PG","Bullish","278.12M","-47.38%","252.84M","17.98M","234.86M","30","54"
"JPM","Bearish","271.13M","92.18%","95.44M","99.53M","-4.1M","59","215"
"NVO","Bearish","270.68M","6410.93%","4.49M","263.12M","-258.62M","9","12"
"WMT","Bearish","264.56M","320.56%","34.24M","207.72M","-173.48M","26","69"
"NFLX","Bearish","263.71M","-35.33%","91.54M","102.48M","-10.94M","41","333"
"TGT","Bullish","236.98M","2.08%","118.75M","68.9M","49.85M","25","78"
"TRP","Bearish","234.82M","203.63%","4.93M","229.89M","-224.96M","1","7"
"TLT","Bearish","232.89M","28.13%","57.48M","128.53M","-71.05M","37","131"
"SNOW","Bearish","231.25M","53.2%","76.34M","91.63M","-15.29M","41","315"
"C","Bearish","218.64M","28.93%","44.36M","125.11M","-80.75M","34","88"
"DIS","Bullish","217.4M","-31.84%","117.41M","29.46M","87.95M","55","218"
"ORCL","Bullish","216.47M","-52.18%","104.54M","83.97M","20.57M","32","103"
"LLY","Bullish","215.87M","-62.4%","169.94M","38.81M","131.13M","10","53"
"IVV","Bearish","208.8M","-64.28%","57.95M","87.99M","-30.04M","20","92"
"BAC","Bullish","203.92M","-28.68%","95.69M","61.11M","34.58M","46","296"
"IEF","Bullish","202.85M","267.34%","129.78M","54.56M","75.21M","9","85"
"CVX","Bearish","199.7M","-65.49%","25.18M","158.56M","-133.38M","16","79"
"WFC","Bullish","199.46M","-1.31%","157.92M","14.9M","143.02M","25","63"
"VOO","Bullish","194.99M","-8.14%","53.57M","47.11M","6.46M","30","136"
"BABA","Bullish","191.89M","36.19%","101.49M","68.96M","32.52M","32","84"
"LRCX","Bullish","181.58M","178.46%","158.95M","21.15M","137.8M","5","10"
"PEP","Bullish","181.07M","-3.03%","151.6M","8.12M","143.49M","40","43"
"MS","Bearish","180.78M","-11.22%","15.27M","129.93M","-114.66M","44","86"
"MRK","Bullish","179.75M","-62.53%","142.81M","23.03M","119.78M","10","50"
"AXP","Bearish","175.37M","-15.89%","1.68M","165.3M","-163.61M","2","25"
"XLF","Bullish","175.26M","86.38%","75.78M","44.7M","31.08M","9","103"
"PFE","Bearish","169.02M","-44.07%","24.44M","116.92M","-92.48M","26","108"
"BIL","Bearish","164.7M","-20.37%","30.51M","69.45M","-38.94M","0","214"
"ESGU","Bearish","161.45M","1950.01%","63.55M","94.55M","-31.0M","3","21"
"GLD","Bearish","159.91M","59.75%","56.33M","73.55M","-17.22M","37","101"
"AGG","Bullish","156.97M","-30.7%","121.99M","9.78M","112.21M","0","93"
"BND","Bullish","156.77M","54.05%","122.43M","7.74M","114.69M","1","82"
"TTD","Bearish","151.63M","1039.56%","320.13K","149.04M","-148.72M","5","7"
"INTC","Bearish","149.97M","37.76%","52.25M","78.38M","-26.13M","32","75"
"LIN","Bearish","140.01M","-29.38%","18.24M","107.79M","-89.54M","0","43"
"UBER","Bullish","136.46M","8.47%","56.66M","55.39M","1.27M","45","86"
"AVGO","Bullish","132.7M","-31.71%","114.4M","14.75M","99.65M","1","27"
"ABBV","Bearish","131.43M","-52.25%","3.06M","119.65M","-116.59M","8","56"
"ABT","Bearish","131.18M","-30.88%","16.61M","111.6M","-94.99M","2","26"
"SLB","Bearish","130.93M","7.54%","8.56M","82.18M","-73.62M","10","43"
"UNH","Bearish","127.78M","-42.16%","40.8M","50.3M","-9.5M","5","52"
"ACN","Bearish","124.34M","16.43%","30.03M","89.78M","-59.75M","6","40"
"SPTI","Bullish","121.86M","145.81%","72.31M","38.62M","33.69M","0","76"
"HD","Bullish","121.84M","-63.27%","39.34M","11.44M","27.9M","6","78"
"GS","Bearish","120.82M","57.44%","14.28M","52.98M","-38.7M","20","96"
"SPLG","Bullish","118.7M","429.8%","103.64M","8.94M","94.7M","0","22"
"FTNT","Bullish","118.56M","70.11%","46.29M","32.19M","14.11M","14","45"
"EWT","Bullish","118.43M","1771.98%","35.79M","4.83M","30.96M","1","7"
"DHR","Bullish","116.84M","-53.44%","101.51M","1.85M","99.65M","3","36"
"KO","Bearish","115.24M","-40.35%","39.02M","60.19M","-21.18M","29","75"
"VGLT","Bearish","112.81M","648.15%","1.97M","3.09M","-1.12M","3","9"
"EEM","Bullish","111.86M","-18.05%","55.62M","41.13M","14.49M","8","65"
"SO","Bullish","111.2M","39.87%","91.55M","3.81M","87.74M","8","40"
"F","Bullish","111.14M","-2.3%","75.8M","20.63M","55.17M","12","81"
"FIS","Bearish","108.43M","-23.76%","5.93M","63.31M","-57.38M","4","38"
"BA","Bearish","105.91M","-10.51%","34.6M","41.7M","-7.1M","10","126"
"SOXL","Bearish","103.16M","19.54%","40.65M","41.64M","-988.02K","33","103"
"VZ","Bullish","102.82M","54.72%","79.81M","5.06M","74.75M","13","54"
"BNDX","Bullish","101.03M","244.18%","94.18M","880.83K","93.3M","2","20"
"LOW","Bearish","99.08M","-50.32%","17.07M","71.21M","-54.14M","2","45"
"UPS","Bullish","95.73M","-73.16%","70.43M","16.79M","53.64M","4","34"
"VGK","Bullish","93.82M","353.78%","1.97M","982.3K","991.42K","0","15"
"VYM","Bearish","93.16M","103.98%","39.51M","48.68M","-9.17M","2","17"
"DIA","Bearish","92.85M","-32.9%","20.36M","44.37M","-24.01M","13","95"
"SHV","Bullish","91.23M","8.49%","24.56M","9.06M","15.49M","0","107"
"JNK","Bullish","88.67M","102.28%","60.36M","25.93M","34.43M","3","12"
"VTI","Bullish","88.54M","-52.86%","24.73M","17.38M","7.35M","13","113"
"SCHW","Bearish","88.47M","-35.37%","30.93M","36.46M","-5.53M","42","106"
"USHY","Bearish","86.69M","172.51%","3.52M","21.25M","-17.73M","2","7"
"MBB","Bullish","86.67M","53.1%","58.16M","22.41M","35.75M","9","21"
"WDAY","Bullish","86.22M","263.27%","49.44M","26.31M","23.13M","6","71"
"AON","Bullish","85.53M","-68.09%","67.91M","2.16M","65.75M","1","28"
"T","Bearish","84.07M","-27.5%","2.14M","76.25M","-74.11M","3","36"
"XLP","Bullish","83.29M","6.51%","55.82M","21.14M","34.69M","14","27"
"AMAT","Bullish","83.22M","-12.66%","74.52M","2.5M","72.02M","4","39"
"KRE","Bearish","83.21M","52.09%","22.6M","45.07M","-22.47M","19","49"
"MUB","Bearish","83.05M","138.64%","7.84M","54.02M","-46.19M","3","50"
"XLE","Bullish","82.7M","-38.22%","37.44M","24.15M","13.29M","12","61"
"IJR","Bullish","81.8M","134.56%","24.78M","21.95M","2.83M","17","74"
"SOXS","Bearish","81.33M","40.85%","30.58M","33.04M","-2.46M","9","71"
"COIN","Bearish","80.75M","-19.77%","31.47M","32.25M","-786.32K","50","139"
"VNQ","Bullish","79.93M","103.12%","73.98M","2.22M","71.76M","7","14"
"PAVE","Bullish","79.61M","626.93%","78.96M","0","78.96M","0","8"
"PLD","Bearish","79.49M","-47.05%","857.6K","69.02M","-68.17M","7","23"
"LMT","Bullish","79.1M","-27.7%","66.37M","10.24M","56.12M","1","24"
"XLU","Bullish","78.69M","85.24%","43.11M","8.63M","34.48M","9","55"
"SGEN","Bearish","78.69M","4.48%","2.85M","10.34M","-7.49M","1","57"
"DG","Bullish","78.25M","-64.59%","41.81M","16.99M","24.82M","3","41"
"CRM","Bullish","77.1M","-78.63%","25.53M","24.89M","640.43K","11","60"
"PYPL","Bullish","77.03M","-65.53%","31.16M","22.48M","8.69M","33","78"
"HLT","Bearish","77.01M","-37.91%","8.03M","27.26M","-19.22M","2","19"
"MDB","Bullish","76.98M","-28.68%","33.41M","14.81M","18.6M","6","53"
"V","Bullish","76.96M","-37.22%","39.03M","13.51M","25.52M","20","76"
"CCL","Bullish","76.76M","-3.6%","32.92M","31.0M","1.92M","38","113"
