"Symbol","Sentiment","TotalAmount","DailyAmount Change","AtAsk","AtBid","NetValue","DPTrades","BlockTrades"
"SPY","","11.92B","58.31%","5.21B","6.09B","-881.6M","363","409"
"QQQ","","4.32B","2.1%","1.95B","1.92B","30.98M","238","332"
"JNJ","","2.97B","-48.83%","2.03B","924.87M","1.11B","59","29"
"IWM","","1.86B","132.44%","446.22M","1.28B","-829.09M","53","73"
"META","","1.35B","241.22%","482.48M","858.18M","-375.7M","14","10"
"AAPL","","980.74M","39.67%","824.57M","156.17M","668.4M","5","1"
"STIP","","776.93M","939.26%","0","771.2M","-771.2M","0","15"
"VTIP","","760.83M","6593.57%","754.01M","4.93M","749.07M","3","12"
"TQQQ","","555.22M","21.86%","164.41M","168.39M","-3.98M","290","775"
"MSFT","","533.48M","-9.22%","327.49M","205.99M","121.5M","4","2"
"BRK/B","","479.35M","64.89%","28.11M","441.06M","-412.95M","19","79"
"XOM","","450.86M","59.73%","364.47M","79.74M","284.73M","4","7"
"AMZN","","405.65M","32.45%","258.8M","146.85M","111.95M","3","7"
"ATVI","","374.35M","365.18%","157.41M","209.54M","-52.13M","19","36"
"SQQQ","","365.05M","8.56%","105.22M","144.61M","-39.39M","75","511"
"PG","","326.49M","-7.98%","56.62M","269.87M","-213.25M","3","4"
"MRK","","302.84M","44.89%","117.25M","182.73M","-65.48M","1","7"
"BIL","","297.94M","10.09%","134.38M","23.96M","110.42M","0","285"
"CVX","","278.93M","14.61%","110.36M","154.91M","-44.55M","1","7"
"TJX","","266.39M","30.47%","260.02M","2.04M","257.98M","0","12"
"CHK","","260.01M","1185.4%","237.84M","3.24M","234.6M","22","54"
"KVUE","","249.47M","-17.56%","89.63M","111.39M","-21.76M","39","96"
"LLY","","244.75M","-13.96%","5.98M","238.77M","-232.8M","0","3"
"LDOS","","239.93M","1936.66%","4.36M","234.51M","-230.16M","1","14"
"TSLA","","235.73M","36.55%","70.38M","165.35M","-94.97M","10","3"
