"Symbol","Sentiment","TotalAmount","DailyAmount Change","AtAsk","AtBid","NetValue","DPTrades","BlockTrades"
"TSM","","98.05M","0.99%","83.73M","14.32M","69.41M","3","1"
"SUSL","","97.02M","3461.67%","97.02M","0","97.02M","0","1"
"HES","","96.97M","-56.12%","5.28M","66.23M","-60.96M","14","41"
"GE","","96.41M","208.53%","82.52M","8.01M","74.51M","1","10"
"TIP","","95.75M","-42.31%","79.71M","4.13M","75.58M","3","41"
"VGLT","","94.8M","-46.45%","15.79M","34.89M","-19.1M","4","24"
"BIV","","94.78M","150.28%","74.58M","12.97M","61.62M","0","28"
"HD","","94.41M","31.98%","94.41M","0","94.41M","1","8"
"DVN","","93.27M","292.21%","35.26M","52.0M","-16.73M","16","28"
"EMB","","92.49M","-36.44%","15.95M","68.09M","-52.15M","2","40"
"AMT","","92.21M","143.73%","85.82M","2.66M","83.16M","1","9"
"ELV","","91.65M","176.98%","991.14K","87.44M","-86.45M","0","17"
"PHB","","91.42M","10800.34%","91.42M","0","91.42M","1","1"
"SQ","","91.33M","24.07%","62.24M","24.3M","37.95M","18","18"
"C","","88.2M","-25.59%","20.2M","67.05M","-46.85M","4","14"
"PDD","","87.74M","3.12%","13.32M","74.42M","-61.09M","3","2"
"JIRE","","86.19M","85.94%","85.55M","640.92K","84.91M","0","3"
"IEFA","","85.75M","-23.2%","20.92M","36.28M","-15.36M","3","108"
"SGEN","","85.59M","270.61%","37.12M","7.94M","29.18M","6","55"
"ROST","","84.75M","149.88%","39.35M","45.4M","-6.05M","6","6"
"NKE","","84.37M","73.72%","20.24M","9.06M","11.18M","2","12"
"PM","","83.57M","118.62%","26.22M","27.72M","-1.51M","2","18"
"DHR","","82.89M","115.53%","9.58M","70.05M","-60.47M","1","7"
"CB","","82.87M","92.57%","1.18M","36.96M","-35.77M","0","12"
"PR","","82.36M","598.62%","59.82M","18.0M","41.82M","10","20"
"SCHX","","81.06M","83.07%","39.08M","36.69M","2.4M","4","20"
"EW","","80.96M","163.38%","22.37M","22.27M","103.17K","5","22"
"HUM","","80.41M","62.54%","11.37M","8.03M","3.34M","1","26"
"SMCI","","79.39M","-20.73%","29.98M","34.68M","-4.7M","12","131"
"COLD","","79.08M","597.58%","49.32M","23.14M","26.18M","5","7"
"BMY","","79.05M","6.91%","2.31M","52.5M","-50.18M","1","14"
"DUK","","78.88M","37.51%","66.79M","8.82M","57.97M","3","14"
"VICI","","78.16M","37.39%","73.69M","518.45K","73.17M","3","13"
"CNM","","77.61M","198.7%","7.17M","54.22M","-47.05M","10","30"
"QCOM","","77.55M","-32.4%","11.6M","56.54M","-44.94M","2","12"
"ABNB","","77.34M","123.45%","10.14M","34.56M","-24.42M","12","41"
"ICVT","","77.0M","2821.92%","67.99M","8.68M","59.31M","6","1"
"CPRT","","76.53M","302.11%","57.18M","3.86M","53.32M","0","23"
"VCLT","","74.41M","241.95%","49.86M","18.66M","31.2M","6","21"
"EVRG","","74.25M","25.47%","12.87M","20.08M","-7.21M","7","38"
"T","","73.83M","-46.57%","6.35M","7.56M","-1.21M","0","7"
"BA","","71.63M","-1.34%","38.33M","10.53M","27.8M","7","18"
"GM","","71.59M","-16.82%","40.9M","30.23M","10.67M","8","16"
"PDBC","","70.94M","102.78%","30.28M","37.24M","-6.97M","0","29"
"MO","","70.38M","108.11%","1.08M","62.26M","-61.18M","6","4"
"V","","69.7M","17.73%","38.33M","11.34M","26.99M","1","9"
"CNHI","","69.27M","188.87%","749.31K","68.52M","-67.77M","1","5"
"TFC","","69.1M","212.4%","14.35M","37.2M","-22.85M","13","29"
"XBI","","68.92M","-27.1%","33.99M","17.23M","16.76M","29","79"
"PSX","","68.86M","54.57%","11.27M","10.64M","633.18K","9","39"
"ADI","","68.72M","199.09%","27.5M","8.74M","18.76M","6","23"
"JQUA","","66.94M","901.63%","1.12M","63.23M","-62.11M","1","15"
"GTLS","","66.86M","1042.41%","271.46K","2.0M","-1.73M","0","7"
"ABBV","","66.58M","83.67%","55.0M","6.07M","48.93M","1","13"
"EMR","","66.1M","73.78%","6.72M","16.15M","-9.43M","2","23"
"IEMG","","65.84M","-56.93%","14.44M","31.22M","-16.78M","1","57"
"PNC","","64.93M","308.96%","4.99M","54.77M","-49.79M","1","8"
"SCHD","","64.56M","-33.75%","27.36M","25.17M","2.19M","5","49"
"VUG","","64.25M","-11.92%","39.92M","13.9M","26.03M","4","67"
"FTI","","64.23M","530.85%","14.23M","40.65M","-26.42M","8","30"
"DLR","","63.7M","598.04%","3.35M","56.71M","-53.36M","3","9"
"JAAA","","63.43M","153.5%","53.19M","5.77M","47.42M","1","16"
"TGT","","62.83M","-43.8%","47.31M","6.24M","41.07M","4","15"
"CMCSA","","62.61M","-3.95%","0","60.26M","-60.26M","2","7"
"BBJP","","62.6M","1138.08%","56.71M","3.93M","52.78M","1","7"
"FDX","","62.35M","109.56%","57.8M","4.55M","53.25M","3","3"
"SHW","","61.89M","0.57%","39.62M","13.56M","26.07M","2","20"
"AIG","","61.52M","62.38%","52.46M","5.21M","47.25M","0","13"
"LOW","","61.47M","199.06%","56.39M","0","56.39M","1","7"
"RIVN","","61.07M","23.08%","31.18M","23.55M","7.63M","37","62"
"TNA","","61.03M","-53.43%","23.83M","23.04M","781.33K","31","116"
"ICE","","60.61M","-28.13%","23.58M","33.3M","-9.72M","1","11"
"DAL","","60.18M","40.31%","36.35M","16.83M","19.51M","18","47"
"TMUS","","59.62M","38.27%","6.26M","48.15M","-41.89M","2","16"
"DGRO","","58.98M","182.6%","1.86M","52.67M","-50.81M","2","20"
"EFA","","58.65M","-60.92%","12.95M","25.97M","-13.03M","6","69"
"AMGN","","58.57M","-15.73%","6.13M","34.2M","-28.07M","0","17"
"HBAN","","58.04M","305.33%","43.44M","7.06M","36.38M","0","14"
"CAR","","56.95M","1174.16%","26.21M","9.3M","16.91M","2","50"
"SHV","","56.8M","-59.79%","32.06M","6.62M","25.44M","0","58"
"ARKK","","56.77M","-32.7%","15.88M","20.52M","-4.65M","19","49"
"JD","","56.47M","485.68%","758.39K","0","758.39K","1","4"
"CEG","","55.08M","76.59%","21.37M","22.28M","-913.72K","5","30"
"VREX","","54.5M","2208.94%","475.0K","5.45M","-4.98M","1","6"
"UAL","","54.35M","100.45%","17.45M","29.53M","-12.08M","30","40"
"HPE","","54.01M","38.42%","5.64M","40.52M","-34.88M","5","32"
"ALL","","53.94M","78.48%","53.94M","0","53.94M","0","8"
"PINS","","53.87M","-25.26%","35.46M","14.78M","20.68M","3","16"
"GDX","","53.43M","-56.76%","37.52M","12.77M","24.75M","7","30"
"EWZ","","53.43M","-1.21%","10.89M","35.94M","-25.05M","3","32"
"ASML","","53.42M","86.38%","11.27M","34.35M","-23.08M","0","7"
"VGT","","53.23M","-12.0%","42.55M","8.15M","34.4M","0","17"
"KO","","53.15M","-58.66%","53.15M","0","53.15M","1","6"
"CRWD","","53.02M","4.05%","5.42M","45.46M","-40.04M","6","21"
"DE","","52.8M","202.03%","3.86M","41.76M","-37.89M","3","11"
"BKNG","","52.03M","39.12%","32.07M","0","32.07M","3","4"
"IGIB","","52.0M","122.65%","41.94M","4.2M","37.74M","1","26"
"BAC","","51.99M","-23.58%","14.77M","15.94M","-1.17M","1","4"
"BK","","51.85M","514.92%","47.54M","0","47.54M","0","10"
"TLH","","51.84M","29.3%","2.28M","38.31M","-36.03M","1","17"
"SPYV","","51.75M","-75.41%","29.11M","5.53M","23.58M","2","42"
"AME","","50.92M","49.7%","43.85M","4.68M","39.16M","0","9"
"SPXL","","50.54M","-43.93%","11.21M","8.98M","2.23M","23","83"
"VEEV","","50.48M","15.59%","8.79M","31.65M","-22.86M","6","29"
"VB","","50.1M","52.24%","16.28M","30.24M","-13.96M","4","32"
"VRTX","","50.05M","287.12%","5.42M","23.33M","-17.9M","1","18"
"EXC","","49.96M","9.62%","7.64M","41.14M","-33.49M","4","12"
"NSC","","49.89M","13.55%","1.06M","47.27M","-46.21M","0","8"
"PG","","49.75M","-36.92%","38.77M","0","38.77M","2","5"
"CAH","","49.71M","316.69%","49.25M","0","49.25M","0","13"
"LYV","","49.65M","40.85%","2.75M","43.08M","-40.34M","4","8"
"D","","49.6M","9.9%","30.1M","10.99M","19.11M","6","25"
"MELI","","49.53M","128.52%","40.59M","7.35M","33.24M","3","6"
"TRU","","49.4M","280.56%","27.74M","1.56M","26.19M","3","18"
"BKLN","","49.39M","-12.89%","1.74M","12.82M","-11.08M","0","24"
"AFRM","","49.35M","-43.08%","12.99M","31.71M","-18.72M","34","29"
"GBIL","","49.24M","62.17%","18.05M","19.88M","-1.83M","0","31"
"ODFL","","49.2M","276.44%","26.4M","15.96M","10.44M","1","21"
"BIDU","","48.81M","83.02%","0","48.81M","-48.81M","2","0"
"ISRG","","48.76M","179.31%","44.65M","4.11M","40.53M","0","9"
"USO","","48.25M","8.47%","11.81M","25.37M","-13.56M","14","44"
"ACWI","","48.02M","-6.78%","26.93M","15.07M","11.86M","6","29"
"GSY","","47.97M","268.41%","3.05M","17.97M","-14.92M","0","26"
"CHTR","","47.14M","22.4%","3.38M","24.56M","-21.18M","6","24"
"HOLX","","47.08M","387.15%","46.29M","494.48K","45.8M","1","6"
"VXUS","","46.98M","4.43%","26.97M","5.02M","21.95M","5","29"
"IJR","","46.96M","-56.4%","16.17M","6.8M","9.38M","15","53"
"FCX","","46.83M","-21.88%","41.84M","3.39M","38.45M","2","11"
"TFLO","","46.56M","39.28%","7.69M","28.42M","-20.73M","1","31"
"CVS","","46.13M","13.03%","11.55M","18.68M","-7.12M","5","9"
"VZ","","46.08M","-16.24%","22.61M","23.48M","-869.83K","5","3"
"F","","45.89M","37.07%","34.59M","5.89M","28.69M","0","19"
"IBM","","45.46M","32.5%","10.77M","14.94M","-4.16M","2","6"
"SPGI","","45.37M","-34.52%","32.49M","3.27M","29.23M","0","9"
"RYAAY","","45.26M","128.26%","9.34M","8.7M","641.53K","3","24"
"TXN","","45.21M","23.83%","1.68M","19.18M","-17.5M","0","19"
"BIIB","","45.16M","405.12%","32.58M","2.42M","30.16M","3","22"
"JNJ","","44.85M","-2.02%","18.87M","9.74M","9.13M","0","8"
"PCG","","44.8M","-43.66%","27.48M","8.59M","18.89M","2","33"
"NIO","","44.75M","-8.1%","8.94M","21.22M","-12.29M","9","43"
"SO","","44.7M","-34.34%","34.38M","10.32M","24.06M","0","7"
"ACGL","","44.66M","473.18%","1.88M","35.11M","-33.23M","1","18"
"WFC","","44.64M","-12.36%","42.37M","2.27M","40.1M","1","9"
"SOXS","","44.52M","21.63%","16.26M","16.8M","-540.56K","6","80"
"EA","","44.45M","26.22%","1.84M","41.21M","-39.37M","3","17"
"SBAC","","44.1M","210.53%","36.45M","1.26M","35.19M","0","12"
"MET","","44.04M","143.03%","18.49M","22.87M","-4.38M","2","10"
"AMP","","44.03M","490.68%","44.03M","0","44.03M","0","6"
"BLV","","43.96M","1038.8%","34.63M","964.56K","33.66M","3","22"
"VEA","","43.89M","-49.9%","12.21M","11.14M","1.07M","0","79"
"HPQ","","43.65M","-26.11%","8.06M","27.6M","-19.54M","8","23"
"IWB","","43.56M","6.69%","21.52M","13.45M","8.07M","3","40"
"PYPL","","43.16M","-4.11%","19.58M","16.08M","3.5M","17","14"
"DTE","","42.95M","64.16%","20.25M","20.84M","-588.74K","4","16"
"IWP","","42.85M","24.54%","35.32M","2.77M","32.55M","4","12"
"FDN","","42.55M","-2.02%","28.49M","13.02M","15.48M","1","5"
"WDAY","","42.46M","10.14%","11.01M","20.11M","-9.1M","9","13"
"HYD","","42.4M","153.89%","31.65M","9.94M","21.71M","1","9"
"IR","","42.19M","391.6%","41.16M","340.06K","40.82M","1","7"
"VWO","","42.13M","-28.85%","17.68M","11.42M","6.26M","0","65"
"MNST","","42.0M","49.27%","0","42.0M","-42.0M","0","10"
"ANGL","","41.54M","494.82%","32.16M","8.81M","23.34M","1","10"
"IXUS","","41.49M","105.87%","5.85M","27.72M","-21.88M","0","37"
"JEPI","","41.33M","18.78%","14.95M","12.63M","2.32M","6","57"
"UNP","","41.33M","-33.95%","18.09M","19.28M","-1.19M","0","14"
"SPTM","","41.26M","451.76%","2.45M","36.49M","-34.04M","3","8"
"SCHZ","","41.24M","303.66%","37.0M","1.7M","35.29M","0","19"
"VXF","","41.03M","138.22%","35.97M","0","35.97M","0","14"
"COF","","40.96M","93.99%","14.82M","8.83M","5.99M","3","11"
"SRLN","","40.63M","-15.54%","26.32M","1.65M","24.67M","2","30"
"INTC","","40.52M","-57.48%","27.34M","7.99M","19.35M","8","4"
"DHI","","40.51M","157.65%","4.2M","23.86M","-19.67M","2","15"
"TD","","40.39M","162.92%","16.33M","21.09M","-4.76M","8","8"
"BX","","39.87M","-35.63%","38.93M","0","38.93M","1","10"
"CCJ","","39.61M","158.91%","30.35M","8.89M","21.46M","1","13"
"TTWO","","39.43M","24.77%","11.52M","9.89M","1.63M","5","23"
"J","","39.38M","35.07%","3.83M","25.48M","-21.65M","0","14"
"AAL","","39.25M","4.02%","17.44M","11.56M","5.88M","8","72"
"ANET","","39.15M","144.27%","20.57M","5.8M","14.77M","2","21"
"VDE","","38.93M","151.53%","22.19M","11.39M","10.8M","6","22"
"CDNS","","38.79M","48.78%","29.24M","0","29.24M","0","15"
"HCA","","38.36M","-22.99%","6.18M","30.67M","-24.5M","0","11"
"KRTX","","38.36M","326.12%","7.09M","12.45M","-5.37M","1","38"
"JCI","","38.3M","49.82%","2.14M","26.72M","-24.58M","1","15"
"CRC","","38.3M","11725.69%","264.51K","38.03M","-37.77M","1","1"
"QLYS","","38.15M","310.26%","38.15M","0","38.15M","0","2"
"EVH","","38.13M","-10.76%","3.76M","30.84M","-27.08M","3","18"
"MDLZ","","37.75M","5.79%","18.05M","19.69M","-1.64M","2","8"
"PRU","","37.63M","343.67%","37.26M","370.33K","36.89M","1","7"
"KRE","","37.24M","-59.43%","13.57M","16.26M","-2.68M","9","27"
"X","","37.2M","85.01%","20.46M","10.04M","10.42M","5","13"
"ADP","","37.14M","-58.88%","33.62M","3.52M","30.09M","0","10"
"STT","","37.0M","55.18%","33.25M","1.08M","32.17M","2","3"
"TAL","","36.97M","603.35%","36.97M","0","36.97M","0","2"
"DFS","","36.9M","50.08%","32.14M","3.64M","28.5M","4","14"
"ASND","","36.81M","-14.66%","30.85M","3.3M","27.56M","2","9"
"PHM","","36.63M","10.33%","6.48M","28.44M","-21.96M","2","11"
"MSI","","36.63M","17.64%","2.01M","34.62M","-32.62M","0","6"
"CMI","","36.57M","64.74%","29.42M","369.64K","29.05M","0","11"
"QQQM","","36.56M","-72.97%","5.83M","15.56M","-9.73M","9","39"
"HIG","","36.55M","857.45%","36.24M","305.3K","35.94M","1","7"
"OWL","","36.52M","150.46%","11.16M","24.34M","-13.18M","3","11"
"PRGO","","36.44M","192.12%","12.12M","18.66M","-6.55M","5","15"
"DD","","36.42M","15.94%","808.08K","31.24M","-30.43M","3","13"
"WMT","","36.34M","-54.25%","8.79M","16.34M","-7.55M","5","3"
"AMED","","36.2M","666.74%","1.18M","33.86M","-32.68M","0","10"
"JPST","","36.06M","-57.29%","13.82M","5.78M","8.05M","0","57"
"DXCM","","35.92M","-26.04%","27.71M","5.96M","21.75M","1","15"
"CCL","","35.87M","-26.94%","22.88M","10.34M","12.54M","4","23"
"APD","","35.72M","2.19%","2.89M","8.12M","-5.23M","0","21"
"VLO","","35.58M","35.0%","1.64M","21.85M","-20.21M","2","19"
"LI","","35.54M","252.75%","3.56M","20.13M","-16.57M","2","11"
"ICLR","","35.54M","130.68%","28.22M","940.56K","27.28M","0","8"
"DDOG","","35.46M","-15.91%","15.31M","19.11M","-3.8M","1","19"
"OVV","","35.33M","29.6%","251.14K","34.63M","-34.38M","0","7"
"CSX","","34.96M","-45.98%","4.54M","12.71M","-8.17M","6","14"
"HLT","","34.91M","-0.81%","10.07M","23.84M","-13.78M","3","3"
"FTNT","","34.73M","178.55%","8.47M","24.81M","-16.33M","7","6"
"IBN","","34.66M","-35.47%","7.62M","20.07M","-12.44M","2","5"
"MMSI","","34.61M","-12.98%","10.23M","19.06M","-8.83M","1","21"
"SPAB","","34.56M","66.81%","2.09M","29.16M","-27.07M","2","17"
"XLC","","34.48M","-42.1%","18.56M","9.56M","9.0M","6","24"
"DUOL","","34.43M","47.88%","1.61M","26.4M","-24.79M","1","10"
"AKAM","","34.27M","211.68%","32.26M","1.72M","30.54M","0","10"
"EQIX","","34.27M","63.15%","0","3.57M","-3.57M","1","13"
"VONV","","34.26M","3.74%","18.53M","13.04M","5.5M","2","14"
"SCHR","","34.24M","66.44%","3.26M","27.77M","-24.51M","0","12"
"DASH","","34.14M","-11.52%","13.38M","4.25M","9.13M","7","22"
"LYB","","33.96M","64.34%","28.56M","0","28.56M","0","8"
"NCLH","","33.8M","48.96%","21.13M","4.64M","16.49M","18","19"
"BDX","","33.78M","-27.8%","2.85M","10.45M","-7.6M","1","20"
"ERIC","","33.76M","140.82%","21.48M","8.47M","13.0M","2","8"
"XLRE","","33.69M","-24.44%","26.78M","2.06M","24.72M","3","13"
"SRE","","33.61M","36.45%","8.12M","9.07M","-944.41K","5","32"
"VGSH","","33.47M","-64.83%","6.19M","2.77M","3.42M","0","40"
"VWOB","","33.44M","770.93%","33.44M","0","33.44M","1","3"
"FHI","","33.11M","-15.67%","4.25M","28.86M","-24.61M","4","3"
"SM","","33.03M","4262.98%","378.89K","31.4M","-31.02M","2","4"
"VRSK","","32.94M","189.35%","30.91M","0","30.91M","1","14"
"VO","","32.9M","-0.81%","10.24M","17.9M","-7.66M","4","30"
"ON","","32.7M","74.52%","5.81M","14.67M","-8.86M","8","26"
"MCO","","32.56M","361.64%","9.59M","1.64M","7.95M","0","10"
"IYR","","32.55M","-52.87%","13.2M","15.99M","-2.79M","16","15"
"PAYX","","32.26M","212.0%","30.36M","0","30.36M","0","14"
"TEAM","","32.08M","250.07%","2.94M","3.09M","-153.0K","1","13"
"VEU","","32.0M","13.74%","7.18M","19.64M","-12.46M","1","17"
"SPLG","","31.92M","-38.83%","18.48M","1.64M","16.84M","2","41"
"AAP","","31.89M","362.03%","7.53M","1.61M","5.92M","2","16"
"EWJ","","31.88M","-18.52%","19.14M","10.01M","9.13M","5","18"
"IWN","","31.87M","-3.67%","14.54M","3.05M","11.49M","10","27"
"A","","31.65M","74.48%","293.43K","10.58M","-10.29M","1","16"
"COR","","31.64M","18.55%","29.56M","0","29.56M","0","9"
"CTVA","","31.52M","-23.93%","20.4M","7.1M","13.3M","5","11"
"STLA","","31.51M","1930.18%","0","31.22M","-31.22M","1","4"
"BMO","","31.27M","742.8%","0","31.27M","-31.27M","0","2"
"ED","","31.1M","750.68%","12.4M","9.2M","3.2M","6","20"
"ETN","","31.01M","301.21%","10.14M","5.43M","4.71M","1","9"
"IEI","","30.79M","-61.51%","16.89M","2.54M","14.35M","0","32"
"EOG","","30.78M","23.52%","1.04M","24.59M","-23.54M","3","9"
"DKNG","","30.58M","-26.89%","7.52M","6.78M","736.91K","22","26"
"PTEN","","30.52M","212.69%","12.92M","14.44M","-1.52M","1","12"
"LRCX","","30.12M","28.41%","16.32M","13.8M","2.52M","1","8"
"CHWY","","30.06M","81.6%","22.4M","5.32M","17.08M","11","21"
"WM","","30.05M","212.11%","29.29M","761.24K","28.53M","1","8"
"BNDX","","30.0M","-65.71%","14.18M","4.56M","9.61M","2","28"
"ALB","","29.95M","-11.17%","25.06M","4.88M","20.18M","9","21"
"IWV","","29.9M","142.47%","7.07M","1.78M","5.3M","2","14"
"W","","29.83M","66.39%","15.7M","7.14M","8.56M","4","18"
"MDY","","29.83M","-26.55%","5.97M","14.65M","-8.68M","1","12"
"ALNY","","29.75M","39.55%","20.51M","2.41M","18.1M","2","9"
"STZ","","29.68M","52.87%","8.47M","18.55M","-10.09M","1","16"
"JNK","","29.64M","35.3%","1.59M","21.81M","-20.22M","1","26"
"BALL","","29.44M","188.66%","3.53M","7.87M","-4.34M","1","36"
"MRVL","","29.28M","-23.67%","25.16M","3.42M","21.74M","7","8"
"FND","","29.24M","435.05%","841.06K","28.4M","-27.56M","0","5"
"CNP","","29.1M","51.58%","10.88M","13.15M","-2.27M","4","27"
"CMA","","29.08M","139.3%","9.32M","13.63M","-4.31M","3","12"
"WAB","","29.05M","119.25%","24.5M","697.55K","23.8M","1","15"
"FLEX","","29.04M","738.61%","8.48M","10.65M","-2.17M","5","20"
"PLD","","29.01M","-44.98%","18.21M","9.26M","8.95M","1","6"
"EXPE","","28.87M","-60.09%","6.2M","20.67M","-14.46M","6","31"
"RBLX","","28.78M","-10.63%","22.14M","4.4M","17.73M","5","15"
"PCAR","","28.64M","99.21%","27.62M","0","27.62M","0","14"
"CTRA","","28.58M","-18.71%","20.04M","4.12M","15.91M","4","11"
