"Symbol","Sentiment","TotalAmount","DailyAmount Change","AtAsk","AtBid","NetValue","DPTrades","BlockTrades"
"SPY","","6.61B","-23.12%","2.64B","3.54B","-895.74M","232","471"
"QQQ","","2.38B","-44.15%","818.01M","1.22B","-404.87M","164","373"
"MSFT","","1.9B","144.78%","1.13B","769.79M","358.98M","22","2"
"SPYG","","663.8M","3279.57%","19.99M","630.23M","-610.24M","11","53"
"QQQM","","637.78M","3015.08%","115.16M","505.59M","-390.43M","7","65"
"IWM","","628.32M","-73.76%","220.44M","341.52M","-121.08M","25","90"
"AMD","","612.65M","191.09%","250.18M","350.33M","-100.15M","13","7"
"GS","","566.9M","215.72%","511.0M","54.65M","456.35M","0","4"
"BRK/B","","519.62M","44.73%","440.24M","63.64M","376.6M","20","98"
"META","","512.36M","41.36%","213.67M","242.78M","-29.11M","4","9"
"AMZN","","463.48M","48.3%","85.91M","337.38M","-251.47M","8","3"
"XOM","","449.24M","-7.1%","111.92M","280.7M","-168.79M","5","4"
"DIS","","448.21M","108.9%","425.93M","14.28M","411.65M","3","6"
"BIL","","434.23M","7.91%","75.57M","44.47M","31.1M","0","311"
"BABA","","399.37M","236.41%","379.79M","19.58M","360.2M","2","4"
"PDD","","392.61M","929.66%","10.49M","382.12M","-371.63M","2","4"
"TQQQ","","354.27M","-7.14%","88.13M","79.98M","8.16M","88","641"
"NVDA","","344.54M","-11.55%","27.75M","316.78M","-289.03M","10","1"
"AGG","","310.62M","30.94%","164.41M","58.18M","106.23M","7","186"
"CVX","","297.8M","-3.65%","6.54M","291.26M","-284.73M","2","6"
"ADBE","","277.3M","118.26%","22.0M","236.65M","-214.66M","4","10"
"ILMN","","276.53M","465.64%","95.78M","147.98M","-52.2M","9","50"
"GOOGL","","247.02M","23.06%","14.88M","232.14M","-217.25M","1","2"
"ABBV","","238.29M","129.58%","186.53M","51.76M","134.77M","2","4"
"MRK","","220.69M","65.77%","8.69M","212.0M","-203.32M","2","5"
"VALE","","211.44M","685.04%","202.23M","4.64M","197.59M","2","9"
"FIS","","210.24M","75.87%","208.43M","630.53K","207.8M","2","5"
"PG","","202.31M","51.79%","174.01M","23.34M","150.67M","1","5"
"PLTR","","201.59M","60.34%","70.6M","111.58M","-40.98M","43","87"
"PXD","","198.45M","314.31%","19.77M","178.68M","-158.91M","2","7"
"BND","","193.76M","31.5%","63.46M","77.01M","-13.55M","5","141"
"MUB","","193.05M","-27.56%","61.7M","67.58M","-5.88M","16","141"
"IWD","","192.96M","68.77%","68.39M","69.82M","-1.43M","31","129"
"VOO","","191.82M","-52.02%","74.21M","50.48M","23.73M","37","151"
"SQQQ","","182.09M","-14.61%","44.15M","62.98M","-18.83M","26","306"
"V","","181.68M","-68.44%","177.24M","4.44M","172.8M","2","2"
"HD","","181.32M","402.83%","143.13M","24.39M","118.74M","2","6"
"IVV","","170.97M","-57.72%","67.75M","41.76M","25.99M","24","108"
"AXP","","166.79M","29.38%","5.13M","156.24M","-151.11M","2","10"
"EMB","","162.58M","63.88%","129.69M","14.07M","115.62M","8","27"
"TJX","","158.35M","120.94%","119.25M","37.31M","81.94M","3","8"
"LOW","","155.37M","201.2%","109.99M","37.16M","72.83M","3","10"
"AAPL","","154.87M","-62.11%","124.53M","30.34M","94.19M","1","2"
"HUM","","154.06M","208.35%","58.42M","4.18M","54.24M","0","23"
"HES","","153.0M","175.57%","1.45M","150.9M","-149.45M","1","7"
"C","","152.99M","-8.97%","72.39M","80.61M","-8.22M","7","11"
"RSP","","152.72M","-16.36%","56.83M","66.88M","-10.05M","51","113"
"MTD","","145.79M","220.56%","47.19M","85.27M","-38.08M","4","8"
"VTI","","143.62M","-27.29%","46.2M","30.53M","15.67M","30","155"
"AER","","141.91M","243.88%","136.89M","3.37M","133.52M","0","11"
"PODD","","140.0M","74.96%","86.51M","53.49M","33.02M","1","9"
"DASH","","138.8M","397.81%","8.83M","114.35M","-105.51M","16","32"
"VTEB","","132.5M","-28.48%","74.77M","33.25M","41.52M","5","107"
"SE","","131.0M","184.59%","32.18M","92.34M","-60.16M","11","23"
"LLY","","130.8M","104.18%","52.01M","78.79M","-26.77M","2","3"
"CSCO","","130.13M","80.37%","70.31M","38.3M","32.01M","0","7"
"TSLA","","126.04M","-59.58%","56.14M","69.9M","-13.76M","3","4"
"KWEB","","125.07M","32.02%","31.92M","82.47M","-50.55M","9","48"
"USFR","","123.31M","59.68%","45.76M","32.91M","12.85M","0","113"
"LIN","","122.66M","470.39%","0","122.66M","-122.66M","0","3"
"SHV","","122.65M","-20.1%","8.88M","57.5M","-48.62M","0","78"
"ORCL","","120.49M","44.64%","15.04M","105.44M","-90.4M","2","4"
"SQ","","119.54M","29.14%","28.78M","67.54M","-38.75M","21","36"
"VCIT","","119.11M","-47.5%","43.09M","62.28M","-19.19M","5","56"
"AZN","","118.8M","187.27%","53.84M","60.98M","-7.14M","9","7"
"ABCM","","115.43M","-29.28%","89.76M","0","89.76M","0","15"
"VIG","","114.17M","38.73%","34.07M","64.27M","-30.2M","7","39"
"EWZ","","112.84M","-12.99%","75.74M","16.74M","59.0M","10","51"
"IEFA","","111.97M","-3.68%","26.96M","57.86M","-30.89M","4","99"
"NVS","","111.14M","-32.14%","59.82M","46.58M","13.25M","16","2"
"PANW","","110.44M","-44.95%","84.8M","13.64M","71.15M","13","45"
"SPGI","","109.92M","102.12%","69.57M","25.09M","44.48M","0","8"
"UNH","","108.83M","205.27%","0","103.63M","-103.63M","0","4"
"QLD","","108.53M","383.86%","101.04M","2.04M","99.0M","4","19"
"MU","","107.49M","190.23%","50.9M","27.95M","22.95M","9","3"
"NFLX","","105.05M","49.62%","77.41M","21.94M","55.47M","8","8"
"UPS","","102.23M","-25.36%","86.44M","2.78M","83.67M","1","12"
"VYM","","101.93M","403.79%","83.77M","12.41M","71.36M","8","23"
"KO","","99.67M","56.83%","88.79M","0","88.79M","1","4"
"JQUA","","99.07M","2223.24%","96.46M","1.25M","95.21M","3","15"
"ISRG","","99.04M","4.81%","87.94M","2.78M","85.16M","1","10"
"CI","","98.18M","92.14%","92.2M","1.01M","91.19M","0","10"
"SBUX","","97.7M","16.24%","88.02M","4.48M","83.53M","1","6"
"SMCI","","97.64M","-14.81%","56.01M","33.76M","22.25M","23","149"
"EFA","","97.51M","-42.47%","54.12M","22.8M","31.32M","8","90"
"BAC","","96.21M","39.35%","18.69M","77.52M","-58.83M","3","1"
"MCD","","96.2M","163.24%","69.53M","23.91M","45.62M","4","7"
"GILD","","96.13M","58.73%","10.49M","84.22M","-73.72M","5","5"
"VTV","","95.92M","-7.31%","31.21M","39.33M","-8.12M","16","73"
"NSC","","92.04M","86.23%","74.03M","5.81M","68.22M","6","19"
"SCHD","","89.87M","67.55%","37.01M","39.15M","-2.14M","6","54"
"TGT","","89.66M","45.27%","70.7M","17.25M","53.45M","6","16"
"WFC","","85.72M","-36.03%","81.78M","0","81.78M","1","4"
"NEM","","84.47M","-53.83%","42.81M","40.73M","2.09M","10","10"
"SPLG","","84.42M","38.11%","46.88M","10.93M","35.95M","1","50"
"DUK","","83.95M","0.54%","4.12M","78.28M","-74.16M","3","9"
