"Symbol","Sentiment","TotalAmount","DailyAmount Change","AtAsk","AtBid","NetValue","DPTrades","BlockTrades"
"JNJ","","10.96B","57.84%","8.2B","2.22B","5.97B","64","20"
"SPY","","5.7B","-35.58%","1.38B","2.96B","-1.57B","215","381"
"QQQ","","4.53B","8.26%","875.46M","3.34B","-2.46B","187","318"
"KVUE","","1.45B","169.26%","359.72M","1.06B","-699.3M","63","114"
"META","","631.96M","-15.21%","175.29M","442.85M","-267.55M","7","6"
"BIL","","541.03M","121.22%","349.74M","94.43M","255.3M","0","270"
"MSFT","","450.16M","-43.83%","26.03M","424.13M","-398.1M","5","0"
"IWM","","417.48M","-57.77%","91.67M","280.14M","-188.47M","28","51"
"TQQQ","","385.22M","-19.05%","109.75M","94.96M","14.79M","121","566"
"NVDA","","305.94M","-66.25%","107.22M","198.72M","-91.51M","8","4"
"BRK/B","","276.97M","-27.79%","255.16M","12.04M","243.13M","9","65"
"SQQQ","","269.29M","-20.68%","69.53M","91.5M","-21.97M","33","459"
"NKE","","253.53M","300.87%","60.24M","71.17M","-10.93M","15","38"
"X","","247.85M","655.71%","162.35M","83.69M","78.66M","24","24"
"AMZN","","234.55M","-42.21%","14.55M","169.27M","-154.72M","4","4"
"LMT","","225.61M","304.75%","222.26M","1.58M","220.67M","1","9"
"XOM","","222.15M","-28.16%","0","222.15M","-222.15M","2","3"
"MRK","","214.9M","1.64%","206.76M","8.15M","198.61M","0","6"
"AAPL","","208.66M","-74.9%","118.13M","90.53M","27.6M","3","0"
"V","","202.31M","920.24%","188.96M","6.35M","182.61M","0","4"
"IAU","","200.95M","260.71%","25.09M","172.44M","-147.34M","1","36"
"NFLX","","173.28M","438.17%","105.18M","61.6M","43.58M","17","35"
"AMD","","169.84M","-12.11%","35.35M","126.84M","-91.49M","16","8"
"LLY","","167.63M","-35.18%","7.88M","154.23M","-146.35M","0","3"
"ORCL","","167.56M","-1.34%","1.95M","165.61M","-163.65M","2","7"
"VOO","","162.49M","-58.73%","68.89M","44.46M","24.43M","22","113"
"ABBV","","160.52M","5.29%","133.86M","26.66M","107.2M","1","4"
"PG","","157.26M","-42.37%","149.6M","7.66M","141.94M","1","7"
"PFE","","153.82M","-11.21%","26.49M","4.41M","22.07M","5","7"
"SHV","","152.53M","124.73%","12.78M","107.18M","-94.4M","1","76"
"PDD","","149.55M","39.05%","3.61M","139.16M","-135.55M","5","11"
"TIP","","148.0M","737.15%","18.71M","125.54M","-106.83M","6","15"
"EFA","","144.25M","-8.89%","5.36M","130.08M","-124.71M","1","38"
"IVV","","136.87M","-65.77%","50.15M","43.38M","6.77M","25","89"
"VTI","","135.33M","10.7%","39.81M","43.21M","-3.41M","18","98"
"C","","130.56M","-1.82%","9.62M","79.6M","-69.98M","11","12"
"SQ","","129.01M","43.91%","16.48M","84.09M","-67.6M","22","60"
"GOOG","","122.28M","-9.37%","106.9M","0","106.9M","1","2"
"SMCI","","118.85M","93.17%","55.25M","46.22M","9.03M","34","208"
"CVX","","118.13M","-57.23%","2.89M","105.19M","-102.3M","2","3"
"NEAR","","116.67M","155.09%","591.46K","113.91M","-113.32M","1","9"
"VEA","","115.22M","61.27%","14.89M","57.86M","-42.97M","0","80"
"ZM","","113.5M","405.6%","10.39M","100.01M","-89.62M","15","38"
"MMM","","106.53M","99.94%","1.36M","104.61M","-103.25M","1","9"
"PLD","","106.46M","103.93%","98.2M","8.26M","89.95M","0","10"
"IEFA","","105.15M","53.45%","64.23M","17.63M","46.6M","5","75"
"VTIP","","104.97M","-47.36%","81.06M","21.06M","60.0M","1","15"
"CMCSA","","104.03M","287.31%","98.03M","3.04M","94.99M","6","4"
"CME","","102.96M","383.33%","3.85M","96.97M","-93.13M","2","7"
"BAC","","102.91M","13.62%","2.31M","100.6M","-98.28M","4","3"
"UBER","","102.59M","33.25%","11.58M","77.7M","-66.12M","12","9"
"TJX","","101.61M","-37.31%","92.22M","0","92.22M","0","13"
"ADI","","97.6M","147.37%","40.17M","30.46M","9.7M","8","28"
"BSV","","97.39M","52.55%","3.48M","74.51M","-71.04M","0","43"
"LIN","","95.67M","-15.88%","93.37M","0","93.37M","0","4"
"ED","","95.41M","446.92%","74.28M","4.5M","69.78M","0","15"
"BABA","","95.11M","-35.51%","29.49M","62.05M","-32.56M","2","5"
"CNC","","94.62M","94.81%","43.52M","14.06M","29.46M","4","16"
"JBI","","94.49M","352.28%","0","94.49M","-94.49M","11","3"
"CCI","","93.79M","216.54%","17.09M","62.31M","-45.22M","6","13"
"CTVA","","92.92M","115.3%","7.21M","4.75M","2.45M","2","12"
"KMB","","92.36M","135.54%","92.36M","0","92.36M","0","7"
"LOW","","89.73M","-19.57%","87.99M","0","87.99M","1","3"
"AGG","","87.64M","-40.03%","23.13M","29.37M","-6.24M","3","110"
"EMB","","84.87M","-20.88%","39.36M","42.47M","-3.11M","5","36"
"VYM","","84.78M","304.59%","13.39M","65.38M","-51.99M","1","28"
"RSP","","84.69M","3.16%","38.05M","26.01M","12.05M","5","67"
"MCK","","84.47M","6.11%","2.49M","81.14M","-78.65M","0","9"
"GOOGL","","82.5M","-52.34%","82.5M","0","82.5M","0","2"
"WFC","","82.32M","-30.18%","0","82.32M","-82.32M","6","2"
"MS","","81.96M","-23.43%","11.68M","64.44M","-52.76M","4","6"
"ADBE","","81.8M","-1.63%","5.94M","67.92M","-61.98M","5","6"
"SYK","","81.11M","53.06%","6.66M","66.44M","-59.78M","1","9"
"BND","","80.95M","-23.17%","29.67M","17.39M","12.28M","3","91"
"CSCO","","78.62M","9.3%","67.82M","10.8M","57.02M","3","5"
"GDXJ","","78.15M","1026.73%","17.64M","5.9M","11.75M","3","5"
"DHR","","77.46M","-43.33%","54.37M","10.92M","43.45M","0","8"
"ABT","","76.13M","-18.73%","0","73.49M","-73.49M","1","5"
"GS","","75.58M","-37.98%","4.22M","63.5M","-59.27M","1","5"
"USFR","","75.15M","-4.9%","13.85M","32.57M","-18.72M","0","70"
"LYB","","74.99M","111.42%","60.98M","8.61M","52.37M","1","15"
"SGEN","","74.83M","96.15%","39.82M","23.81M","16.02M","5","34"
"DIS","","72.55M","-69.8%","67.31M","5.24M","62.06M","2","4"
"KKR","","70.83M","455.93%","6.82M","32.23M","-25.4M","3","12"
"SNOW","","70.8M","16.45%","36.1M","27.65M","8.45M","16","54"
"VGSH","","70.7M","14.82%","48.26M","8.93M","39.34M","0","36"
"ZBH","","70.55M","88.67%","4.3M","54.99M","-50.69M","3","31"
"BSX","","69.77M","215.62%","1.77M","56.57M","-54.8M","5","8"
"HUM","","69.0M","-3.72%","52.33M","8.35M","43.99M","1","13"
"MUB","","68.62M","-44.13%","34.12M","12.76M","21.36M","11","58"
"TEL","","66.97M","6.14%","4.39M","4.31M","72.08K","0","9"
"AGGY","","66.87M","3806.94%","66.59M","0","66.59M","0","2"
"DG","","66.19M","30.41%","34.9M","17.7M","17.2M","4","24"
"VGT","","65.45M","183.87%","55.63M","4.73M","50.9M","2","16"
"MO","","65.4M","13.93%","52.71M","0","52.71M","2","11"
"UPS","","64.85M","-43.57%","0","64.85M","-64.85M","0","3"
"IJR","","64.38M","85.83%","44.85M","8.34M","36.51M","9","29"
"TMO","","64.13M","352.26%","64.13M","0","64.13M","0","5"
"EQT","","63.63M","-11.32%","25.27M","22.58M","2.7M","12","20"
"VTV","","62.96M","-15.87%","30.31M","14.01M","16.3M","10","61"
"CAR","","62.52M","418.65%","62.14M","385.2K","61.75M","1","3"
"TGT","","61.9M","-39.03%","45.8M","12.41M","33.39M","10","23"
"T","","61.71M","-34.85%","57.68M","1.39M","56.3M","1","9"
"GDX","","60.74M","-15.9%","41.6M","12.28M","29.32M","11","46"
"QUAL","","60.71M","-57.88%","44.16M","8.84M","35.33M","8","39"
"AXP","","60.71M","-27.88%","0","60.71M","-60.71M","0","4"
"EFV","","60.62M","372.23%","57.67M","1.53M","56.13M","0","11"
"PBR","","60.33M","340.59%","25.65M","31.98M","-6.33M","16","5"
"VMW","","60.22M","73.85%","16.33M","23.02M","-6.69M","2","25"
"XLC","","59.23M","177.23%","51.3M","5.54M","45.75M","3","13"
"ATVI","","57.01M","-67.72%","5.07M","37.44M","-32.37M","1","16"
"QCOM","","56.59M","-42.64%","47.02M","5.67M","41.34M","6","4"
"WSM","","56.38M","353.93%","46.96M","5.44M","41.52M","6","19"
"TSLA","","56.28M","-85.79%","14.01M","42.27M","-28.27M","2","1"
"COST","","55.88M","-43.2%","46.74M","9.14M","37.6M","0","4"
"W","","55.74M","69.55%","5.49M","49.38M","-43.89M","5","11"
"HST","","55.25M","195.6%","7.01M","45.07M","-38.06M","4","12"
"XHB","","54.53M","104.08%","9.45M","33.83M","-24.38M","5","20"
"NEE","","54.45M","34.12%","8.68M","44.13M","-35.45M","2","8"
"FCX","","54.08M","-14.3%","581.47K","49.39M","-48.81M","3","11"
"EWZ","","53.4M","-14.95%","30.29M","18.51M","11.78M","14","33"
"EQIX","","53.15M","451.76%","4.97M","6.35M","-1.38M","1","9"
"XEL","","52.79M","461.62%","6.94M","39.83M","-32.9M","14","30"
"EXR","","52.11M","-39.23%","37.72M","3.89M","33.82M","2","25"
"PHM","","52.05M","30.96%","47.79M","3.06M","44.73M","1","12"
"TMUS","","51.98M","48.87%","48.63M","1.03M","47.6M","3","9"
"PPG","","51.59M","75.9%","21.43M","27.7M","-6.28M","1","6"
"BURL","","51.32M","104.6%","13.63M","33.12M","-19.49M","11","18"
"JEPI","","51.1M","81.48%","27.31M","10.31M","17.0M","1","42"
