"Symbol","Sentiment","TotalAmount","DailyAmount Change","AtAsk","AtBid","NetValue","DPTrades","BlockTrades"
"JNJ","","15.77B","192.04%","6.14B","8.3B","-2.16B","70","44"
"SPY","","4.91B","-50.07%","2.48B","2.02B","461.66M","254","476"
"QQQ","","3.74B","-18.13%","1.81B","1.55B","258.39M","212","385"
"MSFT","","1.77B","215.35%","1.01B","759.51M","254.7M","25","2"
"NVDA","","1.55B","138.45%","358.89M","1.19B","-827.64M","19","4"
"KVUE","","1.16B","292.7%","348.61M","739.86M","-391.26M","71","152"
"META","","780.47M","22.67%","624.77M","147.34M","477.44M","7","7"
"IWM","","680.15M","-38.75%","364.06M","283.14M","80.92M","28","61"
"IJH","","477.79M","1382.79%","462.33M","3.76M","458.57M","6","38"
"TQQQ","","465.97M","-9.89%","153.58M","121.31M","32.27M","137","658"
"LLY","","385.32M","76.75%","175.47M","209.85M","-34.38M","2","3"
"EFA","","368.5M","224.11%","149.19M","176.74M","-27.55M","8","74"
"GOOG","","367.4M","1865.81%","168.76M","76.88M","91.88M","2","6"
"SQQQ","","358.42M","1.04%","106.56M","120.82M","-14.27M","59","556"
"BRK/B","","348.03M","-1.74%","58.09M","286.57M","-228.48M","20","52"
"TSLA","","342.07M","57.69%","206.5M","135.57M","70.94M","8","8"
"AAPL","","337.47M","-61.1%","249.3M","88.17M","161.13M","4","1"
"GOOGL","","324.34M","111.65%","324.34M","0","324.34M","4","0"
"AMZN","","318.72M","-11.75%","98.85M","219.87M","-121.01M","7","2"
"CVX","","316.56M","25.02%","304.86M","4.26M","300.6M","1","7"
"AMD","","313.7M","161.33%","133.72M","177.84M","-44.12M","15","13"
"BIL","","298.58M","14.08%","93.97M","63.35M","30.62M","1","201"
"PDD","","283.46M","880.35%","10.4M","246.47M","-236.07M","5","9"
"IVV","","282.68M","-28.08%","238.79M","16.64M","222.15M","15","78"
"PANW","","248.93M","120.81%","86.11M","110.42M","-24.31M","25","103"
"PFE","","244.37M","39.47%","0","223.92M","-223.92M","0","12"
"XOM","","243.91M","-27.99%","243.91M","0","243.91M","3","3"
"QQQM","","237.94M","508.17%","226.37M","5.84M","220.53M","5","19"
"BABA","","234.59M","140.69%","29.49M","202.84M","-173.35M","2","7"
"VGIT","","223.15M","863.88%","170.35M","48.62M","121.73M","1","24"
"AGG","","216.13M","74.78%","67.61M","82.41M","-14.8M","9","147"
"PG","","213.35M","-43.19%","36.13M","177.21M","-141.08M","0","6"
"STAA","","209.63M","10199.39%","0","209.36M","-209.36M","5","19"
"COST","","208.73M","443.94%","17.84M","188.28M","-170.44M","7","5"
"MRK","","197.85M","4.18%","197.85M","0","197.85M","2","3"
"DIS","","193.21M","-6.05%","124.09M","69.12M","54.97M","5","4"
"MA","","189.83M","235.27%","173.77M","16.06M","157.72M","1","3"
"EQT","","178.24M","476.73%","7.83M","95.62M","-87.79M","1","11"
"LCTU","","170.23M","17027.1%","170.23M","0","170.23M","1","1"
"DLB","","162.32M","5503.62%","141.55M","19.91M","121.64M","1","19"
"BSV","","161.71M","477.82%","6.85M","138.66M","-131.81M","0","50"
"ADBE","","160.9M","75.66%","41.89M","69.05M","-27.16M","5","16"
"ABBV","","160.63M","13.88%","144.6M","13.1M","131.5M","1","4"
"JPST","","157.09M","52.17%","9.38M","132.92M","-123.54M","0","49"
"DHR","","154.12M","52.5%","0","131.58M","-131.58M","0","9"
"COPX","","153.08M","2869.37%","55.41M","94.8M","-39.38M","0","12"
"TJX","","149.77M","-29.38%","116.91M","31.59M","85.33M","22","15"
