"Symbol","Sentiment","TotalAmount","DailyAmount Change","AtAsk","AtBid","NetValue","DPTrades","BlockTrades"
"GSK","","39.49M","21.9%","39.49M","0","39.49M","0","1"
"AMG","","39.27M","316.77%","0","39.27M","-39.27M","0","1"
"EXC","","38.98M","53.88%","454.15K","7.1M","-6.65M","4","30"
"MDT","","38.6M","-34.65%","15.5M","15.0M","504.21K","3","14"
"PM","","38.44M","-73.78%","21.39M","17.05M","4.33M","2","4"
"VCLT","","38.35M","17.71%","14.46M","7.3M","7.16M","2","7"
"SLB","","38.29M","391.73%","25.8M","2.74M","23.06M","5","9"
"SRC","","38.25M","109.19%","27.0M","4.02M","22.98M","4","13"
"XHB","","38.09M","31.89%","31.72M","4.5M","27.23M","3","13"
"IGSB","","37.66M","37.95%","28.23M","4.58M","23.65M","0","20"
"VICI","","37.62M","-53.87%","2.91M","34.71M","-31.81M","0","5"
"EQT","","37.44M","78.17%","329.72K","27.32M","-26.99M","5","26"
"MO","","37.24M","-11.81%","4.14M","31.65M","-27.51M","1","3"
"ISRG","","37.09M","-0.94%","21.16M","11.19M","9.98M","1","9"
"SE","","37.04M","-47.19%","11.1M","15.3M","-4.2M","10","23"
"KDP","","36.83M","30.37%","22.47M","12.88M","9.59M","3","15"
"PXD","","36.7M","-39.48%","18.79M","12.95M","5.84M","14","9"
"U","","36.6M","0.82%","23.04M","11.61M","11.43M","15","12"
"USB","","36.24M","71.17%","15.72M","15.78M","-66.32K","3","10"
"MCK","","36.15M","17.27%","19.31M","6.11M","13.2M","3","12"
"ACWI","","36.03M","-22.63%","2.66M","28.99M","-26.33M","2","21"
"RIVN","","35.84M","-43.59%","16.87M","16.13M","742.17K","19","49"
"MCD","","35.49M","-22.71%","13.01M","15.87M","-2.87M","1","6"
"NOW","","35.33M","109.53%","25.66M","6.53M","19.13M","1","9"
"DVN","","35.18M","88.76%","13.83M","14.15M","-319.77K","25","27"
"TNA","","35.1M","-53.91%","13.61M","12.6M","1.01M","23","67"
"NU","","35.1M","-12.58%","8.35M","11.01M","-2.66M","4","35"
"PBF","","35.08M","217.48%","34.07M","1.02M","33.05M","1","4"
"COIN","","34.98M","-66.6%","11.71M","18.84M","-7.13M","17","72"
"F","","34.9M","16.94%","3.55M","5.51M","-1.96M","2","19"
"Z","","34.87M","68.63%","4.38M","30.5M","-26.12M","4","13"
"VLTO","","34.8M","0.64%","23.85M","2.1M","21.75M","2","18"
"SPXS","","34.58M","94.5%","8.65M","8.75M","-101.58K","2","70"
"KMB","","33.86M","279.63%","28.4M","3.13M","25.27M","1","14"
"BBWI","","33.85M","199.85%","404.05K","30.9M","-30.5M","3","9"
"MSI","","33.67M","195.07%","31.07M","1.96M","29.11M","0","9"
"EQIX","","33.65M","79.03%","13.69M","18.83M","-5.14M","1","6"
"SRLN","","33.64M","316.15%","17.0M","8.26M","8.75M","1","18"
"SPLG","","33.57M","-43.42%","24.58M","3.37M","21.2M","4","30"
"CP","","33.57M","343.91%","3.22M","24.11M","-20.89M","3","10"
"SCHO","","33.23M","-31.12%","6.34M","19.47M","-13.13M","0","35"
"OMFL","","33.16M","7.73%","26.72M","6.06M","20.66M","2","6"
"APD","","33.15M","-40.46%","10.3M","21.34M","-11.04M","2","10"
"CI","","33.14M","-20.85%","15.09M","7.13M","7.96M","0","10"
"ALL","","33.13M","447.25%","7.7M","8.05M","-346.5K","1","9"
"NKE","","33.02M","-15.41%","22.48M","6.48M","16.0M","0","6"
"RBLX","","32.97M","-61.48%","3.02M","23.67M","-20.65M","18","20"
"IGM","","32.91M","773.86%","0","32.49M","-32.49M","0","2"
"ROKU","","32.58M","-46.4%","8.51M","15.32M","-6.81M","11","66"
"GSUS","","32.53M","-48.33%","32.19M","332.7K","31.86M","0","2"
"SHW","","32.28M","-26.82%","0","27.58M","-27.58M","0","7"
"CRWD","","32.25M","-27.56%","12.19M","12.96M","-768.65K","4","21"
"ALGN","","32.24M","2.36%","9.73M","11.1M","-1.37M","5","39"
"SNAP","","32.19M","21.34%","3.24M","28.68M","-25.44M","2","10"
"MNDY","","32.07M","-18.0%","1.36M","7.46M","-6.1M","1","25"
"O","","32.06M","31.42%","13.47M","11.6M","1.87M","13","14"
"TRMB","","31.89M","584.37%","0","5.92M","-5.92M","2","12"
"MS","","31.81M","-50.76%","1.95M","29.86M","-27.91M","0","7"
"SLQD","","31.6M","1681.25%","0","30.91M","-30.91M","0","4"
"MGM","","31.46M","501.93%","14.92M","12.4M","2.52M","4","4"
"KRE","","31.14M","-59.77%","13.21M","8.55M","4.66M","5","34"
"PYPL","","30.57M","-48.55%","9.2M","5.85M","3.35M","10","9"
"CCJ","","30.56M","425.12%","14.83M","15.25M","-424.93K","1","3"
"IGIB","","30.3M","30.95%","14.03M","12.7M","1.34M","2","24"
"HWM","","30.26M","-17.16%","26.16M","3.83M","22.32M","1","4"
"EURN","","30.21M","174.26%","30.21M","0","30.21M","0","2"
"OSK","","30.13M","2218.64%","0","28.37M","-28.37M","2","3"
"TCOM","","29.81M","127.49%","29.56M","252.4K","29.3M","1","7"
"DOCU","","29.57M","82.97%","0","29.15M","-29.15M","1","6"
"VALE","","29.33M","-6.48%","0","5.61M","-5.61M","1","5"
"VMBS","","29.22M","44.18%","17.65M","9.58M","8.08M","3","20"
"KNSL","","29.02M","433.27%","5.72M","10.67M","-4.95M","0","14"
"SIZE","","28.95M","8182.81%","28.95M","0","28.95M","1","2"
"VT","","28.94M","-53.3%","3.4M","17.98M","-14.58M","6","23"
"TZA","","28.87M","-5.71%","5.99M","13.13M","-7.15M","12","44"
"CBOE","","28.81M","12.25%","5.36M","14.54M","-9.17M","2","20"
"SYY","","28.71M","80.53%","21.39M","0","21.39M","1","14"
"VDE","","28.68M","114.78%","19.31M","4.07M","15.24M","3","21"
"GM","","28.52M","-29.52%","3.1M","7.76M","-4.66M","3","26"
"CDNS","","28.38M","-58.17%","5.06M","16.54M","-11.48M","2","10"
"VEEV","","28.34M","-39.28%","0","27.03M","-27.03M","0","7"
"KLAC","","28.05M","-33.19%","9.55M","14.96M","-5.4M","3","9"
"CLVT","","27.91M","218.34%","27.91M","0","27.91M","0","2"
"VCSH","","27.87M","-40.14%","13.99M","6.41M","7.59M","0","31"
"PTEN","","27.86M","94.89%","0","27.86M","-27.86M","2","1"
"NTRS","","27.85M","391.83%","13.05M","3.99M","9.06M","0","9"
"AME","","27.79M","124.26%","7.37M","11.44M","-4.07M","0","16"
"DGRW","","27.75M","56.34%","2.28M","24.45M","-22.17M","2","9"
"NXPI","","27.61M","-31.63%","9.45M","10.64M","-1.19M","2","11"
"VWO","","27.39M","-42.88%","11.67M","6.95M","4.72M","1","43"
"EMN","","27.31M","545.7%","0","27.04M","-27.04M","2","2"
"VXUS","","27.1M","-41.3%","10.24M","721.67K","9.52M","0","21"
"BAX","","27.09M","-42.99%","4.69M","965.8K","3.72M","3","17"
"HYD","","27.01M","15.13%","10.27M","15.12M","-4.86M","4","16"
"AKAM","","26.94M","113.03%","17.03M","9.02M","8.01M","3","6"
"ARCH","","26.92M","828.71%","2.43M","23.34M","-20.92M","0","4"
"ITOT","","26.87M","-50.76%","797.77K","4.7M","-3.9M","4","62"
"INSM","","26.69M","499.93%","24.51M","908.43K","23.6M","1","11"
"TFC","","26.64M","97.37%","3.3M","23.34M","-20.04M","4","3"
"ICE","","26.64M","-18.06%","4.99M","6.95M","-1.96M","1","13"
"CTSH","","26.58M","122.08%","0","17.53M","-17.53M","0","7"
"COP","","26.58M","1.2%","16.62M","9.96M","6.66M","1","6"
"COWZ","","26.47M","15.16%","15.15M","7.69M","7.46M","4","21"
"FDX","","26.35M","83.4%","13.91M","3.17M","10.74M","0","11"
"M","","26.19M","192.9%","7.18M","13.17M","-5.99M","21","33"
"ANET","","26.18M","13.48%","2.08M","11.14M","-9.06M","0","18"
"APH","","26.18M","55.21%","1.96M","21.52M","-19.56M","2","10"
"SPXU","","26.14M","26.39%","9.98M","6.09M","3.89M","5","34"
"W","","26.12M","-19.05%","5.89M","14.65M","-8.77M","4","10"
"STX","","26.03M","-28.49%","21.12M","842.67K","20.28M","3","16"
"FLR","","26.02M","206.81%","25.72M","297.47K","25.43M","1","1"
"CELH","","26.02M","-47.01%","5.98M","9.72M","-3.74M","14","34"
"GIS","","25.98M","-20.85%","15.62M","6.36M","9.27M","4","16"
"ENTG","","25.93M","182.84%","9.02M","1.07M","7.95M","1","11"
"LIN","","25.86M","-38.63%","0","21.01M","-21.01M","4","4"
"EXPE","","25.84M","-28.55%","1.14M","18.6M","-17.45M","4","17"
"EPD","","25.82M","310.66%","0","11.31M","-11.31M","1","8"
"WM","","25.71M","83.53%","20.71M","5.0M","15.72M","1","4"
"MGC","","25.61M","2040.42%","9.06M","16.55M","-7.49M","1","2"
"VONV","","25.51M","-57.21%","11.28M","12.29M","-1.0M","1","10"
"CCK","","25.49M","652.33%","2.06M","9.07M","-7.01M","0","11"
"LPLA","","25.4M","436.69%","4.17M","14.91M","-10.74M","1","13"
"BKR","","25.29M","-68.73%","12.11M","10.9M","1.21M","1","6"
"SPLK","","25.29M","-59.98%","982.33K","6.21M","-5.23M","1","29"
"CRH","","25.27M","36.05%","9.11M","8.24M","873.06K","9","7"
"CLX","","25.07M","65.32%","1.81M","9.49M","-7.68M","0","19"
"BJ","","24.99M","257.56%","4.21M","8.87M","-4.66M","5","21"
"HD","","24.87M","-34.86%","13.83M","3.06M","10.77M","0","5"
"EW","","24.82M","-63.26%","1.24M","17.46M","-16.22M","1","12"
"GSLC","","24.81M","41.72%","1.14M","22.98M","-21.84M","0","6"
"CSX","","24.8M","-49.14%","2.35M","12.23M","-9.88M","5","11"
"AVUS","","24.72M","-18.14%","945.69K","20.11M","-19.17M","2","13"
"FSLR","","24.68M","-24.25%","12.46M","1.59M","10.87M","2","19"
"JEPI","","24.56M","-13.34%","2.19M","10.98M","-8.79M","5","41"
"WY","","24.5M","135.47%","4.9M","6.13M","-1.24M","3","13"
"GBIL","","24.3M","-82.33%","12.31M","2.31M","10.0M","0","27"
"USMV","","24.29M","30.51%","6.78M","10.34M","-3.56M","3","36"
"PPG","","24.28M","-48.48%","18.68M","3.59M","15.09M","2","9"
"CFLT","","24.21M","9.9%","16.99M","5.76M","11.23M","2","4"
"DLTR","","24.16M","18.67%","16.71M","3.65M","13.06M","8","17"
"DXC","","24.02M","200.25%","2.04M","20.45M","-18.41M","2","8"
"EBAY","","23.99M","60.29%","9.2M","7.88M","1.32M","5","22"
"SAP","","23.85M","68.33%","7.45M","14.17M","-6.72M","3","3"
"EDV","","23.71M","187.71%","21.16M","2.2M","18.95M","1","10"
"TFLO","","23.61M","-50.36%","4.69M","13.87M","-9.19M","0","24"
"EL","","23.58M","-43.78%","7.48M","9.73M","-2.25M","4","23"
"MELI","","23.56M","-1.6%","1.47M","20.34M","-18.87M","0","6"
"HPQ","","23.51M","-59.01%","9.93M","1.2M","8.74M","4","16"
"TMF","","23.47M","44.92%","9.47M","3.05M","6.42M","0","36"
"GDXJ","","23.43M","11.01%","19.67M","1.83M","17.84M","6","12"
"SOXS","","23.36M","-35.35%","5.79M","7.05M","-1.25M","1","63"
"RRC","","23.36M","272.44%","8.48M","817.19K","7.67M","6","14"
"FDL","","23.34M","1157.89%","1.33M","19.12M","-17.79M","0","12"
"COF","","23.26M","-72.39%","16.62M","2.67M","13.95M","4","14"
"GRMN","","23.24M","41.11%","0","23.24M","-23.24M","0","4"
"CTRA","","23.15M","-2.24%","1.12M","22.03M","-20.91M","10","4"
"IUSB","","23.07M","-21.95%","8.95M","7.55M","1.4M","3","33"
"BIV","","23.0M","-10.62%","10.87M","7.13M","3.74M","3","25"
"OIH","","22.95M","50.61%","2.14M","15.88M","-13.74M","5","17"
"JPM","","22.89M","-83.04%","9.11M","13.78M","-4.67M","2","1"
"PENN","","22.74M","-3.65%","19.97M","313.36K","19.65M","0","6"
"KSS","","22.61M","89.9%","17.81M","4.08M","13.73M","0","10"
"OUT","","22.6M","190.73%","21.21M","0","21.21M","0","5"
"PDD","","22.54M","87.37%","13.31M","4.49M","8.82M","1","3"
"LI","","22.43M","73.88%","3.12M","15.86M","-12.75M","2","7"
"LRCX","","22.43M","-6.28%","15.28M","5.11M","10.17M","0","8"
"NTR","","22.35M","130.07%","2.59M","15.55M","-12.96M","3","11"
"TPG","","22.34M","719.02%","2.01M","18.58M","-16.56M","3","4"
"SPLV","","22.26M","180.66%","18.68M","3.28M","15.4M","1","12"
"MAR","","22.01M","100.85%","17.59M","3.27M","14.32M","1","7"
