"Symbol","Sentiment","TotalAmount","DailyAmount Change","AtAsk","AtBid","NetValue","DPTrades","BlockTrades"
"VEA","Bullish","109.6M","52.99%","57.35M","15.4M","41.95M","8","111"
"IGSB","Bullish","109.27M","178.43%","96.3M","9.56M","86.74M","0","20"
"EXR","Bearish","107.95M","-82.48%","38.43M","46.06M","-7.63M","3","27"
"INTC","Bullish","107.23M","-47.95%","98.88M","6.04M","92.85M","6","4"
"PLD","Bullish","106.84M","27.15%","20.33M","1.85M","18.48M","1","9"
"YUM","Bullish","105.76M","160.98%","83.45M","4.95M","78.51M","2","15"
"AJRD","Bearish","105.68M","1459.31%","18.45M","40.74M","-22.29M","13","101"
"ZTS","Bearish","104.59M","1.1%","30.28M","57.25M","-26.96M","5","16"
"NIO","Bearish","104.28M","181.46%","35.41M","52.52M","-17.11M","65","129"
"JPM","Bullish","101.1M","-20.75%","93.6M","7.49M","86.11M","1","4"
"AGG","Bullish","99.39M","-54.45%","46.86M","18.07M","28.8M","11","85"
"CVS","Bullish","98.74M","5.69%","70.02M","6.41M","63.61M","7","8"
"SIMO","Bullish","98.51M","2055.27%","43.29M","43.16M","130.57K","35","53"
"PHM","Bullish","98.33M","155.44%","87.94M","10.08M","77.86M","5","10"
"MMC","Bullish","98.28M","-5.45%","34.85M","0","34.85M","0","6"
"AMD","Bearish","98.22M","-80.11%","39.71M","58.51M","-18.8M","12","5"
"MCO","Bearish","98.2M","-42.24%","23.87M","73.51M","-49.64M","0","7"
"TJX","Bullish","96.45M","25.38%","96.45M","0","96.45M","1","8"
"SCHG","Bearish","95.82M","468.1%","2.0M","91.44M","-89.44M","3","13"
"DOW","Bearish","95.82M","263.78%","26.07M","61.9M","-35.83M","8","13"
"UPS","Bullish","95.0M","-53.67%","89.19M","0","89.19M","0","6"
"VTI","Bullish","93.72M","-29.45%","21.25M","18.94M","2.31M","20","119"
"MELI","Bearish","91.75M","-52.45%","0","87.75M","-87.75M","0","5"
"TECB","Bearish","91.15M","11712.5%","0","91.15M","-91.15M","0","1"
"MCK","Bearish","89.96M","103.24%","1.52M","87.87M","-86.35M","0","10"
"RIVN","Bullish","89.59M","-6.09%","43.42M","40.78M","2.64M","113","109"
"MCD","Bullish","89.28M","128.15%","83.98M","0","83.98M","1","6"
"KMB","Bearish","88.9M","36.64%","9.16M","72.97M","-63.81M","1","13"
"NVDA","Bearish","88.5M","-96.98%","12.2M","76.31M","-64.11M","2","3"
"TDY","Bearish","87.86M","206.11%","4.57M","29.95M","-25.38M","0","31"
"TXN","Bearish","86.32M","-74.79%","9.43M","46.75M","-37.32M","1","17"
"NATI","Bearish","86.12M","348.06%","14.71M","42.81M","-28.1M","9","57"
"FCX","Bearish","85.24M","-38.83%","5.74M","77.87M","-72.13M","7","5"
"LW","Bullish","84.94M","105.03%","42.92M","29.73M","13.19M","8","36"
"IBM","Bearish","84.76M","369.24%","22.5M","46.89M","-24.39M","4","29"
"NSC","Bullish","84.53M","13.72%","67.3M","0","67.3M","1","15"
"IWB","Bearish","84.36M","119.1%","0","81.91M","-81.91M","1","9"
"LOW","Bullish","83.96M","-44.22%","82.37M","1.59M","80.78M","1","6"
"RTX","Bearish","83.09M","47.35%","21.27M","37.94M","-16.68M","22","11"
"BAX","Bullish","82.43M","121.37%","66.72M","4.68M","62.04M","9","25"
"BABA","Bullish","80.95M","-70.44%","41.97M","38.98M","2.99M","7","2"
"AMT","Bullish","80.25M","44.3%","31.02M","25.67M","5.35M","5","17"
"APH","Bearish","79.02M","368.32%","11.28M","38.76M","-27.48M","15","26"
"MMM","Bearish","78.15M","56.26%","4.26M","71.33M","-67.07M","5","14"
"AXP","Bearish","77.42M","-49.72%","1.44M","75.97M","-74.53M","6","3"
"KRE","Bearish","77.01M","4.61%","28.03M","33.69M","-5.66M","34","81"
"SCHM","Bullish","76.37M","1921.59%","74.23M","933.17K","73.29M","3","7"
"ABT","Bullish","75.94M","-36.75%","68.95M","2.85M","66.09M","0","7"
"HUM","Bullish","74.25M","-73.09%","58.74M","8.41M","50.33M","4","20"
"PEP","Bearish","72.13M","-40.85%","0","72.13M","-72.13M","0","3"
"CB","Bearish","71.32M","57.9%","25.16M","37.03M","-11.87M","1","19"
"SMCI","Bearish","70.81M","-31.8%","29.53M","33.86M","-4.33M","3","112"
"SYK","Bearish","70.68M","-63.86%","15.21M","47.07M","-31.86M","1","8"
"IEFA","Bullish","70.17M","-47.77%","44.48M","5.66M","38.83M","3","60"
"A","Bullish","68.9M","5.92%","62.21M","713.11K","61.5M","7","24"
"NOC","Bullish","68.63M","87.36%","53.21M","1.88M","51.33M","1","15"
"DBX","Bearish","68.6M","606.51%","0","68.35M","-68.35M","0","4"
"TGT","Bearish","68.38M","-10.31%","3.72M","60.89M","-57.18M","7","16"
"BND","Bearish","67.71M","-33.22%","14.0M","22.59M","-8.59M","1","67"
"BAC","Bearish","67.47M","-34.34%","11.95M","38.46M","-26.52M","6","5"
"MUB","Bearish","66.36M","29.13%","15.57M","38.37M","-22.8M","2","46"
"XPEV","Bullish","66.15M","315.04%","29.79M","29.34M","451.3K","89","62"
"VGK","Bearish","65.94M","193.42%","0","63.71M","-63.71M","2","10"
"XHB","Bearish","65.52M","812.87%","11.56M","52.61M","-41.05M","1","10"
"RHI","Bullish","64.18M","194.25%","21.99M","3.67M","18.32M","2","49"
"JNK","Bearish","64.05M","157.29%","23.09M","36.98M","-13.88M","0","13"
"CAH","Bullish","63.9M","414.52%","60.82M","0","60.82M","2","15"
"SBAC","Bearish","63.78M","31.67%","7.76M","24.67M","-16.91M","0","26"
"EQT","Bearish","63.75M","-2.81%","5.7M","51.17M","-45.47M","5","33"
"CCI","Bearish","63.04M","7.25%","15.49M","20.72M","-5.22M","1","24"
"BK","Bearish","63.01M","53.28%","12.25M","49.43M","-37.18M","2","9"
"ENPH","Bearish","63.0M","-14.45%","22.54M","31.27M","-8.73M","28","98"
"KVUE","Bullish","62.64M","-52.5%","30.23M","23.87M","6.36M","7","18"
"COIN","Bullish","62.39M","-40.29%","26.14M","23.13M","3.01M","26","95"
"CP","Bullish","61.36M","178.71%","20.24M","11.51M","8.73M","9","16"
"UNH","Bullish","61.11M","-39.78%","30.82M","30.29M","524.42K","1","3"
"BSV","Bearish","60.46M","46.54%","9.08M","32.31M","-23.23M","1","48"
"ADBE","Bearish","60.29M","-92.3%","22.93M","25.96M","-3.02M","8","4"
"VNQ","Bullish","59.31M","93.78%","49.09M","2.9M","46.18M","7","23"
"HZNP","Bearish","59.12M","-11.03%","0","55.27M","-55.27M","1","8"
"FTV","Bullish","57.29M","62.98%","11.03M","4.2M","6.84M","7","33"
"NBIX","Bullish","56.84M","1168.65%","54.02M","0","54.02M","0","5"
"WDAY","Bearish","56.71M","-23.31%","1.61M","11.39M","-9.78M","3","13"
"SPTI","Bearish","56.29M","36.62%","20.45M","32.66M","-12.21M","0","45"
"SPOT","Bullish","56.12M","-9.87%","26.84M","15.93M","10.91M","20","96"
"SQ","Bearish","55.9M","49.56%","25.43M","28.36M","-2.93M","6","13"
"MSCI","Bearish","55.63M","16.52%","6.88M","39.43M","-32.55M","0","13"
"COPX","Bearish","55.46M","1277.07%","651.19K","54.81M","-54.16M","0","4"
"DG","Bearish","55.24M","-52.52%","3.33M","44.88M","-41.55M","2","20"
"JEPI","Bearish","54.74M","-45.97%","9.64M","27.98M","-18.34M","1","67"
"ARKK","Bearish","54.35M","-12.32%","10.97M","33.08M","-22.1M","27","45"
"EFV","Bullish","53.77M","-86.28%","48.34M","463.53K","47.88M","4","21"
"VICI","Bullish","53.63M","27.46%","52.04M","639.3K","51.4M","0","6"
"EEFT","Bullish","53.47M","10129.55%","12.11M","7.51M","4.6M","9","58"
"EFX","Bearish","53.25M","-34.99%","2.87M","35.35M","-32.48M","1","22"
"VTV","Bullish","53.21M","-59.11%","19.42M","8.11M","11.31M","10","63"
"TEL","Bearish","53.14M","6.96%","2.79M","43.84M","-41.05M","0","13"
"CSGP","Bullish","52.97M","-27.46%","10.75M","2.11M","8.64M","11","49"
"MRVL","Bullish","52.27M","-49.67%","45.12M","2.04M","43.08M","3","10"
"GE","Bullish","52.08M","-49.14%","35.55M","8.21M","27.35M","5","10"
"QUAL","Bearish","51.65M","-89.03%","14.82M","17.24M","-2.42M","8","51"
"CNMD","Bullish","50.67M","376.75%","24.07M","16.41M","7.66M","3","31"
"NFLX","Bullish","50.3M","-90.58%","21.4M","15.5M","5.9M","6","11"
"STZ","Bullish","49.77M","-24.2%","30.68M","15.11M","15.57M","0","13"
"TFLO","Bearish","49.33M","-95.64%","12.39M","15.66M","-3.27M","0","49"
"SOXL","Bearish","49.06M","-7.18%","17.3M","25.33M","-8.03M","41","79"
"ANET","Bearish","48.9M","73.88%","10.48M","27.0M","-16.52M","8","27"
"MO","Bullish","48.84M","-22.16%","31.78M","17.05M","14.73M","1","4"
"CNC","Bullish","48.62M","-2.39%","40.66M","4.9M","35.76M","4","17"
"DGX","Bearish","48.59M","113.67%","11.7M","25.74M","-14.04M","7","26"
"DAL","Bullish","48.5M","94.8%","39.95M","2.88M","37.06M","10","21"
"USFR","Bullish","48.27M","-61.55%","21.78M","5.83M","15.94M","0","62"
"CARR","Bearish","48.25M","136.42%","12.79M","21.51M","-8.71M","4","13"
"SPGI","Bullish","48.07M","-0.26%","46.28M","0","46.28M","1","6"
"JPST","Bullish","47.87M","50.53%","21.48M","8.33M","13.15M","0","55"
"ABNB","Bullish","47.58M","-66.5%","36.71M","4.97M","31.74M","10","7"
"PDD","Bearish","47.39M","-67.78%","17.57M","27.74M","-10.17M","8","6"
"CMG","Bearish","46.86M","-56.56%","2.18M","42.6M","-40.42M","1","3"
"CPNG","Bearish","46.6M","655.5%","6.62M","37.93M","-31.31M","6","11"
"UPST","Bullish","46.41M","3.09%","22.6M","20.57M","2.03M","54","62"
"DUK","Bullish","46.37M","11.44%","35.24M","11.13M","24.11M","2","6"
"ECL","Bearish","46.33M","-7.13%","3.08M","42.58M","-39.5M","1","8"
"ACWI","Bearish","46.25M","-65.37%","20.73M","23.15M","-2.42M","5","24"
"MPWR","Bullish","46.19M","96.22%","7.34M","5.58M","1.76M","3","18"
"ROKU","Bullish","45.92M","52.5%","21.07M","17.56M","3.51M","41","46"
"CHTR","Bullish","45.72M","-65.67%","14.16M","5.92M","8.24M","2","18"
"DLR","Bearish","45.49M","7.31%","11.11M","23.25M","-12.14M","10","18"
"MAR","Bearish","45.35M","-62.3%","11.37M","15.21M","-3.83M","8","26"
"VUG","Bearish","45.14M","-64.16%","15.6M","17.98M","-2.38M","3","58"
"CTVA","Bullish","45.04M","37.46%","45.04M","0","45.04M","0","7"
"IEX","Bullish","44.82M","78.54%","15.66M","0","15.66M","0","16"
"EXPD","Bullish","44.63M","208.69%","43.82M","811.22K","43.0M","0","4"
"TT","Bullish","44.44M","-29.62%","42.58M","732.59K","41.85M","1","11"
"LIVN","Bearish","43.59M","6276.19%","5.49M","21.31M","-15.82M","7","13"
"STT","Bearish","43.19M","1.86%","1.67M","38.36M","-36.69M","2","15"
"PYPL","Bearish","43.04M","-76.05%","11.27M","31.77M","-20.49M","2","4"
"OTIS","Bullish","42.52M","156.48%","15.02M","8.92M","6.1M","11","19"
"CROX","Bearish","42.51M","115.18%","14.32M","24.27M","-9.95M","6","19"
"IOT","Bearish","41.96M","6067.56%","1.41M","39.04M","-37.63M","1","8"
"AI","Bearish","41.63M","70.42%","17.16M","21.18M","-4.02M","49","58"
"NXPI","Bullish","41.55M","-80.28%","27.39M","4.45M","22.94M","1","8"
"MDB","Bearish","41.52M","44.64%","10.14M","20.7M","-10.56M","2","33"
"SHV","Bearish","41.5M","-22.07%","7.49M","11.75M","-4.26M","0","51"
"F","Bullish","41.37M","-51.74%","33.46M","6.21M","27.24M","3","15"
"LRCX","Bearish","41.24M","-68.74%","15.0M","19.53M","-4.53M","2","16"
"EOG","Bearish","41.07M","273.15%","5.77M","28.55M","-22.78M","7","10"
"MCHI","Bullish","41.03M","97.54%","33.76M","625.94K","33.13M","4","13"
"FIS","Bearish","40.65M","-14.86%","2.9M","36.68M","-33.78M","3","11"
"VCIT","Bearish","40.32M","-45.93%","5.02M","27.56M","-22.54M","1","26"
"IWD","Bullish","40.27M","-1.03%","21.43M","4.15M","17.28M","7","44"
"GPN","Bearish","40.12M","-70.13%","4.74M","8.52M","-3.79M","1","25"
"SPLG","Bullish","40.09M","-41.76%","28.3M","1.37M","26.93M","3","35"
"VGSH","Bullish","39.94M","14.08%","10.76M","5.5M","5.26M","0","47"
"HPE","Bearish","39.9M","-20.08%","2.5M","29.88M","-27.38M","4","15"
"INTU","Bearish","39.64M","-82.59%","10.32M","18.56M","-8.24M","2","14"
"CCK","Bearish","39.45M","864.17%","11.09M","25.99M","-14.9M","2","12"
"GOVT","Bearish","39.44M","-94.67%","9.93M","20.83M","-10.9M","1","56"
"ITOT","Bearish","39.32M","174.26%","1.53M","25.41M","-23.88M","2","32"
"ALLE","Bearish","39.19M","86.21%","5.38M","25.06M","-19.68M","10","28"
"HON","Bearish","39.1M","-17.91%","2.61M","17.17M","-14.56M","1","8"
"MMP","Bearish","39.09M","1053.15%","428.35K","38.67M","-38.24M","1","3"
"MTB","Bearish","39.08M","48.2%","2.11M","35.6M","-33.5M","1","16"
"ROK","Bearish","39.02M","-23.55%","0","25.02M","-25.02M","0","11"
"XPO","Bearish","38.75M","233.73%","8.25M","9.46M","-1.21M","4","28"
"LEN","Bullish","38.54M","370.73%","32.32M","3.14M","29.18M","2","12"
"CDNS","Bearish","38.28M","-72.44%","2.61M","26.61M","-23.99M","0","12"
"CRWD","Bullish","38.19M","-56.26%","32.53M","3.42M","29.1M","4","21"
"KDP","Bullish","38.13M","-57.47%","21.59M","7.7M","13.89M","3","18"
"PKX","Bullish","37.88M","146.59%","37.88M","0","37.88M","2","0"
"SO","Bearish","37.62M","-51.78%","3.59M","28.11M","-24.52M","0","9"
"BURL","Bullish","36.98M","22.79%","18.58M","8.84M","9.73M","2","21"
"USMV","Bearish","36.72M","-71.76%","5.3M","22.05M","-16.75M","7","36"
"AON","Bearish","36.41M","-76.86%","885.88K","35.52M","-34.63M","0","3"
"FICO","Bearish","36.19M","-27.82%","3.48M","26.52M","-23.03M","1","9"
"VMW","Bullish","35.97M","15.4%","16.06M","5.69M","10.37M","4","20"
"PCG","Bearish","35.94M","18.9%","16.09M","18.48M","-2.39M","1","14"
"RH","Bullish","35.48M","325.32%","32.95M","2.53M","30.42M","0","6"
"BSX","Bearish","35.46M","10.41%","6.21M","27.33M","-21.12M","8","9"
"CMCSA","Bearish","35.33M","-71.34%","14.3M","21.03M","-6.72M","4","0"
"TEVA","Bearish","35.24M","216.98%","2.93M","31.68M","-28.75M","1","7"
"RJF","Bearish","35.12M","79.25%","0","32.12M","-32.12M","1","12"
"SWK","Bullish","35.05M","160.4%","4.67M","3.24M","1.42M","1","26"
"EPAM","Bearish","35.03M","75.75%","659.48K","34.37M","-33.71M","0","8"
"KO","Bullish","34.98M","-30.11%","26.07M","8.91M","17.16M","3","5"
"NRG","Bullish","34.97M","136.13%","33.52M","1.07M","32.45M","0","6"
"CCL","Bullish","34.75M","-35.94%","20.69M","10.37M","10.32M","18","25"
"VWO","Bearish","34.57M","-59.15%","6.38M","16.11M","-9.74M","1","52"
"GLW","Bullish","34.38M","20.22%","29.5M","3.4M","26.1M","3","20"
"DD","Bullish","34.35M","-42.12%","32.94M","0","32.94M","2","10"
"APTV","Bullish","34.21M","207.92%","21.11M","382.49K","20.73M","0","11"
"QCOM","Bearish","33.92M","-84.4%","1.73M","23.61M","-21.88M","4","4"
"BKR","Bearish","33.89M","-55.29%","7.19M","23.41M","-16.22M","4","11"
"DGRO","Bullish","33.61M","68.15%","27.22M","1.09M","26.13M","1","17"
"CNQ","Bearish","33.57M","155.2%","0","33.57M","-33.57M","0","1"
"MU","Bearish","33.55M","-74.98%","2.57M","26.5M","-23.93M","4","7"
"MOS","Bearish","33.51M","71.56%","544.73K","32.2M","-31.65M","1","7"
"MNST","Bullish","33.42M","13.28%","22.25M","2.86M","19.39M","3","12"
"IXUS","Bearish","33.25M","-71.12%","14.05M","15.84M","-1.79M","2","14"
"BMY","Bearish","33.18M","-60.13%","7.5M","9.22M","-1.72M","3","9"
"HPQ","Bearish","33.08M","14.1%","0","32.79M","-32.79M","0","6"
"HIG","Bearish","33.06M","42.89%","15.22M","16.61M","-1.4M","2","10"
"MA","Bearish","33.04M","-66.09%","0","10.54M","-10.54M","0","4"
"SEDG","Bearish","32.72M","259.3%","10.45M","13.58M","-3.14M","10","31"
"APD","Bearish","32.72M","167.44%","3.67M","19.08M","-15.42M","2","7"
"SNOW","Bearish","32.63M","38.95%","11.31M","11.93M","-618.06K","11","23"
"ON","Bullish","32.59M","-74.22%","24.16M","4.68M","19.48M","11","17"
"NU","Bearish","32.54M","196.1%","7.89M","11.85M","-3.95M","2","14"
"IWN","Bearish","32.52M","1.63%","1.2M","28.66M","-27.46M","1","12"
"IJR","Bullish","32.04M","-40.9%","19.05M","1.14M","17.91M","7","41"
"MSI","Bullish","31.91M","13.88%","25.73M","1.52M","24.21M","0","9"
"NKE","Bullish","31.56M","-39.12%","11.81M","5.42M","6.39M","2","9"
"CMI","Bearish","31.53M","-81.26%","617.28K","29.99M","-29.37M","1","8"
"PINS","Bearish","31.41M","-16.17%","2.21M","26.51M","-24.3M","12","14"
"OKTA","Bearish","31.36M","430.18%","5.09M","17.88M","-12.79M","4","17"
"VALE","Bullish","31.34M","-23.55%","16.4M","9.02M","7.38M","0","5"
"AJG","Bullish","31.33M","-20.74%","27.99M","2.81M","25.18M","1","6"
"IYW","Bullish","31.25M","-92.27%","11.27M","7.87M","3.41M","5","33"
"IFF","Bullish","31.21M","6.9%","21.25M","7.74M","13.5M","3","13"
"MTCH","Bullish","30.98M","53.94%","26.38M","930.89K","25.45M","1","13"
"VTEB","Bullish","30.74M","13.36%","17.46M","6.8M","10.67M","0","37"
"NI","Bullish","30.54M","-34.37%","24.29M","3.68M","20.61M","1","16"
"TNA","Bearish","30.12M","7.17%","5.59M","12.83M","-7.25M","20","48"
"PBF","Bullish","30.04M","206.48%","27.8M","2.24M","25.56M","1","3"
"SAIA","Bullish","29.97M","14.22%","18.7M","4.72M","13.97M","0","10"
"NOW","Bullish","29.8M","125.35%","13.41M","0","13.41M","3","9"
"HES","Bearish","29.74M","80.04%","3.63M","4.01M","-375.04K","0","22"
"SHM","Bearish","29.71M","106.66%","4.1M","13.93M","-9.83M","3","16"
"FLOT","Bearish","29.7M","118.44%","7.34M","17.42M","-10.08M","1","15"
"IQV","Bullish","29.39M","-22.42%","23.7M","691.86K","23.01M","0","11"
"UHS","Bearish","29.23M","390.97%","7.06M","8.67M","-1.62M","5","30"
"CMS","Bearish","29.15M","18.93%","0","24.45M","-24.45M","1","10"
"TENB","Bullish","29.12M","864.83%","9.43M","652.97K","8.77M","4","24"
"RCL","Bearish","28.99M","-53.69%","7.08M","19.81M","-12.73M","2","11"
"LYB","Bullish","28.99M","-63.06%","26.11M","1.1M","25.01M","1","11"
"PKG","Bullish","28.96M","56.5%","19.25M","8.63M","10.62M","2","9"
"MTDR","Bearish","28.77M","298.81%","9.96M","15.03M","-5.07M","7","22"
"ELV","Bearish","28.73M","-76.2%","3.15M","10.96M","-7.81M","0","21"
"GDX","Bearish","28.71M","-50.7%","2.78M","11.85M","-9.07M","7","22"
"MAS","Bullish","28.57M","46.32%","19.54M","2.54M","17.0M","4","18"
"PAA","Bearish","28.39M","207.1%","0","28.09M","-28.09M","0","3"
"EMR","Bullish","28.33M","-11.69%","22.2M","1.14M","21.06M","2","12"
"EDU","Bearish","28.27M","907.5%","6.38M","6.6M","-220.21K","5","19"
"BIDU","Bullish","28.11M","199.44%","15.79M","10.38M","5.42M","14","18"
"EBAY","Bullish","27.78M","-61.32%","16.23M","1.18M","15.05M","8","21"
"IVZ","Bearish","27.78M","197.25%","0","27.78M","-27.78M","0","3"
"CAG","Bearish","27.78M","19.5%","326.77K","27.17M","-26.85M","2","10"
"INVH","Bearish","27.66M","59.65%","4.04M","19.99M","-15.95M","4","12"
"WAB","Bearish","27.66M","33.8%","0","27.66M","-27.66M","5","2"
"IR","Bearish","27.62M","12.48%","0","752.98K","-752.98K","2","9"
"TTD","Bullish","27.5M","-54.81%","7.66M","2.93M","4.73M","3","21"
"BNDX","Bullish","27.44M","-35.22%","15.44M","4.87M","10.57M","0","19"
"BKLN","Bearish","27.44M","-54.12%","3.45M","14.32M","-10.86M","1","18"
"PSQ","Bearish","27.31M","40.74%","4.39M","16.07M","-11.68M","1","39"
"GEHC","Bearish","27.27M","-62.46%","5.18M","14.76M","-9.59M","8","16"
"ETN","Bullish","27.18M","43.16%","16.81M","953.8K","15.85M","2","9"
"AMP","Bearish","27.15M","-20.83%","0","27.15M","-27.15M","1","6"
"FTI","Bearish","27.14M","156.31%","7.11M","10.24M","-3.14M","3","32"
"MLM","Bearish","27.02M","5.76%","3.9M","17.59M","-13.68M","0","8"
"LYV","Bullish","26.89M","-39.14%","19.85M","0","19.85M","1","13"
"SCHX","Bullish","26.88M","-14.02%","11.17M","9.28M","1.9M","3","41"
"TER","Bullish","26.8M","98.91%","10.57M","2.23M","8.34M","5","19"
"ZBH","Bullish","26.79M","-45.68%","26.79M","0","26.79M","0","6"
"FLRN","Bearish","26.77M","930.17%","0","26.45M","-26.45M","1","8"
"IVW","Bullish","26.73M","-92.75%","12.47M","6.41M","6.06M","7","33"
"AVB","Bearish","26.72M","5.41%","0","25.06M","-25.06M","0","8"
"VCSH","Bearish","26.51M","-91.39%","8.75M","10.38M","-1.63M","0","39"
"MBB","Bearish","26.44M","-89.89%","1.95M","18.45M","-16.49M","5","24"
"VO","Bearish","26.34M","22.14%","9.72M","15.43M","-5.71M","3","12"
"SOXS","Bearish","26.33M","-33.49%","4.98M","7.32M","-2.34M","10","49"
"AMED","Bearish","26.27M","296.54%","6.66M","11.41M","-4.75M","6","15"
"COWZ","Bearish","26.17M","53.21%","9.45M","15.22M","-5.77M","2","18"
"BIV","Bearish","26.15M","72.54%","5.75M","16.29M","-10.53M","3","19"
"ARES","Bullish","26.02M","130.99%","17.94M","7.81M","10.12M","0","7"
"FDX","Bearish","25.97M","-50.05%","4.6M","14.5M","-9.9M","2","13"
"PLTR","Bearish","25.87M","-29.96%","5.08M","12.99M","-7.91M","13","42"
"VBR","Bullish","25.73M","133.45%","14.92M","9.03M","5.89M","1","36"
"KEYS","Bullish","25.61M","22.8%","25.61M","0","25.61M","1","4"
"WELL","Bullish","25.58M","-10.13%","22.8M","1.73M","21.08M","2","8"
"CTLT","Bullish","25.46M","-38.29%","22.91M","366.75K","22.55M","0","8"
"LDOS","Bearish","25.4M","140.97%","0","25.4M","-25.4M","2","3"
"HAL","Bearish","25.36M","14.18%","562.01K","23.21M","-22.65M","4","6"
"TDOC","Bullish","25.3M","254.78%","10.29M","10.03M","261.2K","26","29"
"WMT","Bullish","25.24M","16.17%","19.37M","5.87M","13.5M","2","3"
"PNR","Bearish","25.23M","-17.46%","0","24.89M","-24.89M","1","4"
"VXUS","Bullish","25.21M","-11.09%","7.36M","1.93M","5.43M","1","17"
"EMB","Bullish","25.17M","-82.6%","13.84M","5.35M","8.49M","4","17"
