"Symbol","Sentiment","TotalAmount","DailyAmount Change","AtAsk","AtBid","NetValue","DPTrades","BlockTrades"
"SPY","Bearish","10.88B","51.93%","1.82B","8.72B","-6.9B","277","344"
"QQQ","Bearish","3.64B","4.48%","878.61M","2.29B","-1.41B","228","330"
"IWM","Bearish","1.06B","-18.08%","345.51M","671.37M","-325.86M","49","73"
"IVV","Bullish","907.51M","121.34%","492.61M","364.77M","127.84M","59","121"
"AAPL","Bullish","799.95M","91.32%","605.88M","194.07M","411.81M","6","3"
"MSFT","Bearish","577.62M","110.65%","280.89M","296.73M","-15.85M","5","4"
"TQQQ","Bearish","520.73M","29.01%","119.5M","176.62M","-57.12M","197","786"
"TSLA","Bearish","410.01M","44.88%","136.66M","246.3M","-109.64M","11","7"
"AGG","Bullish","394.87M","178.55%","242.91M","110.25M","132.67M","5","114"
"XOM","Bearish","387.21M","13.7%","154.94M","232.27M","-77.33M","6","4"
"MCO","Bullish","361.63M","735.08%","353.73M","5.67M","348.06M","0","11"
"AVGO","Bullish","345.38M","533.27%","257.95M","38.69M","219.26M","6","11"
"CVX","Bearish","341.55M","42.44%","3.72M","334.71M","-330.99M","1","9"
"VTI","Bearish","337.96M","143.52%","92.97M","182.3M","-89.33M","47","252"
"BRK/B","Bullish","325.18M","-9.33%","109.75M","18.86M","90.89M","10","76"
"RXDX","Bullish","304.81M","520.08%","236.73M","44.79M","191.94M","14","43"
"SQQQ","Bearish","299.57M","5.25%","75.48M","99.32M","-23.84M","85","544"
"IWD","Bullish","295.73M","313.74%","270.01M","17.22M","252.79M","9","33"
"NVDA","Bearish","253.08M","-30.1%","108.08M","145.01M","-36.93M","8","2"
"ORCL","Bullish","252.45M","31.12%","205.69M","23.35M","182.34M","13","9"
"MSCI","Bearish","246.31M","292.51%","60.85M","174.88M","-114.02M","2","32"
"BIL","Bearish","238.61M","-4.11%","73.04M","78.59M","-5.55M","0","273"
