"Symbol","Sentiment","TotalAmount","DailyAmount Change","AtAsk","AtBid","NetValue","DPTrades","BlockTrades"
"SPY","","6.63B","4.28%","1.07B","5.0B","-3.93B","433","641"
"QQQ","","4.49B","22.34%","872.34M","3.01B","-2.14B","330","492"
"IWM","","585.23M","2.12%","189.32M","290.53M","-101.2M","23","48"
"NVDA","","573.19M","10.6%","126.49M","65.85M","60.64M","5","3"
"BIL","","451.65M","52.57%","31.18M","291.1M","-259.92M","1","392"
"PANW","","441.9M","632.33%","322.79M","111.04M","211.76M","9","20"
"IVV","","395.31M","151.49%","91.94M","229.31M","-137.37M","39","128"
"TQQQ","","373.11M","-20.22%","115.83M","100.64M","15.19M","148","568"
"KVUE","","360.69M","-82.18%","133.71M","148.35M","-14.63M","30","89"
"RSP","","305.86M","286.75%","5.58M","284.06M","-278.48M","10","54"
"SQQQ","","298.37M","-21.5%","81.12M","109.1M","-27.97M","46","515"
"SU","","297.02M","22930.05%","0","297.02M","-297.02M","4","1"
"MSFT","","287.01M","-43.29%","148.76M","138.25M","10.51M","4","4"
"BRK/B","","272.6M","7.2%","247.73M","13.95M","233.78M","10","58"
"META","","271.61M","-48.36%","25.74M","232.63M","-206.89M","5","3"
"VOO","","241.78M","32.96%","98.82M","71.18M","27.64M","31","122"
"BSV","","238.4M","302.57%","175.39M","47.99M","127.4M","0","40"
"XOM","","232.73M","-15.2%","21.1M","211.63M","-190.52M","2","5"
"TEL","","232.6M","183.84%","231.77M","831.4K","230.93M","0","8"
"ABCM","","232.13M","11.35%","93.28M","112.26M","-18.98M","22","100"
"VCSH","","226.5M","597.58%","200.2M","8.1M","192.1M","1","47"
"IGSB","","223.74M","51.18%","210.38M","7.84M","202.54M","0","23"
"VCLT","","223.64M","300.15%","0","222.69M","-222.69M","9","6"
"AAPL","","222.99M","-50.16%","0","222.99M","-222.99M","3","2"
"ORCL","","211.46M","38.54%","194.07M","12.22M","181.85M","6","10"
"JNJ","","207.1M","-95.94%","15.69M","191.41M","-175.73M","2","13"
"VCIT","","196.1M","72.86%","58.66M","78.88M","-20.23M","4","37"
"SPTS","","184.19M","3256.14%","172.1M","8.37M","163.73M","0","15"
"BABA","","175.88M","119.45%","146.56M","26.43M","120.14M","3","8"
"MUB","","175.54M","84.61%","94.43M","55.29M","39.14M","18","60"
"GOOGL","","174.44M","14.97%","20.62M","153.82M","-133.21M","2","2"
"TSLA","","173.61M","26.24%","49.01M","107.19M","-58.18M","6","5"
"BND","","169.5M","132.01%","49.46M","93.35M","-43.89M","2","79"
"FOCS","","169.5M","481.9%","25.73M","84.09M","-58.36M","1","68"
"NEE","","163.94M","1.48%","6.03M","156.14M","-150.11M","10","8"
"LIN","","161.18M","47.2%","158.84M","2.35M","156.49M","0","7"
"HZNP","","156.94M","162.3%","105.79M","32.07M","73.72M","7","63"
"VTV","","155.87M","172.98%","13.48M","104.63M","-91.15M","14","52"
"VYM","","154.13M","135.72%","147.7M","2.35M","145.35M","2","16"
"MINT","","149.55M","952.56%","139.94M","2.59M","137.35M","2","21"
"BSX","","149.21M","34.34%","91.9M","48.43M","43.47M","6","15"
"DXCM","","148.96M","262.73%","32.43M","87.67M","-55.24M","9","35"
"CVX","","148.81M","-17.12%","7.42M","138.19M","-130.77M","1","7"
"VGIT","","146.42M","225.41%","116.03M","23.5M","92.53M","0","19"
"MRNA","","138.88M","957.81%","89.3M","49.1M","40.21M","6","9"
"UPS","","138.51M","117.8%","5.18M","3.94M","1.24M","2","10"
"TSM","","138.2M","219.09%","0","138.2M","-138.2M","1","0"
"LLY","","134.95M","-21.81%","126.66M","8.3M","118.36M","0","4"
"WFC","","133.62M","63.15%","22.34M","111.27M","-88.93M","6","7"
"ABT","","130.43M","33.5%","125.62M","0","125.62M","0","9"
"C","","126.94M","-3.95%","111.43M","0","111.43M","2","12"
"ZTS","","126.43M","168.21%","125.21M","1.22M","123.99M","0","6"
"VTI","","123.8M","8.13%","40.76M","29.81M","10.95M","32","124"
"MRK","","118.95M","-25.71%","118.95M","0","118.95M","0","3"
"SMCI","","118.9M","7.89%","55.03M","48.31M","6.73M","32","197"
"NKE","","117.98M","24.51%","49.85M","68.13M","-18.27M","4","4"
"NFLX","","113.94M","-14.67%","12.9M","101.04M","-88.13M","4","9"
"GOVT","","113.78M","201.85%","95.3M","5.86M","89.44M","0","40"
"PFE","","110.94M","-11.18%","108.04M","2.9M","105.14M","4","3"
"DIS","","108.35M","-15.92%","19.91M","16.38M","3.53M","6","7"
"MCK","","107.4M","-11.47%","70.59M","32.64M","37.95M","0","10"
"JNK","","104.73M","155.83%","93.47M","6.39M","87.08M","11","30"
"PDD","","104.69M","-11.09%","77.22M","24.37M","52.86M","30","18"
"PG","","104.24M","-32.21%","100.04M","4.2M","95.83M","1","3"
"VGLT","","101.28M","430.24%","93.96M","3.96M","90.0M","2","21"
"MS","","100.66M","-3.97%","14.77M","65.91M","-51.14M","7","13"
"TJX","","98.82M","-2.25%","93.28M","2.04M","91.25M","0","14"
"COIN","","98.13M","278.44%","44.18M","41.65M","2.52M","68","166"
"BAC","","95.17M","62.49%","0","89.29M","-89.29M","2","6"
"AZO","","93.68M","850.26%","93.68M","0","93.68M","0","1"
"DG","","93.47M","14.83%","63.96M","16.95M","47.02M","4","30"
"AGG","","91.86M","11.91%","29.74M","26.6M","3.14M","6","103"
"ABBV","","90.29M","-34.79%","0","90.29M","-90.29M","0","4"
"NU","","87.42M","681.18%","6.1M","62.88M","-56.79M","3","40"
"AVGO","","87.34M","9.81%","72.08M","15.26M","56.81M","0","11"
"CCI","","86.61M","77.32%","4.83M","64.78M","-59.95M","9","22"
"SGEN","","86.28M","14.82%","21.33M","23.8M","-2.47M","6","40"
"SPTL","","85.53M","243.28%","75.29M","7.78M","67.51M","2","12"
"TGT","","85.09M","-18.15%","75.14M","3.99M","71.15M","2","16"
"USHY","","84.92M","294.92%","40.74M","42.74M","-2.0M","1","25"
"SPDW","","84.26M","678.23%","72.82M","1.52M","71.29M","1","35"
"VGSH","","83.7M","103.65%","46.47M","12.63M","33.84M","1","65"
"CELH","","83.33M","1425.26%","36.58M","43.16M","-6.58M","10","34"
