"Symbol","Sentiment","TotalAmount","DailyAmount Change","AtAsk","AtBid","NetValue","DPTrades","BlockTrades"
"CRWD","","324.03M","396.04%","105.75M","142.04M","-36.29M","128","439"
"PDD","","315.09M","35.12%","201.54M","67.06M","134.47M","67","126"
"GOOG","","310.07M","27.41%","58.25M","173.17M","-114.92M","68","232"
"SSO","","305.37M","2101.88%","286.66M","12.78M","273.89M","6","63"
"BRK/B","","304.91M","165.6%","13.7M","255.37M","-241.67M","13","94"
"PANW","","282.13M","187.19%","113.11M","109.67M","3.43M","38","316"
"HUM","","272.67M","277.19%","56.28M","62.03M","-5.74M","10","156"
"GOOGL","","266.85M","-13.93%","64.58M","92.86M","-28.28M","74","260"
"INTC","","263.63M","154.44%","40.42M","167.33M","-126.91M","54","129"
"DIS","","250.81M","-11.61%","42.42M","174.38M","-131.95M","48","112"
"VCSH","","248.04M","329.06%","11.2M","24.61M","-13.41M","0","207"
"JPST","","236.3M","630.41%","170.25M","38.41M","131.83M","0","75"
"VOO","","235.67M","17.65%","108.75M","43.61M","65.14M","43","145"
"WOR","","231.53M","0%","1.09M","230.44M","-229.35M","11","16"
"CRM","","224.43M","148.14%","80.44M","113.05M","-32.6M","73","162"
"WDAY","","223.22M","557.25%","59.08M","80.86M","-21.78M","62","285"
"BIL","","216.69M","-32.37%","17.53M","92.73M","-75.2M","0","247"
"BA","","212.94M","24.53%","91.51M","84.74M","6.78M","60","186"
"VTEB","","208.21M","26.35%","37.79M","142.92M","-105.13M","4","96"
"SHEL","","207.4M","1908.24%","146.14M","9.79M","136.35M","21","7"
"CI","","206.93M","194.7%","52.88M","49.01M","3.86M","43","307"
"BABA","","205.28M","45.1%","53.09M","98.92M","-45.83M","78","226"
"V","","198.54M","67.58%","143.02M","38.28M","104.75M","10","69"
"DASH","","197.98M","266.79%","3.2M","168.09M","-164.9M","11","26"
"VCIT","","192.45M","94.37%","20.84M","56.61M","-35.77M","3","75"
"HES","","190.95M","353.2%","69.7M","31.67M","38.03M","31","84"
"KKR","","189.74M","1834.72%","72.97M","47.04M","25.94M","13","73"
"EEM","","185.41M","13.19%","117.99M","59.5M","58.49M","10","42"
"MRK","","184.19M","130.42%","127.55M","31.86M","95.69M","15","77"
"AZN","","180.13M","222.78%","138.24M","32.56M","105.67M","17","21"
"QCOM","","175.84M","123.26%","30.99M","45.74M","-14.75M","27","129"
"MUB","","173.59M","12.37%","67.96M","59.0M","8.95M","24","118"
"DHI","","172.39M","836.12%","2.07M","170.01M","-167.94M","6","13"
"SPIB","","170.41M","1122.5%","165.8M","2.97M","162.83M","0","11"
"SQQQ","","170.0M","90.06%","48.25M","56.72M","-8.47M","17","343"
"EMB","","169.92M","-14.81%","84.41M","65.49M","18.92M","14","51"
"PYPL","","167.75M","55.17%","65.67M","64.03M","1.63M","71","217"
"FXI","","166.98M","209.55%","113.49M","41.53M","71.95M","14","54"
"BND","","166.87M","54.46%","27.51M","92.6M","-65.09M","12","125"
"TLH","","166.84M","-6.17%","9.97M","138.78M","-128.81M","6","43"
"VTIP","","164.84M","155.1%","278.2K","161.34M","-161.06M","1","13"
"SNOW","","162.88M","455.09%","60.05M","74.51M","-14.46M","36","174"
"RSP","","162.76M","113.84%","63.81M","54.08M","9.73M","27","140"
"ICUI","","161.42M","32849.07%","4.28M","155.62M","-151.34M","24","6"
"XLI","","160.61M","196.38%","117.93M","29.82M","88.11M","11","35"
"SQ","","155.07M","62.88%","15.74M","115.08M","-99.35M","45","122"
"JPM","","154.54M","60.64%","42.4M","95.64M","-53.24M","34","85"
"SU","","153.07M","413.86%","826.42K","150.46M","-149.63M","0","9"
"VWO","","152.84M","403.29%","116.88M","19.43M","97.44M","2","55"
"ROVR","","147.96M","19211.93%","53.1M","39.93M","13.17M","8","46"
"JEPQ","","143.1M","708.33%","8.43M","126.46M","-118.04M","6","31"
"TMUS","","139.53M","125.36%","41.33M","71.33M","-30.0M","9","43"
"IWD","","137.32M","-34.71%","70.69M","36.18M","34.51M","10","93"
"AGG","","134.76M","-24.08%","28.54M","31.74M","-3.2M","8","159"
"PFE","","134.11M","64.71%","32.84M","18.07M","14.77M","17","84"
"NOW","","132.7M","273.38%","12.65M","28.17M","-15.52M","4","38"
"ADBE","","131.65M","178.54%","13.36M","111.27M","-97.91M","8","38"
"VTI","","130.28M","-12.84%","27.21M","20.51M","6.7M","10","174"
"SMCI","","130.04M","58.49%","53.51M","53.36M","147.3K","24","226"
"SOXL","","128.98M","160.18%","71.83M","38.49M","33.34M","16","110"
"INTU","","127.89M","137.26%","21.73M","57.0M","-35.27M","14","51"
"AFRM","","127.83M","391.66%","22.69M","66.6M","-43.91M","70","61"
"WMT","","126.36M","8.64%","38.85M","32.28M","6.57M","45","178"
"IGSB","","125.0M","238.79%","85.08M","23.19M","61.89M","1","64"
"DIA","","121.41M","-8.47%","20.26M","81.38M","-61.12M","16","49"
"QLD","","120.98M","1037.14%","104.08M","5.45M","98.63M","9","43"
"HD","","120.86M","79.52%","43.32M","72.61M","-29.3M","10","37"
"CB","","118.09M","637.54%","28.31M","84.59M","-56.27M","3","24"
"AXP","","117.3M","144.56%","70.77M","41.78M","28.99M","8","32"
"MNST","","115.53M","133.21%","23.38M","7.1M","16.28M","7","22"
"COIN","","113.94M","-7.55%","52.23M","45.86M","6.37M","54","186"
"SHV","","113.73M","90.55%","12.01M","56.5M","-44.49M","0","89"
"XLE","","111.18M","8.08%","61.97M","31.27M","30.69M","15","90"
"MMC","","111.18M","88.84%","53.29M","31.05M","22.24M","1","38"
"ZS","","110.21M","15.57%","42.03M","44.04M","-2.02M","20","143"
"VIG","","110.07M","9.18%","78.3M","17.85M","60.45M","11","34"
"SMH","","109.92M","1.54%","43.16M","49.8M","-6.64M","28","76"
"DE","","105.85M","-2.36%","35.91M","37.4M","-1.5M","4","55"
"MDB","","104.64M","115.12%","28.5M","20.0M","8.5M","9","75"
"LVS","","103.85M","668.96%","27.28M","59.34M","-32.06M","36","38"
"DELL","","103.68M","509.74%","40.9M","57.35M","-16.45M","7","23"
"XLK","","101.64M","4.28%","33.55M","49.34M","-15.78M","18","44"
"PSX","","101.57M","532.54%","21.85M","29.15M","-7.3M","26","59"
"VEA","","100.27M","65.18%","62.67M","14.35M","48.32M","1","85"
"APO","","98.51M","196.77%","75.46M","3.71M","71.76M","4","38"
"BDX","","97.88M","185.07%","3.47M","71.79M","-68.31M","4","28"
"RIVN","","97.73M","290.02%","24.0M","44.65M","-20.65M","48","106"
"ABCM","","96.79M","283.76%","20.26M","52.79M","-32.53M","0","35"
"UBER","","96.34M","10.99%","14.8M","40.14M","-25.34M","43","106"
"USFR","","95.59M","50.94%","12.52M","40.07M","-27.56M","0","116"
"EFA","","95.47M","-13.95%","22.52M","65.26M","-42.74M","7","43"
"VUG","","95.27M","33.9%","31.86M","49.35M","-17.48M","8","64"
"VTV","","94.79M","-59.82%","39.35M","19.53M","19.82M","12","84"
"USMV","","94.64M","45.48%","67.76M","14.85M","52.91M","3","62"
"DHR","","94.37M","180.94%","59.29M","12.27M","47.02M","1","37"
"CWEN","","94.29M","5463.84%","13.02M","81.27M","-68.25M","2","21"
"JBL","","93.72M","1245.08%","23.29M","36.18M","-12.9M","18","73"
"SE","","92.62M","28.14%","8.48M","68.38M","-59.9M","24","44"
"SO","","89.05M","183.48%","82.49M","3.26M","79.23M","9","24"
"XLU","","87.46M","68.76%","41.93M","24.82M","17.11M","7","48"
"MELI","","87.27M","45.57%","0","31.55M","-31.55M","2","10"
"PLTR","","86.83M","30.71%","29.21M","40.18M","-10.97M","45","110"
"UPS","","84.72M","1.24%","11.04M","66.27M","-55.23M","3","45"
"IEFA","","84.33M","7.23%","23.75M","15.99M","7.76M","8","113"
"EDV","","84.11M","3429.21%","6.05M","77.28M","-71.23M","3","16"
"KLAC","","83.86M","131.18%","29.55M","51.96M","-22.4M","0","11"
"IJR","","82.61M","93.9%","10.91M","52.73M","-41.82M","13","62"
"IBM","","81.18M","41.55%","6.78M","45.53M","-38.75M","11","64"
"XLF","","81.11M","-5.04%","43.67M","20.36M","23.31M","11","65"
"SBUX","","80.64M","-14.28%","15.75M","39.21M","-23.46M","20","61"
"IEI","","80.09M","22.47%","31.76M","27.14M","4.62M","1","54"
"XLP","","79.37M","86.39%","39.27M","31.03M","8.24M","6","34"
"HPE","","79.16M","385.0%","9.64M","65.91M","-56.27M","9","11"
"T","","77.63M","-5.08%","5.22M","9.12M","-3.9M","1","49"
"IDXX","","77.46M","833.95%","0","27.53M","-27.53M","4","1"
"AER","","76.6M","1639.51%","43.25M","33.09M","10.16M","0","4"
"IWF","","76.46M","-17.14%","41.28M","13.55M","27.73M","24","81"
"GDX","","76.27M","74.64%","29.88M","42.22M","-12.35M","11","64"
"ALGN","","75.88M","3271.97%","593.69K","71.45M","-70.85M","1","11"
"ISRG","","75.63M","344.56%","5.61M","65.54M","-59.92M","2","21"
"WBD","","75.02M","68.91%","2.81M","68.58M","-65.76M","3","16"
"F","","74.9M","90.18%","12.76M","45.74M","-32.97M","7","61"
"BLV","","74.17M","851.23%","69.48M","3.22M","66.26M","0","13"
"DDOG","","73.73M","151.51%","21.11M","49.84M","-28.73M","10","21"
"VRTX","","73.69M","107.17%","13.75M","14.81M","-1.06M","2","24"
"JNK","","72.64M","128.44%","6.62M","63.69M","-57.06M","0","28"
"PEP","","72.61M","69.77%","46.37M","6.63M","39.75M","5","52"
"SPXL","","71.61M","58.68%","20.69M","21.91M","-1.21M","38","78"
"VGSH","","71.61M","2.44%","8.15M","28.52M","-20.37M","0","102"
"NFLX","","71.51M","-22.98%","30.92M","28.88M","2.04M","9","59"
"NKE","","70.92M","-5.37%","14.15M","30.81M","-16.65M","24","64"
"XBI","","69.92M","59.35%","23.15M","28.74M","-5.59M","40","71"
"SHOP","","69.83M","-27.83%","23.33M","30.55M","-7.22M","39","70"
"ALNY","","69.39M","1863.31%","62.63M","5.9M","56.73M","2","7"
"SCHW","","68.31M","30.89%","21.2M","30.62M","-9.42M","25","70"
"LLY","","68.16M","-39.34%","37.26M","16.8M","20.46M","4","48"
"JD","","67.46M","61.0%","12.76M","53.19M","-40.43M","8","22"
"PXD","","66.79M","-19.71%","22.47M","34.87M","-12.4M","11","40"
"ELV","","66.33M","158.05%","9.12M","33.73M","-24.61M","1","32"
"VICI","","66.0M","35.96%","0","35.41M","-35.41M","0","9"
"MU","","65.64M","-7.55%","19.47M","22.93M","-3.45M","26","80"
"PG","","65.59M","-47.88%","7.52M","41.1M","-33.58M","10","58"
"PCG","","65.07M","-25.31%","33.93M","19.33M","14.6M","19","45"
"DG","","65.06M","253.64%","47.45M","6.02M","41.43M","3","23"
"COR","","63.62M","184.48%","60.42M","2.79M","57.63M","11","6"
"SCHD","","63.52M","-34.1%","41.18M","8.64M","32.54M","6","55"
"VRT","","63.36M","351.47%","12.58M","7.1M","5.48M","18","77"
"EWY","","62.51M","327.57%","54.87M","7.39M","47.49M","2","11"
"AMGN","","62.28M","7.34%","31.23M","17.07M","14.17M","2","22"
"ROKU","","62.03M","-19.63%","19.36M","35.49M","-16.13M","27","102"
"CNC","","61.63M","247.67%","45.49M","6.75M","38.74M","12","32"
"ILMN","","60.18M","264.88%","2.35M","40.1M","-37.75M","7","26"
"GBIL","","60.15M","137.16%","3.56M","48.19M","-44.63M","0","31"
"TNA","","59.47M","110.45%","19.9M","24.56M","-4.66M","37","93"
"XLV","","58.57M","-31.34%","33.05M","14.01M","19.05M","7","58"
"LULU","","58.29M","59.64%","43.24M","3.29M","39.95M","6","25"
"ACWI","","57.75M","77.98%","32.96M","15.48M","17.48M","8","47"
"EWZ","","57.57M","-16.87%","33.28M","20.65M","12.63M","9","45"
"TSM","","57.21M","24.24%","21.03M","29.62M","-8.58M","13","46"
"TXN","","57.01M","66.25%","17.79M","33.06M","-15.27M","6","33"
"ABBV","","56.67M","-44.98%","9.19M","13.23M","-4.04M","5","42"
"ABT","","55.94M","-40.29%","26.85M","20.35M","6.49M","3","32"
"SPYV","","55.57M","19.67%","48.48M","724.61K","47.75M","2","22"
"ARKK","","55.4M","31.1%","20.0M","25.8M","-5.8M","23","78"
"PINS","","55.22M","104.04%","30.82M","14.74M","16.08M","5","21"
"MBB","","55.08M","-73.11%","17.84M","21.68M","-3.85M","3","58"
"MAR","","54.9M","216.65%","5.7M","49.19M","-43.49M","11","3"
"AJG","","54.55M","92.98%","46.06M","5.24M","40.83M","4","15"
"OKTA","","54.28M","226.41%","19.3M","22.87M","-3.56M","21","49"
"TSN","","54.08M","314.07%","382.52K","3.74M","-3.35M","2","7"
"TEAM","","53.13M","309.46%","6.83M","42.34M","-35.51M","9","21"
"RTX","","52.6M","35.11%","23.13M","18.94M","4.19M","13","32"
"TGT","","52.3M","19.19%","31.21M","15.19M","16.02M","6","40"
"VBR","","52.22M","198.08%","4.48M","46.29M","-41.81M","1","17"
"JNJ","","51.77M","-49.02%","4.86M","21.58M","-16.72M","12","61"
"SOXS","","50.75M","66.98%","17.41M","10.19M","7.22M","15","70"
"KRE","","50.6M","24.58%","16.61M","25.75M","-9.14M","11","44"
"KWEB","","50.32M","39.91%","17.57M","17.28M","286.11K","4","30"
"MINT","","49.76M","189.18%","250.44K","29.09M","-28.84M","1","34"
"KO","","49.34M","-66.7%","8.9M","25.99M","-17.1M","19","45"
"SOXX","","48.89M","134.1%","19.56M","28.55M","-8.99M","5","13"
"VZ","","48.84M","-4.4%","10.4M","18.29M","-7.89M","9","80"
"C","","48.26M","-44.51%","24.04M","14.33M","9.71M","19","49"
"CWEN/A","","48.26M","1753.64%","10.11M","36.94M","-26.83M","3","13"
"CL","","48.19M","89.02%","45.53M","2.67M","42.86M","3","11"
"AMAT","","48.13M","-7.89%","14.59M","20.8M","-6.21M","11","61"
"CMG","","47.91M","37.41%","10.33M","37.58M","-27.25M","2","5"
"ULTA","","47.89M","308.1%","22.55M","20.08M","2.47M","5","11"
"SHY","","47.87M","-86.54%","10.16M","10.82M","-656.93K","0","76"
"REGN","","47.55M","267.39%","25.64M","20.22M","5.42M","1","10"
"DLTR","","47.45M","197.44%","9.94M","19.63M","-9.68M","19","52"
"BIIB","","47.34M","313.26%","41.73M","1.56M","40.17M","0","24"
"ASML","","47.23M","121.56%","10.52M","15.51M","-4.99M","3","11"
"CVS","","46.98M","54.24%","12.72M","17.2M","-4.47M","30","52"
"PSTG","","46.76M","246.34%","25.57M","14.67M","10.9M","17","29"
"BKLN","","46.17M","71.01%","23.41M","14.72M","8.69M","1","35"
"IEMG","","45.99M","-28.47%","12.82M","12.36M","455.25K","3","42"
"TROW","","45.84M","367.54%","1.88M","42.46M","-40.58M","1","9"
"W","","45.76M","335.75%","5.21M","35.44M","-30.23M","8","19"
"IWS","","45.74M","261.03%","42.62M","1.09M","41.53M","3","11"
"VLO","","45.48M","121.62%","22.27M","20.55M","1.72M","4","26"
"BMY","","45.21M","-50.8%","19.08M","13.66M","5.42M","12","49"
"ABNB","","45.09M","52.79%","14.16M","25.08M","-10.91M","21","39"
"RBLX","","45.02M","59.2%","1.45M","40.24M","-38.78M","8","17"
"DOCU","","44.9M","267.81%","0","39.23M","-39.23M","3","11"
"ANET","","44.88M","43.58%","15.87M","10.11M","5.77M","2","44"
"LIN","","44.84M","63.83%","37.72M","1.48M","36.24M","0","21"
"SPLK","","44.48M","-25.84%","12.51M","26.21M","-13.7M","11","33"
"COST","","44.28M","-3.26%","18.63M","13.33M","5.3M","3","24"
"GS","","44.03M","48.2%","20.18M","19.12M","1.06M","9","34"
"DUK","","43.72M","62.9%","3.22M","35.81M","-32.59M","2","25"
"TFLO","","43.19M","102.3%","1.21M","20.73M","-19.53M","1","40"
"ICLR","","42.77M","890.75%","1.65M","40.32M","-38.66M","0","6"
"BIO","","42.77M","1897.16%","42.08M","330.98K","41.75M","0","4"
"IYR","","42.4M","118.47%","22.04M","16.06M","5.98M","4","25"
"EL","","42.32M","147.61%","4.18M","6.07M","-1.89M","2","28"
"MDY","","42.27M","93.76%","6.59M","30.42M","-23.83M","2","10"
"KVUE","","42.26M","-64.67%","3.16M","35.07M","-31.91M","5","19"
"DVY","","42.14M","190.1%","33.55M","3.0M","30.55M","5","24"
"TIP","","41.87M","202.97%","2.59M","32.96M","-30.37M","1","18"
"CMCSA","","41.75M","2.34%","9.92M","25.63M","-15.71M","6","41"
"MCD","","41.62M","-54.93%","10.84M","22.73M","-11.89M","4","40"
"BSV","","41.13M","-56.09%","12.27M","6.66M","5.61M","0","48"
"BURL","","41.04M","30.65%","5.64M","29.64M","-24.0M","0","8"
"MS","","40.88M","19.05%","10.4M","17.29M","-6.89M","13","47"
"WSO","","40.85M","128.56%","0","1.27M","-1.27M","3","1"
"NSC","","40.69M","122.71%","1.25M","36.31M","-35.06M","1","22"
"DECK","","40.6M","2087.01%","918.81K","38.69M","-37.77M","0","5"
"GOVT","","40.58M","-43.08%","23.73M","9.38M","14.35M","0","50"
"MET","","40.58M","411.69%","21.29M","7.49M","13.8M","4","14"
"TCOM","","40.45M","107.47%","2.47M","19.02M","-16.54M","4","7"
"BSX","","40.15M","37.74%","15.7M","22.07M","-6.37M","3","14"
"RUN","","39.87M","1417.97%","35.16M","2.61M","32.55M","6","7"
"IXUS","","39.78M","336.1%","1.46M","29.19M","-27.72M","22","24"
"LYB","","39.77M","150.04%","30.38M","1.08M","29.31M","2","19"
"VRNS","","39.69M","318.18%","27.1M","5.18M","21.92M","3","24"
"VXUS","","39.64M","39.24%","22.35M","3.2M","19.15M","0","27"
"U","","39.54M","154.86%","15.94M","19.67M","-3.74M","36","25"
"HON","","39.31M","-27.42%","1.85M","23.67M","-21.82M","9","20"
"SNPS","","39.29M","43.35%","8.8M","17.17M","-8.38M","3","27"
"IT","","39.0M","563.42%","0","0","0","3","2"
"MA","","38.67M","-40.05%","6.68M","25.13M","-18.45M","4","32"
"KMI","","38.59M","235.25%","1.71M","34.68M","-32.97M","5","19"
"DT","","38.44M","540.0%","0","10.29M","-10.29M","1","7"
"VCR","","38.36M","138.85%","37.54M","487.13K","37.06M","0","6"
"FE","","38.31M","171.24%","15.38M","11.0M","4.37M","2","18"
"RY","","38.16M","255.47%","0","38.16M","-38.16M","0","1"
"VRTV","","38.09M","358.45%","3.09M","2.94M","157.55K","0","23"
"OUT","","37.57M","109.56%","0","37.57M","-37.57M","0","1"
"IJH","","37.46M","-1.17%","9.53M","17.3M","-7.77M","11","38"
"ORCL","","37.43M","2.14%","6.68M","14.28M","-7.6M","13","51"
"JEPI","","37.29M","-32.27%","6.22M","22.87M","-16.65M","6","37"
"USHY","","37.11M","-32.53%","33.05M","2.98M","30.07M","2","14"
"PNC","","36.96M","259.58%","18.86M","2.28M","16.58M","5","18"
"TJX","","36.85M","-27.33%","1.35M","33.97M","-32.61M","4","22"
"EWQ","","36.58M","0%","0","36.58M","-36.58M","1","1"
"J","","36.54M","13.9%","30.78M","380.99K","30.4M","7","18"
"HDB","","36.43M","326.67%","21.3M","3.31M","17.99M","1","12"
"VGLT","","36.39M","33.41%","17.6M","12.63M","4.97M","6","30"
"NEM","","36.07M","-29.62%","7.46M","13.76M","-6.3M","10","33"
"BKR","","36.05M","330.39%","7.6M","27.64M","-20.04M","2","10"
"FIS","","35.76M","-15.31%","18.1M","6.38M","11.72M","5","32"
"LYV","","35.52M","49.97%","3.49M","27.63M","-24.14M","5","15"
"COP","","35.35M","20.57%","24.52M","3.98M","20.54M","6","32"
"ROST","","35.18M","6.09%","16.42M","18.26M","-1.85M","2","16"
"GEHC","","35.16M","124.41%","10.29M","18.9M","-8.62M","4","26"
"CEG","","35.05M","165.81%","3.9M","19.33M","-15.43M","4","21"
"FTNT","","35.0M","-5.27%","10.6M","10.28M","322.78K","18","18"
"NU","","34.79M","61.91%","20.56M","6.08M","14.47M","1","32"
"WDC","","34.71M","20.91%","16.2M","18.19M","-2.0M","4","11"
"TMO","","34.45M","-66.52%","13.01M","13.21M","-193.75K","2","26"
"PPL","","34.31M","130.71%","21.36M","7.71M","13.66M","3","15"
"QUAL","","34.26M","97.79%","1.69M","19.43M","-17.74M","6","30"
"OVV","","34.14M","873.41%","1.29M","438.9K","848.18K","1","10"
"FIVE","","34.01M","70.89%","4.73M","15.17M","-10.44M","5","32"
"HLT","","33.85M","88.72%","18.19M","2.17M","16.02M","1","18"
"CSCO","","33.48M","-38.61%","4.31M","19.38M","-15.07M","15","28"
"WAB","","33.46M","1875.48%","4.95M","26.54M","-21.59M","1","7"
"HRL","","33.33M","1473.33%","5.6M","24.01M","-18.41M","5","21"
"MCO","","33.18M","12.09%","31.91M","0","31.91M","0","4"
"LOW","","32.92M","-14.58%","14.4M","15.6M","-1.2M","2","34"
"KR","","32.8M","114.32%","11.58M","11.62M","-36.39K","5","26"
"ZWS","","32.71M","419.99%","0","32.71M","-32.71M","3","2"
"NXPI","","32.68M","268.33%","16.93M","1.44M","15.49M","5","22"
"EBAY","","32.2M","125.54%","9.66M","2.75M","6.91M","1","15"
"OXY","","31.98M","-16.48%","13.7M","13.56M","146.23K","21","45"
"VEEV","","31.87M","239.0%","20.54M","6.94M","13.6M","0","14"
"CCI","","31.82M","-2.57%","5.0M","7.56M","-2.56M","10","30"
"VO","","31.69M","-19.47%","8.59M","20.01M","-11.41M","2","24"
"CAT","","31.45M","-14.46%","22.13M","4.82M","17.31M","4","36"
"VST","","31.41M","1936.63%","8.38M","10.72M","-2.34M","6","9"
"MCK","","30.79M","-9.01%","3.71M","23.24M","-19.53M","1","10"
"CALF","","30.57M","97.18%","19.13M","11.04M","8.09M","3","9"
"ADP","","30.55M","95.68%","20.63M","6.73M","13.91M","2","22"
"SGEN","","30.44M","117.62%","17.53M","2.61M","14.92M","2","27"
"ONON","","30.13M","391.59%","13.23M","10.78M","2.44M","7","17"
"IBN","","29.99M","263.95%","13.25M","13.35M","-98.35K","0","8"
"PULS","","29.95M","118.31%","5.44M","23.02M","-17.58M","0","8"
"ASND","","29.44M","156.4%","28.31M","864.34K","27.44M","0","4"
"SLB","","29.4M","15.13%","2.65M","18.29M","-15.64M","8","29"
"BILS","","29.39M","178.61%","319.63K","22.9M","-22.58M","0","16"
"NET","","29.33M","-36.26%","18.39M","7.95M","10.43M","13","24"
"NTAP","","29.02M","265.28%","6.83M","9.81M","-2.98M","15","44"
"LUV","","28.9M","189.76%","5.36M","5.9M","-544.02K","7","30"
"HDV","","28.87M","43.25%","9.18M","7.37M","1.81M","7","18"
"PH","","28.78M","281.95%","16.27M","11.99M","4.28M","2","7"
"XLC","","28.68M","-6.45%","2.76M","22.82M","-20.06M","2","17"
"URTH","","28.67M","181.76%","3.05M","5.54M","-2.49M","0","21"
"AMT","","28.51M","29.81%","13.8M","6.3M","7.5M","3","41"
"DXCM","","28.44M","-27.89%","11.99M","7.27M","4.72M","7","23"
"RRC","","28.37M","75.01%","8.27M","8.38M","-106.53K","4","18"
"XLY","","28.35M","-40.72%","17.97M","5.95M","12.02M","4","15"
"SCHR","","28.26M","495.7%","1.95M","14.0M","-12.06M","0","32"
"SPLG","","28.13M","-52.65%","2.97M","4.8M","-1.83M","1","60"
"CCL","","28.04M","91.95%","14.5M","11.57M","2.94M","4","32"
"RGEN","","28.0M","700.44%","2.47M","2.56M","-91.16K","0","23"
"HBAN","","27.99M","1789.89%","5.59M","16.67M","-11.08M","0","15"
"CWK","","27.93M","1468.86%","882.0K","26.75M","-25.86M","1","5"
"ADI","","27.9M","-49.76%","13.58M","4.02M","9.56M","12","28"
"MRVL","","27.85M","59.45%","13.78M","11.15M","2.63M","18","9"
"WW","","27.68M","0%","27.68M","0","27.68M","0","2"
"KEY","","27.59M","294.2%","10.84M","13.25M","-2.41M","3","18"
"TZA","","27.31M","60.53%","10.21M","10.47M","-259.0K","12","42"
"XOP","","27.2M","-24.84%","9.85M","13.14M","-3.28M","17","29"
"IWY","","27.17M","37.11%","24.46M","2.71M","21.75M","0","5"
"VGIT","","27.12M","8.16%","12.98M","3.16M","9.82M","0","36"
"HAL","","27.04M","79.95%","18.48M","4.92M","13.56M","3","15"
"IRM","","27.01M","375.8%","1.55M","0","1.55M","0","4"
"WCLD","","26.92M","358.57%","0","26.92M","-26.92M","2","0"
"IQV","","26.89M","-1.12%","10.25M","2.72M","7.53M","1","20"
"D","","26.83M","101.99%","3.08M","20.14M","-17.05M","8","17"
"VYM","","26.8M","24.32%","11.69M","5.81M","5.88M","5","34"
"ADSK","","26.72M","83.21%","10.27M","6.12M","4.15M","8","33"
"KNX","","26.5M","204.59%","542.32K","25.41M","-24.86M","0","10"
"SCHO","","26.44M","13.51%","4.8M","15.64M","-10.84M","0","18"
"WYNN","","26.43M","172.86%","3.69M","14.3M","-10.6M","9","17"
"CSX","","26.42M","-34.51%","3.46M","15.41M","-11.94M","0","26"
"PARA","","26.24M","-67.24%","25.2M","1.04M","24.16M","2","4"
"EOG","","26.2M","-24.17%","707.97K","15.12M","-14.41M","3","11"
"FL","","25.94M","159.83%","4.8M","18.48M","-13.68M","19","16"
"LRCX","","25.76M","41.29%","1.74M","14.42M","-12.69M","0","15"
"DAL","","25.66M","6.64%","7.86M","13.3M","-5.44M","10","28"
"ON","","25.61M","63.66%","13.41M","1.64M","11.76M","9","21"
"CZR","","25.61M","292.2%","293.64K","24.38M","-24.08M","2","8"
"CTVA","","25.43M","110.88%","322.04K","23.2M","-22.88M","1","7"
"WFC","","25.37M","-78.18%","4.94M","16.96M","-12.02M","8","30"
