"Symbol","Sentiment","TotalAmount","DailyAmount Change","AtAsk","AtBid","NetValue","DPTrades","BlockTrades"
"SPY","","6.56B","-22.36%","2.86B","3.25B","-391.14M","239","500"
"QQQ","","2.4B","2.68%","363.27M","1.91B","-1.55B","117","167"
"IWM","","1.57B","27.87%","734.34M","467.98M","266.36M","72","109"
"IVV","","600.85M","-30.73%","500.35M","54.35M","446.0M","41","89"
"DIS","","579.5M","173.48%","431.6M","147.89M","283.71M","5","5"
"BIL","","528.1M","152.52%","242.25M","132.03M","110.22M","0","290"
"AAPL","","502.09M","-28.77%","278.7M","223.39M","55.31M","2","1"
"JNPR","","446.32M","924.54%","143.9M","205.78M","-61.88M","49","160"
"MSFT","","392.63M","-21.97%","199.59M","193.04M","6.54M","3","2"
"XOM","","357.0M","-8.85%","13.0M","181.5M","-168.5M","1","7"
"SPXL","","347.24M","234.03%","45.16M","280.41M","-235.25M","34","73"
"BRK/B","","303.64M","11.46%","261.9M","22.48M","239.41M","14","72"
"VOO","","285.26M","-45.91%","143.49M","63.86M","79.63M","42","135"
"CVX","","267.28M","-6.4%","78.13M","164.24M","-86.11M","7","9"
"AMD","","263.81M","49.65%","184.5M","72.08M","112.42M","9","10"
"CVS","","251.52M","-46.59%","13.27M","234.85M","-221.57M","2","8"
"EFA","","239.19M","67.21%","10.3M","221.57M","-211.26M","10","49"
"TSLA","","237.3M","36.37%","43.45M","193.85M","-150.4M","4","2"
"SMCI","","234.22M","51.12%","93.18M","87.41M","5.77M","46","372"
"VICI","","230.16M","762.9%","214.24M","5.49M","208.75M","2","15"
"TDSC","","206.58M","41237.46%","57.46M","149.12M","-91.66M","1","8"
"SCHD","","200.41M","155.68%","23.78M","160.33M","-136.55M","13","51"
"VTI","","181.38M","-13.2%","27.52M","77.44M","-49.92M","31","167"
"NFLX","","177.98M","101.86%","116.02M","61.95M","54.07M","3","7"
"SLB","","167.54M","325.49%","83.2M","69.21M","13.99M","8","24"
"CYTK","","160.82M","-32.97%","96.18M","23.08M","73.1M","19","95"
"JNK","","157.09M","483.11%","85.72M","60.34M","25.38M","6","39"
"CNM","","148.51M","606.31%","140.3M","3.67M","136.63M","2","26"
"AGG","","145.5M","-25.31%","46.65M","35.96M","10.69M","7","132"
"ALTM","","138.57M","83.82%","94.87M","42.65M","52.22M","2","11"
"BBJP","","137.07M","1881.26%","41.05M","93.86M","-52.81M","1","17"
"UBER","","135.19M","60.69%","63.8M","38.48M","25.33M","10","22"
"AXNX","","133.25M","142.65%","36.38M","46.23M","-9.85M","4","26"
"IEMG","","131.88M","73.29%","18.04M","82.02M","-63.97M","4","57"
"KRE","","131.3M","236.93%","85.02M","41.32M","43.7M","14","33"
"JPM","","130.11M","-23.1%","38.57M","91.54M","-52.97M","2","1"
"GOOGL","","129.78M","-32.42%","99.76M","30.02M","69.74M","2","0"
"KRTX","","126.39M","15.3%","2.75M","109.07M","-106.32M","4","21"
"COR","","126.23M","752.89%","119.51M","625.13K","118.89M","2","7"
"EWJ","","125.35M","329.36%","90.91M","22.19M","68.71M","5","45"
"AMZN","","124.37M","-78.65%","0","124.37M","-124.37M","2","1"
"IWB","","121.78M","244.19%","26.15M","92.79M","-66.64M","6","19"
"MARA","","118.97M","2.91%","45.17M","63.7M","-18.52M","152","154"
"IJR","","118.87M","36.3%","65.33M","13.8M","51.53M","30","97"
"RSP","","118.21M","-42.45%","41.64M","35.71M","5.93M","24","110"
"CPRT","","117.56M","570.85%","621.69K","88.13M","-87.51M","2","14"
"COIN","","117.21M","-14.14%","48.8M","49.55M","-750.81K","36","140"
"PG","","117.02M","-45.3%","94.58M","0","94.58M","0","3"
"VTV","","116.95M","-20.48%","17.98M","69.57M","-51.59M","19","76"
"IEFA","","116.86M","32.67%","35.95M","59.54M","-23.59M","7","77"
"ON","","112.94M","231.1%","35.01M","18.65M","16.36M","17","84"
"NVDA","","110.26M","-81.66%","56.88M","53.38M","3.5M","2","1"
"TMUS","","110.01M","97.69%","95.85M","4.3M","91.56M","2","7"
"SPHY","","101.63M","3366.79%","43.66M","57.98M","-14.32M","1","7"
"VEA","","98.34M","-33.33%","50.59M","19.59M","31.0M","2","98"
"MCHP","","93.43M","131.48%","2.73M","28.36M","-25.63M","2","8"
"AZN","","93.01M","409.66%","74.28M","15.21M","59.07M","4","4"
"SPTL","","88.28M","191.77%","2.57M","76.42M","-73.85M","1","26"
"ARM","","87.22M","92.4%","23.02M","52.08M","-29.06M","23","62"
"VUG","","83.48M","-8.52%","23.64M","47.49M","-23.85M","3","60"
"BMY","","82.7M","26.54%","60.15M","7.48M","52.67M","8","15"
"BA","","82.07M","1.02%","18.76M","41.18M","-22.42M","11","20"
"EA","","81.01M","253.58%","1.46M","16.89M","-15.43M","5","8"
"RTX","","80.48M","19.51%","80.48M","0","80.48M","0","5"
"KVUE","","77.76M","59.8%","67.51M","661.08K","66.85M","4","15"
"GXC","","77.7M","7376.74%","4.65M","73.05M","-68.41M","6","1"
"MUB","","77.68M","-64.91%","7.75M","46.06M","-38.3M","9","57"
"HPE","","76.94M","82.5%","44.72M","20.13M","24.59M","9","45"
"BABA","","76.42M","-7.91%","47.28M","23.71M","23.58M","6","3"
"INTU","","74.91M","168.06%","2.32M","63.9M","-61.58M","1","4"
"MS","","74.89M","-23.88%","49.84M","19.81M","30.04M","3","10"
"PFE","","74.88M","-38.57%","16.2M","58.68M","-42.48M","5","6"
"PODD","","74.63M","339.63%","13.08M","51.58M","-38.5M","1","11"
"CBRE","","73.99M","854.06%","71.45M","0","71.45M","0","11"
"CMG","","72.37M","12.19%","72.37M","0","72.37M","0","1"
"USFR","","70.48M","25.06%","10.21M","15.83M","-5.62M","0","86"
"VWO","","70.41M","-27.77%","32.28M","12.89M","19.4M","4","75"
"CNQ","","69.66M","155.48%","27.1M","11.55M","15.55M","2","23"
"C","","68.67M","-16.51%","34.79M","24.09M","10.71M","5","9"
"BWA","","68.58M","2575.77%","587.8K","54.48M","-53.9M","5","11"
"IWD","","68.1M","-69.0%","57.03M","1.73M","55.3M","9","26"
"QUAL","","65.6M","81.61%","5.5M","41.46M","-35.96M","5","58"
"PCG","","63.38M","7.12%","42.21M","19.81M","22.4M","4","19"
"IXC","","62.67M","2077.14%","1.1M","61.27M","-60.17M","4","5"
"WDC","","62.62M","30.98%","9.64M","49.51M","-39.87M","6","11"
"SRPT","","60.83M","184.82%","17.41M","9.04M","8.38M","7","33"
"SPAB","","59.9M","101.56%","292.04K","48.86M","-48.57M","0","21"
"MCD","","59.25M","57.15%","20.35M","7.07M","13.28M","1","13"
"ILMN","","58.81M","83.71%","21.14M","28.65M","-7.51M","3","33"
"GOVT","","58.41M","2.03%","38.99M","10.24M","28.76M","0","67"
"T","","58.32M","-22.04%","58.32M","0","58.32M","2","4"
"DDOG","","58.27M","113.38%","15.73M","34.02M","-18.29M","3","28"
"DEO","","57.05M","670.99%","2.93M","54.12M","-51.18M","5","4"
"PANW","","56.98M","36.56%","11.24M","34.62M","-23.38M","9","18"
"SPYG","","55.3M","37.22%","5.39M","42.06M","-36.67M","0","26"
"GILD","","55.21M","125.97%","23.16M","20.55M","2.62M","5","9"
"LLY","","54.62M","-18.09%","0","54.62M","-54.62M","0","3"
"ENOV","","54.23M","1170.48%","44.99M","7.45M","37.55M","0","18"
"KLAC","","54.0M","42.78%","38.8M","3.38M","35.42M","1","10"
"ROKU","","53.17M","57.61%","17.66M","34.07M","-16.41M","17","51"
"KKR","","52.9M","158.45%","4.19M","30.83M","-26.64M","6","18"
"IMGN","","52.51M","-35.3%","559.56K","41.83M","-41.27M","4","15"
"IBM","","52.48M","23.96%","50.75M","0","50.75M","0","3"
"VRTX","","52.3M","133.94%","14.17M","29.66M","-15.49M","3","7"
"Z","","51.97M","152.54%","44.9M","1.85M","43.06M","3","13"
"HUM","","51.61M","20.06%","9.87M","20.7M","-10.83M","3","28"
"VTEB","","50.91M","-41.08%","32.5M","6.19M","26.3M","1","53"
"DVN","","49.96M","86.36%","16.35M","18.21M","-1.86M","21","46"
"CRM","","49.95M","-29.84%","30.92M","6.73M","24.2M","2","6"
"GE","","49.34M","140.91%","22.02M","17.37M","4.66M","5","6"
"BAC","","49.03M","16.4%","23.95M","25.08M","-1.14M","3","4"
"SPHB","","48.57M","2385.18%","0","46.96M","-46.96M","2","5"
"OXY","","48.33M","89.74%","9.23M","32.17M","-22.94M","25","24"
"ZS","","47.89M","95.07%","9.4M","20.47M","-11.07M","4","32"
"SCHG","","47.67M","21.46%","8.21M","31.94M","-23.74M","4","27"
"MSTR","","46.83M","-32.01%","13.09M","28.94M","-15.84M","4","45"
"FCX","","46.58M","89.04%","41.01M","2.91M","38.11M","3","6"
"PSA","","46.36M","790.69%","5.0M","10.01M","-5.01M","0","28"
"NKE","","46.09M","-0.66%","29.34M","13.31M","16.04M","2","6"
"MTD","","45.99M","820.06%","11.24M","15.01M","-3.78M","1","9"
"NET","","45.6M","164.16%","20.92M","12.34M","8.58M","16","20"
"SPLG","","45.37M","-43.23%","29.07M","933.29K","28.14M","3","42"
"BSV","","45.06M","-45.25%","22.53M","4.07M","18.46M","3","40"
"SPTI","","44.7M","349.57%","4.76M","27.64M","-22.88M","0","35"
"NXT","","44.64M","-49.98%","1.97M","17.3M","-15.33M","3","19"
"BKLN","","44.42M","-15.6%","1.68M","25.96M","-24.29M","0","31"
"AON","","44.13M","81.0%","18.05M","17.79M","256.68K","3","19"
"ABBV","","43.71M","-76.05%","22.29M","7.89M","14.4M","2","7"
"BMO","","43.56M","403.51%","0","43.56M","-43.56M","0","2"
"TGTX","","43.39M","304.6%","11.85M","27.49M","-15.64M","14","22"
"SE","","43.19M","49.61%","23.42M","12.47M","10.95M","14","19"
"MDB","","43.09M","-34.24%","21.61M","10.15M","11.46M","9","45"
"ADI","","42.9M","51.73%","1.99M","37.64M","-35.64M","0","5"
"PXD","","42.78M","21.87%","29.92M","4.77M","25.15M","3","9"
"IMO","","42.65M","1184.91%","0","42.65M","-42.65M","0","2"
"CME","","42.35M","35.23%","38.42M","823.91K","37.6M","2","6"
"BBAX","","42.07M","1244.65%","41.29M","780.26K","40.51M","1","1"
"META","","42.06M","-88.6%","0","42.06M","-42.06M","3","0"
"ZI","","42.03M","802.22%","8.6M","29.82M","-21.22M","9","8"
"BX","","41.7M","219.39%","2.37M","32.18M","-29.81M","4","5"
"MPWR","","41.62M","-9.38%","40.42M","1.2M","39.22M","0","6"
"KIM","","41.44M","464.72%","31.27M","277.24K","30.99M","1","20"
"USB","","41.41M","262.97%","14.66M","20.1M","-5.44M","6","10"
"LEN","","41.26M","298.88%","10.46M","6.68M","3.78M","5","28"
"HYMB","","41.18M","287.31%","13.5M","27.12M","-13.61M","2","18"
"VT","","41.07M","-47.67%","20.15M","10.03M","10.12M","10","42"
"VO","","40.63M","-33.31%","20.33M","16.59M","3.73M","1","29"
"SPLK","","40.58M","35.66%","18.6M","16.91M","1.69M","2","19"
"OMC","","39.95M","204.27%","14.6M","4.4M","10.2M","1","8"
"HES","","39.89M","-42.27%","7.64M","20.46M","-12.82M","3","12"
"U","","39.78M","6.35%","17.74M","15.84M","1.9M","36","45"
"SHW","","39.43M","42.01%","11.97M","20.08M","-8.11M","4","10"
"TFI","","39.15M","66.85%","13.8M","25.35M","-11.55M","2","2"
"EWY","","38.98M","50.27%","29.68M","9.3M","20.38M","2","9"
