"Symbol","Sentiment","TotalAmount","DailyAmount Change","AtAsk","AtBid","NetValue","DPTrades","BlockTrades"
"HYLB","","82.49M","960.58%","36.89M","44.42M","-7.53M","1","15"
"IGSB","","81.72M","170.6%","7.81M","69.23M","-61.42M","2","31"
"MDB","","81.09M","-24.97%","64.13M","12.29M","51.84M","1","20"
"VEA","","79.99M","-16.42%","18.28M","20.32M","-2.04M","6","123"
"REGN","","79.92M","86.13%","6.61M","73.3M","-66.69M","0","7"
"PLD","","79.6M","-27.01%","0","76.82M","-76.82M","0","8"
"USFR","","79.27M","-32.1%","24.26M","16.54M","7.72M","0","87"
"BAC","","78.45M","14.81%","65.08M","6.82M","58.26M","1","5"
"TJX","","77.86M","-24.27%","4.07M","73.79M","-69.72M","0","8"
"AXP","","77.06M","-14.78%","0","77.06M","-77.06M","1","4"
"SYK","","75.64M","15.8%","0","68.26M","-68.26M","1","10"
"PULS","","75.57M","97.11%","48.23M","22.85M","25.38M","2","28"
"FDX","","75.47M","-2.48%","55.07M","7.38M","47.69M","4","15"
"BMY","","74.44M","348.36%","2.11M","66.5M","-64.38M","2","5"
"HZNP","","73.59M","27.28%","20.49M","43.96M","-23.46M","5","34"
"D","","73.49M","45.21%","7.98M","40.78M","-32.8M","12","20"
"TSLA","","72.78M","-57.61%","36.43M","36.35M","74.63K","4","3"
"FNF","","72.14M","347.62%","2.06M","54.49M","-52.43M","3","14"
"SPLK","","71.99M","-74.6%","4.11M","37.78M","-33.67M","12","34"
"VUG","","69.77M","-0.21%","43.09M","12.16M","30.94M","11","66"
"MCK","","69.14M","-22.61%","13.35M","54.37M","-41.02M","2","10"
"NOW","","69.06M","145.71%","5.42M","53.02M","-47.61M","3","10"
"XHB","","67.47M","37.74%","40.19M","25.84M","14.35M","7","11"
"SPXL","","66.24M","44.19%","26.71M","22.47M","4.24M","47","64"
"CNC","","65.78M","-3.17%","3.05M","39.97M","-36.92M","3","11"
"YUM","","65.19M","32.35%","404.46K","63.78M","-63.37M","1","8"
"DG","","64.48M","-18.99%","10.04M","40.86M","-30.82M","11","41"
"QQQM","","63.7M","58.96%","935.08K","58.21M","-57.27M","1","19"
"HON","","61.98M","-11.12%","1.8M","45.12M","-43.32M","4","6"
"INTC","","61.96M","29.49%","1.47M","53.63M","-52.16M","4","2"
"SQ","","61.94M","-22.25%","9.03M","37.6M","-28.57M","25","55"
"HPQ","","60.94M","6.01%","49.2M","6.98M","42.22M","3","12"
"VNQ","","60.02M","30.95%","14.94M","37.07M","-22.13M","17","41"
"SRLN","","59.46M","899.36%","3.26M","6.72M","-3.46M","1","39"
"ZBH","","59.34M","63.59%","539.4K","43.31M","-42.77M","5","40"
"IMVT","","58.78M","2842.44%","16.31M","26.7M","-10.39M","28","46"
"MCHI","","58.26M","115.35%","28.38M","29.03M","-645.08K","1","9"
"ABNB","","58.05M","34.69%","3.23M","37.6M","-34.37M","3","17"
"VICI","","57.79M","158.7%","1.71M","55.17M","-53.46M","2","12"
"SE","","57.58M","1.17%","28.98M","16.66M","12.32M","20","64"
"IJR","","56.33M","10.87%","11.31M","33.44M","-22.13M","13","34"
"LW","","56.28M","50.86%","0","43.76M","-43.76M","1","10"
"VWO","","55.92M","-12.86%","9.87M","31.44M","-21.57M","1","70"
"ASHR","","55.57M","-28.69%","54.77M","0","54.77M","1","12"
"GOOGL","","55.45M","-71.75%","0","55.45M","-55.45M","1","1"
"AVGO","","55.39M","-75.23%","13.49M","41.9M","-28.41M","2","4"
"ON","","55.12M","108.67%","19.76M","19.65M","115.85K","13","28"
"TEL","","55.04M","0.77%","1.21M","53.33M","-52.12M","1","10"
"ADBE","","54.92M","-52.63%","43.81M","5.93M","37.87M","0","7"
"JPST","","54.4M","-61.17%","26.07M","10.85M","15.23M","0","67"
"WPC","","54.03M","275.98%","2.36M","31.23M","-28.86M","7","42"
"SO","","53.95M","-9.85%","47.02M","3.78M","43.24M","2","9"
"ADI","","53.43M","-7.92%","4.79M","35.13M","-30.34M","8","7"
"FI","","53.34M","8.64%","0","1.62M","-1.62M","1","7"
"TDG","","52.86M","1126.7%","14.76M","0","14.76M","0","7"
"YY","","52.08M","1177.17%","52.08M","0","52.08M","1","0"
"APH","","51.9M","49.74%","13.59M","22.7M","-9.11M","2","22"
"CNM","","50.64M","412.77%","48.51M","706.25K","47.81M","1","14"
"KRE","","50.4M","17.25%","11.88M","36.96M","-25.08M","11","33"
"AME","","50.18M","0.55%","19.76M","17.06M","2.7M","0","27"
"AZN","","50.03M","-11.95%","0","50.03M","-50.03M","0","2"
"JEPQ","","49.77M","432.8%","12.7M","30.74M","-18.04M","5","27"
"ARMK","","49.77M","118.71%","0","48.73M","-48.73M","0","8"
"USIG","","49.73M","770.38%","34.24M","14.07M","20.17M","0","12"
"PXD","","49.7M","55.21%","24.82M","4.2M","20.62M","3","22"
"EMXC","","49.4M","736.52%","710.06K","42.86M","-42.15M","1","9"
"ED","","48.91M","19.09%","1.15M","5.89M","-4.73M","1","15"
"SPLG","","48.78M","-0.16%","8.13M","33.08M","-24.94M","4","22"
"EDV","","48.58M","519.23%","19.15M","29.43M","-10.28M","5","5"
"VCSH","","48.56M","14.25%","30.33M","5.68M","24.64M","0","41"
"QCOM","","48.49M","-51.94%","18.55M","23.8M","-5.25M","7","7"
"MMM","","48.37M","-13.3%","2.55M","44.03M","-41.48M","4","7"
"TFI","","48.14M","99.97%","33.43M","13.17M","20.25M","4","27"
"IJH","","47.86M","15.1%","8.18M","26.63M","-18.45M","9","41"
"IGIB","","47.8M","137.24%","36.75M","7.23M","29.53M","0","13"
"PAYX","","47.73M","299.06%","21.95M","13.39M","8.56M","4","15"
"TRTN","","47.68M","211.58%","12.8M","23.59M","-10.79M","0","52"
"VIG","","47.62M","6.57%","32.84M","4.29M","28.55M","7","32"
"ALB","","47.56M","206.41%","11.35M","23.96M","-12.62M","11","87"
"KVYO","","47.31M","262.25%","577.18K","46.33M","-45.75M","1","2"
"CCL","","47.22M","145.85%","16.75M","27.39M","-10.64M","9","17"
"MTCH","","46.87M","304.22%","14.67M","31.42M","-16.74M","3","9"
"ACI","","46.83M","211.84%","38.08M","2.65M","35.43M","0","17"
"BEKE","","46.21M","87.89%","9.87M","31.09M","-21.22M","4","18"
"ZTS","","45.87M","-0.26%","1.17M","44.7M","-43.53M","0","5"
"MSI","","45.68M","-20.5%","0","45.68M","-45.68M","0","6"
"OKE","","45.53M","-89.88%","5.9M","31.96M","-26.06M","7","15"
"HLT","","45.43M","-13.83%","36.93M","2.88M","34.05M","0","16"
"VMBS","","44.93M","31.57%","7.54M","34.28M","-26.74M","0","14"
"WELL","","44.92M","-12.38%","1.06M","40.74M","-39.68M","1","10"
"TRP","","44.79M","133.75%","41.31M","1.49M","39.82M","2","3"
"DTE","","44.71M","13.94%","6.94M","36.07M","-29.13M","1","14"
"TXN","","44.29M","8.81%","24.83M","0","24.83M","1","9"
"COIN","","44.28M","22.73%","34.02M","7.46M","26.56M","11","25"
"SMCI","","44.21M","20.81%","16.27M","20.65M","-4.38M","10","78"
"VXUS","","43.92M","-36.73%","26.07M","4.7M","21.37M","3","28"
"NFLX","","43.71M","-22.03%","7.17M","24.57M","-17.4M","2","8"
"CE","","43.56M","118.36%","638.38K","41.21M","-40.57M","0","8"
"F","","43.49M","-18.36%","2.99M","1.97M","1.02M","0","12"
"GBIL","","43.48M","107.06%","15.31M","4.29M","11.02M","0","34"
"VGLT","","43.46M","77.58%","24.18M","14.42M","9.76M","4","30"
"IWB","","43.15M","62.35%","14.81M","13.04M","1.77M","8","42"
"FIXD","","43.06M","697.99%","7.03M","35.73M","-28.7M","1","12"
"SH","","43.03M","0.12%","12.32M","9.14M","3.18M","0","72"
"MOH","","42.99M","81.9%","42.99M","0","42.99M","0","2"
"BSX","","42.6M","-48.08%","12.13M","11.94M","189.35K","6","18"
"DDOG","","42.52M","82.54%","28.33M","10.88M","17.45M","1","29"
"NEE","","42.44M","0.1%","5.78M","28.16M","-22.38M","7","5"
"AEM","","42.41M","390.56%","267.35K","42.14M","-41.87M","10","1"
"COST","","42.29M","-47.73%","42.29M","0","42.29M","6","1"
"LYB","","42.2M","-28.7%","979.27K","40.32M","-39.34M","3","7"
"BBWI","","42.17M","204.31%","8.87M","31.18M","-22.31M","6","10"
"WTW","","42.11M","526.18%","12.33M","9.95M","2.38M","0","21"
"EWL","","41.91M","7618.8%","0","41.91M","-41.91M","0","2"
"KMX","","41.84M","100.9%","31.1M","0","31.1M","1","9"
"MO","","41.74M","-18.17%","0","41.74M","-41.74M","0","4"
"DUK","","41.44M","-31.82%","0","41.44M","-41.44M","0","5"
"ANGL","","41.41M","96.97%","19.02M","22.13M","-3.11M","2","5"
"SPDW","","41.23M","156.79%","7.16M","25.03M","-17.87M","1","45"
"IXUS","","41.03M","199.88%","9.28M","27.3M","-18.02M","2","14"
"BILL","","40.95M","123.92%","11.87M","24.44M","-12.57M","3","18"
"AJG","","40.73M","23.66%","1.58M","39.15M","-37.57M","1","6"
"ITB","","40.66M","47.83%","5.52M","4.08M","1.44M","7","14"
"CDAY","","40.48M","321.09%","29.9M","6.19M","23.71M","3","15"
"XEL","","40.36M","66.35%","8.14M","5.65M","2.48M","2","21"
"EWZ","","40.08M","-50.86%","32.01M","7.65M","24.36M","9","80"
"MBB","","39.76M","-35.99%","8.72M","18.27M","-9.55M","3","35"
"IWO","","39.72M","38.8%","27.73M","6.44M","21.29M","11","15"
"PH","","39.01M","51.68%","34.03M","4.98M","29.05M","0","7"
"DVN","","38.7M","-0.31%","9.13M","21.02M","-11.89M","10","24"
"CF","","38.68M","22.95%","3.52M","29.94M","-26.43M","5","21"
"BX","","38.41M","-48.83%","2.35M","28.5M","-26.15M","1","11"
"ENTG","","38.38M","1062.13%","6.16M","3.34M","2.82M","2","14"
"IYR","","37.46M","36.01%","12.37M","15.92M","-3.55M","11","22"
"TT","","37.23M","37.67%","33.65M","1.29M","32.36M","0","8"
"ACWI","","37.02M","24.56%","19.23M","9.72M","9.51M","9","17"
"NSC","","36.88M","-35.36%","0","35.8M","-35.8M","0","8"
"MINT","","36.74M","106.27%","26.08M","1.27M","24.81M","1","27"
"FCX","","36.68M","-15.18%","8.31M","22.78M","-14.47M","8","15"
"VLO","","36.62M","-31.27%","28.57M","1.51M","27.06M","1","14"
"NKE","","36.27M","-67.76%","17.74M","4.68M","13.06M","4","10"
"BMRN","","36.27M","167.58%","2.11M","20.69M","-18.59M","2","12"
"IT","","36.11M","19.12%","945.94K","30.94M","-29.99M","0","7"
"SOXL","","36.0M","-19.25%","9.29M","16.47M","-7.18M","21","62"
"DAL","","35.83M","60.03%","10.33M","18.1M","-7.77M","14","19"
"SU","","35.82M","2.54%","17.48M","518.31K","16.96M","3","3"
"EQIX","","35.81M","57.01%","747.29K","7.85M","-7.1M","1","7"
"GE","","35.59M","-37.64%","4.88M","21.14M","-16.26M","2","13"
"FUTU","","35.57M","213.64%","251.16K","35.03M","-34.78M","1","3"
"MAR","","35.41M","249.26%","18.77M","9.0M","9.77M","5","19"
"HPE","","35.33M","133.06%","3.03M","28.93M","-25.9M","2","14"
"SYNH","","35.25M","186.44%","7.01M","20.67M","-13.66M","0","36"
"RCL","","35.22M","-17.67%","775.68K","30.46M","-29.69M","2","19"
"GDX","","35.13M","-33.73%","17.2M","11.53M","5.67M","7","31"
"CEG","","34.74M","132.93%","7.22M","8.41M","-1.19M","2","29"
"VO","","34.7M","8.31%","9.44M","15.95M","-6.51M","9","36"
"KO","","34.68M","-69.64%","32.33M","2.34M","29.99M","1","3"
"KEYS","","34.36M","2.16%","1.63M","30.35M","-28.72M","2","11"
"RVMD","","34.29M","153.72%","597.4K","27.15M","-26.55M","3","18"
"IRM","","34.23M","2.13%","285.38K","33.3M","-33.01M","1","6"
"JNJ","","33.28M","-41.78%","25.38M","7.9M","17.48M","1","3"
"SIRI","","33.27M","465.51%","9.71M","20.69M","-10.98M","3","13"
"DGRW","","32.98M","153.37%","22.0M","921.56K","21.08M","0","28"
"IUSB","","32.88M","-39.3%","21.81M","7.81M","14.01M","0","24"
"FEZ","","32.58M","95.12%","27.52M","2.05M","25.47M","1","7"
"IBM","","32.47M","-51.59%","16.33M","14.7M","1.62M","5","2"
"DEN","","32.41M","68.9%","0","22.71M","-22.71M","0","6"
"FTNT","","32.04M","99.2%","983.11K","23.42M","-22.44M","4","10"
"TIP","","31.82M","44.47%","18.65M","1.23M","17.42M","4","28"
"HD","","31.8M","6.95%","14.24M","12.8M","1.44M","1","5"
"FTV","","31.78M","75.07%","2.59M","292.82K","2.3M","3","13"
"MAA","","31.73M","145.62%","31.13M","0","31.13M","5","3"
"XLRE","","31.69M","32.38%","13.97M","12.94M","1.03M","3","29"
"SPTL","","31.64M","4.9%","15.87M","13.38M","2.49M","2","32"
"SSO","","31.47M","-36.84%","9.9M","12.29M","-2.39M","15","36"
"NI","","31.33M","-35.8%","2.15M","29.18M","-27.03M","0","14"
"MET","","31.18M","21.57%","20.31M","10.33M","9.98M","6","10"
"PPG","","30.98M","-25.41%","0","28.38M","-28.38M","0","14"
"IR","","30.63M","-4.96%","1.58M","773.71K","805.08K","2","17"
"FTSM","","30.38M","66.89%","11.16M","4.33M","6.83M","0","32"
"QRVO","","30.09M","73.69%","17.88M","11.53M","6.35M","2","3"
"SNOW","","29.82M","-15.21%","3.84M","11.62M","-7.78M","3","11"
"VONV","","29.74M","247.15%","6.93M","21.52M","-14.59M","1","10"
"FTI","","29.46M","114.87%","9.74M","7.21M","2.53M","4","8"
"FIS","","29.33M","-72.14%","4.65M","11.46M","-6.81M","3","12"
"UPRO","","29.31M","55.64%","20.84M","3.17M","17.67M","12","20"
"VMW","","29.22M","5.86%","14.12M","14.69M","-574.05K","2","4"
"COWZ","","29.14M","80.02%","18.24M","4.65M","13.59M","3","32"
"AMD","","29.06M","-78.98%","23.09M","5.96M","17.13M","9","3"
"CELH","","29.04M","-6.4%","10.44M","9.35M","1.09M","7","62"
"SJNK","","28.84M","737.15%","4.9M","19.21M","-14.31M","1","29"
"IWP","","28.74M","315.82%","15.39M","12.27M","3.12M","1","10"
"PM","","28.53M","70.3%","5.3M","18.65M","-13.36M","4","8"
"MOS","","28.46M","-14.06%","666.86K","26.14M","-25.47M","4","6"
"CSCO","","28.45M","-38.22%","17.9M","10.55M","7.35M","3","4"
"IEI","","28.32M","-68.4%","7.57M","14.14M","-6.57M","0","27"
"AMAT","","28.26M","-41.94%","6.29M","12.19M","-5.9M","1","8"
"ENB","","28.24M","-0.83%","28.24M","0","28.24M","0","2"
"IP","","28.22M","30.15%","441.43K","27.49M","-27.04M","4","3"
"STIP","","28.15M","319.01%","365.92K","19.91M","-19.54M","1","27"
"SPXS","","28.13M","117.35%","7.67M","11.11M","-3.44M","4","45"
"SHW","","28.11M","4.06%","0","27.41M","-27.41M","0","7"
"TZA","","27.89M","31.83%","14.22M","7.74M","6.48M","11","30"
"MORF","","27.85M","34.73%","2.5M","18.22M","-15.72M","18","20"
"PINS","","27.83M","20.64%","760.8K","20.85M","-20.09M","1","15"
"BNDX","","27.72M","-3.38%","13.63M","6.37M","7.27M","0","31"
"AVY","","27.71M","61.64%","0","27.71M","-27.71M","0","2"
"XYL","","27.69M","-29.88%","1.25M","25.15M","-23.9M","3","8"
"CMS","","27.34M","-24.62%","20.08M","3.35M","16.73M","3","12"
"WFC","","27.33M","-75.48%","9.48M","8.32M","1.16M","4","5"
"NEAR","","27.16M","174.81%","6.21M","20.7M","-14.49M","0","7"
"COP","","26.94M","-19.54%","6.79M","15.11M","-8.31M","3","5"
"ACN","","26.72M","-47.78%","11.0M","13.26M","-2.26M","0","5"
"ABCM","","26.67M","-73.52%","6.75M","11.82M","-5.07M","1","20"
"SPIB","","26.58M","74.06%","8.96M","15.47M","-6.5M","1","13"
"EXR","","26.58M","-46.92%","1.84M","21.06M","-19.22M","2","13"
"LI","","26.57M","78.45%","17.97M","7.59M","10.38M","12","11"
"BAX","","26.36M","98.48%","15.69M","7.74M","7.95M","2","9"
"VEEV","","26.27M","-14.62%","657.89K","23.13M","-22.48M","1","10"
"PLTR","","26.07M","-30.32%","4.76M","12.05M","-7.29M","13","51"
"GSUS","","26.03M","4503.47%","25.26M","0","25.26M","6","10"
"JPM","","26.01M","-15.24%","9.87M","16.14M","-6.26M","3","1"
"SCHG","","25.98M","-13.53%","1.77M","21.75M","-19.98M","1","13"
"PEG","","25.94M","-26.63%","327.72K","23.49M","-23.16M","0","5"
"SCHH","","25.88M","107.47%","13.47M","3.4M","10.06M","2","33"
"SWN","","25.83M","335.67%","12.02M","8.11M","3.91M","0","10"
"CRWD","","25.76M","-21.22%","8.96M","5.56M","3.4M","3","21"
"SAP","","25.75M","-7.64%","25.75M","0","25.75M","1","0"
"SCZ","","25.71M","257.95%","21.93M","3.49M","18.44M","2","11"
"ICSH","","25.59M","41.93%","5.0M","13.68M","-8.68M","1","19"
"DHI","","25.46M","10.68%","14.52M","7.15M","7.37M","2","12"
"PHM","","25.28M","-23.22%","22.61M","2.39M","20.23M","2","8"
"PEP","","25.19M","-76.22%","3.45M","18.29M","-14.83M","3","2"
"V","","25.18M","-69.11%","4.34M","15.08M","-10.75M","0","4"
"AVTR","","25.14M","36.72%","10.77M","11.36M","-594.17K","3","14"
"VB","","25.01M","-16.7%","6.82M","8.11M","-1.29M","1","23"
"USO","","24.7M","-1.35%","604.58K","21.82M","-21.21M","4","7"
"CMCSA","","24.67M","-53.51%","8.83M","4.45M","4.38M","3","5"
"DXCM","","24.61M","-56.65%","1.82M","10.91M","-9.08M","7","21"
"MCD","","24.6M","83.65%","12.95M","9.2M","3.75M","3","4"
"ECL","","24.54M","-43.49%","0","718.08K","-718.08K","0","5"
"SLB","","24.53M","230.83%","0","20.97M","-20.97M","4","3"
"DLTR","","24.52M","41.77%","17.05M","5.5M","11.54M","2","15"
"VGT","","24.42M","-64.46%","8.34M","11.84M","-3.5M","2","15"
"ULTA","","24.36M","59.52%","808.36K","18.36M","-17.55M","0","14"
"CPRI","","24.31M","105.6%","8.97M","11.04M","-2.07M","3","21"
"GSLC","","24.21M","128.83%","0","22.03M","-22.03M","10","9"
"HES","","24.19M","12.16%","2.61M","9.73M","-7.12M","0","12"
"CMF","","24.02M","86.4%","5.34M","17.3M","-11.96M","2","10"
"MLM","","23.91M","-17.58%","14.07M","7.22M","6.85M","0","8"
"BIDU","","23.88M","117.21%","23.13M","0","23.13M","0","7"
"GOOG","","23.87M","-86.99%","0","23.87M","-23.87M","1","0"
"INSP","","23.82M","125.9%","1.33M","1.18M","157.43K","0","22"
"EMN","","23.7M","78.62%","8.54M","15.16M","-6.62M","0","5"
"VT","","23.66M","36.82%","10.47M","11.57M","-1.1M","2","13"
"NIO","","23.65M","-81.46%","13.63M","7.5M","6.13M","8","24"
"APO","","23.6M","34.49%","12.22M","9.99M","2.23M","2","7"
"CBRE","","23.47M","44.83%","513.67K","552.52K","-38.85K","1","23"
"KEY","","23.46M","170.85%","9.13M","6.27M","2.86M","1","11"
"SBUX","","23.46M","-24.04%","2.78M","20.68M","-17.9M","1","1"
"CTRA","","23.42M","-25.33%","2.11M","21.31M","-19.2M","2","9"
"VSH","","23.12M","346.8%","14.5M","7.18M","7.32M","5","9"
"INSM","","23.09M","873.5%","642.26K","16.06M","-15.42M","6","4"
"SPG","","22.93M","6.73%","10.83M","7.47M","3.36M","4","14"
"MRNA","","22.75M","93.24%","4.78M","15.38M","-10.6M","4","30"
"IWV","","22.74M","142.35%","21.54M","1.2M","20.34M","0","4"
"ADC","","22.59M","227.36%","836.46K","21.47M","-20.63M","1","3"
"VALE","","22.58M","-42.9%","8.32M","10.65M","-2.33M","2","10"
"Z","","22.56M","70.69%","4.49M","8.52M","-4.04M","2","8"
"HIG","","22.55M","-3.02%","706.53K","21.85M","-21.14M","0","3"
"AKAM","","22.51M","-45.83%","22.22M","288.1K","21.93M","7","8"
"CVNA","","22.44M","12.06%","13.94M","8.11M","5.83M","10","8"
"AAL","","22.37M","19.37%","4.59M","13.38M","-8.79M","4","18"
"CARR","","22.24M","12.96%","4.71M","5.91M","-1.2M","5","20"
"NEM","","22.06M","93.98%","848.52K","18.61M","-17.77M","4","17"
"RDVY","","22.03M","677.72%","283.17K","20.14M","-19.86M","3","6"
"SCHO","","22.01M","49.0%","11.87M","5.83M","6.04M","0","24"
"STT","","21.95M","-5.4%","19.63M","1.6M","18.02M","0","6"
"TXT","","21.93M","-28.27%","0","0","0","0","7"
"RBLX","","21.93M","-42.05%","1.25M","18.13M","-16.89M","4","10"
"SOXS","","21.85M","-20.55%","11.31M","5.1M","6.21M","4","33"
"KDP","","21.84M","73.24%","1.09M","16.75M","-15.66M","0","10"
"PSQ","","21.78M","39.95%","2.74M","9.48M","-6.74M","2","35"
