"Symbol","Sentiment","TotalAmount","DailyAmount Change","AtAsk","AtBid","NetValue","DPTrades","BlockTrades"
"SPY","","6.07B","-3.75%","3.13B","2.42B","709.67M","472","618"
"QQQ","","2.28B","-42.22%","1.05B","878.07M","169.47M","151","193"
"IVV","","1.18B","458.21%","758.47M","357.57M","400.9M","79","141"
"BIL","","1.1B","-3.96%","704.37M","105.35M","599.02M","0","572"
"IWM","","914.78M","-43.11%","502.82M","366.3M","136.52M","30","65"
"QUAL","","773.79M","1385.93%","211.39M","507.2M","-295.81M","46","211"
"XOM","","768.14M","59.99%","699.43M","54.25M","645.18M","12","4"
"META","","758.06M","97.78%","702.6M","14.08M","688.52M","6","7"
"QQQM","","645.83M","935.1%","87.31M","541.69M","-454.38M","16","74"
"ABBV","","612.14M","356.54%","385.81M","223.55M","162.27M","1","14"
"CVX","","556.39M","94.84%","534.87M","2.89M","531.98M","8","9"
"KVUE","","531.5M","234.83%","12.98M","515.55M","-502.56M","5","36"
"AMZN","","498.33M","85.61%","392.37M","105.96M","286.41M","4","3"
"MUB","","454.38M","4.22%","123.4M","153.52M","-30.13M","40","382"
"PKW","","433.4M","5319.09%","709.63K","397.91M","-397.2M","3","22"
"TQQQ","","427.55M","-15.4%","108.02M","128.37M","-20.35M","113","678"
"IEI","","382.51M","370.59%","175.09M","191.92M","-16.83M","6","38"
"BRK/B","","376.84M","17.24%","339.33M","23.79M","315.54M","5","88"
"AGG","","348.15M","40.43%","112.36M","130.25M","-17.89M","7","236"
"TGT","","269.77M","310.99%","161.53M","105.61M","55.92M","3","20"
"VOO","","257.06M","-35.42%","113.97M","68.8M","45.17M","65","170"
"VTEB","","253.62M","-36.58%","79.56M","22.42M","57.14M","26","322"
"MSFT","","248.94M","-31.94%","248.94M","0","248.94M","3","1"
"VCIT","","248.04M","50.41%","22.26M","208.54M","-186.28M","5","55"
"AAPL","","244.05M","-26.8%","244.05M","0","244.05M","3","0"
"ANET","","223.78M","189.2%","109.24M","46.66M","62.58M","20","73"
"BND","","219.98M","12.17%","70.4M","74.66M","-4.25M","3","191"
"PINS","","210.59M","398.34%","164.87M","19.86M","145.01M","55","90"
"RSP","","208.17M","-32.17%","129.02M","53.81M","75.22M","24","98"
"C","","202.9M","-15.93%","44.98M","10.39M","34.59M","13","9"
"NVDA","","202.41M","-45.58%","177.88M","24.53M","153.34M","9","1"
"TSLA","","201.72M","-6.88%","147.45M","34.57M","112.88M","12","7"
"SPXL","","199.84M","114.19%","162.01M","22.72M","139.29M","41","69"
"TJX","","196.43M","946.82%","180.93M","8.74M","172.19M","2","10"
"O","","194.84M","125.03%","150.25M","36.71M","113.54M","25","25"
"MO","","192.86M","247.17%","17.72M","173.19M","-155.47M","1","8"
"BSV","","192.38M","151.47%","156.0M","16.02M","139.98M","0","54"
"ABT","","190.58M","116.59%","135.82M","43.1M","92.72M","0","15"
"NEE","","190.49M","558.08%","169.83M","13.68M","156.15M","11","4"
"JNK","","189.1M","225.67%","145.28M","41.46M","103.82M","10","30"
"ORCL","","188.57M","47.05%","188.57M","0","188.57M","1","8"
"IEMG","","187.42M","72.54%","116.87M","45.4M","71.47M","8","97"
"SQQQ","","185.16M","-42.37%","51.83M","67.28M","-15.45M","19","336"
