"Symbol","Sentiment","TotalAmount","DailyAmount Change","AtAsk","AtBid","NetValue","DPTrades","BlockTrades"
"MUB","","182.31M","-56.3%","57.55M","61.45M","-3.9M","15","134"
"TXN","","178.55M","156.31%","21.43M","18.26M","3.17M","4","4"
"PDD","","178.46M","109.99%","173.1M","5.36M","167.74M","5","2"
"MS","","172.03M","70.32%","137.21M","22.17M","115.04M","8","9"
"USMC","","168.32M","18332.2%","584.04K","167.74M","-167.15M","0","2"
"VXF","","156.51M","1259.21%","152.63M","2.3M","150.32M","1","11"
"SCHO","","153.58M","939.06%","4.09M","140.68M","-136.59M","0","29"
"VEA","","152.21M","98.21%","46.28M","84.08M","-37.8M","0","80"
"SMCI","","151.34M","46.17%","63.02M","59.73M","3.29M","34","229"
"STX","","149.28M","668.79%","35.07M","112.48M","-77.41M","20","19"
"USFR","","143.93M","62.13%","45.03M","57.01M","-11.98M","0","77"
"VOO","","143.76M","-38.78%","71.79M","25.91M","45.88M","33","91"
"HYD","","139.12M","2302.61%","2.88M","127.43M","-124.54M","4","10"
"BMY","","137.94M","274.34%","136.04M","1.9M","134.13M","3","2"
"DIS","","136.32M","-2.14%","5.3M","131.03M","-125.73M","3","3"
"FUTY","","127.64M","976.89%","0","126.71M","-126.71M","1","3"
"NOC","","127.12M","233.66%","123.2M","928.69K","122.27M","3","6"
"BND","","122.6M","-46.15%","66.93M","7.58M","59.35M","0","116"
"ABBV","","122.3M","149.43%","3.63M","118.68M","-115.05M","3","2"
"ABT","","121.52M","738.41%","97.24M","17.53M","79.7M","2","11"
"TSLA","","120.1M","-43.27%","24.67M","80.13M","-55.46M","1","6"
"VTI","","118.96M","22.22%","43.47M","35.29M","8.17M","34","87"
"VUG","","115.12M","110.29%","22.39M","84.38M","-61.99M","7","42"
"VTEB","","112.73M","-36.43%","55.43M","23.48M","31.95M","6","91"
"VTV","","111.79M","20.37%","84.22M","8.5M","75.72M","10","45"
"ISRG","","108.93M","65.84%","6.51M","84.08M","-77.56M","3","12"
"CARR","","104.96M","995.64%","8.3M","83.47M","-75.17M","7","15"
"RSP","","104.77M","24.99%","63.59M","26.76M","36.83M","12","58"
"ITM","","103.85M","969.63%","52.51M","50.48M","2.03M","4","7"
"FCX","","102.41M","386.82%","43.64M","55.55M","-11.91M","4","6"
"AXP","","102.28M","-7.59%","92.68M","9.6M","83.08M","3","4"
"ORCL","","99.74M","33.3%","1.86M","97.88M","-96.02M","0","2"
"SPXL","","99.0M","79.62%","62.63M","16.97M","45.67M","34","63"
"IEFA","","98.51M","69.72%","10.39M","67.2M","-56.81M","6","57"
"XRAY","","98.34M","4166.95%","92.6M","3.35M","89.25M","2","13"
"PFE","","95.63M","-19.24%","44.37M","31.04M","13.32M","4","10"
"TJX","","94.62M","83.38%","0","92.88M","-92.88M","1","5"
"IWY","","93.81M","-15.07%","90.56M","600.16K","89.96M","2","14"
"ICE","","93.79M","744.24%","1.43M","1.85M","-417.82K","2","15"
"KO","","90.81M","133.77%","34.92M","24.0M","10.93M","4","9"
"USMV","","90.0M","371.83%","28.47M","53.27M","-24.8M","2","37"
"EWZ","","88.42M","18.68%","43.96M","44.18M","-223.63K","5","19"
"IEI","","88.07M","20.0%","49.77M","21.77M","28.01M","1","96"
"PLTR","","84.34M","111.95%","72.71M","6.17M","66.54M","8","50"
"BRK/B","","84.08M","-66.84%","56.66M","17.68M","38.98M","13","54"
"AVGO","","83.64M","-33.33%","39.95M","37.12M","2.83M","8","6"
"PXD","","83.18M","-70.65%","42.31M","35.83M","6.48M","8","18"
"ASND","","82.88M","297.07%","67.0M","15.88M","51.12M","0","3"
"ALNY","","81.76M","309.83%","78.94M","380.76K","78.56M","0","8"
"UPS","","81.08M","-4.99%","76.3M","0","76.3M","3","8"
"USHY","","79.19M","162.85%","74.11M","3.01M","71.1M","0","9"
"GS","","78.68M","201.16%","24.93M","53.75M","-28.82M","2","22"
"SHV","","78.66M","-15.21%","24.39M","30.34M","-5.95M","0","48"
"CHH","","78.04M","10263.58%","17.76M","12.9M","4.86M","2","49"
"SCHW","","77.61M","111.29%","26.54M","43.81M","-17.27M","22","14"
"GOOGL","","77.51M","-63.7%","52.46M","25.04M","27.42M","1","1"
"AZN","","77.36M","176.45%","77.36M","0","77.36M","2","0"
"PANW","","76.25M","14.83%","54.68M","12.42M","42.26M","1","9"
"DG","","74.77M","17.25%","11.54M","25.77M","-14.23M","12","47"
"DELL","","73.32M","17.84%","32.45M","39.71M","-7.25M","3","14"
"XOM","","73.19M","-81.27%","14.83M","41.47M","-26.64M","2","6"
"IJH","","72.25M","94.81%","56.51M","9.3M","47.2M","11","31"
"GDX","","70.55M","89.46%","5.21M","63.46M","-58.26M","11","22"
"BNDX","","69.81M","56.61%","48.59M","15.16M","33.43M","1","26"
"EWY","","69.22M","225.92%","43.03M","25.53M","17.5M","2","4"
"META","","69.04M","-80.22%","40.95M","28.09M","12.86M","3","1"
"SWN","","68.89M","557.82%","25.3M","18.94M","6.35M","13","55"
"MOS","","68.79M","230.23%","16.11M","51.74M","-35.63M","3","8"
"EQT","","68.4M","871.98%","52.23M","14.12M","38.11M","8","14"
"IWD","","68.31M","-61.92%","29.02M","21.83M","7.19M","13","47"
"WH","","67.17M","4607.26%","13.55M","47.96M","-34.41M","11","28"
"F","","66.61M","487.42%","61.93M","1.72M","60.21M","6","8"
"BAC","","66.41M","11.72%","28.27M","35.82M","-7.54M","7","5"
"DRS","","65.77M","23428.97%","65.44M","327.11K","65.12M","1","1"
"USB","","65.08M","555.69%","27.86M","34.14M","-6.28M","21","11"
"SQ","","63.03M","35.3%","54.28M","3.37M","50.92M","12","33"
"SPLG","","62.37M","114.14%","7.18M","45.85M","-38.67M","2","28"
"RIVN","","62.06M","-17.71%","23.39M","32.57M","-9.18M","22","40"
"VTRS","","61.52M","1109.1%","0","4.73M","-4.73M","1","4"
"MSFT","","60.28M","-46.84%","60.28M","0","60.28M","1","1"
"TFC","","59.91M","45.88%","12.49M","17.37M","-4.88M","5","34"
"PAVE","","59.64M","1015.29%","55.69M","3.37M","52.32M","5","8"
"TEL","","58.58M","546.11%","22.89M","0","22.89M","1","13"
"PINS","","58.44M","77.5%","38.33M","19.13M","19.2M","5","8"
"SO","","57.61M","32.62%","53.76M","1.07M","52.69M","2","8"
"AJG","","57.3M","129.31%","1.73M","41.63M","-39.9M","1","11"
"CSCO","","57.23M","112.71%","5.14M","42.06M","-36.92M","2","3"
"KVUE","","56.61M","12.41%","9.57M","35.94M","-26.37M","8","34"
"UPRO","","56.53M","224.94%","46.32M","6.59M","39.73M","11","23"
"JQUA","","56.51M","640.81%","272.82K","1.92M","-1.64M","0","6"
"GM","","56.39M","184.07%","17.84M","29.61M","-11.77M","13","17"
"VGT","","56.13M","-22.18%","52.8M","2.05M","50.75M","1","11"
"VEEV","","56.04M","50.27%","364.85K","53.28M","-52.91M","0","12"
"AON","","55.77M","48.67%","52.59M","0","52.59M","0","5"
"PPG","","55.73M","742.11%","30.27M","5.57M","24.71M","4","15"
"AMD","","55.65M","-76.38%","11.57M","44.08M","-32.51M","4","6"
"BILS","","54.77M","357.78%","3.72M","42.86M","-39.14M","0","22"
"SOXL","","54.66M","-8.15%","22.88M","21.44M","1.44M","30","74"
"NKE","","54.64M","-6.7%","25.3M","9.71M","15.59M","4","6"
"JPM","","54.58M","-57.49%","54.58M","0","54.58M","2","0"
"SHM","","54.48M","178.11%","28.95M","2.05M","26.9M","1","7"
"WST","","53.96M","140.84%","53.04M","454.65K","52.58M","0","3"
"WBA","","53.78M","221.97%","2.39M","50.1M","-47.71M","3","13"
"NEE","","52.71M","-27.61%","29.65M","12.88M","16.77M","8","9"
"DUK","","52.47M","12.91%","50.24M","0","50.24M","2","5"
"ON","","52.09M","-10.47%","37.96M","10.99M","26.97M","5","4"
"SGEN","","51.38M","13.83%","8.74M","25.1M","-16.35M","5","31"
"LLY","","51.08M","-0.54%","8.07M","19.07M","-11.0M","0","5"
"AMAT","","50.98M","-11.93%","16.49M","8.38M","8.11M","5","8"
"SPTL","","50.96M","-37.54%","3.83M","43.38M","-39.55M","1","12"
"AVTR","","50.88M","8.72%","5.44M","12.06M","-6.62M","10","9"
"ANGL","","50.81M","331.52%","900.97K","49.33M","-48.43M","2","5"
"TIP","","50.64M","166.33%","1.36M","43.12M","-41.76M","1","21"
"IJR","","50.41M","-2.4%","18.65M","15.09M","3.56M","9","52"
"KMI","","50.05M","482.87%","5.34M","43.97M","-38.62M","1","9"
"ADI","","49.41M","-23.55%","20.69M","7.69M","13.0M","2","9"
"TEAM","","49.39M","132.29%","2.47M","28.09M","-25.62M","0","15"
"C","","49.36M","-50.83%","10.87M","32.1M","-21.23M","11","10"
"ITA","","48.34M","418.67%","45.66M","1.27M","44.39M","4","4"
"VDE","","48.32M","534.26%","43.16M","743.28K","42.41M","3","17"
"QCOM","","47.81M","30.79%","29.21M","1.35M","27.86M","7","8"
"VIS","","47.51M","2571.38%","1.18M","46.32M","-45.14M","1","3"
"ITT","","46.76M","2181.05%","988.62K","45.77M","-44.78M","4","3"
"CNQ","","45.46M","401.86%","1.44M","43.1M","-41.65M","0","4"
"RCL","","45.45M","144.31%","2.85M","40.29M","-37.44M","2","13"
"RBLX","","45.07M","22.62%","29.61M","1.98M","27.63M","7","22"
"SPTS","","43.63M","-4.11%","1.25M","31.24M","-30.0M","0","23"
"BSX","","43.0M","-51.97%","30.54M","8.66M","21.89M","4","8"
"IEMG","","42.98M","-66.64%","31.3M","3.34M","27.96M","2","27"
"RIO","","42.72M","75.1%","30.18M","12.54M","17.64M","6","2"
"MINT","","41.62M","82.09%","23.95M","6.6M","17.35M","0","25"
"KRE","","41.34M","6.15%","13.61M","14.93M","-1.32M","9","55"
"XLC","","40.97M","-35.57%","18.27M","15.58M","2.69M","4","24"
"MRNA","","40.9M","185.33%","10.97M","22.55M","-11.58M","20","37"
"CHTR","","40.32M","376.66%","4.4M","35.92M","-31.52M","2","7"
"AKAM","","40.26M","178.52%","27.42M","9.42M","18.0M","5","15"
"PAGS","","39.5M","528.73%","4.18M","31.11M","-26.93M","5","10"
"AMCR","","39.38M","4917.08%","503.07K","1.63M","-1.12M","0","6"
"CNX","","39.26M","283.02%","5.61M","30.51M","-24.9M","3","8"
"CRH","","39.04M","-10.44%","13.52M","18.66M","-5.13M","4","5"
"CHK","","38.48M","481.68%","18.03M","16.14M","1.89M","9","31"
"SPHB","","38.14M","7673.38%","37.77M","0","37.77M","1","1"
"VIG","","37.88M","-8.14%","21.13M","8.11M","13.01M","5","28"
"LMT","","37.75M","21.72%","17.51M","15.9M","1.61M","2","15"
"KNX","","37.67M","66.26%","509.0K","27.93M","-27.43M","3","21"
"EFA","","37.46M","-72.46%","19.32M","10.01M","9.31M","4","45"
"SPHY","","37.08M","-66.17%","2.7M","33.99M","-31.29M","0","10"
"MNST","","37.0M","251.09%","12.8M","11.92M","875.04K","4","11"
"ARKK","","36.99M","19.53%","9.18M","16.78M","-7.6M","21","36"
"BK","","36.81M","238.61%","17.36M","6.37M","10.98M","14","25"
"CIR","","36.76M","793.02%","13.73M","8.4M","5.34M","0","12"
"EMXC","","36.66M","2.14%","32.88M","655.9K","32.22M","0","8"
"SPDW","","36.61M","39.75%","25.3M","1.86M","23.44M","0","26"
"VBK","","36.29M","410.84%","33.25M","2.61M","30.64M","2","8"
"VXUS","","36.26M","58.55%","17.39M","5.99M","11.4M","4","30"
"BCRX","","36.19M","234.55%","1.89M","600.0K","1.29M","0","9"
"CHKP","","35.79M","35.5%","12.23M","6.21M","6.02M","2","14"
"ADBE","","35.79M","-19.87%","20.11M","0","20.11M","1","7"
"XBI","","35.77M","-29.03%","15.0M","17.45M","-2.45M","12","32"
"PGR","","35.71M","-48.03%","12.07M","4.15M","7.92M","3","11"
"IWX","","35.51M","3531.74%","0","18.27M","-18.27M","0","5"
"NSC","","35.47M","-28.03%","1.25M","32.1M","-30.85M","1","6"
"MORN","","35.24M","181.17%","29.71M","831.37K","28.88M","0","4"
"IXC","","34.9M","1550.23%","30.51M","4.38M","26.13M","7","11"
"COIN","","34.59M","-5.34%","13.1M","17.52M","-4.42M","18","31"
"MET","","34.59M","344.2%","2.17M","30.72M","-28.55M","1","7"
"VONG","","34.09M","270.78%","0","9.77M","-9.77M","1","4"
"IWS","","33.84M","68.37%","19.2M","0","19.2M","2","25"
"AAPL","","33.0M","-85.93%","0","33.0M","-33.0M","1","0"
"SE","","32.41M","11.8%","10.17M","21.15M","-10.97M","8","10"
"HYLB","","32.39M","-69.28%","0","32.12M","-32.12M","0","2"
"WSO","","32.36M","670.68%","30.63M","384.42K","30.25M","0","5"
"SHEL","","32.29M","33.9%","16.0M","8.13M","7.86M","9","15"
"SPDN","","31.94M","148.76%","10.84M","21.1M","-10.26M","0","58"
"AMGN","","31.91M","-2.76%","11.65M","6.24M","5.41M","1","10"
"EWJ","","31.44M","-4.15%","1.79M","25.03M","-23.24M","1","12"
"CMCSA","","30.7M","-8.05%","0","28.7M","-28.7M","0","3"
"TNA","","30.44M","9.31%","10.58M","7.0M","3.58M","12","48"
"SCHD","","30.38M","-22.39%","15.66M","6.31M","9.35M","8","31"
"GILD","","30.21M","62.19%","15.08M","7.46M","7.62M","6","8"
"JD","","30.02M","12.88%","1.65M","27.49M","-25.83M","4","9"
"CVX","","29.93M","-82.38%","13.86M","16.07M","-2.21M","1","4"
"PXH","","29.87M","0%","0","29.87M","-29.87M","1","1"
"SOXS","","29.61M","-19.88%","7.99M","11.01M","-3.02M","9","70"
"TZA","","29.53M","109.23%","9.99M","14.03M","-4.04M","18","42"
"TCOM","","29.1M","30.5%","360.29K","28.74M","-28.38M","0","4"
"SNAP","","29.05M","-24.85%","24.63M","1.21M","23.43M","2","11"
"ELV","","29.04M","-13.86%","21.58M","5.27M","16.31M","3","11"
"URBN","","29.01M","221.24%","28.09M","556.97K","27.53M","1","6"
"FANG","","28.9M","-12.45%","12.46M","14.83M","-2.37M","1","8"
"MA","","28.89M","-47.84%","28.89M","0","28.89M","0","1"
"BA","","28.81M","-39.64%","6.25M","22.56M","-16.31M","3","5"
"CLVT","","28.57M","47.22%","688.5K","25.19M","-24.5M","2","6"
"SRE","","28.56M","65.1%","17.31M","3.51M","13.8M","2","14"
"FBND","","28.54M","146.79%","1.89M","23.78M","-21.89M","0","13"
"GOLD","","28.45M","10.75%","13.98M","13.2M","785.72K","3","13"
"SJNK","","28.39M","-23.54%","0","28.39M","-28.39M","0","2"
"VGSH","","28.36M","-29.61%","5.8M","5.87M","-71.45K","0","44"
"TLH","","28.05M","-66.25%","1.79M","22.28M","-20.49M","2","10"
"VFH","","27.95M","962.72%","1.49M","24.76M","-23.28M","0","7"
"NOW","","27.83M","23.64%","2.84M","24.98M","-22.14M","3","3"
"IYR","","27.71M","14.45%","13.71M","9.78M","3.94M","8","32"
"CNP","","27.56M","51.6%","7.52M","13.29M","-5.77M","6","21"
"SPXS","","27.48M","-12.26%","5.74M","17.98M","-12.24M","5","32"
"VBR","","27.47M","90.54%","22.24M","3.51M","18.73M","1","17"
"NICE","","26.86M","17.58%","26.86M","0","26.86M","0","2"
"DVN","","26.8M","2.39%","15.82M","6.14M","9.68M","15","20"
"WDAY","","26.4M","174.38%","0","15.45M","-15.45M","4","8"
"MNDY","","26.33M","398.54%","8.62M","10.35M","-1.73M","2","5"
"MRVL","","26.27M","-22.44%","4.82M","10.67M","-5.85M","6","12"
"PEP","","26.12M","-56.96%","26.12M","0","26.12M","2","0"
"DXCM","","26.08M","-56.64%","8.01M","11.26M","-3.25M","4","22"
"DD","","25.86M","104.93%","23.9M","867.33K","23.04M","0","4"
"SUI","","25.59M","-34.61%","522.21K","9.33M","-8.81M","2","18"
"FWONK","","25.57M","1155.87%","1.33M","0","1.33M","0","7"
"SYY","","25.55M","214.17%","18.93M","3.72M","15.21M","1","7"
"SAIA","","25.51M","223.15%","20.21M","3.62M","16.59M","0","8"
"FMX","","25.5M","-54.69%","13.77M","10.59M","3.18M","1","9"
"LNG","","25.4M","11.49%","1.57M","20.91M","-19.34M","0","9"
"SKYY","","25.35M","4335.35%","25.35M","0","25.35M","1","1"
"BRX","","25.17M","311.35%","6.14M","16.02M","-9.87M","6","14"
"FLEX","","25.13M","703.8%","4.92M","12.78M","-7.86M","9","18"
"CTRA","","24.98M","32.78%","888.21K","22.79M","-21.9M","1","13"
"MGK","","24.87M","108.85%","1.28M","19.55M","-18.27M","3","13"
"VWO","","24.78M","-57.19%","3.7M","8.03M","-4.34M","1","43"
"CTSH","","24.75M","-59.26%","19.31M","3.83M","15.48M","1","5"
"WFC","","24.61M","-7.27%","21.11M","3.5M","17.62M","0","2"
"EAGG","","24.61M","2341.14%","22.45M","1.67M","20.79M","0","6"
"TSCO","","24.6M","39.39%","6.04M","13.45M","-7.41M","7","24"
"FEX","","24.55M","4218.84%","0","24.55M","-24.55M","0","1"
"VICI","","24.53M","-42.99%","838.77K","848.56K","-9.79K","5","5"
"BIDU","","24.53M","25.86%","15.39M","7.14M","8.25M","10","16"
"WDC","","24.5M","203.56%","4.0M","13.2M","-9.2M","11","16"
"SYK","","24.35M","-16.39%","4.32M","5.34M","-1.02M","0","4"
"ZBH","","24.25M","5.53%","18.18M","1.14M","17.04M","1","12"
"SMTC","","24.14M","129.89%","11.9M","4.58M","7.32M","3","8"
"JVAL","","23.78M","692.78%","23.78M","0","23.78M","1","0"
"TFLO","","23.49M","-22.07%","1.29M","15.71M","-14.42M","0","26"
"VEU","","23.44M","-40.96%","1.05M","15.24M","-14.2M","2","15"
"IDEV","","23.29M","385.15%","21.45M","641.46K","20.81M","1","13"
"ETR","","23.25M","129.97%","12.33M","2.14M","10.2M","0","16"
"TROW","","23.2M","52.41%","4.51M","14.47M","-9.96M","3","11"
"LVHD","","23.06M","613.59%","626.23K","618.52K","7.71K","0","5"
"ANET","","22.95M","-19.15%","8.24M","9.39M","-1.14M","3","19"
"VRTX","","22.88M","-65.66%","0","6.57M","-6.57M","0","8"
"SPEM","","22.72M","215.17%","20.25M","279.77K","19.97M","0","13"
"LYV","","22.61M","-8.4%","1.19M","19.41M","-18.23M","2","5"
"MCD","","22.59M","-1.28%","13.94M","0","13.94M","1","4"
"JPST","","22.57M","-41.79%","6.13M","2.11M","4.02M","0","43"
"CZR","","22.56M","164.64%","15.93M","5.97M","9.96M","1","3"
"MDY","","22.5M","62.63%","7.6M","11.96M","-4.37M","2","14"
"EFX","","22.46M","184.22%","5.49M","8.84M","-3.35M","6","20"
"EZU","","22.32M","95.87%","280.13K","20.27M","-19.99M","2","10"
"NVO","","22.27M","-62.13%","0","22.27M","-22.27M","2","0"
"LHX","","22.19M","26.42%","2.43M","5.18M","-2.75M","2","15"
"DKNG","","22.18M","113.57%","16.24M","3.34M","12.9M","10","29"
"RMD","","22.14M","64.96%","7.4M","3.67M","3.73M","4","12"
"VNQI","","21.91M","298.09%","21.91M","0","21.91M","1","1"
"MLN","","21.89M","852.34%","5.23M","16.66M","-11.43M","3","1"
"GE","","21.89M","146.0%","18.04M","3.85M","14.19M","2","3"
"IBN","","21.8M","289.33%","4.92M","16.89M","-11.97M","0","8"
"XMHQ","","21.71M","70.48%","21.33M","381.66K","20.94M","1","4"
"HYMB","","21.59M","164.23%","1.81M","17.28M","-15.47M","3","8"
"TKO","","21.5M","-10.62%","20.9M","0","20.9M","0","2"
"EMB","","21.47M","-77.19%","11.25M","8.68M","2.57M","1","12"
"SNA","","21.46M","3309.53%","0","18.16M","-18.16M","0","6"
"DAL","","21.22M","-45.51%","7.27M","11.16M","-3.89M","13","34"
"LH","","21.18M","19.93%","0","974.16K","-974.16K","0","4"
"MELI","","21.12M","14.81%","21.12M","0","21.12M","0","3"
"IBKR","","21.11M","402.0%","5.84M","11.34M","-5.5M","3","13"
"KEY","","21.08M","148.22%","3.82M","13.62M","-9.8M","1","16"
"ALL","","21.03M","71.5%","3.16M","10.11M","-6.95M","7","16"
"GBIL","","21.02M","12.97%","3.0M","1.51M","1.49M","0","24"
"WELL","","20.95M","39.11%","10.94M","5.86M","5.08M","2","14"
"CSX","","20.94M","-12.77%","20.15M","0","20.15M","3","1"
"OXY","","20.88M","0.56%","10.85M","8.87M","1.98M","7","4"
"JEPI","","20.81M","-36.93%","7.77M","5.99M","1.78M","7","34"
"EMLC","","20.81M","1096.63%","6.6M","13.5M","-6.89M","1","7"
"ACWI","","20.69M","-78.16%","5.35M","12.06M","-6.71M","3","13"
"SPLV","","20.69M","47.43%","3.63M","15.76M","-12.13M","8","29"
"TAL","","20.61M","38.57%","1.2M","19.4M","-18.2M","2","3"
"SPAB","","20.45M","-48.18%","6.25M","11.79M","-5.55M","0","14"
"CCI","","20.4M","-50.49%","6.2M","640.16K","5.56M","1","13"
"DEN","","20.4M","-60.72%","18.54M","1.86M","16.68M","1","3"
"ABNB","","20.34M","110.37%","13.4M","5.36M","8.04M","1","8"
"ANF","","20.25M","136.41%","7.58M","12.67M","-5.08M","2","4"
"ACWV","","20.22M","217.29%","3.6M","16.62M","-13.02M","1","2"
"OKTA","","20.21M","424.55%","8.42M","11.5M","-3.07M","6","17"
"UNP","","20.19M","34.93%","7.83M","9.92M","-2.1M","1","4"
"MOAT","","20.1M","32.34%","2.83M","14.12M","-11.29M","3","18"
"XHB","","20.1M","30.25%","4.7M","11.84M","-7.14M","7","13"
"LW","","20.06M","-38.92%","11.29M","2.91M","8.38M","11","11"
"CCL","","20.04M","-25.33%","10.67M","5.86M","4.81M","3","18"
"ALB","","19.99M","31.77%","12.92M","5.04M","7.88M","3","23"
"HLN","","19.95M","142.31%","13.36M","6.22M","7.14M","1","7"
"UBER","","19.86M","-58.28%","10.23M","7.07M","3.16M","6","6"
"BILL","","19.7M","369.17%","3.6M","13.46M","-9.86M","1","13"
"QUAL","","19.68M","-39.81%","8.19M","3.21M","4.98M","7","19"
"BRZE","","19.67M","13.93%","19.67M","0","19.67M","0","1"
"LOW","","19.58M","24.23%","6.88M","8.88M","-1.99M","1","2"
"NEM","","19.54M","-24.9%","17.27M","1.57M","15.7M","9","9"
"PNC","","19.22M","-35.23%","0","2.95M","-2.95M","2","12"
"FIS","","19.21M","-41.19%","8.06M","3.94M","4.12M","3","11"
"BIV","","19.19M","5.79%","2.04M","10.82M","-8.78M","4","22"
"PBR","","19.19M","-40.35%","1.45M","17.74M","-16.29M","3","7"
"HDB","","19.18M","-62.03%","0","19.18M","-19.18M","0","1"
"DXJ","","19.17M","36.51%","18.58M","586.4K","18.0M","3","2"
"KYMR","","18.97M","134.06%","18.97M","0","18.97M","0","2"
"MMC","","18.65M","-36.97%","4.52M","9.34M","-4.82M","3","5"
"AAL","","18.6M","-22.66%","7.59M","8.22M","-623.39K","4","19"
"MUSA","","18.59M","96.13%","18.59M","0","18.59M","0","2"
"LNTH","","18.41M","421.75%","6.08M","2.22M","3.86M","2","12"
"AR","","18.37M","319.11%","5.45M","0","5.45M","2","15"
"FYBR","","18.26M","532.23%","4.97M","267.58K","4.71M","6","7"
"CCJ","","18.25M","227.42%","1.07M","12.11M","-11.04M","6","7"
"PYPL","","18.23M","-66.11%","12.64M","4.88M","7.76M","5","10"
"VTR","","18.19M","18.54%","2.68M","2.58M","100.81K","4","18"
"UAL","","18.1M","10.13%","8.03M","7.1M","924.55K","13","21"
"VALE","","18.02M","91.38%","5.8M","11.35M","-5.56M","3","5"
"BKNG","","18.02M","36.4%","13.84M","0","13.84M","1","2"
"RHI","","17.98M","58.62%","2.75M","10.77M","-8.02M","0","6"
"V","","17.97M","-67.93%","9.97M","8.0M","1.97M","1","1"
"KMX","","17.85M","-23.35%","11.54M","3.53M","8.01M","0","10"
"COF","","17.84M","35.05%","724.06K","16.62M","-15.9M","3","3"
"ENPH","","17.73M","0.8%","9.16M","6.67M","2.48M","9","29"
"RTX","","17.7M","-40.95%","7.27M","0","7.27M","3","4"
"VYM","","17.58M","16.31%","4.26M","10.46M","-6.2M","0","12"
"VO","","17.53M","-35.91%","4.84M","4.8M","38.16K","1","25"
"IART","","17.5M","230.72%","0","17.5M","-17.5M","2","0"
"COWZ","","17.47M","-36.92%","9.43M","4.62M","4.82M","2","18"
"JNJ","","17.39M","-9.89%","6.38M","5.12M","1.26M","0","3"
"NDAQ","","17.3M","370.62%","2.64M","5.83M","-3.19M","10","17"
"VGK","","17.27M","13.92%","10.76M","3.91M","6.85M","4","8"
"MU","","17.19M","-54.51%","4.27M","6.36M","-2.09M","2","7"
"FI","","17.14M","222.58%","1.33M","5.3M","-3.97M","2","9"
"CRWD","","17.09M","-40.61%","5.24M","9.66M","-4.42M","6","15"
"IGSB","","17.01M","-91.88%","742.11K","10.03M","-9.29M","1","21"
"HCA","","16.87M","-34.83%","0","5.87M","-5.87M","0","8"
"SRVR","","16.77M","1002.14%","16.77M","0","16.77M","0","1"
"SNDX","","16.71M","156.72%","0","16.71M","-16.71M","0","3"
"VLO","","16.69M","5.07%","9.28M","6.76M","2.52M","2","7"
"OKE","","16.64M","78.28%","11.46M","4.85M","6.61M","1","6"
"AA","","16.63M","35.9%","2.21M","13.58M","-11.37M","2","12"
"TTWO","","16.61M","21.03%","1.44M","3.7M","-2.26M","1","21"
"HOLX","","16.41M","108.11%","9.39M","6.22M","3.17M","0","6"
"QQQM","","16.38M","-63.74%","3.33M","6.58M","-3.25M","6","22"
"TMO","","16.38M","-63.21%","6.18M","4.84M","1.34M","1","3"
"TRP","","16.33M","222.91%","16.33M","0","16.33M","2","1"
"USO","","16.28M","-57.94%","6.73M","3.36M","3.37M","8","18"
"ED","","16.28M","65.58%","15.89M","0","15.89M","0","3"
"TFX","","16.27M","504.13%","1.52M","0","1.52M","0","5"
"RELY","","16.17M","136.23%","14.27M","545.51K","13.72M","1","3"
